,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,away,away,away
202201110MEM,MEM,MEM,GSW,"FedEx Forum, Memphis, Tennessee",conference,2022-01-11 20:00:00,2022-01-11 22:00:00,"['Curtis Blair', 'Natalie Sago', 'Zach Zarba']",17794,0,28,31,28,29,[],116,9,2.0,"['moranja01', 'banede01', 'willizi02', 'anderky01', 'jacksja02', 'clarkbr01', 'jonesty01', 'konchjo01', 'tillmxa01', 'meltode01', 'aldamsa01', 'tilliki02', 'culveja01', 'teskejo01']","[28, 14]",1,196295100,14021078.57,42,24,27,39,18,[],108,1,2.0,"['curryst01', 'wiggian01', 'thompkl01', 'looneke01', 'toscaju01', 'porteot01', 'paytoga02', 'poolejo01', 'iguodan01', 'bjeline01', 'leeda03', 'moodymo01', 'chiozch01', 'weathqu01']","[30, 9]",1,972016623,69429758.79,39
202201110NOP,NOP,NOP,MIN,"Smoothie King Center, New Orleans, Louisiana",conference,2022-01-11 20:00:00,2022-01-11 22:00:00,"['Brandon Adair', 'Brent Barnaky', 'Suyash Mehta']",15155,0,35,30,32,31,[],128,-1,2.0,"['ingrabr01', 'hartjo01', 'grahade01', 'valanjo01', 'joneshe01', 'alexani01', 'hayesja02', 'templga01', 'alvarjo01', 'clarkga01', 'marshna01', 'murphtr02', 'hernawi01', 'satorto01']","[14, 26]",1,350484417,25034601.21,40,36,23,30,36,[],125,4,2.0,"['townska01', 'edwaran01', 'russeda01', 'vandeja01', 'beverpa01', 'beaslma01', 'mcdanja02', 'princta02', 'okogijo01', 'reidna01', 'nowelja01', 'knighna01', 'mclaujo01', 'laymaja01']","[20, 20]",2,428787048,30627646.29,40
202201110TOR,PHO,TOR,PHO,"Scotiabank Arena, Toronto, Canada",none,2022-01-11 19:30:00,2022-01-11 21:30:00,"['John Conley', 'Rodney Mott', 'Aaron Smith']",0,0,31,17,23,24,[],95,6,2.0,"['vanvlfr01', 'anunoog01', 'siakapa01', 'birchkh01', 'watanyu01', 'bouchch01', 'achiupr01', 'champju01', 'mykhasv01', 'johnsda08', 'bantoda01', 'flynnma01', 'bongais01']","[20, 17]",0,211040539,16233887.62,37,23,23,23,30,[],99,-1,3.0,"['bridgmi01', 'bookede01', 'crowdja01', 'paulch01', 'aytonde01', 'smithja04', 'payneca01', 'shamela01', 'mcgeeja01', 'biyombi01', 'paytoel01', 'johnsca02']","[30, 9]",0,782057049,65171420.75,39
202201110WAS,WAS,WAS,OKC,"Capital One Arena, Washington, District of Columbia",none,2022-01-11 19:00:00,2022-01-11 21:00:00,"['John Butler', 'Karl Lane', 'Gediminas Petraitis']",13985,0,30,28,36,28,[],122,1,2.0,"['kuzmaky01', 'dinwisp01', 'caldwke01', 'kispeco01', 'gaffoda01', 'harremo01', 'netora01', 'avdijde01', 'hachiru01', 'bertada01', 'monrogr01', 'holidaa01', 'gillan01']","[20, 20]",1,353750697,27211592.08,40,31,30,32,25,[],118,-4,2.0,"['giddejo01', 'gilgesh01', 'dortlu01', 'robinje02', 'wiggiaa01', 'bazleda01', 'manntr01', 'jeromty01', 'favorde01', 'muscami01', 'diakima01', 'watsopa01', 'sarrol01', 'maledth01']","[13, 26]",0,193756464,13839747.43,39
202201120ATL,MIA,ATL,MIA,"State Farm Arena, Atlanta, Georgia",division,2022-01-12 19:30:00,2022-01-12 21:30:00,"['Scott Foster', 'Dedric Taylor']",15355,0,27,24,16,24,[],91,-2,3.0,"['collijo01', 'youngtr01', 'bogdabo01', 'okongon01', 'luwawti01', 'huertke01', 'gallida01', 'huntede01', 'wrighde01', 'dienggo01', 'coopesh01', 'mayssk01', 'willilo02']","[17, 22]",0,551426297,42417407.46,39,21,35,30,29,[],115,2,4.0,"['martica02', 'yurtsom01', 'lowryky01', 'tuckepj01', 'strusma01', 'herroty01', 'robindu01', 'vincega01', 'dedmode01', 'guyky01', 'silvach01', 'hasleud01']","[25, 15]",0,420748922,35062410.17,40
202201120CHI,BRK,CHI,BRK,"United Center, Chicago, Illinois",conference,2022-01-12 22:00:00,2022-01-13 00:00:00,"['Jason Goldenberg', 'Karl Lane', 'James Williams']",21698,0,31,29,19,33,[],112,1,1.0,"['lavinza01', 'derozde01', 'balllo01', 'vucevni01', 'jonesde02', 'whiteco01', 'dosunay01', 'mckinal01', 'browntr01', 'bradlto01', 'thomama02', 'dotsode01', 'simonma01']","[27, 11]",2,554636437,42664341.31,38,38,24,39,37,[],138,-1,2.0,"['hardeja01', 'duranke01', 'edwarke02', 'irvinky01', 'sharpda01', 'millspa02', 'griffbl01', 'bembrde01', 'thomaca02', 'dukeda01', 'carteje01', 'brownbr01', 'johnsja01', 'millspa01']","[25, 14]",0,1411325332,100808952.3,39
202201120IND,BOS,IND,BOS,"Gainbridge Fieldhouse, Indianapolis, Indiana",conference,2022-01-12 19:00:00,2022-01-12 21:00:00,"['Mitchell Ervin', 'Ed Malloy', 'Danielle Scott']",13560,0,25,24,22,29,[],100,-1,2.0,"['sabondo01', 'leverca01', 'holidju01', 'turnemy01', 'brogdma01', 'craigto01', 'brissos01', 'stephla01', 'washidu02', 'lambje01', 'bitadgo01', 'jacksis01', 'sykeske01', 'taylote01']","[15, 26]",0,374270259,26733589.93,41,35,19,33,32,[],119,2,2.0,"['tatumja01', 'brownja02', 'schrode01', 'horfoal01', 'williro04', 'richajo01', 'willigr01', 'pritcpa01', 'kanteen01', 'langfro01', 'fernabr01', 'nesmiaa01', 'thomabr01', 'hernaju01']","[20, 21]",1,661476370,47248312.14,41
202201120NYK,NYK,NYK,DAL,"Madison Square Garden (IV), New York, New York",none,2022-01-12 19:30:00,2022-01-12 21:30:00,"['David Guthrie', 'Mark Lindsay', 'Scott Twardoski']",18215,0,30,26,28,24,[],108,1,2.0,"['barrerj01', 'randlju01', 'burksal01', 'fournev01', 'robinmi01', 'noelne01', 'grimequ01', 'quickim01', 'toppiob01', 'knoxke01', 'mcbrimi01', 'simsje01', 'gibsota01']","[20, 21]",0,443974381,34151875.46,41,21,24,21,19,[],85,6,3.0,"['brunsja01', 'klebima01', 'doncilu01', 'finnedo01', 'poweldw01', 'hardati02', 'bullore01', 'greenjo02', 'chrisma01', 'brownst02', 'brownmo01', 'ntilila01', 'pinsoth01', 'marjabo01', 'burketr01']","[22, 18]",0,376882517,25125501.13,40
202201120PHI,CHO,PHI,CHO,"Wells Fargo Center, Philadelphia, Pennsylvania",conference,2022-01-12 19:00:00,2022-01-12 21:00:00,"['Nick Buchert', 'Derrick Collins']",20317,0,35,15,26,22,[],98,7,2.0,"['maxeyty01', 'harrito02', 'curryse01', 'embiijo01', 'thybuma01', 'korkmfu01', 'drumman01', 'niangge01', 'greenda02', 'joeis01', 'bassech01', 'powelmy01', 'brownch02', 'reedpa01']","[23, 16]",2,613383987,43813141.93,39,34,30,21,24,[],109,3,2.0,"['roziete01', 'bridgmi02', 'haywago01', 'ballla01', 'plumlma01', 'martico01', 'washipj01', 'mcdanja01', 'bouknja01', 'richani01', 'smithis01', 'thorjt01', 'kulboar01', 'lewissc01']","[22, 19]",0,439891576,31420826.86,41
202201120SAC,SAC,SAC,LAL,"Golden 1 Center, Sacramento, California",division,2022-01-12 22:00:00,2022-01-13 00:00:00,"['Derek Richardson', 'Justin Van Duyne', 'Sean Wright']",12199,0,29,32,40,24,[],125,-5,2.0,"['halibty01', 'barneha02', 'foxde01', 'baglema01', 'metuch01', 'hieldbu01', 'mitchda01', 'lenal01', 'harklma01', 'daviste02', 'quetane01', 'woodaro01', 'ramseja01']","[16, 27]",1,423208908,32554531.38,43,34,33,23,26,[],116,-1,3.0,"['jamesle01', 'westbru01', 'monkma01', 'bradlav01', 'arizatr01', 'reaveau01', 'hortota01', 'howardw01', 'johnsst04', 'ellinwa01', 'jordade01', 'bazemke01']","[21, 20]",2,1457942485,121495207.1,41
202201120SAS,HOU,SAS,HOU,"AT&T Center, San Antonio, Texas",division,2022-01-12 20:30:00,2022-01-12 22:30:00,"['Matt Boland', 'Tyler Ford', 'Brandon Schwab']",11314,0,36,31,23,34,[],124,-3,2.0,"['murrade01', 'poeltja01', 'primojo01', 'walkelo01', 'bateske01', 'forbebr01', 'johnske04', 'vassede01', 'landajo01', 'cacokde01', 'johnsty01', 'youngth01', 'lamban01', 'wieskjo01']","[15, 25]",0,306806325,21914737.5,40,39,24,28,37,[],128,-3,2.0,"['gordoer01', 'woodch01', 'greenja05', 'porteke02', 'tateja01', 'augusdj01', 'martike04', 'chrisjo01', 'theisda01', 'mathega01', 'nwabada01', 'brookar01', 'nixda01', 'garubus01', 'queentr01']","[11, 31]",0,314871094,20991406.27,42
202201120UTA,CLE,UTA,CLE,"Vivint Smart Home Arena, Salt Lake City, Utah",none,2022-01-12 21:00:00,2022-01-12 23:00:00,"['Tony Brothers', 'Eric Dalen', 'Phenizee Ransom']",18306,0,24,28,16,23,[],91,-3,2.0,"['onealro01', 'bogdabo02', 'mitchdo01', 'conlemi01', 'inglejo01', 'clarkjo01', 'pascher01', 'valende01', 'forretr01', 'cheatzy01', 'houseda01']","[28, 13]",1,552301934,50209266.73,41,27,31,30,23,[],111,1,2.0,"['mobleev01', 'markkla01', 'garlada01', 'allenja01', 'stevela01', 'osmande01', 'loveke01', 'goodwbr01', 'wadede01', 'windldy01', 'nembhrj01', 'pangoke01', 'davised01']","[23, 18]",0,421015077,32385775.15,41
202201120WAS,WAS,WAS,ORL,"Capital One Arena, Washington, District of Columbia",division,2022-01-12 19:00:00,2022-01-12 21:00:00,"['Marc Davis', 'Jacyn Goble']",13138,0,33,19,32,28,[],112,2,1.0,"['kuzmaky01', 'dinwisp01', 'caldwke01', 'kispeco01', 'gaffoda01', 'netora01', 'harremo01', 'avdijde01', 'bertada01', 'hachiru01', 'bryanth01', 'holidaa01', 'toddis01', 'monrogr01', 'gillan01']","[21, 20]",2,382444554,25496303.6,41,16,27,29,34,[],106,-9,3.0,"['harriga01', 'anthoco01', 'wagnefr01', 'lopezro01', 'okekech01', 'rosste01', 'schofad01', 'hamptrj01', 'wagnemo01', 'mooreet01', 'brazdig01', 'cartewe01']","[7, 34]",0,317003593,26416966.08,41
202201130BRK,OKC,BRK,OKC,"Barclays Center, Brooklyn, New York",none,2022-01-13 20:30:00,2022-01-13 22:30:00,"['Derrick Collins', 'Zach Zarba']",16964,0,26,25,32,26,[],109,1,1.0,"['hardeja01', 'brownbr01', 'edwarke02', 'sharpda01', 'bembrde01', 'thomaca02', 'carteje01', 'dukeda01', 'millspa01', 'griffbl01', 'johnsja01']","[26, 14]",1,840362854,76396623.09,40,38,32,30,30,[],130,-5,2.0,"['gilgesh01', 'dortlu01', 'giddejo01', 'wiggiaa01', 'robinje02', 'jeromty01', 'manntr01', 'bazleda01', 'muscami01', 'diakima01', 'favorde01', 'watsopa01', 'maledth01', 'sarrol01']","[13, 27]",0,193756464,13839747.43,40
202201130DEN,DEN,DEN,POR,"Ball Arena, Denver, Colorado",division,2022-01-13 22:00:00,2022-01-14 00:00:00,"['Bennie Adams', 'James Capers Jr.', 'Tre Maddox']",14972,0,41,31,29,39,[],140,-1,2.0,"['greenje02', 'jokicni01', 'gordoaa01', 'bartowi01', 'morrimo01', 'campafa01', 'riverau01', 'hylanbo01', 'nnajize01', 'reedda01', 'howarma02']","[20, 19]",1,439798591,39981690.09,39,28,27,25,28,[],108,2,3.0,"['smithde03', 'covinro01', 'mclembe01', 'littlna01', 'nurkiju01', 'ellebcj01', 'watfotr01', 'snellto01', 'blevike01', 'browngr01', 'zelleco01']","[16, 24]",1,312483598,28407599.82,40
202201130MEM,MEM,MEM,MIN,"FedEx Forum, Memphis, Tennessee",conference,2022-01-13 20:00:00,2022-01-13 22:00:00,"['J.B. DeRosa', 'Bill Kennedy', 'C.J. Washington']",15881,0,25,28,37,26,[],116,0,2.0,"['jacksja02', 'banede01', 'moranja01', 'anderky01', 'willizi02', 'konchjo01', 'clarkbr01', 'jonesty01', 'meltode01', 'tillmxa01', 'culveja01', 'aldamsa01']","[29, 14]",1,194340299,16195024.92,43,31,29,24,24,[],108,-1,2.0,"['townska01', 'edwaran01', 'russeda01', 'beverpa01', 'vandeja01', 'beaslma01', 'mcdanja02', 'reidna01', 'princta02', 'okogijo01', 'laymaja01', 'knighna01', 'mclaujo01']","[20, 21]",1,424086446,32622034.31,41
202201130MIL,MIL,MIL,GSW,"Fiserv Forum, Milwaukee, Wisconsin",none,2022-01-13 19:30:00,2022-01-13 21:30:00,"['Brian Forte', 'John Goble', 'Aaron Smith']",17848,0,37,40,20,21,[],118,-2,3.0,"['antetgi01', 'middlkh01', 'allengr01', 'portibo01', 'matthwe02', 'nworajo01', 'divindo01', 'hillge01', 'connapa01', 'hoodro01', 'mamuksa01', 'ojelese01', 'antetth01', 'wiggili01']","[26, 17]",0,641330421,45809315.79,43,21,17,34,27,[],99,-1,2.0,"['curryst01', 'wiggian01', 'thompkl01', 'looneke01', 'paytoga02', 'poolejo01', 'leeda03', 'kuminjo01', 'toscaju01', 'bjeline01', 'porteot01', 'chiozch01', 'iguodan01']","[30, 10]",0,973824973,74909613.31,40
202201130NOP,NOP,NOP,LAC,"Smoothie King Center, New Orleans, Louisiana",conference,2022-01-13 20:00:00,2022-01-13 22:00:00,"['Brandon Adair', 'Curtis Blair', 'Jenna Schroeder']",15406,0,28,25,34,26,[],113,1,2.0,"['hartjo01', 'ingrabr01', 'grahade01', 'joneshe01', 'valanjo01', 'alexani01', 'hayesja02', 'alvarjo01', 'templga01', 'clarkga01', 'marshna01', 'murphtr02', 'hernawi01', 'satorto01']","[15, 26]",2,350484417,25034601.21,41,15,19,29,26,[],89,2,2.0,"['coffeam01', 'jacksre01', 'batumni01', 'morrima03', 'zubaciv01', 'mannte01', 'bostobr01', 'scrubja01', 'ibakase01', 'moonxa01', 'bledser01', 'gabriwe01']","[21, 21]",0,638918683,53243223.58,42
202201140CHI,GSW,CHI,GSW,"United Center, Chicago, Illinois",none,2022-01-14 19:30:00,2022-01-14 21:30:00,"['Matt Boland', 'Mitchell Ervin', 'David Guthrie']",21174,0,28,19,25,24,[],96,-1,2.0,"['vucevni01', 'derozde01', 'browntr01', 'balllo01', 'lavinza01', 'dosunay01', 'whiteco01', 'mckinal01', 'thomama02', 'bradlto01', 'dotsode01', 'simonma01']","[27, 12]",0,531555650,44296304.17,39,37,41,34,26,[],138,-2,1.0,"['poolejo01', 'wiggian01', 'curryst01', 'looneke01', 'porteot01', 'leeda03', 'kuminjo01', 'bjeline01', 'toscaju01', 'chiozch01', 'iguodan01']","[30, 11]",1,785028003,71366182.09,41
202201140CHO,ORL,CHO,ORL,"Spectrum Center, Charlotte, North Carolina",division,2022-01-14 19:00:00,2022-01-14 21:00:00,"['Scott Foster', 'Natalie Sago', 'Danielle Scott']",16011,0,36,27,28,18,[],109,4,2.0,"['bridgmi02', 'roziete01', 'haywago01', 'ballla01', 'plumlma01', 'martico01', 'washipj01', 'mcdanja01', 'smithis01', 'joneska01', 'bouknja01', 'richani01', 'thorjt01']","[23, 19]",2,442662136,34050933.54,42,35,26,27,28,[],116,0,2.0,"['wagnefr01', 'harriga01', 'anthoco01', 'okekech01', 'lopezro01', 'wagnemo01', 'rosste01', 'suggsja01', 'hamptrj01', 'schofad01', 'brazdig01']","[7, 35]",0,301585046,27416822.36,42
202201140DET,DET,DET,TOR,"Little Caesars Arena, Detroit, Michigan",conference,2022-01-14 19:00:00,2022-01-14 21:00:00,"['Jason Goldenberg', 'Ed Malloy', 'Dannica Mosher']",18011,0,31,25,27,20,[],103,-1,3.0,"['beysa01', 'cunnica01', 'hayeski01', 'diallha01', 'stewais01', 'lylestr01', 'josepco01', 'jacksjo02', 'stanlca01', 'leesa01', 'garzalu01', 'olynyke01']","[9, 31]",1,232323780,19360315.0,40,27,16,23,21,[],87,-1,3.0,"['vanvlfr01', 'siakapa01', 'anunoog01', 'barnesc01', 'birchkh01', 'achiupr01', 'bouchch01', 'champju01', 'watanyu01', 'mykhasv01', 'bantoda01', 'flynnma01']","[20, 18]",0,212511009,17709250.75,38
202201140IND,PHO,IND,PHO,"Gainbridge Fieldhouse, Indianapolis, Indiana",none,2022-01-14 19:00:00,2022-01-14 21:00:00,"['John Butler', 'J.T. Orr', 'Tom Washington']",14019,0,19,19,38,18,[],94,-2,2.0,"['leverca01', 'holidju01', 'sabondo01', 'turnemy01', 'sykeske01', 'duartch01', 'craigto01', 'brissos01', 'stephla01', 'washidu02', 'bitadgo01', 'jacksis01']","[15, 27]",0,249369501,20780791.75,42,23,23,34,32,[],112,1,3.0,"['bookede01', 'paulch01', 'crowdja01', 'bridgmi01', 'aytonde01', 'payneca01', 'shamela01', 'smithja04', 'mcgeeja01', 'paytoel01', 'wainris01', 'johnsca02', 'biyombi01']","[31, 9]",0,782315607,60178123.62,40
202201140MEM,DAL,MEM,DAL,"FedEx Forum, Memphis, Tennessee",division,2022-01-14 22:00:00,2022-01-15 00:00:00,"['J.B. DeRosa', 'Courtney Kirkland', 'Gediminas Petraitis']",16712,0,29,26,18,12,[],85,1,1.0,"['moranja01', 'willizi02', 'banede01', 'jacksja02', 'clarkbr01', 'adamsst01', 'konchjo01', 'anderky01', 'jonesty01', 'meltode01', 'culveja01', 'tillmxa01', 'aldamsa01', 'mathida01']","[30, 14]",1,323279825,23091416.07,44,25,25,34,28,[],112,-1,2.0,"['poweldw01', 'brunsja01', 'finnedo01', 'doncilu01', 'klebima01', 'hardati02', 'bullore01', 'chrisma01', 'greenjo02', 'brownst02', 'burketr01', 'ntilila01', 'marjabo01', 'pinsoth01', 'brownmo01']","[22, 19]",1,376882517,25125501.13,41
202201140MIA,MIA,MIA,ATL,"FTX Arena, Miami, Florida",division,2022-01-14 20:00:00,2022-01-14 22:00:00,"['Evan Scott', 'Ben Taylor', 'Scott Wall']",19600,0,40,24,30,30,[],124,3,2.0,"['lowryky01', 'butleji01', 'tuckepj01', 'yurtsom01', 'strusma01', 'herroty01', 'martica02', 'robindu01', 'dedmode01', 'vincega01', 'hasleud01', 'guyky01']","[26, 15]",1,599220839,49935069.92,41,30,40,29,19,[],118,-3,2.0,"['youngtr01', 'collijo01', 'huntede01', 'bogdabo01', 'dienggo01', 'gallida01', 'huertke01', 'luwawti01', 'okongon01', 'wrighde01', 'coopesh01', 'willilo02', 'mayssk01']","[17, 23]",0,551426297,42417407.46,40
202201140PHI,PHI,PHI,BOS,"Wells Fargo Center, Philadelphia, Pennsylvania",division,2022-01-14 19:00:00,2022-01-14 21:00:00,"['Ray Acosta', 'Marc Davis', 'Mark Lindsay']",20444,0,32,23,28,28,[],111,-1,2.0,"['harrito02', 'maxeyty01', 'curryse01', 'embiijo01', 'thybuma01', 'korkmfu01', 'niangge01', 'drumman01', 'joeis01', 'brownch02', 'powelmy01', 'reedpa01', 'bassech01']","[23, 17]",1,520690357,40053104.38,40,14,21,31,33,[],99,3,2.0,"['tatumja01', 'brownja02', 'williro04', 'schrode01', 'horfoal01', 'pritcpa01', 'richajo01', 'langfro01', 'willigr01', 'kanteen01', 'nesmiaa01', 'fernabr01', 'thomabr01', 'hernaju01']","[21, 21]",1,661476370,47248312.14,42
202201140SAC,SAC,SAC,HOU,"Golden 1 Center, Sacramento, California",conference,2022-01-14 22:00:00,2022-01-15 00:00:00,"['Kevin Cutler', 'Eric Dalen', 'Phenizee Ransom']",12857,0,31,34,33,28,[],126,1,2.0,"['barneha02', 'foxde01', 'baglema01', 'halibty01', 'metuch01', 'hieldbu01', 'mitchda01', 'daviste02', 'lenal01', 'quetane01', 'harklma01']","[17, 27]",0,417672946,37970267.82,44,40,20,29,25,[],114,1,2.0,"['greenja05', 'porteke02', 'tateja01', 'gordoer01', 'woodch01', 'mathega01', 'martike04', 'chrisjo01', 'sengual01', 'augusdj01', 'theisda01', 'nwabada01', 'brookar01']","[12, 31]",0,315120454,24240034.92,43
202201140SAS,CLE,SAS,CLE,"AT&T Center, San Antonio, Texas",none,2022-01-14 20:30:00,2022-01-14 22:30:00,"['Brent Barnaky', 'Karl Lane']",12160,0,26,33,27,23,[],109,-4,2.0,"['murrade01', 'poeltja01', 'johnske04', 'vassede01', 'mcderdo01', 'walkelo01', 'bateske01', 'forbebr01', 'landajo01', 'primojo01', 'lamban01', 'eubandr01', 'johnsty01', 'youngth01']","[15, 26]",0,356286543,25449038.79,41,35,29,20,30,[],114,2,2.0,"['mobleev01', 'garlada01', 'markkla01', 'allenja01', 'stevela01', 'osmande01', 'okorois01', 'loveke01', 'goodwbr01', 'pangoke01', 'nembhrj01', 'windldy01', 'davised01', 'wadede01']","[24, 18]",0,434136717,31009765.5,42
202201150ATL,NYK,ATL,NYK,"State Farm Arena, Atlanta, Georgia",conference,2022-01-15 19:30:00,2022-01-15 21:30:00,"['Tre Maddox', 'Brett Nansel', 'James Williams']",16414,0,28,23,26,31,[],108,-4,1.0,"['youngtr01', 'huntede01', 'huertke01', 'collijo01', 'dienggo01', 'gallida01', 'okongon01', 'wrighde01', 'luwawti01', 'willilo02', 'johnsja05', 'coopesh01', 'mayssk01', 'knoxke01']","[17, 24]",0,509640555,36402896.79,41,31,34,20,32,[],117,2,3.0,"['barrerj01', 'randlju01', 'burksal01', 'fournev01', 'robinmi01', 'quickim01', 'gibsota01', 'grimequ01', 'toppiob01', 'mcbrimi01', 'noelne01', 'simsje01']","[21, 21]",2,425419683,35451640.25,42
202201150BOS,BOS,BOS,CHI,"TD Garden, Boston, Massachusetts",conference,2022-01-15 20:30:00,2022-01-15 22:30:00,"['Derrick Collins', 'Mark Lindsay', 'J.T. Orr']",19156,0,32,22,30,30,[],114,-1,1.0,"['tatumja01', 'schrode01', 'brownja02', 'williro04', 'horfoal01', 'richajo01', 'willigr01', 'pritcpa01', 'kanteen01', 'hernaju01', 'thomabr01', 'fernabr01', 'nesmiaa01', 'langfro01']","[21, 22]",0,661476370,47248312.14,43,22,27,34,29,[],112,-2,1.0,"['dosunay01', 'whiteco01', 'derozde01', 'vucevni01', 'mckinal01', 'hillma01', 'thomama02', 'browntr01', 'bradlto01', 'simonma01', 'dotsode01']","[27, 13]",1,391938432,35630766.55,40
202201150BRK,BRK,BRK,NOP,"Barclays Center, Brooklyn, New York",none,2022-01-15 19:30:00,2022-01-15 21:30:00,"['Jacyn Goble', 'Bill Kennedy']",17034,0,32,37,26,25,[],120,-1,2.0,"['hardeja01', 'edwarke02', 'millspa02', 'sharpda01', 'duranke01', 'thomaca02', 'griffbl01', 'brownbr01', 'bembrde01', 'carteje01', 'dukeda01']","[26, 15]",1,941082117,85552919.73,41,22,19,36,28,[],105,2,2.0,"['ingrabr01', 'hartjo01', 'valanjo01', 'joneshe01', 'grahade01', 'templga01', 'alexani01', 'hayesja02', 'alvarjo01', 'clarkga01', 'marshna01', 'murphtr02']","[16, 26]",0,302129197,25177433.08,42
202201150DAL,DAL,DAL,ORL,"American Airlines Center, Dallas, Texas",none,2022-01-15 21:30:00,2022-01-15 23:30:00,"['Justin Van Duyne', 'C.J. Washington', 'Sean Wright']",19816,0,32,23,30,23,[],108,1,1.0,"['doncilu01', 'brunsja01', 'porzikr01', 'finnedo01', 'klebima01', 'greenjo02', 'hardati02', 'bullore01', 'brownst02', 'poweldw01', 'ntilila01', 'chrisma01', 'burketr01', 'brownmo01', 'marjabo01']","[23, 19]",0,482288501,32152566.73,42,23,20,25,24,[],92,1,1.0,"['wagnefr01', 'anthoco01', 'harriga01', 'okekech01', 'lopezro01', 'suggsja01', 'hamptrj01', 'rosste01', 'wagnemo01', 'bambamo01', 'brazdig01', 'schofad01']","[8, 35]",0,325685468,27140455.67,43
202201150DEN,DEN,DEN,LAL,"Ball Arena, Denver, Colorado",conference,2022-01-15 21:00:00,2022-01-15 23:00:00,"['John Goble', 'Dedric Taylor', 'Scott Twardoski']",19520,0,34,39,29,31,[],133,1,2.0,"['greenje02', 'jokicni01', 'gordoaa01', 'bartowi01', 'morrimo01', 'hylanbo01', 'reedda01', 'campafa01', 'nnajize01', 'ennisja01', 'riverau01']","[21, 19]",0,454340188,41303653.45,40,29,31,19,17,[],96,-2,3.0,"['jamesle01', 'westbru01', 'monkma01', 'howardw01', 'bradlav01', 'reaveau01', 'arizatr01', 'hortota01', 'ellinwa01', 'johnsst04', 'jordade01', 'bazemke01']","[21, 21]",0,1457942485,121495207.1,42
202201150MIA,PHI,MIA,PHI,"FTX Arena, Miami, Florida",conference,2022-01-15 20:00:00,2022-01-15 22:00:00,"['Curtis Blair', 'Brandon Schwab', 'Ben Taylor']",19600,0,29,21,23,25,[],98,4,1.0,"['butleji01', 'lowryky01', 'tuckepj01', 'strusma01', 'yurtsom01', 'herroty01', 'dedmode01', 'robindu01', 'martica02', 'hasleud01', 'vincega01']","[27, 15]",1,599028979,54457179.91,42,20,23,32,34,[],109,1,1.0,"['harrito02', 'curryse01', 'maxeyty01', 'embiijo01', 'korkmfu01', 'niangge01', 'brownch02', 'drumman01', 'joeis01', 'reedpa01', 'bassech01', 'powelmy01']","[24, 17]",0,512556757,42713063.08,41
202201150MIL,TOR,MIL,TOR,"Fiserv Forum, Milwaukee, Wisconsin",conference,2022-01-15 18:30:00,2022-01-15 20:30:00,"['Brandon Adair', 'Bennie Adams', 'Tyler Ford']",17341,0,29,20,20,27,[],96,1,2.0,"['middlkh01', 'antetgi01', 'portibo01', 'matthwe02', 'allengr01', 'hillge01', 'connapa01', 'divindo01', 'hoodro01', 'nworajo01', 'ojelese01', 'mamuksa01', 'antetth01', 'wiggili01']","[27, 17]",0,641330421,45809315.79,44,20,26,27,30,[],103,-2,1.0,"['vanvlfr01', 'siakapa01', 'achiupr01', 'anunoog01', 'watanyu01', 'bouchch01', 'champju01', 'mykhasv01', 'bantoda01', 'barnesc01', 'flynnma01']","[20, 19]",2,197920425,17992765.91,39
202201150OKC,CLE,OKC,CLE,"Paycom Center, Oklahoma City, Oklahoma",none,2022-01-15 20:00:00,2022-01-15 22:00:00,"['Matt Boland', 'James Capers Jr.', 'Matt Kallio']",15284,0,32,24,29,17,[],102,1,2.0,"['gilgesh01', 'giddejo01', 'dortlu01', 'robinje02', 'favorde01', 'bazleda01', 'manntr01', 'jeromty01', 'diakima01', 'wiggiaa01', 'muscami01', 'watsopa01', 'maledth01', 'robyis01']","[14, 27]",0,198450714,14175051.0,41,24,22,37,24,[],107,3,1.0,"['garlada01', 'allenja01', 'mobleev01', 'markkla01', 'stevela01', 'okorois01', 'loveke01', 'windldy01', 'osmande01', 'goodwbr01', 'davised01', 'nembhrj01', 'pangoke01', 'wadede01']","[25, 18]",0,434136717,31009765.5,43
202201150SAS,SAS,SAS,LAC,"AT&T Center, San Antonio, Texas",conference,2022-01-15 20:30:00,2022-01-15 22:30:00,"['Karl Lane', 'Aaron Smith', 'Michael Smith']",13223,0,21,35,29,16,[],101,-5,1.0,"['murrade01', 'johnske04', 'vassede01', 'landajo01', 'mcderdo01', 'whitede01', 'bateske01', 'walkelo01', 'eubandr01', 'primojo01', 'forbebr01', 'youngth01', 'johnsty01', 'lamban01']","[15, 27]",1,350917580,25065541.43,42,22,25,33,14,[],94,-1,2.0,"['morrima03', 'coffeam01', 'batumni01', 'jacksre01', 'zubaciv01', 'mannte01', 'bledser01', 'ibakase01', 'bostobr01', 'harteis01', 'moonxa01', 'scrubja01', 'gabriwe01']","[21, 22]",1,644523780,49578752.31,43
