gameid,ref,att
201603170CHI,"['Leroy Richardson', 'Dedric Taylor', 'Zach Zarba']",21513
201603170IND,"['Sean Corbin', 'Mitchell Ervin', 'John Goble']",15104
201603170MIA,"['Nick Buchert', 'Courtney Kirkland', 'Gediminas Petraitis']",19848
201603170MIL,"['Marc Davis', 'Tyler Ford', 'Mark Lindsay']",11740
201603170PHI,"['Curtis Blair', 'Tony Brothers', 'Gary Zielinski']",10521
201603170SAS,"['Matt Boland', 'Brian Forte', 'Sean Wright']",18418
201603170UTA,"['Kevin Cutler', 'Rodney Mott', 'Kevin Scott']",18784
201603180DAL,"['Matt Boland', 'Mike Callahan', 'Derrick Collins']",20515
201603180DET,"['James Capers Jr.', 'David Guthrie', 'Eli Roe']",15982
201603180HOU,"['Eric Dalen', 'Tre Maddox', 'Jason Phillips']",18142
201603180LAL,"['Pat Fraher', 'David Jones', 'Derek Richardson']",18997
201603180NOP,"['Nick Buchert', 'Eric Lewis', 'Gediminas Petraitis']",17263
201603180ORL,"['Bill Kennedy', 'J.T. Orr', 'Josh Tiven']",18046
201603180PHI,"['Bennie Adams', 'Karl Lane', 'Zach Zarba']",20388
201603180TOR,"['Kane Fitzgerald', 'Ron Garretson', 'Justin Van Duyne']",19800
201603190ATL,"['David Guthrie', 'Marat Kogut', 'Monty McCutchen']",18067
201603190CHI,"['Tyler Ford', 'Ron Garretson', 'James Williams']",21856
201603190CHO,"['John Goble', 'Lauren Holtkamp-Sterling', 'Mark Lindsay']",19271
201603190DET,"['Tony Brown', 'Tom Washington', 'Haywoode Workman']",17559
201603190IND,"['Ed Malloy', 'Bill Spooner', 'Josh Tiven']",18165
201603190MEM,"['Courtney Kirkland', 'Tre Maddox', 'Ken Mauer']",18119
201603190MIA,"['Brent Barnaky', 'Tony Brothers', 'Scott Wall']",19737
201603190SAS,"['Dan Crawford', 'Eric Lewis', 'Ben Taylor']",18825
201603190WAS,"['Brian Forte', 'Leroy Richardson', 'Sean Wright']",20356
201603200DAL,"['Sean Corbin', 'Bill Kennedy', 'Leon Wood']",20351
201603200MIL,"['Brian Forte', 'Ed Malloy', 'Justin Van Duyne']",14124
201603200NOP,"['Mark Ayotte', 'Rodney Mott', 'Derek Richardson']",17407
201603200NYK,"['Eric Dalen', 'Jason Phillips', 'Scott Twardoski']",19812
201603200PHI,"['Derrick Collins', 'Marc Davis', 'J.T. Orr']",15103
201603200TOR,"['Bennie Adams', 'Curtis Blair', 'Derrick Stafford']",19800
201603210ATL,"['David Jones', 'Bill Spooner', 'Scott Wall']",15729
201603210BOS,"['Dan Crawford', 'Lauren Holtkamp-Sterling', 'Gary Zielinski']",18624
201603210CHI,"['Tre Maddox', 'Monty McCutchen', 'Josh Tiven']",21531
201603210CHO,"['Tony Brothers', 'Pat Fraher', 'Leroy Richardson']",18260
201603210CLE,"['Matt Boland', 'Eric Lewis', 'Tom Washington']",20562
201603210DET,"['Kane Fitzgerald', 'John Goble', 'Kevin Scott']",13577
201603210IND,"['Nick Buchert', 'Scott Foster', 'Haywoode Workman']",16155
201603210MIN,"['David Guthrie', 'Ken Mauer', 'Eli Roe']",19452
201603210PHO,"['Mitchell Ervin', 'Ron Garretson', 'James Williams']",15868
201603220BRK,"['Matt Boland', 'Mike Callahan', 'Kane Fitzgerald']",15739
201603220LAL,"['Tony Brown', 'Marat Kogut', 'Zach Zarba']",18997
201603220NOP,"['Bill Kennedy', 'Mark Lindsay', 'Leon Wood']",16867
201603220OKC,"['Mark Ayotte', 'James Capers Jr.', 'Rodney Mott']",18203
201603230BOS,"['Brian Forte', 'Monty McCutchen', 'Scott Wall']",18624
201603230CHI,"['David Guthrie', 'Ken Mauer', 'Kevin Scott']",21788
201603230CLE,"['Derrick Collins', 'Scott Foster', 'David Jones']",20562
201603230DEN,"['Sean Corbin', 'Rodney Mott', 'Derek Richardson']",10684
201603230DET,"['Brent Barnaky', 'Tyler Ford', 'Ed Malloy']",16609
201603230GSW,"['Kevin Cutler', 'Michael Smith', 'Zach Zarba']",19596
201603230HOU,"['Nick Buchert', 'Marc Davis', 'Eric Lewis']",18151
201603230MIN,"['J.T. Orr', 'Leroy Richardson', 'Tom Washington']",12151
201603230PHO,"['Bennie Adams', 'Karl Lane', 'Derrick Stafford']",18191
201603230POR,"['Ron Garretson', 'Ben Taylor', 'James Williams']",19819
201603230SAS,"['Tre Maddox', 'Jason Phillips', 'Gary Zielinski']",18418
201603230WAS,"['Eric Dalen', 'John Goble', 'Courtney Kirkland']",18807
201603240BRK,"['Mark Ayotte', 'Courtney Kirkland', 'Sean Wright']",17732
201603240IND,"['Brian Forte', 'Lauren Holtkamp-Sterling', 'Tom Washington']",17517
201603240LAC,"['Tony Brown', 'Marat Kogut', 'Bill Spooner']",19359
201603240NYK,"['Tony Brothers', 'Mark Lindsay', 'Eli Roe']",19812
201603240OKC,"['Pat Fraher', 'Bill Kennedy', 'Leon Wood']",18203
201603250ATL,"['Brent Barnaky', 'James Capers Jr.', 'Dedric Taylor']",17070
201603250DET,"['Curtis Blair', 'Scott Foster', 'Mark Lindsay']",17209
201603250GSW,"['Karl Lane', 'Rodney Mott', 'Derrick Stafford']",19596
201603250HOU,"['Kane Fitzgerald', 'Tyler Ford', 'Ed Malloy']",18230
201603250LAL,"['Ron Garretson', 'Ben Taylor', 'James Williams']",18997
201603250MIA,"['Steve Anderson', 'Matt Boland', 'Marc Davis']",19918
201603250SAC,"['Sean Corbin', 'Marat Kogut', 'Michael Smith']",17317
201603250SAS,"['Derrick Collins', 'Bill Kennedy', 'Haywoode Workman']",18418
201603250WAS,"['Mike Callahan', 'Josh Tiven', 'Justin Van Duyne']",20356
201603260BRK,"['Brent Barnaky', 'Tony Brothers', 'Justin Van Duyne']",16625
201603260DET,"['Gediminas Petraitis', 'Leroy Richardson', 'Zach Zarba']",17857
201603260MIL,"['Mitchell Ervin', 'Eric Lewis', 'Scott Wall']",15544
201603260MIN,"['John Goble', 'David Jones', 'Courtney Kirkland']",14694
201603260NOP,"['Matt Boland', 'Pat Fraher', 'Josh Tiven']",17009
201603260NYK,"['Nick Buchert', 'Lauren Holtkamp-Sterling', 'Monty McCutchen']",19812
201603260OKC,"['Dan Crawford', 'Kane Fitzgerald', 'Kevin Scott']",18203
201603260ORL,"['Mark Ayotte', 'Eric Dalen', 'Brian Forte']",18846
201603260PHO,"['Tony Brown', 'Bill Spooner', 'Ben Taylor']",18055
201603260POR,"['David Guthrie', 'Tre Maddox', 'Jason Phillips']",19506
201603270GSW,"['Marat Kogut', 'James Williams', 'Sean Wright']",19596
201603270IND,"['Mike Callahan', 'Derrick Collins', 'J.T. Orr']",17165
201603270LAC,"['Bennie Adams', 'Karl Lane', 'Derrick Stafford']",19060
201603270LAL,"['Sean Corbin', 'Michael Smith', 'Haywoode Workman']",18997
201603270SAC,"['Ken Mauer', 'Derek Richardson', 'Gary Zielinski']",17147
201603280CHI,"['David Jones', 'Ed Malloy', 'J.T. Orr']",21761
201603280DEN,"['Tony Brown', 'James Capers Jr.', 'Leon Wood']",14844
201603280LAC,"['David Guthrie', 'Jason Phillips', 'Haywoode Workman']",19258
201603280MEM,"['Matt Boland', 'Josh Tiven', 'Zach Zarba']",17133
201603280MIA,"['Eric Dalen', 'Brian Forte', 'Pat Fraher']",20003
201603280MIN,"['Steve Anderson', 'Tony Brothers', 'Kane Fitzgerald']",11141
201603280NOP,"['Kevin Cutler', 'Courtney Kirkland', 'Leroy Richardson']",17000
201603280POR,"['Karl Lane', 'Rodney Mott', 'Scott Wall']",19393
201603280TOR,"['Nick Buchert', 'John Goble', 'Eric Lewis']",19800
201603280UTA,"['Tre Maddox', 'Sean Wright', 'Gary Zielinski']",19911
201603290CLE,"['Bill Kennedy', 'Courtney Kirkland', 'Mark Lindsay']",20562
201603290DET,"['Matt Boland', 'Bill Spooner', 'Scott Twardoski']",18201
201603290GSW,"['David Guthrie', 'Ken Mauer', 'Derek Richardson']",19596
201603290IND,"['Dan Crawford', 'Eric Lewis', 'Gediminas Petraitis']",17050
201603290ORL,"['Ron Garretson', 'Leroy Richardson', 'Ben Taylor']",17536
201603290PHI,"['Brent Barnaky', 'Lauren Holtkamp-Sterling', 'Tom Washington']",14486
201603300DAL,"['Eric Dalen', 'Scott Foster', 'Justin Van Duyne']",20435
201603300LAL,"['James Capers Jr.', 'Derrick Collins', 'J.T. Orr']",18997
201603300MEM,"['Kevin Cutler', 'Brian Forte', 'Ed Malloy']",16401
201603300MIL,"['John Goble', 'Scott Twardoski', 'James Williams']",15733
201603300MIN,"['Mark Lindsay', 'Dedric Taylor', 'Sean Wright']",12252
201603300SAC,"['Mark Ayotte', 'Tony Brown', 'Marc Davis']",17185
201603300SAS,"['Bennie Adams', 'Curtis Blair', 'Mike Callahan']",18418
201603300TOR,"['Lauren Holtkamp-Sterling', 'Monty McCutchen', 'Michael Smith']",19800
201603300UTA,"['Kane Fitzgerald', 'Jason Phillips', 'Scott Wall']",19911
201603310CLE,"['Marat Kogut', 'Derrick Stafford', 'James Williams']",20562
201603310HOU,"['Kevin Cutler', 'Rodney Mott', 'Bill Spooner']",18244
201603310IND,"['Pat Fraher', 'Bill Kennedy', 'Tre Maddox']",17234
201603310NOP,"['Brent Barnaky', 'Ron Garretson', 'Eli Roe']",16269
201603310OKC,"['Tony Brothers', 'Sean Corbin', 'Gary Zielinski']",18203
201603310POR,"['Derrick Collins', 'Ken Mauer', 'Josh Tiven']",19393
201604010ATL,"['Ron Garretson', 'Tre Maddox', 'Sean Wright']",19427
201604010CHO,"['Eric Dalen', 'Michael Smith', 'Scott Twardoski']",19244
201604010DET,"['Pat Fraher', 'Ben Taylor', 'Tom Washington']",19031
201604010GSW,"['Mark Ayotte', 'Nick Buchert', 'Monty McCutchen']",19596
201604010MEM,"['Bennie Adams', 'Mike Callahan', 'Leroy Richardson']",17077
201604010MIL,"['Matt Boland', 'Kane Fitzgerald', 'Jason Phillips']",16268
201604010NYK,"['Steve Anderson', 'David Jones', 'Ed Malloy']",19812
201604010PHO,"['James Capers Jr.', 'Eric Lewis', 'Scott Wall']",17345
201604010SAC,"['Scott Foster', 'Josh Tiven', 'Justin Van Duyne']",17317
201604010UTA,"['Marc Davis', 'Leon Wood', 'Haywoode Workman']",19911
201604020CHI,"['Tony Brothers', 'John Goble', 'Derek Richardson']",22197
201604020DEN,"['Derrick Collins', 'Lauren Holtkamp-Sterling', 'Bill Kennedy']",15607
201604020PHI,"['Leroy Richardson', 'James Williams', 'Zach Zarba']",19213
201604020POR,"['Mark Ayotte', 'Marc Davis', 'Haywoode Workman']",19633
201604020SAS,"['David Guthrie', 'Courtney Kirkland', 'Bill Spooner']",18418
201604030BRK,"['Dan Crawford', 'Mark Lindsay', 'J.T. Orr']",16329
201604030CLE,"['Mike Callahan', 'Pat Fraher', 'Ben Taylor']",20562
201604030GSW,"['Scott Foster', 'Eric Lewis', 'Justin Van Duyne']",19596
201604030HOU,"['Brian Forte', 'Ken Mauer', 'Eli Roe']",18462
201604030LAC,"['Nick Buchert', 'Kevin Cutler', 'Rodney Mott']",19060
201604030LAL,"['Lauren Holtkamp-Sterling', 'Tom Washington', 'Leon Wood']",18997
201604030MIL,"['Eric Dalen', 'Michael Smith', 'Sean Wright']",15768
201604030MIN,"['Brent Barnaky', 'Ed Malloy', 'Gediminas Petraitis']",16117
201604030NYK,"['Bennie Adams', 'Marat Kogut', 'Derrick Stafford']",19812
201604030ORL,"['Tony Brown', 'Sean Corbin', 'Karl Lane']",17741
201604030PHO,"['Tyler Ford', 'Monty McCutchen', 'Josh Tiven']",17279
201604050ATL,"['John Goble', 'Courtney Kirkland', 'Marat Kogut']",15176
201604050DEN,"['Mark Ayotte', 'Tre Maddox', 'Monty McCutchen']",12611
201604050GSW,"['Lauren Holtkamp-Sterling', 'Josh Tiven', 'Tom Washington']",19596
201604050LAC,"['Ron Garretson', 'Derek Richardson', 'Kevin Scott']",19537
201604050MEM,"['Brent Barnaky', 'Derrick Stafford', 'Scott Wall']",17591
201604050MIA,"['Derrick Collins', 'Ed Malloy', 'Dedric Taylor']",19621
201604050MIL,"['Tony Brown', 'James Capers Jr.', 'Gary Zielinski']",15061
201604050PHI,"['Bennie Adams', 'Mike Callahan', 'Gediminas Petraitis']",10978
201604050SAC,"['Nick Buchert', 'Bill Spooner', 'Leon Wood']",17317
201604050TOR,"['Matt Boland', 'Jason Phillips', 'James Williams']",19800
201604050UTA,"['Scott Foster', 'Rodney Mott', 'Scott Twardoski']",19381
201604060BOS,"['Steve Anderson', 'Bill Kennedy', 'James Williams']",18624
201604060DAL,"['Monty McCutchen', 'Leroy Richardson', 'Michael Smith']",20108
201604060IND,"['Brent Barnaky', 'Tony Brothers', 'Mark Lindsay']",18165
201604060LAL,"['Eric Lewis', 'Scott Twardoski', 'Sean Wright']",18997
201604060NYK,"['Dan Crawford', 'Brian Forte', 'Justin Van Duyne']",19812
201604060ORL,"['David Guthrie', 'Ken Mauer', 'Eli Roe']",16553
201604060POR,"['Eric Dalen', 'Kane Fitzgerald', 'Ron Garretson']",19393
201604060WAS,"['Sean Corbin', 'Marat Kogut', 'Zach Zarba']",16846
201604070ATL,"['Derrick Collins', 'Kevin Cutler', 'Marc Davis']",17864
201604070GSW,"['James Capers Jr.', 'Kane Fitzgerald', 'Pat Fraher']",19596
201604070HOU,"['Tre Maddox', 'Jason Phillips', 'Scott Wall']",18227
201604070MIA,"['Bennie Adams', 'David Guthrie', 'Zach Zarba']",19771
201604070SAC,"['Derek Richardson', 'Kevin Scott', 'Sean Wright']",17317
201604080BOS,"['Mark Lindsay', 'Ed Malloy', 'J.T. Orr']",18624
201604080CHO,"['Tony Brothers', 'Nick Buchert', 'Kevin Cutler']",18337
201604080DAL,"['Marc Davis', 'Courtney Kirkland', 'Scott Twardoski']",20211
201604080DEN,"['Eric Dalen', 'Ken Mauer', 'Gary Zielinski']",16347
201604080DET,"['Mark Ayotte', 'Dan Crawford', 'Brian Forte']",18207
201604080NOP,"['Matt Boland', 'Tyler Ford', 'Rodney Mott']",18607
201604080ORL,"['Derrick Stafford', 'Josh Tiven', 'Leon Wood']",18152
201604080PHI,"['Derrick Collins', 'Mitchell Ervin', 'John Goble']",16076
201604080TOR,"['Sean Corbin', 'Scott Foster', 'Justin Van Duyne']",19800
201604080UTA,"['Leroy Richardson', 'Michael Smith', 'Tom Washington']",19911
201604090ATL,"['Nick Buchert', 'Scott Wall', 'Zach Zarba']",19257
201604090CHI,"['Rodney Mott', 'Bill Spooner', 'Ben Taylor']",22186
201604090MEM,"['Tre Maddox', 'Jason Phillips', 'James Williams']",18119
201604090NOP,"['Curtis Blair', 'David Guthrie', 'Sean Wright']",16932
201604090POR,"['James Capers Jr.', 'Leroy Richardson', 'Gary Zielinski']",19733
201604090SAC,"['Mike Callahan', 'Pat Fraher', 'Haywoode Workman']",17317
201604100DEN,"['Matt Boland', 'Ron Garretson', 'Courtney Kirkland']",16172
201604100HOU,"['Tony Brothers', 'Marat Kogut', 'Mark Lindsay']",18442
201604100IND,"['Mark Ayotte', 'Karl Lane', 'Ed Malloy']",18165
201604100LAC,"['Eric Dalen', 'Kane Fitzgerald', 'Ken Mauer']",19170
201604100MIA,"['Tony Brown', 'Kevin Cutler', 'Sean Wright']",19913
201604100NYK,"['Bill Kennedy', 'Eric Lewis', 'Leon Wood']",19812
201604100PHI,"['Steve Anderson', 'Kevin Scott', 'Derrick Stafford']",16267
201604100SAS,"['Brent Barnaky', 'Sean Corbin', 'Monty McCutchen']",18658
201604100WAS,"['Derrick Collins', 'Scott Foster', 'John Goble']",19187
201604110BOS,"['Marc Davis', 'Michael Smith', 'Ben Taylor']",18624
201604110BRK,"['Mitchell Ervin', 'Jason Phillips', 'Kevin Scott']",14653
201604110CLE,"['Mark Ayotte', 'Dan Crawford', 'Ed Malloy']",20562
201604110MIN,"['Bill Kennedy', 'Karl Lane', 'Eric Lewis']",14983
201604110NOP,"['Nick Buchert', 'Scott Foster', 'Derek Richardson']",16867
201604110OKC,"['Lauren Holtkamp-Sterling', 'Bill Spooner', 'James Williams']",18203
201604110ORL,"['Gediminas Petraitis', 'Scott Wall', 'Tom Washington']",18374
201604110PHO,"['Matt Boland', 'Courtney Kirkland', 'Rodney Mott']",17288
201604110UTA,"['Bennie Adams', 'Mike Callahan', 'Zach Zarba']",19911
201604120DET,"['Tony Brothers', 'Derrick Collins', 'Leroy Richardson']",18575
201604120IND,"['James Capers Jr.', 'Tyler Ford', 'Pat Fraher']",17906
201604120LAC,"['David Guthrie', 'Monty McCutchen', 'Haywoode Workman']",19147
201604120SAS,"['Mark Lindsay', 'Derrick Stafford', 'Josh Tiven']",18765
201604120TOR,"['Brent Barnaky', 'Eli Roe', 'Sean Wright']",19800
201604130BOS,"['Mike Callahan', 'Brian Forte', 'Eric Lewis']",18624
201604130BRK,"['Marc Davis', 'Scott Twardoski', 'Scott Wall']",16517
201604130CHI,"['Curtis Blair', 'Courtney Kirkland', 'Tom Washington']",21777
201604130CHO,"['Sean Corbin', 'Ed Malloy', 'Dedric Taylor']",17372
201604130CLE,"['Eric Dalen', 'Jason Phillips', 'Michael Smith']",20562
201604130DAL,"['Nick Buchert', 'Scott Foster', 'John Goble']",20346
201604130GSW,"['Matt Boland', 'Bill Spooner', 'Gary Zielinski']",19596
201604130HOU,"['Tony Brown', 'Dan Crawford', 'Derek Richardson']",18311
201604130LAL,"['David Guthrie', 'Monty McCutchen', 'Haywoode Workman']",18997
201604130MIL,"['Derrick Collins', 'Bill Kennedy', 'Ben Taylor']",16569
201604130MIN,"['J.T. Orr', 'Kevin Scott', 'Zach Zarba']",14889
201604130PHO,"['Mark Ayotte', 'Ron Garretson', 'Justin Van Duyne']",18055
201604130POR,"['Bennie Adams', 'Tre Maddox', 'Rodney Mott']",19571
201604130WAS,"['Kane Fitzgerald', 'Ken Mauer', 'Leon Wood']",17399
