gameid,ref,att
202203140PHI,"['Matt Boland', 'J.B. DeRosa', 'Eric Lewis']",21444
202203140SAC,"['Karl Lane', 'Aaron Smith', 'Zach Zarba']",15943
202203140SAS,"['Tre Maddox', 'Danielle Scott', 'Ben Taylor']",14143
202203140UTA,"['Tony Brothers', 'Michael Smith', 'Scott Wall']",18306
202203150IND,"['Eric Dalen', 'Justin Van Duyne', 'Sean Wright']",15027
202203150MIA,"['Mousa Dagher', 'Tyler Ford', 'Jacyn Goble']",19600
202203150NOP,"['Jason Goldenberg', 'David Guthrie', 'Dedric Taylor']",16789
202203150ORL,"['Ray Acosta', 'Brent Barnaky', 'Kane Fitzgerald']",15282
202203160BRK,"['Brandon Adair', 'Mitchell Ervin', 'Scott Foster']",17981
202203160CHO,"['Jacyn Goble', 'Eric Lewis', 'Jonathan Sterling']",16648
202203160CLE,"['Mark Lindsay', 'Justin Van Duyne', 'James Williams']",19432
202203160GSW,"['James Capers Jr.', 'Lauren Holtkamp-Sterling', 'Karl Lane']",18064
202203160HOU,"['Bill Kennedy', 'J.T. Orr', 'Scott Wall']",18055
202203160LAC,"['Nick Buchert', 'Natalie Sago', 'Zach Zarba']",19068
202203160MIN,"['John Goble', 'Aaron Smith', 'Michael Smith']",17136
202203160NYK,"['Rodney Mott', 'Brett Nansel', 'Ben Taylor']",18213
202203160SAC,"['Pat Fraher', 'Andy Nagy', 'Tom Washington']",15864
202203160SAS,"['Tony Brothers', 'Gediminas Petraitis', 'C.J. Washington']",14994
202203160UTA,"['Derrick Collins', 'Marat Kogut', 'Ed Malloy']",18306
202203160WAS,"['John Butler', 'Derek Richardson', 'Josh Tiven']",15326
202203170ORL,"['Marc Davis', 'J.B. DeRosa', 'Jenna Schroeder']",14369
202203180ATL,"['David Guthrie', 'Suyash Mehta', 'Scott Wall']",18062
202203180BRK,"['Jacyn Goble', 'Ashley Moyer-Gleich', 'James Williams']",17732
202203180CLE,"['Scott Foster', 'Michael Smith', 'Leon Wood']",19432
202203180HOU,"['Ray Acosta', 'Pat Fraher', 'Jonathan Sterling']",13748
202203180MIA,"['John Butler', 'Marc Davis', 'J.B. DeRosa']",19600
202203180NYK,"['Eric Dalen', 'Eric Lewis', 'Phenizee Ransom']",19812
202203180PHI,"['Kane Fitzgerald', 'Derek Richardson', 'Ben Taylor']",21428
202203180PHO,"['Nick Buchert', 'Rodney Mott', 'Tom Washington']",17071
202203180SAC,"['Marat Kogut', 'Ed Malloy', 'Natalie Sago']",15313
202203180SAS,"['Bennie Adams', 'Kevin Cutler', 'Bill Kennedy']",18354
202203180TOR,"['Courtney Kirkland', 'Mark Lindsay', 'Matt Myers']",19800
202203180UTA,"['John Goble', 'Lauren Holtkamp-Sterling', 'Tre Maddox']",18306
202203190CHO,"['Karl Lane', 'Suyash Mehta', 'James Williams']",19279
202203190CLE,"['Brent Barnaky', 'Nate Green', 'Zach Zarba']",19432
202203190MIN,"['Brandon Adair', 'Dedric Taylor', 'Josh Tiven']",17136
202203190WAS,"['Curtis Blair', 'Mitchell Ervin', 'Gediminas Petraitis']",20476
202203200ATL,"['Brett Nansel', 'Derek Richardson', 'Sean Wright']",17123
202203200DEN,"['Nick Buchert', 'Bill Kennedy', 'J.T. Orr']",19602
202203200GSW,"['Marat Kogut', 'Ed Malloy', 'Natalie Sago']",18064
202203200HOU,"['Tony Brothers', 'Derrick Collins', 'C.J. Washington']",18055
202203200IND,"['Kevin Cutler', 'Kane Fitzgerald', 'Brandon Schwab']",16067
202203200NYK,"['Tyler Ford', 'Scott Foster', 'Aaron Smith']",19812
202203200ORL,"['Bennie Adams', 'James Capers Jr.', 'Michael Smith']",15012
202203200PHI,"['Curtis Blair', 'David Guthrie', 'Leon Wood']",21180
202203200SAC,"['John Goble', 'Lauren Holtkamp-Sterling', 'Tre Maddox']",17583
202203210BRK,"['Marc Davis', 'Mark Lindsay', 'Gediminas Petraitis']",17887
202203210CHI,"['Brandon Schwab', 'Ben Taylor', 'Josh Tiven']",21778
202203210CHO,"['Brandon Adair', 'Pat Fraher', 'Dedric Taylor']",13351
202203210CLE,"['Scott Wall', 'Tom Washington', 'James Williams']",19432
202203210DAL,"['Ray Acosta', 'Derrick Collins', 'Sean Wright']",20077
202203210DET,"['Brent Barnaky', 'Tyler Ford', 'Jonathan Sterling']",14923
202203210HOU,"['Karl Lane', 'Suyash Mehta', 'Justin Van Duyne']",13936
202203210OKC,"['Brian Forte', 'Jason Goldenberg', 'Rodney Mott']",15345
202203210PHI,"['Kevin Cutler', 'Scott Twardoski', 'Zach Zarba']",21386
202203220DEN,"['Brian Forte', 'Ed Malloy', 'Natalie Sago']",16089
202203220MIL,"['Curtis Blair', 'John Goble', 'J.T. Orr']",17983
202203220NYK,"['J.B. DeRosa', 'Kane Fitzgerald', 'Leon Wood']",19812
202203220ORL,"['Tony Brothers', 'Jacyn Goble', 'Derek Richardson']",17164
202203230BOS,"['Bennie Adams', 'Kevin Cutler', 'Zach Zarba']",0
202203230CHO,"['John Conley', 'Marc Davis', 'Scott Wall']",16290
202203230DAL,"['Nick Buchert', 'Nate Green', 'Tre Maddox']",20026
202203230DET,"['Eric Lewis', 'Aaron Smith', 'Tom Washington']",16212
202203230IND,"['Mousa Dagher', 'Rodney Mott', 'Dedric Taylor']",14227
202203230LAL,"['Ray Acosta', 'Brent Barnaky', 'Sean Wright']",18997
202203230MEM,"['James Capers Jr.', 'Tyler Ford', 'Scott Twardoski']",17794
202203230MIA,"['Mitchell Ervin', 'David Guthrie', 'C.J. Washington']",19600
202203230MIN,"['Marat Kogut', 'Karl Lane', 'James Williams']",17136
202203230OKC,"['Pat Fraher', 'Gediminas Petraitis', 'Brandon Schwab']",14393
202203230POR,"['John Butler', 'Eric Dalen', 'Josh Tiven']",16610
202203240DEN,"['Derrick Collins', 'Courtney Kirkland', 'Justin Van Duyne']",19520
202203240MEM,"['Jason Goldenberg', 'Ben Taylor', 'Leon Wood']",16205
202203240MIL,"['Kane Fitzgerald', 'Lauren Holtkamp-Sterling', 'Derek Richardson']",18018
202203240NOP,"['Nate Green', 'Bill Kennedy', 'Natalie Sago']",13973
202203240TOR,"['Tony Brothers', 'J.T. Orr', 'Michael Smith']",19800
202203250ATL,"['Bennie Adams', 'Marc Davis', 'Tyler Ford']",17724
202203250CHO,"['Curtis Blair', 'James Capers Jr.', 'Scott Twardoski']",19162
202203250DET,"['Tony Brothers', 'J.T. Orr', 'Evan Scott']",18943
202203250LAC,"['Eric Dalen', 'J.B. DeRosa', 'Josh Tiven']",19068
202203250MIA,"['Rodney Mott', 'Phenizee Ransom', 'Dedric Taylor']",19600
202203250MIN,"['Scott Foster', 'Mark Lindsay', 'Andy Nagy']",17136
202203250POR,"['Ray Acosta', 'Brent Barnaky', 'Sean Wright']",16947
202203260CLE,"['Marc Davis', 'Jacyn Goble', 'Jenna Schroeder']",19432
202203260DEN,"['Kevin Cutler', 'Brett Nansel', 'James Williams']",19520
202203260MEM,"['John Conley', 'Karl Lane', 'Eric Lewis']",17794
202203260MIA,"['Matt Boland', 'Bill Kennedy', 'Michael Smith']",19600
202203260NOP,"['Mitchell Ervin', 'Kevin Scott', 'C.J. Washington']",13097
202203260ORL,"['John Goble', 'Aaron Smith', 'Scott Wall']",16366
202203260POR,"['J.B. DeRosa', 'Courtney Kirkland', 'Danielle Scott']",17821
202203260TOR,"['Lauren Holtkamp-Sterling', 'Tom Washington', 'Zach Zarba']",19800
202203270BOS,"['Gediminas Petraitis', 'Jonathan Sterling', 'Ben Taylor']",19156
202203270BRK,"['Brian Forte', 'Pat Fraher', 'Justin Van Duyne']",18166
202203270DAL,"['Kane Fitzgerald', 'Tyler Ford', 'J.T. Orr']",20177
202203270DET,"['Brandon Adair', 'Curtis Blair', 'Suyash Mehta']",19304
202203270NOP,"['Tony Brothers', 'Eric Dalen', 'Andy Nagy']",18516
202203270PHO,"['Scott Foster', 'Jason Goldenberg', 'Tre Maddox']",17071
202203270WAS,"['Nick Buchert', 'Rodney Mott', 'Ashley Moyer-Gleich']",24760
202203280CHO,"['Lauren Holtkamp-Sterling', 'Bill Kennedy', 'Mark Lindsay']",17614
202203280CLE,"['Nick Buchert', 'Ben Taylor', 'C.J. Washington']",19432
202203280HOU,"['Natalie Sago', 'Aaron Smith', 'James Williams']",18055
202203280IND,"['John Conley', 'Ed Malloy', 'Scott Wall']",14212
202203280MEM,"['J.B. DeRosa', 'Courtney Kirkland', 'Brett Nansel']",17011
202203280MIA,"['Ray Acosta', 'Brent Barnaky', 'Kevin Scott']",19600
202203280NYK,"['Mousa Dagher', 'Brian Forte', 'Pat Fraher']",19812
202203280POR,"['Eric Lewis', 'Derek Richardson', 'Leon Wood']",18188
202203280TOR,"['Mitchell Ervin', 'David Guthrie', 'Evan Scott']",19800
202203290BRK,"['David Guthrie', 'Marat Kogut', 'Tre Maddox']",17559
202203290DAL,"['Marc Davis', 'Natalie Sago', 'Dedric Taylor']",20382
202203290LAC,"['Scott Foster', 'Jacyn Goble', 'Jason Goldenberg']",19068
202203290PHI,"['Brandon Adair', 'James Capers Jr.', 'Mitchell Ervin']",21467
202203290WAS,"['John Goble', 'Phenizee Ransom', 'Michael Smith']",15922
202203300BOS,"['Kane Fitzgerald', 'Ed Malloy', 'Justin Van Duyne']",0
202203300CLE,"['Eric Dalen', 'Brett Nansel', 'Josh Tiven']",19432
202203300GSW,"['Jacyn Goble', 'Eric Lewis', 'Leon Wood']",18064
202203300HOU,"['Curtis Blair', 'Mousa Dagher', 'Mark Lindsay']",13365
202203300IND,"['Tony Brothers', 'Brian Forte', 'Jonathan Sterling']",15036
202203300NYK,"['John Butler', 'Kevin Cutler', 'Zach Zarba']",19812
202203300OKC,"['Matt Myers', 'Gediminas Petraitis', 'Ben Taylor']",15595
202203300POR,"['Karl Lane', 'Rodney Mott', 'Jenna Schroeder']",18551
202203300SAS,"['Nick Buchert', 'Kevin Scott', 'Scott Wall']",15821
202203300TOR,"['J.B. DeRosa', 'Bill Kennedy', 'Aaron Smith']",19800
202203300WAS,"['Matt Boland', 'Tom Washington', 'Sean Wright']",16455
202203310ATL,"['Ray Acosta', 'Courtney Kirkland', 'Tre Maddox']",17491
202203310BRK,"['Brent Barnaky', 'John Goble', 'Derek Richardson']",17917
202203310CHI,"['Gediminas Petraitis', 'Dedric Taylor', 'James Williams']",21519
202203310DET,"['Lauren Holtkamp-Sterling', 'Danielle Scott', 'Josh Tiven']",20023
202203310UTA,"['Karl Lane', 'Eric Lewis', 'Evan Scott']",18306
202204010BOS,"['Eric Dalen', 'Bill Kennedy', 'Brett Nansel']",19156
202204010DEN,"['James Capers Jr.', 'Mousa Dagher', 'Jacyn Goble']",19612
202204010HOU,"['Tyler Ford', 'Marat Kogut', 'Michael Smith']",14857
202204010LAL,"['Pat Fraher', 'J.T. Orr', 'Leon Wood']",18997
202204010MEM,"['Natalie Sago', 'Tom Washington', 'Zach Zarba']",17794
202204010MIL,"['Bennie Adams', 'Derrick Collins', 'Sean Wright']",18023
202204010OKC,"['Nick Buchert', 'Kevin Scott', 'Scott Twardoski']",16961
202204010ORL,"['Brandon Adair', 'Curtis Blair', 'Nate Green']",17566
202204010SAS,"['Mitchell Ervin', 'Matt Myers', 'Ben Taylor']",17512
202204010WAS,"['Tony Brothers', 'Jason Goldenberg', 'Justin Van Duyne']",17745
202204020ATL,"['Brandon Adair', 'Karl Lane', 'Kevin Scott']",18126
202204020CHI,"['J.B. DeRosa', 'Josh Tiven', 'C.J. Washington']",21697
202204020GSW,"['Matt Boland', 'Tre Maddox', 'J.T. Orr']",18064
202204020NYK,"['Lauren Holtkamp-Sterling', 'Rodney Mott', 'Ashley Moyer-Gleich']",19812
202204020PHI,"['Kane Fitzgerald', 'Gediminas Petraitis', 'Phenizee Ransom']",21509
202204030BOS,"['Nate Green', 'Scott Wall', 'James Williams']",19156
202204030CLE,"['John Butler', 'Karl Lane', 'Sean Wright']",19432
202204030HOU,"['Brian Forte', 'Brandon Schwab', 'Josh Tiven']",16539
202204030IND,"['Brent Barnaky', 'Curtis Blair', 'Derek Richardson']",17407
202204030LAC,"['Matt Boland', 'Mark Lindsay', 'Michael Smith']",16840
202204030LAL,"['Mitchell Ervin', 'Ed Malloy', 'Scott Twardoski']",18997
202204030MIL,"['Jacyn Goble', 'Aaron Smith', 'Zach Zarba']",17902
202204030OKC,"['James Capers Jr.', 'J.B. DeRosa', 'Brett Nansel']",17078
202204030ORL,"['Ray Acosta', 'Nick Buchert', 'Tyler Ford']",15747
202204030SAC,"['Derrick Collins', 'Pat Fraher', 'Evan Scott']",17583
202204030SAS,"['Eric Dalen', 'Jason Goldenberg', 'Courtney Kirkland']",15816
202204030TOR,"['Bennie Adams', 'Kevin Cutler', 'Tom Washington']",19800
202204050BRK,"['Matt Myers', 'Natalie Sago', 'Tom Washington']",17768
202204050CHI,"['James Capers Jr.', 'Kevin Scott', 'Jonathan Sterling']",20799
202204050DEN,"['Tony Brothers', 'Tre Maddox', 'Derek Richardson']",17037
202204050IND,"['Tyler Ford', 'Marat Kogut', 'Eric Lewis']",15583
202204050MIA,"['Karl Lane', 'Scott Wall', 'James Williams']",19600
202204050MIN,"['Kevin Cutler', 'Bill Kennedy', 'J.T. Orr']",17136
202204050OKC,"['Brandon Adair', 'John Goble', 'Andy Nagy']",14674
202204050ORL,"['Bennie Adams', 'Eric Dalen', 'Josh Tiven']",16897
202204050PHO,"['Derrick Collins', 'David Guthrie', 'Gediminas Petraitis']",17071
202204050SAC,"['Mark Lindsay', 'Justin Van Duyne', 'Leon Wood']",16047
202204050TOR,"['Brian Forte', 'Rodney Mott', 'Danielle Scott']",19800
202204050UTA,"['Ed Malloy', 'Michael Smith', 'Scott Twardoski']",18306
202204060ATL,"['Brent Barnaky', 'Matt Boland', 'Pat Fraher']",17381
202204060CHI,"['Mitchell Ervin', 'Eric Lewis', 'Aaron Smith']",21095
202204060DET,"['Brian Forte', 'Courtney Kirkland', 'Jenna Schroeder']",18422
202204060LAC,"['Kane Fitzgerald', 'Lauren Holtkamp-Sterling', 'Dedric Taylor']",19068
202204060NYK,"['Curtis Blair', 'Jason Goldenberg', 'Sean Wright']",19812
202204060UTA,"['Tony Brothers', 'Mark Lindsay', 'Gediminas Petraitis']",18306
202204070CHO,"['Brent Barnaky', 'Rodney Mott', 'Brandon Schwab']",16427
202204070DEN,"['Derrick Collins', 'J.T. Orr', 'Zach Zarba']",19520
202204070GSW,"['Brandon Adair', 'Kane Fitzgerald', 'Michael Smith']",18064
202204070MIL,"['Ray Acosta', 'Kevin Cutler', 'David Guthrie']",18046
202204070MIN,"['Marc Davis', 'Jacyn Goble', 'Phenizee Ransom']",17136
202204070NOP,"['Pat Fraher', 'Marat Kogut', 'Tre Maddox']",12432
202204070TOR,"['Nick Buchert', 'Matt Myers', 'James Williams']",19800
202204080BRK,"['Eric Lewis', 'Ben Taylor', 'Scott Wall']",18169
202204080CHI,"['Mark Lindsay', 'Natalie Sago', 'Josh Tiven']",21461
202204080DAL,"['Tony Brothers', 'Tom Washington', 'Leon Wood']",20174
202204080DET,"['Nate Green', 'Ed Malloy', 'Sean Wright']",22088
202204080LAL,"['Lauren Holtkamp-Sterling', 'Bill Kennedy', 'Dedric Taylor']",18997
202204080MIA,"['Tyler Ford', 'John Goble', 'Aaron Smith']",19993
202204080TOR,"['Jason Goldenberg', 'Courtney Kirkland', 'Karl Lane']",19800
202204080UTA,"['Mitchell Ervin', 'Justin Van Duyne', 'Zach Zarba']",18306
202204080WAS,"['Brian Forte', 'Andy Nagy', 'Gediminas Petraitis']",19472
202204090LAC,"['Brandon Adair', 'Tre Maddox', 'J.T. Orr']",17568
202204090MEM,"['Eric Dalen', 'Kane Fitzgerald', 'Jonathan Sterling']",17207
202204090PHI,"['Curtis Blair', 'Jacyn Goble', 'Ashley Moyer-Gleich']",21171
202204090SAS,"['James Capers Jr.', 'J.B. DeRosa', 'Suyash Mehta']",18627
202204100BRK,"['Marc Davis', 'Nate Green', 'Karl Lane']",17967
202204100CHO,"['Nick Buchert', 'Eric Lewis', 'Aaron Smith']",18465
202204100CLE,"['Scott Foster', 'Mark Lindsay', 'Gediminas Petraitis']",19432
202204100DAL,"['Tyler Ford', 'Andy Nagy', 'James Williams']",20270
202204100DEN,"['Mitchell Ervin', 'Josh Tiven', 'Justin Van Duyne']",19520
202204100HOU,"['Tony Brothers', 'C.J. Washington', 'Leon Wood']",18055
202204100LAC,"['Bennie Adams', 'Kevin Cutler', 'Zach Zarba']",18210
202204100MEM,"['Marat Kogut', 'Ed Malloy', 'Sean Wright']",17441
202204100MIN,"['Ray Acosta', 'David Guthrie', 'Michael Smith']",17136
202204100NOP,"['Courtney Kirkland', 'Scott Twardoski', 'Tom Washington']",16595
202204100NYK,"['Brent Barnaky', 'Matt Boland', 'John Goble']",19812
202204100ORL,"['Curtis Blair', 'Derrick Collins', 'Jason Goldenberg']",19253
202204100PHI,"['Pat Fraher', 'Natalie Sago', 'Evan Scott']",21459
202204100PHO,"['Rodney Mott', 'Brett Nansel', 'Derek Richardson']",17071
202204100POR,"['Lauren Holtkamp-Sterling', 'Bill Kennedy', 'Dedric Taylor']",18123
