gameid,ref,att
201703150MIA,"['Tony Brothers', 'Jacyn Goble', 'Leroy Richardson']",19678
201703150PHO,"['Matt Boland', 'Eric Dalen', 'Scott Foster']",17196
201703150SAS,"['Brent Barnaky', 'Ken Mauer', 'Haywoode Workman']",18418
201703150WAS,"['John Goble', 'Karl Lane', 'Derek Richardson']",17844
201703160ATL,"['Dan Crawford', 'Kane Fitzgerald', 'Dedric Taylor']",17063
201703160CLE,"['Bill Kennedy', 'Gediminas Petraitis', 'James Williams']",20562
201703160DEN,"['Kevin Cutler', 'Pat Fraher', 'Rodney Mott']",14179
201703160GSW,"['Scott Foster', 'Marat Kogut', 'Mark Lindsay']",19596
201703160NYK,"['Sean Corbin', 'Karl Lane', 'Ben Taylor']",19812
201703160TOR,"['Marc Davis', 'Mitchell Ervin', 'Josh Tiven']",19800
201703170BRK,"['Steve Anderson', 'John Goble', 'David Guthrie']",17732
201703170DET,"['Eric Lewis', 'J.T. Orr', 'Sean Wright']",16541
201703170LAL,"['Mark Ayotte', 'Eric Dalen', 'Rodney Mott']",18997
201703170MIA,"['Tony Brown', 'Mike Callahan', 'Tre Maddox']",19600
201703170NOP,"['Derrick Collins', 'Ken Mauer', 'Justin Van Duyne']",17972
201703170PHI,"['Michael Smith', 'Derrick Stafford', 'Scott Twardoski']",17642
201703170PHO,"['Tyler Ford', 'Pat Fraher', 'Ron Garretson']",16880
201703170WAS,"['Courtney Kirkland', 'Ed Malloy', 'Leon Wood']",20356
201703180ATL,"['Marc Davis', 'Leroy Richardson', 'Aaron Smith']",16543
201703180CHI,"['Brian Forte', 'Jacyn Goble', 'Bill Spooner']",21953
201703180CHO,"['Matt Boland', 'Dan Crawford', 'Josh Tiven']",19361
201703180DEN,"['Bill Kennedy', 'Brett Nansel', 'Gary Zielinski']",17512
201703180GSW,"['Bennie Adams', 'Kevin Cutler', 'Zach Zarba']",19596
201703180LAC,"['Scott Foster', 'Marat Kogut', 'Mark Lindsay']",19379
201703180MEM,"['Derrick Collins', 'Ed Malloy', 'Kevin Scott']",18119
201703180OKC,"['Nick Buchert', 'Monty McCutchen', 'Scott Wall']",18203
201703190BRK,"['Mitchell Ervin', 'Courtney Kirkland', 'Tom Washington']",14045
201703190DET,"['Sean Corbin', 'Ken Mauer', 'C.J. Washington']",19588
201703190LAL,"['Tyler Ford', 'Ron Garretson', 'Gary Zielinski']",18997
201703190MIA,"['David Guthrie', 'Justin Van Duyne', 'Sean Wright']",19600
201703190NOP,"['John Goble', 'J.T. Orr', 'James Williams']",16111
201703190PHI,"['Brent Barnaky', 'Mike Callahan', 'Tre Maddox']",19446
201703190SAS,"['James Capers Jr.', 'Pat Fraher', 'Ben Taylor']",18418
201703190TOR,"['Tony Brothers', 'Tony Brown', 'Leon Wood']",19800
201703200BOS,"['Nick Buchert', 'Michael Smith', 'Bill Spooner']",18624
201703200CHO,"['Rodney Mott', 'Kevin Scott', 'Scott Wall']",14278
201703200HOU,"['Dan Crawford', 'Mark Lindsay', 'J.T. Orr']",16080
201703200IND,"['Monty McCutchen', 'Brett Nansel', 'Josh Tiven']",15458
201703200LAC,"['Derrick Collins', 'Haywoode Workman', 'Zach Zarba']",19060
201703200OKC,"['James Capers Jr.', 'Eric Lewis', 'Ben Taylor']",18203
201703200ORL,"['Matt Boland', 'Justin Van Duyne', 'Sean Wright']",16236
201703210BRK,"['Brian Forte', 'Bill Kennedy', 'Brett Nansel']",14343
201703210DAL,"['Mike Callahan', 'Kane Fitzgerald', 'Kevin Scott']",20453
201703210LAL,"['Bennie Adams', 'Marc Davis', 'Derek Richardson']",18724
201703210MIA,"['Brent Barnaky', 'Curtis Blair', 'John Goble']",19600
201703210MIN,"['Steve Anderson', 'Scott Foster', 'Josh Tiven']",13742
201703210NOP,"['Tony Brothers', 'Mitchell Ervin', 'Rodney Mott']",15973
201703210POR,"['Ron Garretson', 'Haywoode Workman', 'Gary Zielinski']",19525
201703210TOR,"['Tre Maddox', 'Ken Mauer', 'James Williams']",19800
201703220BOS,"['Brian Forte', 'Justin Van Duyne', 'Tom Washington']",18624
201703220CHI,"['Tony Brown', 'Monty McCutchen', 'Scott Twardoski']",21503
201703220DEN,"['Sean Corbin', 'Ben Taylor', 'Zach Zarba']",19718
201703220OKC,"['Kane Fitzgerald', 'J.T. Orr', 'Bill Spooner']",18203
201703220ORL,"['Tony Brothers', 'Marat Kogut', 'Karl Lane']",16034
201703220SAC,"['Derrick Collins', 'Gediminas Petraitis', 'Derrick Stafford']",17608
201703220UTA,"['Marc Davis', 'Courtney Kirkland', 'Dedric Taylor']",19911
201703220WAS,"['Eric Dalen', 'David Guthrie', 'Bill Kennedy']",18137
201703230BRK,"['Scott Foster', 'Pat Fraher', 'Scott Wall']",15141
201703230DAL,"['Bill Spooner', 'Josh Tiven', 'Gary Zielinski']",19703
201703230MIA,"['Mark Lindsay', 'Rodney Mott', 'Aaron Smith']",19745
201703230POR,"['Bennie Adams', 'Dan Crawford', 'Kevin Cutler']",19020
201703230SAS,"['Nick Buchert', 'C.J. Washington', 'Sean Wright']",18418
201703240BOS,"['Matt Boland', 'Eric Dalen', 'Bill Kennedy']",18624
201703240CHI,"['Curtis Blair', 'Marc Davis', 'Michael Smith']",21558
201703240CHO,"['Mark Ayotte', 'Ken Mauer', 'James Williams']",19511
201703240GSW,"['Sean Corbin', 'Ron Garretson', 'Dedric Taylor']",19596
201703240HOU,"['Steve Anderson', 'David Guthrie', 'Zach Zarba']",18055
201703240IND,"['Mike Callahan', 'Kane Fitzgerald', 'Karl Lane']",17923
201703240LAL,"['Courtney Kirkland', 'Gediminas Petraitis', 'Derrick Stafford']",18997
201703240MIL,"['Tony Brown', 'Scott Foster', 'Scott Twardoski']",16786
201703240ORL,"['Mitchell Ervin', 'Mark Lindsay', 'Tom Washington']",18076
201703240WAS,"['Jacyn Goble', 'Monty McCutchen', 'Leroy Richardson']",19616
201703250CLE,"['Tony Brothers', 'Derrick Collins', 'Aaron Smith']",20562
201703250DAL,"['Nick Buchert', 'C.J. Washington', 'Zach Zarba']",19934
201703250LAC,"['Brent Barnaky', 'Dan Crawford', 'Tre Maddox']",19060
201703250POR,"['James Capers Jr.', 'Brett Nansel', 'Kevin Scott']",19580
201703250SAS,"['John Goble', 'Leon Wood', 'Gary Zielinski']",18418
201703260ATL,"['Mike Callahan', 'Michael Smith', 'Haywoode Workman']",15921
201703260BOS,"['Scott Foster', 'Derek Richardson', 'James Williams']",18624
201703260CHO,"['Marc Davis', 'David Guthrie', 'Lauren Holtkamp-Sterling']",17292
201703260DEN,"['Tony Brown', 'Ron Garretson', 'Dedric Taylor']",19850
201703260GSW,"['Courtney Kirkland', 'Gediminas Petraitis', 'Derrick Stafford']",19596
201703260HOU,"['Bennie Adams', 'Ken Mauer', 'Ben Taylor']",18055
201703260IND,"['Kevin Cutler', 'Pat Fraher', 'Mark Lindsay']",16467
201703260LAC,"['Eric Lewis', 'Justin Van Duyne', 'Sean Wright']",19060
201703260LAL,"['Brent Barnaky', 'Sean Corbin', 'Tre Maddox']",18698
201703260MIL,"['Steve Anderson', 'Rodney Mott', 'Tom Washington']",17669
201703270DAL,"['Tony Brothers', 'Eric Dalen', 'Karl Lane']",19970
201703270NYK,"['Mike Callahan', 'Brian Forte', 'Derek Richardson']",19812
201703270SAC,"['Dan Crawford', 'Marat Kogut', 'Kevin Scott']",17608
201703270SAS,"['Matt Boland', 'Monty McCutchen', 'Leroy Richardson']",18418
201703270TOR,"['Bill Kennedy', 'J.T. Orr', 'Scott Wall']",19800
201703270UTA,"['James Capers Jr.', 'Mitchell Ervin', 'Eric Lewis']",18924
201703280ATL,"['Steve Anderson', 'Rodney Mott', 'Josh Tiven']",13412
201703280BRK,"['Derrick Collins', 'Kane Fitzgerald', 'Tyler Ford']",15471
201703280CHO,"['John Goble', 'Karl Lane', 'Dedric Taylor']",16505
201703280DET,"['Bennie Adams', 'Kevin Cutler', 'Marc Davis']",17160
201703280HOU,"['Brent Barnaky', 'Tony Brown', 'Tom Washington']",18055
201703280IND,"['Nick Buchert', 'Aaron Smith', 'Zach Zarba']",17534
201703280LAL,"['Marat Kogut', 'Kevin Scott', 'Bill Spooner']",18997
201703280POR,"['Courtney Kirkland', 'Gediminas Petraitis', 'Sean Wright']",20003
201703290BOS,"['Sean Corbin', 'J.T. Orr', 'Leroy Richardson']",18624
201703290LAC,"['James Capers Jr.', 'Mitchell Ervin', 'Gary Zielinski']",19060
201703290MEM,"['Ron Garretson', 'Eric Lewis', 'Josh Tiven']",16367
201703290NOP,"['Lauren Holtkamp-Sterling', 'Monty McCutchen', 'Ben Taylor']",16000
201703290NYK,"['Mark Ayotte', 'David Guthrie', 'Zach Zarba']",19812
201703290ORL,"['Curtis Blair', 'Michael Smith', 'Derrick Stafford']",18408
201703290PHI,"['John Goble', 'Scott Wall', 'C.J. Washington']",15212
201703290SAC,"['Matt Boland', 'Ken Mauer', 'Scott Twardoski']",17608
201703290SAS,"['Scott Foster', 'Tre Maddox', 'James Williams']",18418
201703290TOR,"['Derrick Collins', 'Kane Fitzgerald', 'Tyler Ford']",19800
201703300CHI,"['Bennie Adams', 'Dan Crawford', 'Marat Kogut']",22282
201703300DET,"['Nick Buchert', 'Aaron Smith', 'Tom Washington']",15804
201703300MIN,"['Brian Forte', 'Bill Kennedy', 'Justin Van Duyne']",18179
201703300PHO,"['Mark Lindsay', 'Brett Nansel', 'Bill Spooner']",16736
201703300POR,"['Matt Boland', 'Tony Brothers', 'Pat Fraher']",20049
201703310BOS,"['Brent Barnaky', 'Dedric Taylor', 'Zach Zarba']",18624
201703310CHO,"['Sean Corbin', 'Brian Forte', 'Derek Richardson']",18353
201703310CLE,"['Ron Garretson', 'Eric Lewis', 'Haywoode Workman']",20562
201703310GSW,"['Mike Callahan', 'Eric Dalen', 'Rodney Mott']",19596
201703310MEM,"['Tony Brown', 'Scott Foster', 'J.T. Orr']",17317
201703310MIA,"['Nick Buchert', 'Kane Fitzgerald', 'Karl Lane']",19600
201703310MIL,"['James Capers Jr.', 'Tyler Ford', 'Kevin Scott']",18717
201703310NOP,"['Tre Maddox', 'Derrick Stafford', 'Scott Wall']",17304
201703310OKC,"['Mark Ayotte', 'Marc Davis', 'Courtney Kirkland']",18203
201703310TOR,"['David Guthrie', 'Monty McCutchen', 'Gediminas Petraitis']",19800
201703310UTA,"['Kevin Cutler', 'John Goble', 'Mark Lindsay']",19911
201704010BRK,"['Eric Lewis', 'Ben Taylor', 'James Williams']",15976
201704010CHI,"['Pat Fraher', 'Justin Van Duyne', 'Sean Wright']",22019
201704010LAC,"['Matt Boland', 'Tony Brothers', 'Leon Wood']",19060
201704010MIN,"['Curtis Blair', 'Dan Crawford', 'Gary Zielinski']",18960
201704010POR,"['Bill Kennedy', 'Leroy Richardson', 'Scott Twardoski']",18915
201704020BRK,"['Brent Barnaky', 'Lauren Holtkamp-Sterling', 'Ken Mauer']",15040
201704020CLE,"['Scott Foster', 'Courtney Kirkland', 'Tre Maddox']",20562
201704020GSW,"['Tony Brothers', 'Derrick Collins', 'J.T. Orr']",19596
201704020LAL,"['Mike Callahan', 'Eric Dalen', 'Rodney Mott']",18997
201704020MIA,"['Ron Garretson', 'Kevin Scott', 'Scott Wall']",19600
201704020MIL,"['David Guthrie', 'Aaron Smith', 'Sean Wright']",18717
201704020NOP,"['Tony Brown', 'Marc Davis', 'Jacyn Goble']",18306
201704020NYK,"['Mitchell Ervin', 'Monty McCutchen', 'Josh Tiven']",19812
201704020OKC,"['Steve Anderson', 'Mark Lindsay', 'Tom Washington']",18203
201704020PHO,"['Bennie Adams', 'Kevin Cutler', 'John Goble']",17378
201704020SAS,"['Kane Fitzgerald', 'Karl Lane', 'Derrick Stafford']",18418
201704020TOR,"['Nick Buchert', 'Marat Kogut', 'Bill Spooner']",19800
201704030MIN,"['Courtney Kirkland', 'Gediminas Petraitis', 'Zach Zarba']",14677
201704040CLE,"['Kane Fitzgerald', 'Karl Lane', 'Scott Twardoski']",20562
201704040GSW,"['Pat Fraher', 'John Goble', 'C.J. Washington']",19596
201704040IND,"['Steve Anderson', 'Tony Brown', 'Marc Davis']",16524
201704040NOP,"['Brent Barnaky', 'Dan Crawford', 'Marat Kogut']",16050
201704040NYK,"['Tyler Ford', 'Michael Smith', 'Derrick Stafford']",19812
201704040OKC,"['Tony Brothers', 'Josh Tiven', 'Gary Zielinski']",18203
201704040PHI,"['Sean Corbin', 'Jacyn Goble', 'Justin Van Duyne']",14580
201704040SAC,"['Eric Dalen', 'Bill Kennedy', 'Leroy Richardson']",17608
201704040SAS,"['James Capers Jr.', 'Mark Lindsay', 'Dedric Taylor']",18418
201704040UTA,"['Mark Ayotte', 'Mike Callahan', 'Derrick Collins']",19911
201704040WAS,"['Scott Foster', 'James Williams', 'Leon Wood']",18614
201704050BOS,"['Nick Buchert', 'Marc Davis', 'Tyler Ford']",18624
201704050CHO,"['Matt Boland', 'David Guthrie', 'Bill Spooner']",17758
201704050DET,"['Ron Garretson', 'Karl Lane', 'Rodney Mott']",17578
201704050HOU,"['Scott Foster', 'Eric Lewis', 'Gediminas Petraitis']",18055
201704050LAC,"['Brian Forte', 'Ken Mauer', 'C.J. Washington']",19060
201704050MEM,"['Kevin Cutler', 'James Williams', 'Sean Wright']",17298
201704050PHO,"['Mark Ayotte', 'Lauren Holtkamp-Sterling', 'Tom Washington']",18055
201704050SAS,"['Brent Barnaky', 'Scott Wall', 'Zach Zarba']",18418
201704060ATL,"['Matt Boland', 'James Capers Jr.', 'Kane Fitzgerald']",18688
201704060IND,"['Dan Crawford', 'Michael Smith', 'Justin Van Duyne']",17010
201704060NYK,"['Curtis Blair', 'Tony Brown', 'Sean Corbin']",19812
201704060ORL,"['Nick Buchert', 'Rodney Mott', 'Gary Zielinski']",18095
201704060PHI,"['Bennie Adams', 'Ed Malloy', 'Scott Twardoski']",15177
201704060POR,"['Brian Forte', 'Monty McCutchen', 'Derek Richardson']",19393
201704070CLE,"['Kevin Scott', 'Derrick Stafford', 'Leon Wood']",20562
201704070DAL,"['Derrick Collins', 'Kevin Cutler', 'John Goble']",20133
201704070DEN,"['Mark Ayotte', 'Pat Fraher', 'Tom Washington']",16348
201704070HOU,"['Bill Kennedy', 'Tre Maddox', 'Gary Zielinski']",18055
201704070LAL,"['Lauren Holtkamp-Sterling', 'Ken Mauer', 'Josh Tiven']",18997
201704070MEM,"['Marat Kogut', 'Karl Lane', 'Bill Spooner']",17631
201704070PHO,"['Eric Lewis', 'J.T. Orr', 'Zach Zarba']",18055
201704070TOR,"['Mike Callahan', 'Mark Lindsay', 'Dedric Taylor']",19800
201704070UTA,"['Tony Brothers', 'Tyler Ford', 'David Guthrie']",19911
201704080BRK,"['Curtis Blair', 'James Capers Jr.', 'Courtney Kirkland']",17732
201704080CHO,"['Steve Anderson', 'Scott Foster', 'Rodney Mott']",19407
201704080GSW,"['Brian Forte', 'Monty McCutchen', 'Scott Wall']",19596
201704080ORL,"['Brent Barnaky', 'Sean Corbin', 'Aaron Smith']",18846
201704080PHI,"['Nick Buchert', 'Derrick Stafford', 'Dedric Taylor']",16301
201704080POR,"['Ron Garretson', 'Justin Van Duyne', 'James Williams']",19865
201704080SAS,"['Bennie Adams', 'Dan Crawford', 'Eric Dalen']",18420
201704080WAS,"['Marc Davis', 'Kane Fitzgerald', 'Marat Kogut']",20365
201704090ATL,"['Derrick Collins', 'Bill Kennedy', 'Leroy Richardson']",18835
201704090DEN,"['Karl Lane', 'Ken Mauer', 'Derek Richardson']",19718
201704090LAL,"['Eric Lewis', 'J.T. Orr', 'Tom Washington']",18997
201704090MEM,"['Ed Malloy', 'Michael Smith', 'Leon Wood']",16521
201704090NYK,"['Mark Lindsay', 'Brett Nansel', 'Sean Wright']",19812
201704090PHO,"['Tony Brothers', 'Tre Maddox', 'Josh Tiven']",18055
201704090SAC,"['Tyler Ford', 'David Guthrie', 'Zach Zarba']",17608
201704100BOS,"['Tony Brown', 'Derrick Stafford', 'Scott Twardoski']",18624
201704100CHI,"['Derrick Collins', 'Scott Foster', 'Dedric Taylor']",21545
201704100DET,"['Mike Callahan', 'Rodney Mott', 'Kevin Scott']",21012
201704100GSW,"['David Guthrie', 'Josh Tiven', 'Zach Zarba']",19596
201704100LAC,"['Ron Garretson', 'Monty McCutchen', 'James Williams']",19163
201704100MIA,"['James Capers Jr.', 'Sean Corbin', 'Haywoode Workman']",19673
201704100MIL,"['Eric Dalen', 'Brian Forte', 'Bill Kennedy']",18717
201704100PHI,"['Pat Fraher', 'John Goble', 'Marat Kogut']",14622
201704100POR,"['Eric Lewis', 'Bill Spooner', 'Scott Wall']",19393
201704110ATL,"['Brent Barnaky', 'John Goble', 'Aaron Smith']",14205
201704110DAL,"['Tyler Ford', 'Ed Malloy', 'Leroy Richardson']",20333
201704110LAL,"['Tony Brothers', 'Kevin Cutler', 'Karl Lane']",18997
201704110MIN,"['Michael Smith', 'Leon Wood', 'Sean Wright']",19356
201704110SAC,"['Mark Ayotte', 'Marc Davis', 'Justin Van Duyne']",17608
201704120BOS,"['Marat Kogut', 'Mark Lindsay', 'Tom Washington']",18624
201704120CHI,"['Dan Crawford', 'Tyler Ford', 'Eric Lewis']",21648
201704120CLE,"['Brian Forte', 'Ken Mauer', 'Kevin Scott']",20562
201704120GSW,"['Mark Ayotte', 'Ron Garretson', 'James Williams']",19596
201704120HOU,"['Nick Buchert', 'Ed Malloy', 'Derek Richardson']",18055
201704120IND,"['Eric Dalen', 'Scott Foster', 'Courtney Kirkland']",17923
201704120LAC,"['Karl Lane', 'Bill Spooner', 'Scott Wall']",19060
201704120MEM,"['Mike Callahan', 'Sean Corbin', 'Mitchell Ervin']",16274
201704120MIA,"['Derrick Collins', 'Pat Fraher', 'Derrick Stafford']",19963
201704120NYK,"['Brent Barnaky', 'Kane Fitzgerald', 'Gediminas Petraitis']",19812
201704120OKC,"['Matt Boland', 'Monty McCutchen', 'Josh Tiven']",18203
201704120ORL,"['Steve Anderson', 'Tony Brown', 'James Capers Jr.']",19458
201704120POR,"['Bennie Adams', 'Marc Davis', 'David Guthrie']",19521
201704120UTA,"['Bill Kennedy', 'Tre Maddox', 'Rodney Mott']",19911
