,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,away,away,away
teamData,winner,teamHome,teamAway,location,rivalry,datetime,endtime,referees,attendance,neutral,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,salary,avgSalary,numberOfGamesPlayed,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,salary,avgSalary,numberOfGamesPlayed
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301250MIL,,MIL,DEN,Fiserv Forum,none,1/25/2023 20:00,,,,0,,,,,,,,2,,,,,,47,,,,,,,,1,,,,,,48
202301250NOP,,NOP,MIN,Smoothie King Center,conference,1/25/2023 20:00,,,,0,,,,,,,,1,,,,,,48,,,,,,,,2,,,,,,49
202301250OKC,,OKC,ATL,Paycom Center,none,1/25/2023 20:00,,,,0,,,,,,,,3,,,,,,47,,,,,,,,2,,,,,,48
202301250GSW,,GSW,MEM,Chase Center,conference,1/25/2023 22:00,,,,0,,,,,,,,3,,,,,,47,,,,,,,,2,,,,,,47
202301250POR,,POR,UTA,Moda Center,division,1/25/2023 22:00,,,,0,,,,,,,,2,,,,,,47,,,,,,,,2,,,,,,50
202301250SAC,,SAC,TOR,Golden 1 Center,none,1/25/2023 22:00,,,,0,,,,,,,,2,,,,,,46,,,,,,,,3,,,,,,48
202301250LAL,,LAL,SAS,Crypto.com Arena,conference,1/25/2023 22:30,,,,0,,,,,,,,1,,,,,,48,,,,,,,,2,,,,,,47
202301260BOS,,BOS,NYK,TD Garden,division,1/26/2023 19:30,,,,0,,,,,,,,2,,,,,,49,,,,,,,,2,,,,,,49
202301260BRK,,BRK,DET,Barclays Center,conference,1/26/2023 19:30,,,,0,,,,,,,,1,,,,,,47,,,,,,,,3,,,,,,49
202301260CHO,,CHO,CHI,Spectrum Center,conference,1/26/2023 19:30,,,,0,,,,,,,,2,,,,,,49,,,,,,,,2,,,,,,47
202301260HOU,,HOU,CLE,Toyota Center,none,1/26/2023 20:00,,,,0,,,,,,,,1,,,,,,48,,,,,,,,2,,,,,,49
202301260PHO,,PHO,DAL,Footprint Center,conference,1/26/2023 22:00,,,,0,,,,,,,,2,,,,,,49,,,,,,,,2,,,,,,49
202301260LAC,,LAC,SAS,Crypto.com Arena,conference,1/26/2023 22:30,,,,0,,,,,,,,2,,,,,,50,,,,,,,,1,,,,,,48
202301270IND,,IND,MIL,Gainbridge Fieldhouse,division,1/27/2023 19:00,,,,0,,,,,,,,2,,,,,,50,,,,,,,,2,,,,,,48
202301270MIN,,MIN,MEM,Target Center,conference,1/27/2023 19:30,,,,0,,,,,,,,2,,,,,,50,,,,,,,,2,,,,,,48
202301270MIA,,MIA,ORL,FTX Arena,division,1/27/2023 20:00,,,,0,,,,,,,,3,,,,,,49,,,,,,,,2,,,,,,48
202301270OKC,,OKC,CLE,Paycom Center,none,1/27/2023 20:00,,,,0,,,,,,,,2,,,,,,48,,,,,,,,1,,,,,,50
202301270GSW,,GSW,TOR,Chase Center,none,1/27/2023 22:00,,,,0,,,,,,,,2,,,,,,48,,,,,,,,2,,,,,,49
202301280PHI,,PHI,DEN,Wells Fargo Center,none,1/28/2023 15:00,,,,0,,,,,,,,3,,,,,,47,,,,,,,,3,,,,,,49
202301280BRK,,BRK,NYK,Barclays Center,division,1/28/2023 17:30,,,,0,,,,,,,,2,,,,,,48,,,,,,,,2,,,,,,50
202301280DET,,DET,HOU,Little Caesars Arena,none,1/28/2023 19:00,,,,0,,,,,,,,2,,,,,,50,,,,,,,,2,,,,,,49
202301280ORL,,ORL,CHI,Amway Center,conference,1/28/2023 19:00,,,,0,,,,,,,,1,,,,,,49,,,,,,,,2,,,,,,48
202301280ATL,,ATL,LAC,State Farm Arena,none,1/28/2023 19:30,,,,0,,,,,,,,3,,,,,,49,,,,,,,,2,,,,,,51
202301280MIN,,MIN,SAC,Target Center,conference,1/28/2023 20:00,,,,0,,,,,,,,1,,,,,,51,,,,,,,,3,,,,,,47
202301280NOP,,NOP,WAS,Smoothie King Center,none,1/28/2023 20:00,,,,0,,,,,,,,3,,,,,,49,,,,,,,,3,,,,,,48
202301280SAS,,SAS,PHO,AT&T Center,conference,1/28/2023 20:00,,,,0,,,,,,,,2,,,,,,49,,,,,,,,2,,,,,,50
202301280BOS,,BOS,LAL,TD Garden,none,1/28/2023 20:30,,,,0,,,,,,,,2,,,,,,50,,,,,,,,3,,,,,,49
202301280UTA,,UTA,DAL,Vivint Arena,conference,1/28/2023 21:00,,,,0,,,,,,,,3,,,,,,51,,,,,,,,2,,,,,,50
202301280POR,,POR,TOR,Moda Center,none,1/28/2023 22:00,,,,0,,,,,,,,3,,,,,,48,,,,,,,,1,,,,,,50
202301290CHO,,CHO,MIA,Spectrum Center,division,1/29/2023 13:00,,,,0,,,,,,,,3,,,,,,50,,,,,,,,2,,,,,,50
202301290MEM,,MEM,IND,FedEx Forum,none,1/29/2023 18:00,,,,0,,,,,,,,2,,,,,,49,,,,,,,,2,,,,,,51
202301290CLE,,CLE,LAC,Rocket Mortgage Fieldhouse,none,1/29/2023 19:00,,,,0,,,,,,,,2,,,,,,51,,,,,,,,1,,,,,,52
202301290MIL,,MIL,NOP,Fiserv Forum,none,1/29/2023 20:00,,,,0,,,,,,,,2,,,,,,49,,,,,,,,1,,,,,,50
202301300PHI,,PHI,ORL,Wells Fargo Center,conference,1/30/2023 19:00,,,,0,,,,,,,,2,,,,,,48,,,,,,,,2,,,,,,50
202301300BRK,,BRK,LAL,Barclays Center,none,1/30/2023 19:30,,,,0,,,,,,,,2,,,,,,49,,,,,,,,2,,,,,,50
202301300MIN,,MIN,SAC,Target Center,conference,1/30/2023 20:00,,,,0,,,,,,,,2,,,,,,52,,,,,,,,2,,,,,,48
202301300OKC,,OKC,GSW,Paycom Center,conference,1/30/2023 20:00,,,,0,,,,,,,,3,,,,,,49,,,,,,,,3,,,,,,49
202301300SAS,,SAS,WAS,AT&T Center,none,1/30/2023 20:00,,,,0,,,,,,,,2,,,,,,50,,,,,,,,2,,,,,,49
202301300DAL,,DAL,DET,American Airlines Center,none,1/30/2023 20:30,,,,0,,,,,,,,2,,,,,,51,,,,,,,,2,,,,,,51
202301300PHO,,PHO,TOR,Footprint Center,none,1/30/2023 21:00,,,,0,,,,,,,,2,,,,,,51,,,,,,,,2,,,,,,51
202301300POR,,POR,ATL,Moda Center,none,1/30/2023 22:00,,,,0,,,,,,,,2,,,,,,49,,,,,,,,2,,,,,,50
202301310CLE,,CLE,MIA,Rocket Mortgage Fieldhouse,conference,1/31/2023 19:00,,,,0,,,,,,,,2,,,,,,52,,,,,,,,2,,,,,,51
202301310NYK,,NYK,LAL,Madison Square Garden (IV),none,1/31/2023 19:30,,,,0,,,,,,,,3,,,,,,51,,,,,,,,1,,,,,,51
202301310CHI,,CHI,LAC,United Center,none,1/31/2023 20:00,,,,0,,,,,,,,3,,,,,,49,,,,,,,,2,,,,,,53
202301310MIL,,MIL,CHO,Fiserv Forum,conference,1/31/2023 20:00,,,,0,,,,,,,,2,,,,,,50,,,,,,,,2,,,,,,51
202301310DEN,,DEN,NOP,Ball Arena,conference,1/31/2023 22:00,,,,0,,,,,,,,3,,,,,,50,,,,,,,,2,,,,,,51
202302010DET,,DET,WAS,Little Caesars Arena,conference,2/1/2023 19:00,,,,0,,,,,,,,2,,,,,,52,,,,,,,,2,,,,,,50
202302010MEM,,MEM,POR,FedEx Forum,conference,2/1/2023 19:00,,,,0,,,,,,,,3,,,,,,50,,,,,,,,2,,,,,,50
202302010PHI,,PHI,ORL,Wells Fargo Center,conference,2/1/2023 19:00,,,,0,,,,,,,,2,,,,,,49,,,,,,,,2,,,,,,51
202302010BOS,,BOS,BRK,TD Garden,division,2/1/2023 19:30,,,,0,,,,,,,,4,,,,,,51,,,,,,,,2,,,,,,50
202302010HOU,,HOU,OKC,Toyota Center,conference,2/1/2023 20:00,,,,0,,,,,,,,4,,,,,,50,,,,,,,,2,,,,,,50
202302010MIN,,MIN,GSW,Target Center,conference,2/1/2023 20:00,,,,0,,,,,,,,2,,,,,,53,,,,,,,,2,,,,,,50
202302010SAS,,SAS,SAC,AT&T Center,conference,2/1/2023 20:00,,,,0,,,,,,,,2,,,,,,51,,,,,,,,2,,,,,,49
202302010UTA,,UTA,TOR,Vivint Arena,none,2/1/2023 21:00,,,,0,,,,,,,,4,,,,,,52,,,,,,,,2,,,,,,52
202302010PHO,,PHO,ATL,Footprint Center,none,2/1/2023 22:00,,,,0,,,,,,,,2,,,,,,52,,,,,,,,2,,,,,,51
202302020IND,,IND,LAL,Gainbridge Fieldhouse,none,2/2/2023 19:00,,,,0,,,,,,,,4,,,,,,52,,,,,,,,2,,,,,,52
202302020CLE,,CLE,MEM,Rocket Mortgage Fieldhouse,none,2/2/2023 19:30,,,,0,,,,,,,,2,,,,,,53,,,,,,,,1,,,,,,51
202302020NYK,,NYK,MIA,Madison Square Garden (IV),conference,2/2/2023 19:30,,,,0,,,,,,,,2,,,,,,52,,,,,,,,2,,,,,,52
202302020CHI,,CHI,CHO,United Center,conference,2/2/2023 20:00,,,,0,,,,,,,,2,,,,,,50,,,,,,,,2,,,,,,52
202302020DAL,,DAL,NOP,American Airlines Center,division,2/2/2023 20:30,,,,0,,,,,,,,3,,,,,,52,,,,,,,,2,,,,,,52
202302020DEN,,DEN,GSW,Ball Arena,conference,2/2/2023 21:00,,,,0,,,,,,,,2,,,,,,51,,,,,,,,1,,,,,,51
202302020MIL,,MIL,LAC,Fiserv Forum,none,2/2/2023 22:00,,,,0,,,,,,,,2,,,,,,51,,,,,,,,2,,,,,,54
202302030DET,,DET,CHO,Little Caesars Arena,conference,2/3/2023 19:00,,,,0,,,,,,,,2,,,,,,53,,,,,,,,1,,,,,,53
202302030IND,,IND,SAC,Gainbridge Fieldhouse,none,2/3/2023 19:00,,,,0,,,,,,,,1,,,,,,53,,,,,,,,2,,,,,,50
202302030WAS,,WAS,POR,Capital One Arena,none,2/3/2023 19:00,,,,0,,,,,,,,2,,,,,,51,,,,,,,,2,,,,,,51
202302030BOS,,BOS,PHO,TD Garden,none,2/3/2023 19:30,,,,0,,,,,,,,2,,,,,,52,,,,,,,,2,,,,,,53
202302030HOU,,HOU,TOR,Toyota Center,none,2/3/2023 20:00,,,,0,,,,,,,,2,,,,,,51,,,,,,,,2,,,,,,53
202302030MIN,,MIN,ORL,Target Center,none,2/3/2023 20:00,,,,0,,,,,,,,2,,,,,,54,,,,,,,,2,,,,,,52
202302030SAS,,SAS,PHI,AT&T Center,none,2/3/2023 20:00,,,,0,,,,,,,,2,,,,,,52,,,,,,,,2,,,,,,50
202302030UTA,,UTA,ATL,Vivint Arena,none,2/3/2023 21:00,,,,0,,,,,,,,2,,,,,,53,,,,,,,,2,,,,,,52
202302040BRK,,BRK,WAS,Barclays Center,conference,2/4/2023 18:00,,,,0,,,,,,,,3,,,,,,51,,,,,,,,1,,,,,,52
202302040DET,,DET,PHO,Little Caesars Arena,none,2/4/2023 19:00,,,,0,,,,,,,,1,,,,,,54,,,,,,,,1,,,,,,54
202302040NYK,,NYK,LAC,Madison Square Garden (IV),none,2/4/2023 19:00,,,,0,,,,,,,,2,,,,,,53,,,,,,,,2,,,,,,55
202302040CHI,,CHI,POR,United Center,none,2/4/2023 20:00,,,,0,,,,,,,,2,,,,,,51,,,,,,,,1,,,,,,52
202302040MIL,,MIL,MIA,Fiserv Forum,conference,2/4/2023 20:00,,,,0,,,,,,,,2,,,,,,52,,,,,,,,2,,,,,,53
202302040NOP,,NOP,LAL,Smoothie King Center,conference,2/4/2023 20:00,,,,0,,,,,,,,2,,,,,,53,,,,,,,,2,,,,,,53
202302040OKC,,OKC,HOU,Paycom Center,conference,2/4/2023 20:00,,,,0,,,,,,,,3,,,,,,51,,,,,,,,1,,,,,,52
202302040GSW,,GSW,DAL,Chase Center,conference,2/4/2023 20:30,,,,0,,,,,,,,2,,,,,,52,,,,,,,,2,,,,,,53
202302040DEN,,DEN,ATL,Ball Arena,none,2/4/2023 21:00,,,,0,,,,,,,,2,,,,,,52,,,,,,,,1,,,,,,53
202302050CHO,,CHO,ORL,Spectrum Center,division,2/5/2023 13:00,,,,0,,,,,,,,2,,,,,,54,,,,,,,,2,,,,,,53
202302050IND,,IND,CLE,Gainbridge Fieldhouse,division,2/5/2023 17:00,,,,0,,,,,,,,2,,,,,,54,,,,,,,,3,,,,,,54
202302050MEM,,MEM,TOR,FedEx Forum,none,2/5/2023 18:00,,,,0,,,,,,,,3,,,,,,52,,,,,,,,2,,,,,,54
202302050NYK,,NYK,PHI,Madison Square Garden (IV),division,2/5/2023 18:00,,,,0,,,,,,,,1,,,,,,54,,,,,,,,2,,,,,,51
202302050MIN,,MIN,DEN,Target Center,division,2/5/2023 19:00,,,,0,,,,,,,,2,,,,,,55,,,,,,,,1,,,,,,53
202302050NOP,,NOP,SAC,Smoothie King Center,conference,2/5/2023 19:00,,,,0,,,,,,,,1,,,,,,54,,,,,,,,2,,,,,,51
202302060DET,,DET,BOS,Little Caesars Arena,conference,2/6/2023 19:00,,,,0,,,,,,,,2,,,,,,55,,,,,,,,3,,,,,,53
202302060WAS,,WAS,CLE,Capital One Arena,conference,2/6/2023 19:00,,,,0,,,,,,,,2,,,,,,53,,,,,,,,1,,,,,,55
202302060BRK,,BRK,LAC,Barclays Center,none,2/6/2023 19:30,,,,0,,,,,,,,2,,,,,,52,,,,,,,,2,,,,,,56
202302060CHI,,CHI,SAS,United Center,none,2/6/2023 20:00,,,,0,,,,,,,,2,,,,,,52,,,,,,,,3,,,,,,53
202302060HOU,,HOU,SAC,Toyota Center,conference,2/6/2023 20:00,,,,0,,,,,,,,2,,,,,,53,,,,,,,,1,,,,,,52
202302060UTA,,UTA,DAL,Vivint Arena,conference,2/6/2023 21:00,,,,0,,,,,,,,3,,,,,,54,,,,,,,,2,,,,,,54
202302060GSW,,GSW,OKC,Chase Center,conference,2/6/2023 22:00,,,,0,,,,,,,,2,,,,,,53,,,,,,,,2,,,,,,52
202302060POR,,POR,MIL,Moda Center,none,2/6/2023 22:00,,,,0,,,,,,,,2,,,,,,53,,,,,,,,2,,,,,,53
202302070ORL,,ORL,NYK,Amway Center,conference,2/7/2023 19:00,,,,0,,,,,,,,2,,,,,,54,,,,,,,,2,,,,,,55
202302070BRK,,BRK,PHO,Barclays Center,none,2/7/2023 19:30,,,,0,,,,,,,,1,,,,,,53,,,,,,,,3,,,,,,55
202302070NOP,,NOP,ATL,Smoothie King Center,none,2/7/2023 19:30,,,,0,,,,,,,,2,,,,,,55,,,,,,,,3,,,,,,54
202302070MEM,,MEM,CHI,FedEx Forum,none,2/7/2023 20:00,,,,0,,,,,,,,2,,,,,,53,,,,,,,,1,,,,,,53
202302070DEN,,DEN,MIN,Ball Arena,division,2/7/2023 22:00,,,,0,,,,,,,,2,,,,,,54,,,,,,,,2,,,,,,56
202302070LAL,,LAL,OKC,Crypto.com Arena,conference,2/7/2023 22:30,,,,0,,,,,,,,3,,,,,,54,,,,,,,,1,,,,,,53
202302080CLE,,CLE,DET,Rocket Mortgage Fieldhouse,division,2/8/2023 19:00,,,,0,,,,,,,,2,,,,,,56,,,,,,,,2,,,,,,56
202302080WAS,,WAS,CHO,Capital One Arena,division,2/8/2023 19:00,,,,0,,,,,,,,2,,,,,,54,,,,,,,,3,,,,,,55
202302080BOS,,BOS,PHI,TD Garden,division,2/8/2023 19:30,,,,0,,,,,,,,2,,,,,,54,,,,,,,,3,,,,,,52
202302080MIA,,MIA,IND,FTX Arena,conference,2/8/2023 19:30,,,,0,,,,,,,,4,,,,,,54,,,,,,,,3,,,,,,55
202302080TOR,,TOR,SAS,Scotiabank Arena,none,2/8/2023 19:30,,,,0,,,,,,,,3,,,,,,55,,,,,,,,2,,,,,,54
202302080HOU,,HOU,SAC,Toyota Center,conference,2/8/2023 20:00,,,,0,,,,,,,,2,,,,,,54,,,,,,,,2,,,,,,53
202302080UTA,,UTA,MIN,Vivint Arena,division,2/8/2023 21:00,,,,0,,,,,,,,2,,,,,,55,,,,,,,,1,,,,,,57
202302080LAC,,LAC,DAL,Crypto.com Arena,conference,2/8/2023 22:00,,,,0,,,,,,,,2,,,,,,57,,,,,,,,2,,,,,,55
202302080POR,,POR,GSW,Moda Center,conference,2/8/2023 22:00,,,,0,,,,,,,,2,,,,,,54,,,,,,,,2,,,,,,54
202302090ORL,,ORL,DEN,Amway Center,none,2/9/2023 19:00,,,,0,,,,,,,,2,,,,,,55,,,,,,,,2,,,,,,55
202302090ATL,,ATL,PHO,State Farm Arena,none,2/9/2023 19:30,,,,0,,,,,,,,2,,,,,,55,,,,,,,,2,,,,,,56
202302090BRK,,BRK,CHI,Barclays Center,conference,2/9/2023 19:30,,,,0,,,,,,,,2,,,,,,54,,,,,,,,2,,,,,,54
202302090LAL,,LAL,MIL,Crypto.com Arena,none,2/9/2023 22:00,,,,0,,,,,,,,2,,,,,,55,,,,,,,,3,,,,,,54
202302100DET,,DET,SAS,Little Caesars Arena,none,2/10/2023 19:00,,,,0,,,,,,,,2,,,,,,57,,,,,,,,2,,,,,,55
202302100IND,,IND,PHO,Gainbridge Fieldhouse,none,2/10/2023 19:00,,,,0,,,,,,,,2,,,,,,56,,,,,,,,1,,,,,,57
202302100PHI,,PHI,NYK,Wells Fargo Center,division,2/10/2023 19:00,,,,0,,,,,,,,2,,,,,,53,,,,,,,,3,,,,,,56
202302100BOS,,BOS,CHO,TD Garden,conference,2/10/2023 19:30,,,,0,,,,,,,,2,,,,,,55,,,,,,,,2,,,,,,56
202302100TOR,,TOR,UTA,Scotiabank Arena,none,2/10/2023 19:30,,,,0,,,,,,,,2,,,,,,56,,,,,,,,2,,,,,,56
202302100MEM,,MEM,MIN,FedEx Forum,conference,2/10/2023 20:00,,,,0,,,,,,,,3,,,,,,54,,,,,,,,2,,,,,,58
202302100MIA,,MIA,HOU,FTX Arena,none,2/10/2023 20:00,,,,0,,,,,,,,2,,,,,,55,,,,,,,,2,,,,,,55
202302100NOP,,NOP,CLE,Smoothie King Center,none,2/10/2023 22:00,,,,0,,,,,,,,3,,,,,,56,,,,,,,,2,,,,,,57
202302100POR,,POR,OKC,Moda Center,division,2/10/2023 22:00,,,,0,,,,,,,,2,,,,,,55,,,,,,,,3,,,,,,54
202302100SAC,,SAC,DAL,Golden 1 Center,conference,2/10/2023 22:00,,,,0,,,,,,,,2,,,,,,54,,,,,,,,2,,,,,,56
202302100LAC,,LAC,MIL,Crypto.com Arena,none,2/10/2023 22:30,,,,0,,,,,,,,2,,,,,,58,,,,,,,,1,,,,,,55
202302110BRK,,BRK,PHI,Barclays Center,division,2/11/2023 18:00,,,,0,,,,,,,,2,,,,,,55,,,,,,,,1,,,,,,54
202302110CHO,,CHO,DEN,Spectrum Center,none,2/11/2023 19:00,,,,0,,,,,,,,1,,,,,,57,,,,,,,,2,,,,,,56
202302110ORL,,ORL,MIA,Amway Center,division,2/11/2023 19:00,,,,0,,,,,,,,2,,,,,,56,,,,,,,,1,,,,,,56
202302110WAS,,WAS,IND,Capital One Arena,conference,2/11/2023 19:00,,,,0,,,,,,,,3,,,,,,55,,,,,,,,1,,,,,,57
202302110ATL,,ATL,SAS,State Farm Arena,none,2/11/2023 19:30,,,,0,,,,,,,,2,,,,,,56,,,,,,,,1,,,,,,56
202302110NYK,,NYK,UTA,Madison Square Garden (IV),none,2/11/2023 19:30,,,,0,,,,,,,,1,,,,,,57,,,,,,,,1,,,,,,57
202302110CLE,,CLE,CHI,Rocket Mortgage Fieldhouse,division,2/11/2023 20:00,,,,0,,,,,,,,1,,,,,,58,,,,,,,,2,,,,,,55
202302110GSW,,GSW,LAL,Chase Center,division,2/11/2023 20:30,,,,0,,,,,,,,3,,,,,,55,,,,,,,,2,,,,,,56
202302110SAC,,SAC,DAL,Golden 1 Center,conference,2/11/2023 22:00,,,,0,,,,,,,,1,,,,,,55,,,,,,,,1,,,,,,57
202302120BOS,,BOS,MEM,TD Garden,none,2/12/2023 14:00,,,,0,,,,,,,,2,,,,,,56,,,,,,,,2,,,,,,55
202302120TOR,,TOR,DET,Scotiabank Arena,conference,2/12/2023 15:00,,,,0,,,,,,,,2,,,,,,57,,,,,,,,2,,,,,,58
202302130CHO,,CHO,ATL,Spectrum Center,division,2/13/2023 19:00,,,,0,,,,,,,,2,,,,,,58,,,,,,,,2,,,,,,57
202302130CLE,,CLE,SAS,Rocket Mortgage Fieldhouse,none,2/13/2023 19:00,,,,0,,,,,,,,2,,,,,,59,,,,,,,,2,,,,,,57
202302130IND,,IND,UTA,Gainbridge Fieldhouse,none,2/13/2023 19:00,,,,0,,,,,,,,2,,,,,,58,,,,,,,,2,,,,,,58
202302130PHI,,PHI,HOU,Wells Fargo Center,none,2/13/2023 19:00,,,,0,,,,,,,,2,,,,,,55,,,,,,,,3,,,,,,56
202302130MIA,,MIA,DEN,FTX Arena,none,2/13/2023 19:30,,,,0,,,,,,,,2,,,,,,57,,,,,,,,2,,,,,,57
202302130NYK,,NYK,BRK,Madison Square Garden (IV),division,2/13/2023 19:30,,,,0,,,,,,,,2,,,,,,58,,,,,,,,2,,,,,,56
202302130CHI,,CHI,ORL,United Center,conference,2/13/2023 20:00,,,,0,,,,,,,,2,,,,,,56,,,,,,,,2,,,,,,57
202302130OKC,,OKC,NOP,Paycom Center,conference,2/13/2023 20:00,,,,0,,,,,,,,3,,,,,,55,,,,,,,,3,,,,,,57
202302130DAL,,DAL,MIN,American Airlines Center,conference,2/13/2023 20:30,,,,0,,,,,,,,2,,,,,,58,,,,,,,,3,,,,,,59
202302130GSW,,GSW,WAS,Chase Center,none,2/13/2023 22:00,,,,0,,,,,,,,2,,,,,,56,,,,,,,,2,,,,,,56
202302130POR,,POR,LAL,Moda Center,conference,2/13/2023 22:00,,,,0,,,,,,,,3,,,,,,56,,,,,,,,2,,,,,,57
202302140MIL,,MIL,BOS,Fiserv Forum,conference,2/14/2023 19:30,,,,0,,,,,,,,4,,,,,,56,,,,,,,,2,,,,,,57
202302140TOR,,TOR,ORL,Scotiabank Arena,conference,2/14/2023 19:30,,,,0,,,,,,,,2,,,,,,58,,,,,,,,1,,,,,,58
202302140PHO,,PHO,SAC,Footprint Center,division,2/14/2023 21:00,,,,0,,,,,,,,4,,,,,,58,,,,,,,,3,,,,,,56
202302140LAC,,LAC,GSW,Crypto.com Arena,division,2/14/2023 22:00,,,,0,,,,,,,,4,,,,,,59,,,,,,,,1,,,,,,57
202302140POR,,POR,WAS,Moda Center,none,2/14/2023 22:00,,,,0,,,,,,,,1,,,,,,57,,,,,,,,1,,,,,,57
202302150CHO,,CHO,SAS,Spectrum Center,none,2/15/2023 19:00,,,,0,,,,,,,,2,,,,,,59,,,,,,,,2,,,,,,58
202302150IND,,IND,CHI,Gainbridge Fieldhouse,division,2/15/2023 19:00,,,,0,,,,,,,,2,,,,,,59,,,,,,,,2,,,,,,57
202302150PHI,,PHI,CLE,Wells Fargo Center,conference,2/15/2023 19:00,,,,0,,,,,,,,2,,,,,,56,,,,,,,,2,,,,,,60
202302150ATL,,ATL,NYK,State Farm Arena,conference,2/15/2023 19:30,,,,0,,,,,,,,2,,,,,,58,,,,,,,,2,,,,,,59
202302150BOS,,BOS,DET,TD Garden,conference,2/15/2023 19:30,,,,0,,,,,,,,1,,,,,,58,,,,,,,,3,,,,,,59
202302150BRK,,BRK,MIA,Barclays Center,conference,2/15/2023 19:30,,,,0,,,,,,,,2,,,,,,57,,,,,,,,2,,,,,,58
202302150MEM,,MEM,UTA,FedEx Forum,conference,2/15/2023 20:00,,,,0,,,,,,,,3,,,,,,56,,,,,,,,2,,,,,,59
202302150OKC,,OKC,HOU,Paycom Center,conference,2/15/2023 20:00,,,,0,,,,,,,,2,,,,,,56,,,,,,,,2,,,,,,57
202302150DEN,,DEN,DAL,Ball Arena,conference,2/15/2023 21:00,,,,0,,,,,,,,2,,,,,,58,,,,,,,,2,,,,,,59
202302150LAL,,LAL,NOP,Crypto.com Arena,conference,2/15/2023 22:00,,,,0,,,,,,,,2,,,,,,58,,,,,,,,2,,,,,,58
202302160CHI,,CHI,MIL,United Center,division,2/16/2023 19:30,,,,0,,,,,,,,1,,,,,,58,,,,,,,,2,,,,,,57
202302160MIN,,MIN,WAS,Target Center,none,2/16/2023 20:00,,,,0,,,,,,,,3,,,,,,60,,,,,,,,2,,,,,,58
202302160PHO,,PHO,LAC,Footprint Center,division,2/16/2023 22:00,,,,0,,,,,,,,2,,,,,,59,,,,,,,,2,,,,,,60
202302230CLE,,CLE,DEN,Rocket Mortgage Fieldhouse,none,2/23/2023 19:00,,,,0,,,,,,,,8,,,,,,61,,,,,,,,8,,,,,,59
202302230IND,,IND,BOS,Gainbridge Fieldhouse,conference,2/23/2023 19:00,,,,0,,,,,,,,8,,,,,,60,,,,,,,,8,,,,,,59
202302230ORL,,ORL,DET,Amway Center,conference,2/23/2023 19:00,,,,0,,,,,,,,9,,,,,,59,,,,,,,,8,,,,,,60
202302230PHI,,PHI,MEM,Wells Fargo Center,none,2/23/2023 19:30,,,,0,,,,,,,,8,,,,,,57,,,,,,,,8,,,,,,57
202302230TOR,,TOR,NOP,Scotiabank Arena,none,2/23/2023 19:30,,,,0,,,,,,,,9,,,,,,59,,,,,,,,8,,,,,,59
202302230DAL,,DAL,SAS,American Airlines Center,division,2/23/2023 20:30,,,,0,,,,,,,,8,,,,,,60,,,,,,,,8,,,,,,59
202302230UTA,,UTA,OKC,Vivint Arena,division,2/23/2023 21:00,,,,0,,,,,,,,8,,,,,,60,,,,,,,,8,,,,,,57
202302230LAL,,LAL,GSW,Crypto.com Arena,division,2/23/2023 22:00,,,,0,,,,,,,,8,,,,,,59,,,,,,,,9,,,,,,58
202302230SAC,,SAC,POR,Golden 1 Center,conference,2/23/2023 22:00,,,,0,,,,,,,,9,,,,,,57,,,,,,,,9,,,,,,58
202302240WAS,,WAS,NYK,Capital One Arena,conference,2/24/2023 19:00,,,,0,,,,,,,,8,,,,,,59,,,,,,,,9,,,,,,60
202302240ATL,,ATL,CLE,State Farm Arena,conference,2/24/2023 19:30,,,,0,,,,,,,,9,,,,,,59,,,,,,,,1,,,,,,62
202302240MIL,,MIL,MIA,Fiserv Forum,conference,2/24/2023 19:30,,,,0,,,,,,,,8,,,,,,58,,,,,,,,9,,,,,,59
202302240MIN,,MIN,CHO,Target Center,none,2/24/2023 20:00,,,,0,,,,,,,,8,,,,,,61,,,,,,,,9,,,,,,60
202302240PHO,,PHO,OKC,Footprint Center,conference,2/24/2023 21:00,,,,0,,,,,,,,8,,,,,,60,,,,,,,,1,,,,,,58
202302240CHI,,CHI,BRK,United Center,conference,2/24/2023 22:00,,,,0,,,,,,,,8,,,,,,59,,,,,,,,9,,,,,,58
202302240GSW,,GSW,HOU,Chase Center,conference,2/24/2023 22:00,,,,0,,,,,,,,1,,,,,,59,,,,,,,,9,,,,,,58
202302240LAC,,LAC,SAC,Crypto.com Arena,division,2/24/2023 22:30,,,,0,,,,,,,,8,,,,,,61,,,,,,,,1,,,,,,58
202302250DET,,DET,TOR,Little Caesars Arena,conference,2/25/2023 12:00,,,,0,,,,,,,,2,,,,,,61,,,,,,,,2,,,,,,60
202302250CHO,,CHO,MIA,Spectrum Center,division,2/25/2023 19:00,,,,0,,,,,,,,1,,,,,,61,,,,,,,,1,,,,,,60
202302250ORL,,ORL,IND,Amway Center,conference,2/25/2023 19:00,,,,0,,,,,,,,2,,,,,,60,,,,,,,,2,,,,,,61
