,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,away,away,away
202105040NOP,NOP,NOP,GSW,"Smoothie King Center, New Orleans, Louisiana",conference,5/4/2021 20:00,5/4/2021 22:00,"['Rodney Mott', 'Gediminas Petraitis', 'Jenna Schroeder']",3700,0,32,24,19,33,[],108,-1,1,"['willizi01', 'bledser01', 'balllo01', 'ingrabr01', 'adamsst01', 'hayesja02', 'johnsja01', 'marshna01', 'nunnaja01', 'lewiski01', 'iwundwe01', 'hernawi01', 'gabriwe01']","[29, 36]",0,544894406,41914954.31,65,34,23,22,24,[],103,2,1,"['wiggian01', 'curryst01', 'greendr01', 'looneke01', 'bazemke01', 'muldemy01', 'toscaju01', 'poolejo01', 'smailal01', 'oubreke01', 'pascher01', 'mannini01']","[33, 32]",1,695057993,57921499.42,65
202105040OKC,SAC,OKC,SAC,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",conference,5/4/2021 20:00,5/4/2021 22:00,"['Pat Fraher', 'Aaron Smith', 'Jonathan Sterling']",0,0,20,26,23,30,[],99,-3,2,"['bazleda01', 'maledth01', 'brownmo01', 'dortlu01', 'robyis01', 'halljo01', 'jeromty01', 'hoardja01', 'mykhasv01', 'deckga01', 'brownch02', 'bradlto01', 'willike04']","[21, 44]",0,58629347,4509949.769,65,25,31,25,22,[],103,2,2,"['hieldbu01', 'wrighde01', 'baglema01', 'holmeri01', 'harklma01', 'daviste02', 'jamesju01', 'jonesda03', 'guyky01', 'ramseja01', 'woodaro01', 'whiteha01']","[27, 37]",0,346692113,28891009.42,64
202105050ATL,ATL,ATL,PHO,"State Farm Arena, Atlanta, Georgia",none,5/5/2021 20:00,5/5/2021 22:00,"['Ray Acosta', 'Simone Jelks', 'Ken Mauer']",3205,0,42,25,30,38,[],135,2,2,"['youngtr01', 'bogdabo01', 'capelca01', 'collijo01', 'snellto01', 'huertke01', 'gallida01', 'hillso01', 'willilo02', 'okongon01', 'knighna01', 'goodwbr01', 'mayssk01', 'fernabr01', 'dunnkr01']","[36, 30]",0,625938861,41729257.4,66,38,27,23,15,[],103,5,1,"['bookede01', 'bridgmi01', 'aytonde01', 'paulch01', 'craigto01', 'payneca01', 'johnsca02', 'carteje01', 'kaminfr01', 'smithja04', 'gallola01', 'mooreet01', 'saricda01', 'alexaty01', 'crowdja01']","[47, 18]",1,724428349,48295223.27,65
202105050CLE,POR,CLE,POR,"Rocket Mortgage Fieldhouse, Cleveland, Ohio",none,5/5/2021 19:30,5/5/2021 21:30,"['John Butler', 'Sean Corbin', 'Scott Twardoski']",4148,0,28,29,23,25,[],105,-7,1,"['sextoco01', 'okorois01', 'allenja01', 'osmande01', 'loveke01', 'wadede01', 'dotsoda01', 'thomabr01', 'harteis01', 'varejan01', 'kabenmf01', 'martije02']","[21, 44]",0,429985029,35832085.75,65,29,38,35,39,[],141,-1,2,"['lillada01', 'mccolcj01', 'covinro01', 'nurkiju01', 'jonesde02', 'simonan01', 'anthoca01', 'kanteen01', 'littlna01', 'gilesha01', 'holliro01', 'ellebcj01', 'leaftj01', 'blevike01', 'powelno01']","[36, 29]",1,955820977,63721398.47,65
202105050DEN,DEN,DEN,NYK,"Ball Arena, Denver, Colorado",none,5/5/2021 21:00,5/5/2021 23:00,"['Ashley Moyer-Gleich', 'Michael Smith', 'Josh Tiven']",4038,0,34,30,25,24,[],113,-1,2,"['campafa01', 'jokicni01', 'portemi01', 'millspa01', 'gordoaa01', 'riverau01', 'harrish01', 'greenja01', 'mcgeeja01', 'cancavl01', 'bolbo01', 'howarma02']","[43, 22]",1,601813584,50151132,65,12,31,26,28,[],97,3,2,"['noelne01', 'randlju01', 'barrerj01', 'bullore01', 'paytoel01', 'rosede01', 'quickim01', 'toppiob01', 'burksal01', 'gibsota01', 'knoxke01', 'ntilila01', 'pelleno01', 'harpeja01', 'pinsoth01']","[37, 28]",0,557428251,37161883.4,65
202105050HOU,PHI,HOU,PHI,"Toyota Center, Houston, Texas",none,5/5/2021 20:00,5/5/2021 22:00,"['Justin Van Duyne', 'Leon Wood', 'Zach Zarba']",3583,0,30,33,28,24,[],115,-2,3,"['martike04', 'jeffrda01', 'olynyke01', 'bradlav01', 'porteke02', 'lamban01', 'brookar01', 'tateja01', 'houseda01', 'wilsodj01', 'woodch01', 'augusdj01']","[16, 49]",0,267155240,22262936.67,65,39,36,33,27,[],135,5,2,"['harrito02', 'embiijo01', 'simmobe01', 'greenda02', 'curryse01', 'miltosh01', 'maxeyty01', 'thybuma01', 'hillge01', 'howardw01', 'joeis01', 'scottmi01', 'reedpa01', 'tollian01', 'korkmfu01']","[44, 21]",1,977454069,65163604.6,65
202105050IND,SAC,IND,SAC,"Bankers Life Fieldhouse, Indianapolis, Indiana",none,5/5/2021 20:00,5/5/2021 22:00,"['Brent Barnaky', 'Lauren Holtkamp-Sterling', 'James Williams']",0,0,26,21,21,25,[],93,-1,2,"['sabondo01', 'leverca01', 'mcderdo01', 'holidaa01', 'brissos01', 'mccontj01', 'bitadgo01', 'holidju01', 'martike03', 'stanlca01', 'brimaam01', 'sumneed01']","[30, 34]",0,214625307,17885442.25,64,30,26,29,19,[],104,3,1,"['hieldbu01', 'wrighde01', 'harklma01', 'baglema01', 'holmeri01', 'daviste02', 'jonesda03', 'guyky01', 'jamesju01', 'ramseja01', 'kinglo02', 'whiteha01']","[28, 37]",1,343674132,28639511,65
202105050MIL,MIL,MIL,WAS,"Fiserv Forum, Milwaukee, Wisconsin",conference,5/5/2021 20:00,5/5/2021 22:00,"['Tony Brothers', 'Evan Scott', 'Dedric Taylor']",3280,0,29,42,32,32,[],135,3,1,"['holidjr01', 'antetgi01', 'lopezbr01', 'tuckepj01', 'divindo01', 'connapa01', 'forbebr01', 'teaguje01', 'portibo01', 'antetth01', 'jacksju01', 'nworajo01', 'merrisa01', 'kurucro01', 'diakima01']","[41, 24]",2,749772159,49984810.6,65,37,34,24,39,[],134,1,2,"['westbru01', 'bealbr01', 'netora01', 'gillan01', 'lenal01', 'bertada01', 'smithis01', 'lopezro01', 'gaffoda01', 'mathega01', 'bongais01', 'hutchch01', 'winstca01']","[30, 35]",0,725573472,55813344,65
202105050MIN,MEM,MIN,MEM,"Target Center, Minneapolis, Minnesota",conference,5/5/2021 20:00,5/5/2021 22:00,"['Jacyn Goble', 'David Guthrie', 'Brett Nansel']",1436,0,29,34,40,32,[],135,-1,4,"['edwaran01', 'russeda01', 'mcdanja02', 'townska01', 'okogijo01', 'vandeja01', 'reidna01', 'hernaju01', 'rubiori01', 'nowelja01', 'mclaujo01', 'laymaja01', 'davised01']","[20, 45]",0,483220554,37170811.85,65,33,40,34,32,[],139,-2,2,"['moranja01', 'anderky01', 'brookdi01', 'valanjo01', 'allengr01', 'banede01', 'tillmxa01', 'meltode01', 'clarkbr01', 'jonesty01', 'portejo01', 'winslju01', 'tilliki02', 'fraziti01', 'konchjo01']","[32, 32]",2,340858871,22723924.73,64
202105050ORL,BOS,ORL,BOS,"Amway Center, Orlando, Florida",conference,5/5/2021 19:00,5/5/2021 21:00,"['Nick Buchert', 'Kane Fitzgerald', 'Leroy Richardson']",0,0,27,18,30,21,[],96,2,2,"['bambamo01', 'bacondw01', 'wagnemo01', 'harriga01', 'anthoco01', 'hamptrj01', 'brazdig01', 'randlch01', 'thornsi01', 'rosste01', 'ennisja01', 'cartewe01']","[21, 44]",0,255226014,21268834.5,65,39,24,37,32,[],132,-1,3,"['tatumja01', 'smartma01', 'fournev01', 'walkeke02', 'williro04', 'nesmiaa01', 'pritcpa01', 'ojelese01', 'kornelu01', 'willigr01', 'parkeja01', 'edwarca01', 'fallta01', 'watertr01']","[34, 31]",2,498132354,35580882.43,65
202105050UTA,UTA,UTA,SAS,"Vivint Smart Home Arena, Salt Lake City, Utah",conference,5/5/2021 21:00,5/5/2021 23:00,"['Tyler Ford', 'Jason Goldenberg', 'Eric Lewis']",6506,0,38,28,34,26,[],126,2,2,"['bogdabo02', 'inglejo01', 'onealro01', 'niangge01', 'goberru01', 'clarkjo01', 'forretr01', 'onimi01', 'favorde01', 'thomama02', 'brantja01', 'morgaju01', 'ilyaser01', 'hugheel01']","[47, 18]",2,595385334,42527523.86,65,26,16,21,31,[],94,-4,2,"['vassede01', 'johnske04', 'murrade01', 'derozde01', 'poeltja01', 'samanlu01', 'jonestr01', 'eubandr01', 'walkelo01', 'bateske01', 'dienggo01', 'gayru01', 'millspa02']","[31, 33]",0,627348122,48257547.85,64
202105060CHO,CHI,CHO,CHI,"Spectrum Center, Charlotte, North Carolina",conference,5/6/2021 19:00,5/6/2021 21:00,"['John Goble', 'Karl Lane', 'Jenna Schroeder']",3769,0,24,29,21,25,[],99,1,2,"['washipj01', 'mcdanja01', 'roziete01', 'ballla01', 'biyombi01', 'monkma01', 'martica02', 'wanambr01', 'zelleco01', 'careyve01', 'rillegr01', 'darlina01', 'richani01']","[32, 33]",0,293405897,22569684.38,65,34,25,37,24,[],120,-4,3,"['vucevni01', 'whiteco01', 'lavinza01', 'theisda01', 'willipa01', 'templga01', 'markkla01', 'satorto01', 'youngth01', 'greenja02', 'valende01', 'arcidry01', 'dotsode01', 'feliccr01', 'aminual01']","[26, 39]",2,660076463,44005097.53,65
202105060DAL,DAL,DAL,BRK,"American Airlines Center, Dallas, Texas",none,5/6/2021 19:30,5/6/2021 21:30,"['Brandon Adair', 'Brian Forte', 'Ed Malloy']",4602,0,37,26,19,31,[],113,1,2,"['finnedo01', 'hardati02', 'doncilu01', 'richajo01', 'caulewi01', 'poweldw01', 'brunsja01', 'burketr01', 'greenjo02', 'mellini01', 'redicjj01', 'marjabo01', 'beyty01', 'hintona01', 'klebima01']","[37, 28]",1,497493368,33166224.53,65,32,30,21,26,[],109,-3,2,"['irvinky01', 'duranke01', 'harrijo01', 'griffbl01', 'shamela01', 'brownbr01', 'greenje02', 'claxtni01', 'jamesmi02', 'johnsty01', 'jordade01', 'perryre01', 'luwawti01', 'johnsal02']","[43, 23]",0,1146486882,81891920.14,66
202105060DET,DET,DET,MEM,"Little Caesars Arena, Detroit, Michigan",none,5/6/2021 20:00,5/6/2021 22:00,"['Aaron Smith', 'Scott Wall', 'Tom Washington']",750,0,31,27,20,33,[],111,-4,2,"['beysa01', 'josepco01', 'jacksfr01', 'stewais01', 'doumbse01', 'ellinwa01', 'cookty01', 'okafoja01', 'leesa01', 'sirvyde01', 'mcgruro01', 'grantje01']","[19, 47]",0,247963743,20663645.25,66,32,17,21,27,[],97,1,1,"['moranja01', 'brookdi01', 'valanjo01', 'anderky01', 'banede01', 'jacksja02', 'clarkbr01', 'konchjo01', 'meltode01', 'jonesty01', 'tilliki02', 'portejo01', 'winslju01', 'fraziti01']","[33, 32]",1,356369432,25454959.43,65
202105060GSW,GSW,GSW,OKC,"Chase Center, San Francisco, California",conference,5/6/2021 22:00,5/7/2021 0:00,"['Derrick Collins', 'Kevin Scott', 'C.J. Washington']",3621,0,31,30,27,30,[],118,-1,2,"['wiggian01', 'greendr01', 'curryst01', 'bazemke01', 'looneke01', 'toscaju01', 'poolejo01', 'muldemy01', 'mannini01', 'smailal01', 'oubreke01', 'pascher01']","[33, 33]",1,695057993,57921499.42,66,24,25,23,25,[],97,-4,2,"['maledth01', 'bazleda01', 'brownmo01', 'robyis01', 'dortlu01', 'halljo01', 'deckga01', 'jeromty01', 'bradlto01', 'brownch02', 'hoardja01', 'willike04', 'mykhasv01']","[21, 45]",0,58629347,4509949.769,66
202105060IND,IND,IND,ATL,"Bankers Life Fieldhouse, Indianapolis, Indiana",conference,5/6/2021 20:00,5/6/2021 22:00,"['Suyash Mehta', 'Derek Richardson', 'James Williams']",0,0,36,36,38,23,[],133,-2,1,"['sabondo01', 'leverca01', 'holidaa01', 'mcderdo01', 'brissos01', 'mccontj01', 'holidju01', 'bitadgo01', 'martike03', 'brimaam01', 'stanlca01', 'sumneed01']","[30, 35]",1,214625307,17885442.25,65,26,32,38,30,[],126,3,1,"['bogdabo01', 'youngtr01', 'capelca01', 'collijo01', 'snellto01', 'huertke01', 'gallida01', 'willilo02', 'hillso01', 'okongon01', 'dunnkr01', 'knighna01', 'goodwbr01', 'fernabr01', 'mayssk01']","[37, 30]",1,625938861,41729257.4,67
202105060LAC,LAC,LAC,LAL,"STAPLES Center, Los Angeles, California",division,5/6/2021 22:00,5/7/2021 0:00,"['James Capers Jr.', 'Mark Lindsay', 'Jonathan Sterling']",3275,0,29,36,27,26,[],118,1,2,"['georgpa01', 'leonaka01', 'zubaciv01', 'morrima03', 'jacksre01', 'batumni01', 'rondora01', 'beverpa01', 'couside01', 'kennalu01', 'mannte01', 'ferreyo01', 'oturuda01', 'pattepa01']","[44, 22]",2,1137974179,81283869.93,66,20,22,29,23,[],94,1,3,"['kuzmaky01', 'caldwke01', 'carusal01', 'drumman01', 'davisan02', 'matthwe02', 'mclembe01', 'morrima02', 'harremo01', 'mckinal01', 'gasolma01', 'cacokde01', 'antetko01']","[37, 28]",0,861401581,66261660.08,65
202105060TOR,WAS,TOR,WAS,"Amalie Arena, Tampa, Florida",conference,5/6/2021 19:30,5/6/2021 21:30,"['Kane Fitzgerald', 'Matt Myers', 'Gediminas Petraitis']",2494,0,33,27,26,29,[],129,-1,2,"['vanvlfr01', 'siakapa01', 'trentga02', 'birchkh01', 'johnsst04', 'bembrde01', 'gillefr01', 'flynnma01', 'hoodro01', 'harrija01', 'baynear01', 'watanyu01']","[27, 39]",2,271136862,22594738.5,66,31,20,31,33,[],131,-1,1,"['bealbr01', 'westbru01', 'netora01', 'lenal01', 'gillan01', 'bertada01', 'lopezro01', 'smithis01', 'gaffoda01', 'hutchch01', 'mathega01', 'winstca01', 'bongais01']","[30, 36]",0,725573472,55813344,66
202105070CHI,CHI,CHI,BOS,"United Center, Chicago, Illinois",conference,5/7/2021 19:30,5/7/2021 21:30,"['David Guthrie', 'Leroy Richardson', 'Michael Smith']",3399,0,30,30,34,27,[],121,1,1,"['whiteco01', 'lavinza01', 'vucevni01', 'theisda01', 'willipa01', 'templga01', 'youngth01', 'markkla01', 'satorto01', 'greenja02', 'dotsode01', 'arcidry01', 'valende01', 'feliccr01', 'aminual01']","[27, 39]",1,660076463,44005097.53,66,28,18,28,25,[],99,1,2,"['tatumja01', 'fournev01', 'walkeke02', 'smartma01', 'thomptr01', 'nesmiaa01', 'willigr01', 'pritcpa01', 'kornelu01', 'parkeja01', 'fallta01', 'edwarca01', 'langfro01', 'watertr01', 'ojelese01']","[35, 31]",1,617880179,41192011.93,66
202105070CHO,CHO,CHO,ORL,"Spectrum Center, Charlotte, North Carolina",division,5/7/2021 20:00,5/7/2021 22:00,"['Brent Barnaky', 'Simone Jelks', 'Zach Zarba']",3751,0,26,34,34,28,[],122,-1,1,"['roziete01', 'washipj01', 'ballla01', 'biyombi01', 'mcdanja01', 'martica02', 'wanambr01', 'zelleco01', 'monkma01', 'careyve01', 'richani01', 'darlina01', 'rillegr01']","[32, 34]",1,293405897,22569684.38,66,31,31,27,23,[],112,-1,2,"['bacondw01', 'bambamo01', 'harriga01', 'anthoco01', 'wagnemo01', 'hamptrj01', 'brazdig01', 'randlch01', 'thornsi01', 'okekech01', 'rosste01', 'cartewe01']","[21, 45]",1,247082577,20590214.75,66
202105070DAL,DAL,DAL,CLE,"American Airlines Center, Dallas, Texas",none,5/7/2021 20:30,5/7/2021 22:30,"['Brandon Adair', 'Pat Fraher', 'Marat Kogut']",4220,0,33,29,24,24,[],110,2,1,"['richajo01', 'hardati02', 'finnedo01', 'doncilu01', 'caulewi01', 'brunsja01', 'greenjo02', 'poweldw01', 'burketr01', 'hintona01', 'marjabo01', 'beyty01', 'mellini01', 'redicjj01', 'klebima01']","[38, 28]",0,497493368,33166224.53,66,19,18,28,25,[],90,-8,2,"['osmande01', 'sextoco01', 'okorois01', 'allenja01', 'wadede01', 'thomabr01', 'dotsoda01', 'harteis01', 'martije02', 'varejan01', 'kabenmf01', 'loveke01']","[21, 45]",0,429985029,35832085.75,66
202105070MIA,MIA,MIA,MIN,"AmericanAirlines Arena, Miami, Florida",none,5/7/2021 20:00,5/7/2021 22:00,"['Nick Buchert', 'Sean Corbin', 'Justin Van Duyne']",0,0,28,31,30,32,[],121,-1,3,"['butleji01', 'adebaba01', 'arizatr01', 'nunnke01', 'robindu01', 'dragigo01', 'herroty01', 'iguodan01', 'dedmode01', 'okpalkz01', 'hasleud01', 'achiupr01', 'vincega01', 'strusma01', 'bjeline01']","[35, 31]",0,874156469,58277097.93,66,32,22,24,34,[],112,-2,2,"['edwaran01', 'vandeja01', 'rubiori01', 'townska01', 'russeda01', 'hernaju01', 'reidna01', 'mclaujo01', 'okogijo01', 'nowelja01', 'laymaja01', 'davised01']","[20, 46]",1,479192514,39932709.5,66
202105070MIL,MIL,MIL,HOU,"Fiserv Forum, Milwaukee, Wisconsin",none,5/7/2021 20:00,5/7/2021 22:00,"['Evan Scott', 'Dedric Taylor', 'Josh Tiven']",3280,0,34,30,43,34,[],141,4,2,"['holidjr01', 'divindo01', 'middlkh01', 'antetgi01', 'lopezbr01', 'connapa01', 'tuckepj01', 'forbebr01', 'portibo01', 'teaguje01', 'merrisa01', 'kurucro01', 'antetth01', 'diakima01', 'nworajo01']","[42, 24]",0,894612547,59640836.47,66,34,29,29,41,[],133,-3,2,"['martike04', 'lamban01', 'jeffrda01', 'olynyke01', 'augusdj01', 'brookar01', 'thomakh01', 'houseda01', 'tateja01', 'woodch01', 'walljo01', 'porteke02']","[16, 50]",1,424504887,35375407.25,66
202105070PHI,PHI,PHI,NOP,"Wells Fargo Center, Philadelphia, Pennsylvania",none,5/7/2021 19:00,5/7/2021 21:00,"['Scott Foster', 'Lauren Holtkamp-Sterling', 'Scott Twardoski']",5119,0,32,38,18,21,[],109,6,2,"['harrito02', 'simmobe01', 'embiijo01', 'curryse01', 'greenda02', 'hillge01', 'miltosh01', 'howardw01', 'thybuma01', 'scottmi01', 'maxeyty01', 'tollian01', 'tuckera01', 'joeis01', 'reedpa01']","[45, 21]",0,967374371,64491624.73,66,21,33,37,16,[],107,1,3,"['bledser01', 'balllo01', 'marshna01', 'johnsja01', 'hernawi01', 'hayesja02', 'iwundwe01', 'lewiski01', 'gabriwe01', 'louzama01', 'alexani01', 'nunnaja01']","[30, 36]",1,315997841,26333153.42,66
202105070PHO,PHO,PHO,NYK,"Phoenix Suns Arena, Phoenix, Arizona",none,5/7/2021 22:00,5/8/2021 0:00,"['Kevin Cutler', 'Eric Lewis', 'Brett Nansel']",8063,0,30,26,34,38,[],128,-1,2,"['bridgmi01', 'bookede01', 'paulch01', 'aytonde01', 'craigto01', 'crowdja01', 'payneca01', 'kaminfr01', 'carteje01', 'saricda01', 'gallola01', 'alexaty01', 'smithja04', 'mooreet01']","[47, 19]",1,711722749,50837339.21,66,33,30,25,17,[],105,-1,2,"['barrerj01', 'bullore01', 'randlju01', 'noelne01', 'paytoel01', 'rosede01', 'gibsota01', 'ntilila01', 'toppiob01', 'knoxke01', 'harpeja01', 'pelleno01', 'pinsoth01']","[37, 29]",0,484077851,37236757.77,66
202105070POR,POR,POR,LAL,"Moda Center, Portland, Oregon",conference,5/7/2021 22:00,5/8/2021 0:00,"['Ray Acosta', 'Curtis Blair', 'Rodney Mott']",0,0,34,25,23,24,[],106,1,2,"['lillada01', 'mccolcj01', 'powelno01', 'covinro01', 'nurkiju01', 'simonan01', 'anthoca01', 'kanteen01', 'holliro01', 'ellebcj01', 'gilesha01', 'littlna01', 'jonesde02', 'blevike01']","[37, 29]",1,944244952,67446068,66,22,33,23,23,[],101,-1,1,"['davisan02', 'caldwke01', 'carusal01', 'kuzmaky01', 'drumman01', 'mclembe01', 'gasolma01', 'matthwe02', 'morrima02', 'harremo01', 'antetko01', 'mckinal01', 'cacokde01']","[37, 29]",1,861401581,66261660.08,66
202105070SAC,SAS,SAC,SAS,"Golden 1 Center, Sacramento, California",conference,5/7/2021 22:00,5/8/2021 0:00,"['Derrick Collins', 'Eric Dalen', 'Ashley Moyer-Gleich']",0,0,21,28,32,23,[],104,4,2,"['harklma01', 'wrighde01', 'hieldbu01', 'holmeri01', 'baglema01', 'daviste02', 'jonesda03', 'metuch01', 'guyky01', 'jamesju01', 'kinglo02', 'ramseja01', 'whiteha01']","[29, 37]",1,348442244,26803249.54,66,25,27,26,35,[],113,-5,2,"['derozde01', 'murrade01', 'poeltja01', 'walkelo01', 'johnske04', 'gayru01', 'millspa02', 'vassede01', 'eubandr01', 'bateske01', 'jonestr01', 'weathqu01', 'dienggo01', 'samanlu01']","[31, 34]",1,627444052,44817432.29,65
202105070UTA,UTA,UTA,DEN,"Vivint Smart Home Arena, Salt Lake City, Utah",division,5/7/2021 21:00,5/7/2021 23:00,"['Marc Davis', 'Tyler Ford', 'Natalie Sago']",6506,0,40,29,29,29,[],127,3,2,"['bogdabo02', 'goberru01', 'inglejo01', 'onealro01', 'niangge01', 'clarkjo01', 'forretr01', 'favorde01', 'ilyaser01', 'onimi01', 'azubuud01', 'thomama02', 'brantja01', 'hugheel01']","[48, 18]",1,596963133,42640223.79,66,41,32,26,21,[],120,1,2,"['portemi01', 'jokicni01', 'campafa01', 'gordoaa01', 'millspa01', 'riverau01', 'greenja01', 'harrish01', 'mcgeeja01', 'howarma02', 'cancavl01', 'bolbo01']","[44, 22]",1,601813584,50151132,66
202105080DEN,BRK,DEN,BRK,"Ball Arena, Denver, Colorado",none,5/8/2021 22:00,5/9/2021 0:00,"['Mousa Dagher', 'Brian Forte', 'Sean Wright']",4044,0,37,34,33,15,[],119,-1,1,"['jokicni01', 'riverau01', 'campafa01', 'portemi01', 'greenja01', 'cancavl01', 'harrish01', 'howarma02', 'bolbo01', 'mcgeeja01', 'millspa01', 'gordoaa01', 'nnajize01']","[44, 23]",0,606692184,46668629.54,67,24,32,41,28,[],125,-4,2,"['duranke01', 'irvinky01', 'harrijo01', 'griffbl01', 'brownbr01', 'greenje02', 'shamela01', 'claxtni01', 'jamesmi02', 'jordade01', 'luwawti01', 'johnsty01', 'perryre01', 'johnsal02']","[43, 24]",1,1146486882,81891920.14,67
202105080GSW,GSW,GSW,OKC,"Chase Center, San Francisco, California",conference,5/8/2021 22:00,5/9/2021 0:00,"['John Butler', 'Mark Lindsay', 'Kevin Scott']",4155,0,37,36,33,30,[],136,1,2,"['greendr01', 'curryst01', 'bazemke01', 'wiggian01', 'looneke01', 'poolejo01', 'toscaju01', 'muldemy01', 'mannini01', 'smailal01', 'pascher01', 'oubreke01']","[34, 33]",2,695057993,57921499.42,67,25,23,19,30,[],97,-5,2,"['bazleda01', 'dortlu01', 'maledth01', 'robyis01', 'brownmo01', 'halljo01', 'mykhasv01', 'hoardja01', 'willike04', 'deckga01', 'brownch02', 'bradlto01']","[21, 46]",0,51719987,4309998.917,67
202105080IND,WAS,IND,WAS,"Bankers Life Fieldhouse, Indianapolis, Indiana",conference,5/8/2021 19:00,5/8/2021 21:00,"['Derek Richardson', 'Tom Washington', 'Haywoode Workman']",0,0,32,30,39,23,[],132,1,2,"['sabondo01', 'leverca01', 'sumneed01', 'mcderdo01', 'brissos01', 'holidju01', 'mccontj01', 'holidaa01', 'bitadgo01', 'martike03', 'stanlca01', 'brimaam01']","[31, 35]",0,214625307,17885442.25,66,33,30,29,32,[],133,1,2,"['westbru01', 'bealbr01', 'hachiru01', 'netora01', 'lenal01', 'bertada01', 'smithis01', 'gaffoda01', 'lopezro01', 'hutchch01', 'mathega01', 'winstca01', 'gillan01', 'bongais01']","[31, 36]",2,739651632,52832259.43,67
202105080PHI,PHI,PHI,DET,"Wells Fargo Center, Philadelphia, Pennsylvania",conference,5/8/2021 19:00,5/8/2021 21:00,"['Matt Boland', 'Ed Malloy', 'Aaron Smith']",5119,0,34,22,33,29,[],118,7,1,"['maxeyty01', 'greenda02', 'harrito02', 'embiijo01', 'thybuma01', 'miltosh01', 'hillge01', 'howardw01', 'scottmi01', 'joeis01', 'reedpa01', 'tuckera01', 'tollian01']","[46, 21]",1,843870724,64913132.62,67,17,26,30,31,[],104,1,2,"['plumlma01', 'beysa01', 'grantje01', 'ellinwa01', 'josepco01', 'sirvyde01', 'doumbse01', 'hayeski01', 'stewais01', 'jacksfr01', 'leesa01', 'okafoja01', 'cookty01']","[20, 47]",1,307040430,23618494.62,67
202105080POR,POR,POR,SAS,"Moda Center, Portland, Oregon",conference,5/8/2021 22:00,5/9/2021 0:00,"['Curtis Blair', 'James Capers Jr.', 'C.J. Washington']",1939,0,27,30,33,34,[],124,2,1,"['mccolcj01', 'lillada01', 'powelno01', 'covinro01', 'nurkiju01', 'simonan01', 'kanteen01', 'holliro01', 'littlna01', 'ellebcj01', 'leaftj01', 'gilesha01', 'blevike01', 'jonesde02']","[38, 29]",1,689470138,49247867,67,26,21,28,27,[],102,1,1,"['derozde01', 'walkelo01', 'poeltja01', 'murrade01', 'johnske04', 'vassede01', 'gayru01', 'millspa02', 'eubandr01', 'dienggo01', 'samanlu01', 'jonestr01', 'weathqu01', 'bateske01']","[32, 34]",1,627444052,44817432.29,66
202105080TOR,MEM,TOR,MEM,"Amalie Arena, Tampa, Florida",none,5/8/2021 19:30,5/8/2021 21:30,"['Kane Fitzgerald', 'Suyash Mehta', 'Gediminas Petraitis']",0,0,26,20,26,27,[],99,-2,2,"['trentga02', 'siakapa01', 'birchkh01', 'flynnma01', 'watanyu01', 'harrija01', 'gillefr01', 'bembrde01', 'hoodro01', 'johnsst04', 'baynear01', 'watsopa01']","[27, 40]",1,211851303,17654275.25,67,26,21,34,28,[],109,-1,2,"['moranja01', 'brookdi01', 'valanjo01', 'anderky01', 'jacksja02', 'banede01', 'meltode01', 'clarkbr01', 'jonesty01', 'konchjo01', 'tillmxa01', 'tilliki02', 'portejo01', 'fraziti01', 'winslju01']","[33, 33]",0,359187413,23945827.53,66
202105080UTA,UTA,UTA,HOU,"Vivint Smart Home Arena, Salt Lake City, Utah",conference,5/8/2021 22:00,5/9/2021 0:00,"['Marc Davis', 'Andy Nagy', 'Jonathan Sterling']",6506,0,32,34,30,28,[],124,4,1,"['bogdabo02', 'onealro01', 'goberru01', 'inglejo01', 'niangge01', 'clarkjo01', 'forretr01', 'favorde01', 'onimi01', 'thomama02', 'azubuud01', 'hugheel01', 'ilyaser01', 'brantja01']","[49, 18]",2,596963133,42640223.79,67,32,28,23,33,[],116,-4,1,"['martike04', 'jeffrda01', 'lamban01', 'tateja01', 'augusdj01', 'thomakh01', 'brookar01', 'houseda01', 'porteke02', 'woodch01', 'olynyke01', 'walljo01']","[16, 51]",0,424504887,35375407.25,67
202105090BOS,MIA,BOS,MIA,"TD Garden, Boston, Massachusetts",conference,5/9/2021 13:00,5/9/2021 15:00,"['J.B. DeRosa', 'Scott Foster', 'Dedric Taylor']",2298,0,23,30,31,40,[],124,-1,2,"['walkeke02', 'tatumja01', 'fournev01', 'smartma01', 'williro04', 'thomptr01', 'nesmiaa01', 'edwarca01', 'willigr01', 'pritcpa01', 'kornelu01', 'watertr01', 'ojelese01', 'langfro01', 'parkeja01']","[35, 32]",1,627164035,41810935.67,67,36,43,26,25,[],130,1,2,"['butleji01', 'arizatr01', 'robindu01', 'adebaba01', 'nunnke01', 'dragigo01', 'herroty01', 'dedmode01', 'iguodan01', 'hasleud01', 'vincega01', 'okpalkz01', 'achiupr01', 'bjeline01', 'strusma01']","[36, 31]",0,874156469,58277097.93,67
