gameid,ref,att
201503190PHO,"['Mark Lindsay', 'Jason Phillips', 'Haywoode Workman']",18055
201503200BRK,"['James Capers Jr.', 'Lauren Holtkamp-Sterling', 'Michael Smith']",16272
201503200CHI,"['Mike Callahan', 'John Goble', 'Scott Twardoski']",21998
201503200CLE,"['Marc Davis', 'J.T. Orr', 'Gary Zielinski']",20562
201503200DAL,"['Scott Foster', 'Scott Wall', 'Sean Wright']",20399
201503200GSW,"['Bennie Adams', 'Derek Richardson', 'Bill Spooner']",19596
201503200LAC,"['Sean Corbin', 'Marat Kogut', 'Ken Mauer']",19218
201503200MIA,"['Nick Buchert', 'Monty McCutchen', 'Eli Roe']",19710
201503200OKC,"['Brent Barnaky', 'Tony Brown', 'Ed Malloy']",18203
201503200ORL,"['Curtis Blair', 'David Guthrie', 'Bennett Salvatore']",16203
201503200PHI,"['Brian Forte', 'Bill Kennedy', 'Dedric Taylor']",10079
201503200SAC,"['Derrick Stafford', 'Josh Tiven', 'James Williams']",16799
201503200SAS,"['Mark Ayotte', 'Ron Garretson', 'Justin Van Duyne']",18581
201503210DET,"['Derrick Collins', 'Kevin Cutler', 'Bill Kennedy']",20347
201503210GSW,"['Mark Lindsay', 'Jason Phillips', 'Haywoode Workman']",19596
201503210HOU,"['Brent Barnaky', 'Dan Crawford', 'Kane Fitzgerald']",18340
201503210IND,"['Tony Brothers', 'Leroy Richardson', 'Ben Taylor']",16453
201503210MEM,"['Marc Davis', 'Karl Lane', 'Eric Lewis']",17898
201503220ATL,"['Joe Crawford', 'David Guthrie', 'Kevin Scott']",19193
201503220BOS,"['Tony Brown', 'Bennett Salvatore', 'Scott Twardoski']",18624
201503220LAC,"['Mark Ayotte', 'Ron Garretson', 'Leon Wood']",19299
201503220LAL,"['Sean Corbin', 'Marat Kogut', 'Ken Mauer']",17891
201503220MIL,"['Steve Anderson', 'Mike Callahan', 'David Jones']",16687
201503220MIN,"['Michael Smith', 'Bill Spooner', 'Justin Van Duyne']",15262
201503220OKC,"['Scott Foster', 'John Goble', 'Lauren Holtkamp-Sterling']",18203
201503220ORL,"['Dedric Taylor', 'Scott Wall', 'Tom Washington']",15788
201503220PHO,"['Tre Maddox', 'Derrick Stafford', 'Josh Tiven']",17435
201503220SAC,"['Eric Dalen', 'Pat Fraher', 'Zach Zarba']",17008
201503220TOR,"['James Capers Jr.', 'J.T. Orr', 'Gary Zielinski']",19800
201503230BRK,"['Steve Anderson', 'Derrick Collins', 'Marc Davis']",16814
201503230CHI,"['Scott Foster', 'Mark Lindsay', 'Violet Palmer']",21646
201503230GSW,"['Brent Barnaky', 'Monty McCutchen', 'Leroy Richardson']",19596
201503230IND,"['Nick Buchert', 'Kevin Cutler', 'Bill Kennedy']",16201
201503230NYK,"['Tony Brothers', 'Kane Fitzgerald', 'Scott Twardoski']",19812
201503230UTA,"['Tre Maddox', 'Ed Malloy', 'Derek Richardson']",19911
201503240DAL,"['Dan Crawford', 'Brian Forte', 'Gary Zielinski']",20328
201503240DET,"['Curtis Blair', 'Kane Fitzgerald', 'Bill Spooner']",14420
201503240MIL,"['Courtney Kirkland', 'Jason Phillips', 'Justin Van Duyne']",12313
201503240OKC,"['Ben Taylor', 'Scott Wall', 'Tom Washington']",18203
201503240POR,"['Mark Ayotte', 'Ron Garretson', 'Kevin Scott']",19985
201503240SAC,"['John Goble', 'J.T. Orr', 'Leon Wood']",16636
201503250BOS,"['Eric Dalen', 'Josh Tiven', 'Zach Zarba']",18624
201503250CHO,"['Nick Buchert', 'Jason Phillips', 'Derek Richardson']",15091
201503250DEN,"['Kevin Cutler', 'Eric Lewis', 'Ed Malloy']",14068
201503250MEM,"['David Guthrie', 'Michael Smith', 'Derrick Stafford']",18119
201503250MIN,"['Matt Boland', 'Tony Brown', 'Bennett Salvatore']",13438
201503250NOP,"['Sean Corbin', 'Ken Mauer', 'Eli Roe']",17077
201503250NYK,"['Marc Davis', 'Courtney Kirkland', 'Justin Van Duyne']",19812
201503250ORL,"['Mike Callahan', 'Pat Fraher', 'Haywoode Workman']",17224
201503250PHO,"['Bennie Adams', 'Monty McCutchen', 'Kevin Scott']",17589
201503250SAS,"['James Capers Jr.', 'David Jones', 'Karl Lane']",18581
201503250TOR,"['Joe Crawford', 'James Williams', 'Sean Wright']",19800
201503250UTA,"['Brent Barnaky', 'John Goble', 'Leroy Richardson']",19911
201503250WAS,"['Derrick Collins', 'Scott Foster', 'Lauren Holtkamp-Sterling']",18514
201503260MIL,"['Marat Kogut', 'Bill Spooner', 'Scott Wall']",15366
201503270ATL,"['Dan Crawford', 'Mark Lindsay', 'Leon Wood']",19233
201503270BRK,"['Joe Crawford', 'Pat Fraher', 'Marat Kogut']",17732
201503270DEN,"['Ron Garretson', 'J.T. Orr', 'Kevin Scott']",15312
201503270HOU,"['James Capers Jr.', 'Josh Tiven', 'Haywoode Workman']",18322
201503270MEM,"['Nick Buchert', 'Mike Callahan', 'John Goble']",18119
201503270NOP,"['David Jones', 'Ed Malloy', 'Dedric Taylor']",17669
201503270NYK,"['Tre Maddox', 'Leroy Richardson', 'Sean Wright']",19812
201503270ORL,"['Mark Ayotte', 'Derek Richardson', 'Derrick Stafford']",16427
201503270PHI,"['Curtis Blair', 'Derrick Collins', 'Bennett Salvatore']",16070
201503270PHO,"['Bill Kennedy', 'Eric Lewis', 'Scott Twardoski']",17219
201503270SAS,"['Sean Corbin', 'Monty McCutchen', 'Eli Roe']",18581
201503270TOR,"['Bennie Adams', 'Eric Dalen', 'Zach Zarba']",19800
201503270WAS,"['Tony Brothers', 'Kane Fitzgerald', 'Ben Taylor']",18441
201503280CHI,"['Tony Brown', 'Karl Lane', 'Zach Zarba']",22152
201503280CHO,"['Steve Anderson', 'Mark Ayotte', 'Marc Davis']",19122
201503280MIL,"['Pat Fraher', 'Ken Mauer', 'Ben Taylor']",18717
201503280POR,"['J.T. Orr', 'Michael Smith', 'Gary Zielinski']",19769
201503280UTA,"['Brian Forte', 'Scott Foster', 'Justin Van Duyne']",19911
201503290BOS,"['Derrick Stafford', 'Scott Wall', 'Leon Wood']",18624
201503290BRK,"['Brent Barnaky', 'Tre Maddox', 'Ed Malloy']",17732
201503290CLE,"['Tony Brothers', 'Eric Dalen', 'Mark Lindsay']",20562
201503290IND,"['Bennie Adams', 'Matt Boland', 'Tom Washington']",17358
201503290MIA,"['Mike Callahan', 'David Jones', 'Dedric Taylor']",19685
201503290NOP,"['Nick Buchert', 'Kevin Cutler', 'Monty McCutchen']",17576
201503290PHO,"['Sean Corbin', 'Ron Garretson', 'Eli Roe']",17538
201503290SAS,"['Courtney Kirkland', 'Eric Lewis', 'Jason Phillips']",18581
201503290WAS,"['Joe Crawford', 'James Williams', 'Sean Wright']",20356
201503300ATL,"['Curtis Blair', 'Bennett Salvatore', 'Josh Tiven']",18453
201503300CHO,"['Tony Brown', 'James Capers Jr.', 'Dedric Taylor']",15140
201503300MEM,"['Mark Ayotte', 'Marat Kogut', 'Ken Mauer']",17218
201503300MIN,"['Derrick Collins', 'Bill Kennedy', 'Violet Palmer']",12229
201503300PHI,"['Marc Davis', 'Leroy Richardson', 'Scott Twardoski']",13501
201503300POR,"['Brian Forte', 'Scott Foster', 'Derek Richardson']",19441
201503300TOR,"['Matt Boland', 'Dan Crawford', 'Pat Fraher']",19800
201503310BRK,"['Mark Lindsay', 'Leon Wood', 'Zach Zarba']",16756
201503310DET,"['Ed Malloy', 'J.T. Orr', 'Scott Wall']",14242
201503310LAC,"['Scott Foster', 'David Guthrie', 'Karl Lane']",19601
201503310MIA,"['Kevin Cutler', 'Michael Smith', 'Derrick Stafford']",20047
201504010BOS,"['Steve Anderson', 'John Goble', 'Courtney Kirkland']",18624
201504010CHO,"['Curtis Blair', 'Derrick Collins', 'Tom Washington']",15372
201504010HOU,"['Nick Buchert', 'Mike Callahan', 'Gary Zielinski']",18312
201504010LAL,"['Brian Forte', 'Bill Spooner', 'James Williams']",17165
201504010MIL,"['Mark Ayotte', 'Bill Kennedy', 'Scott Twardoski']",15215
201504010MIN,"['Marat Kogut', 'Eric Lewis', 'Ed Malloy']",12699
201504010NYK,"['Violet Palmer', 'Bennett Salvatore', 'Kevin Scott']",19812
201504010OKC,"['Joe Crawford', 'Leroy Richardson', 'Josh Tiven']",18203
201504010ORL,"['Tony Brown', 'Ron Garretson', 'Lauren Holtkamp-Sterling']",17229
201504010POR,"['Tony Brothers', 'Tre Maddox', 'Sean Wright']",19639
201504010UTA,"['Bennie Adams', 'Karl Lane', 'Jason Phillips']",18275
201504010WAS,"['Brent Barnaky', 'James Capers Jr.', 'J.T. Orr']",17501
201504020CLE,"['Sean Corbin', 'Tom Washington', 'Leon Wood']",20562
201504020DAL,"['Monty McCutchen', 'Derek Richardson', 'Michael Smith']",20062
201504020GSW,"['Marc Davis', 'Kane Fitzgerald', 'James Williams']",19596
201504030BOS,"['Lauren Holtkamp-Sterling', 'David Jones', 'Mark Lindsay']",18624
201504030BRK,"['Scott Foster', 'David Guthrie', 'Eli Roe']",17732
201504030CHI,"['Steve Anderson', 'Joe Crawford', 'Eric Lewis']",22058
201504030IND,"['Brent Barnaky', 'Bennett Salvatore', 'Scott Twardoski']",18165
201504030LAL,"['Kane Fitzgerald', 'Karl Lane', 'Jason Phillips']",18997
201504030MEM,"['Pat Fraher', 'Monty McCutchen', 'Kevin Scott']",18119
201504030MIN,"['Courtney Kirkland', 'Ken Mauer', 'Ben Taylor']",18334
201504030SAC,"['Tony Brothers', 'Justin Van Duyne', 'Sean Wright']",17021
201504030SAS,"['Nick Buchert', 'Bill Spooner', 'Gary Zielinski']",18581
201504030WAS,"['Dan Crawford', 'Eric Dalen', 'John Goble']",19389
201504040ATL,"['Courtney Kirkland', 'Derrick Stafford', 'Dedric Taylor']",18769
201504040CHO,"['Bennie Adams', 'Ron Garretson', 'Marat Kogut']",17286
201504040DAL,"['James Capers Jr.', 'Sean Corbin', 'Kevin Scott']",20407
201504040DEN,"['Bill Kennedy', 'Michael Smith', 'James Williams']",15566
201504040DET,"['Matt Boland', 'Brian Forte', 'Scott Foster']",16133
201504040MEM,"['Curtis Blair', 'Tony Brown', 'Zach Zarba']",18119
201504040MIL,"['John Goble', 'Leroy Richardson', 'Haywoode Workman']",14090
201504040PHO,"['Mark Ayotte', 'Tony Brothers', 'J.T. Orr']",18055
201504040POR,"['Kevin Cutler', 'Marc Davis', 'Leon Wood']",19781
201504040TOR,"['Brent Barnaky', 'Scott Wall', 'Tom Washington']",19800
201504050CLE,"['Dan Crawford', 'David Jones', 'Eli Roe']",20562
201504050IND,"['Lauren Holtkamp-Sterling', 'Bill Spooner', 'Josh Tiven']",18165
201504050LAL,"['Marc Davis', 'Justin Van Duyne', 'Gary Zielinski']",18997
201504050NYK,"['Joe Crawford', 'Mark Lindsay', 'Haywoode Workman']",19812
201504050OKC,"['Derrick Collins', 'Eric Lewis', 'Ken Mauer']",18203
201504050SAC,"['Kane Fitzgerald', 'Bill Kennedy', 'Tre Maddox']",16716
201504050SAS,"['Mike Callahan', 'Pat Fraher', 'Sean Wright']",18581
201504060BRK,"['Bennie Adams', 'Curtis Blair', 'Ron Garretson']",17416
201504070ATL,"['Eric Lewis', 'Bill Spooner', 'Haywoode Workman']",18650
201504070LAC,"['Tony Brothers', 'Nick Buchert', 'Derek Richardson']",19438
201504070MIA,"['Pat Fraher', 'Ed Malloy', 'Eli Roe']",19694
201504070NOP,"['Karl Lane', 'Derrick Stafford', 'Josh Tiven']",18097
201504070OKC,"['Brent Barnaky', 'John Goble', 'Jason Phillips']",18203
201504070SAC,"['Mark Ayotte', 'David Jones', 'Scott Twardoski']",16770
201504080BRK,"['Steve Anderson', 'James Capers Jr.', 'Derrick Collins']",17732
201504080CHO,"['Mike Callahan', 'Eric Lewis', 'Tre Maddox']",15593
201504080DAL,"['Scott Foster', 'Karl Lane', 'Sean Wright']",20262
201504080DEN,"['Mark Ayotte', 'Violet Palmer', 'Leroy Richardson']",13338
201504080DET,"['Dan Crawford', 'Eric Dalen', 'Courtney Kirkland']",14284
201504080MEM,"['Bennie Adams', 'Matt Boland', 'Ron Garretson']",17518
201504080MIL,"['Curtis Blair', 'Sean Corbin', 'Zach Zarba']",14629
201504080NYK,"['J.T. Orr', 'Michael Smith', 'Leon Wood']",19812
201504080ORL,"['Marat Kogut', 'Ed Malloy', 'Scott Wall']",18249
201504080PHI,"['Ken Mauer', 'Justin Van Duyne', 'Gary Zielinski']",12611
201504080POR,"['Nick Buchert', 'Bennett Salvatore', 'Kevin Scott']",19499
201504080SAS,"['Joe Crawford', 'Brian Forte', 'David Guthrie']",18581
201504080UTA,"['Kevin Cutler', 'Mark Lindsay', 'Tom Washington']",18351
201504090GSW,"['Tony Brown', 'David Jones', 'Jason Phillips']",19596
201504090MIA,"['Marc Davis', 'Kane Fitzgerald', 'James Williams']",19641
201504100ATL,"['Bennie Adams', 'Eric Dalen', 'Zach Zarba']",18462
201504100BRK,"['Bill Kennedy', 'J.T. Orr', 'Michael Smith']",17732
201504100CLE,"['Bill Spooner', 'Justin Van Duyne', 'Gary Zielinski']",20562
201504100DEN,"['Brian Forte', 'Dedric Taylor', 'Tom Washington']",14041
201504100DET,"['Brent Barnaky', 'Monty McCutchen', 'Eli Roe']",18561
201504100HOU,"['Scott Foster', 'Karl Lane', 'Leroy Richardson']",18457
201504100LAL,"['John Goble', 'Lauren Holtkamp-Sterling', 'Mark Lindsay']",17880
201504100NOP,"['Joe Crawford', 'Pat Fraher', 'Tre Maddox']",17954
201504100NYK,"['Mike Callahan', 'Kevin Cutler', 'Courtney Kirkland']",19812
201504100OKC,"['Matt Boland', 'Derrick Stafford', 'Sean Wright']",18203
201504100ORL,"['Marc Davis', 'James Williams', 'Leon Wood']",16227
201504100UTA,"['Nick Buchert', 'Bennett Salvatore', 'Kevin Scott']",18873
201504110CHI,"['Brent Barnaky', 'Monty McCutchen', 'Derek Richardson']",22273
201504110GSW,"['Derrick Collins', 'Ben Taylor', 'Tom Washington']",19596
201504110LAC,"['Tony Brown', 'Mark Lindsay', 'Jason Phillips']",19401
201504110MIA,"['Steve Anderson', 'James Capers Jr.', 'David Guthrie']",19689
201504110ORL,"['Sean Corbin', 'Kane Fitzgerald', 'Violet Palmer']",17207
201504110POR,"['Dan Crawford', 'Dedric Taylor', 'Scott Wall']",19908
201504120BOS,"['Bill Kennedy', 'J.T. Orr', 'James Williams']",18624
201504120DEN,"['John Goble', 'Lauren Holtkamp-Sterling', 'Josh Tiven']",14004
201504120DET,"['Leroy Richardson', 'Bill Spooner', 'Haywoode Workman']",17297
201504120HOU,"['Curtis Blair', 'Marc Davis', 'Michael Smith']",18318
201504120IND,"['Courtney Kirkland', 'Marat Kogut', 'Ed Malloy']",18165
201504120LAL,"['Derrick Collins', 'Bennett Salvatore', 'Kevin Scott']",18071
201504120MIL,"['Joe Crawford', 'Pat Fraher', 'Justin Van Duyne']",16504
201504120SAS,"['Mark Ayotte', 'Matt Boland', 'Derrick Stafford']",18581
201504120WAS,"['Tony Brothers', 'Kevin Cutler', 'Leon Wood']",19041
201504130ATL,"['David Guthrie', 'Bill Kennedy', 'Scott Twardoski']",18265
201504130BRK,"['Sean Corbin', 'Eric Dalen', 'Ken Mauer']",17732
201504130CHO,"['Kane Fitzgerald', 'Monty McCutchen', 'Violet Palmer']",15797
201504130CLE,"['James Capers Jr.', 'Brian Forte', 'Marat Kogut']",20562
201504130GSW,"['Dan Crawford', 'Tre Maddox', 'Gary Zielinski']",19596
201504130LAC,"['Bennie Adams', 'Kevin Scott', 'Ben Taylor']",19060
201504130MIA,"['Curtis Blair', 'David Jones', 'Zach Zarba']",19600
201504130MIN,"['Scott Foster', 'Eli Roe', 'Josh Tiven']",13009
201504130OKC,"['Mark Ayotte', 'Mike Callahan', 'Derek Richardson']",18203
201504130PHI,"['Steve Anderson', 'Karl Lane', 'Sean Wright']",10598
201504130SAC,"['Jason Phillips', 'Dedric Taylor', 'Scott Wall']",17317
201504130UTA,"['Tony Brown', 'Ron Garretson', 'John Goble']",19911
201504140BOS,"['Leroy Richardson', 'Eli Roe', 'Derrick Stafford']",18624
201504140IND,"['Eric Lewis', 'Tom Washington', 'Haywoode Workman']",18165
201504140PHO,"['Derrick Collins', 'Kevin Cutler', 'Bill Spooner']",18055
201504150BRK,"['Marat Kogut', 'Mark Lindsay', 'Ed Malloy']",17098
201504150CHI,"['Dan Crawford', 'Courtney Kirkland', 'Josh Tiven']",22172
201504150CLE,"['Kane Fitzgerald', 'Scott Foster', 'Scott Twardoski']",20562
201504150DAL,"['David Guthrie', 'Tre Maddox', 'Ken Mauer']",20352
201504150GSW,"['Bill Kennedy', 'Scott Wall', 'Leon Wood']",19596
201504150HOU,"['Brent Barnaky', 'David Jones', 'Zach Zarba']",18320
201504150LAL,"['Ron Garretson', 'J.T. Orr', 'Derek Richardson']",18997
201504150MEM,"['Mike Callahan', 'Michael Smith', 'James Williams']",17109
201504150MIL,"['James Capers Jr.', 'Eric Lewis', 'Ben Taylor']",17316
201504150MIN,"['Marc Davis', 'Pat Fraher', 'Gary Zielinski']",18250
201504150NOP,"['Tony Brown', 'Nick Buchert', 'Monty McCutchen']",18524
201504150NYK,"['Eric Dalen', 'Lauren Holtkamp-Sterling', 'Bennett Salvatore']",19812
201504150PHI,"['Tony Brothers', 'Brian Forte', 'Violet Palmer']",14476
201504150TOR,"['Matt Boland', 'Sean Corbin', 'Joe Crawford']",19800
