,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,away,away,away
teamData,winner,teamHome,teamAway,location,rivalry,datetime,endtime,neutral,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,salary,avgSalary,numberOfGamesPlayed,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,salary,avgSalary,numberOfGamesPlayed
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201704040WAS,WAS,WAS,CHO,"Verizon Center, Washington, District of Columbia",division,2017-04-04 19:00:00,2017-04-04 21:00:00,0,22,29,36,31,[],118,-3,2.0,"['walljo01', 'bealbr01', 'porteot01', 'gortama01', 'morrima02', 'oubreke01', 'smithja02', 'mahinia01', 'jennibr01', 'bogdabo02', 'satorto01', 'ochefda01', 'burketr01']","[46, 31]",2,1041692153.0,80130165.61538461,77,24,39,18,30,[],111,3,2.0,"['walkeke02', 'batumni01', 'zelleco01', 'willima02', 'kiddgmi01', 'kaminfr01', 'belinma01', 'lambje01', 'roberbr01', 'plumlmi01', 'woodch01', 'weberbr01', 'grahatr01']","[36, 41]",1,832497619.0,64038278.38461538,77
201704050BOS,CLE,BOS,CLE,"TD Garden, Boston, Massachusetts",conference,2017-04-05 20:00:00,2017-04-05 22:00:00,0,20,22,24,25,[],91,2,3.0,"['bradlav01', 'thomais02', 'crowdja01', 'horfoal01', 'johnsam01', 'smartma01', 'brownja02', 'olynyke01', 'jerebjo01', 'greenge01', 'roziete01', 'mickejo01', 'youngja01']","[50, 27]",1,817187672.0,62860590.15384615,77,19,38,33,24,[],114,3,1.0,"['jamesle01', 'irvinky01', 'loveke01', 'smithjr01', 'fryech01', 'shumpim01', 'korveky01', 'willide01', 'jefferi01', 'jonesja02', 'liggide01', 'sandela01', 'willide02']","[50, 27]",2,1481793082.0,113984083.23076925,77
201704050CHO,MIA,CHO,MIA,"Spectrum Center, Charlotte, North Carolina",division,2017-04-05 19:00:00,2017-04-05 21:00:00,0,23,28,22,26,[],99,-1,1.0,"['batumni01', 'willima02', 'walkeke02', 'zelleco01', 'kiddgmi01', 'lambje01', 'kaminfr01', 'roberbr01', 'plumlmi01', 'belinma01', 'woodch01', 'weberbr01', 'grahatr01']","[36, 42]",2,832497619.0,64038278.38461538,78,27,25,34,26,[],112,-2,3.0,"['richajo01', 'dragigo01', 'mcgruro01', 'johnsja01', 'whiteha01', 'johnsty01', 'whiteok01', 'reedwi02', 'ellinwa01', 'waitedi01', 'hasleud01', 'babbilu01']","[37, 40]",1,650605712.0,54217142.66666666,77
201704050DET,TOR,DET,TOR,"The Palace of Auburn Hills, Auburn Hills, Michigan",conference,2017-04-05 19:30:00,2017-04-05 21:30:00,0,33,23,24,22,[],102,-1,5.0,"['smithis01', 'drumman01', 'bullore01', 'morrima03', 'leuerjo01', 'harrito02', 'johnsst04', 'baynear01', 'udrihbe01', 'caldwke01', 'hillida01', 'marjabo01', 'ellenhe01']","[35, 42]",1,721097561.0,55469043.15384615,77,15,31,22,37,[],105,-1,1.0,"['lowryky01', 'derozde01', 'ibakase01', 'valanjo01', 'carrode01', 'tuckepj01', 'josepco01', 'pattepa01', 'poeltja01', 'wrighde01', 'vanvlfr01', 'powelno01', 'noguelu01']","[47, 31]",2,1096312557.0,84331735.15384616,78
201704050HOU,HOU,HOU,DEN,"Toyota Center, Houston, Texas",conference,2017-04-05 20:00:00,2017-04-05 22:00:00,0,36,23,26,25,[],110,1,3.0,"['hardeja01', 'arizatr01', 'beverpa01', 'capelca01', 'willitr02', 'gordoer01', 'willilo02', 'hilarne01', 'wiltjky01', 'taylois01', 'harremo01', 'brownbo02']","[52, 25]",3,950068981.0,79172415.08333333,77,25,25,29,25,[],104,2,1.0,"['gallida01', 'jokicni01', 'nelsoja01', 'harriga01', 'farieke01', 'chandwi01', 'murraja01', 'mudiaem01', 'plumlma01', 'hernaju01', 'millemi01', 'hibbero01', 'arthuda01']","[37, 40]",0,952032842.0,73233295.53846154,77
201704050LAC,LAC,LAC,DAL,"STAPLES Center, Los Angeles, California",conference,2017-04-05 22:30:00,2017-04-06 00:30:00,0,35,27,28,22,[],112,3,4.0,"['redicjj01', 'griffbl01', 'mbahalu01', 'jordade01', 'paulch01', 'crawfja01', 'feltora01', 'speigma01', 'bassbr01', 'anderal01', 'johnsbr02', 'johnswe01', 'piercpa01']","[47, 31]",1,1386326041.0,106640464.6923077,78,24,25,24,28,[],101,-1,1.0,"['matthwe02', 'barneha02', 'nowitdi01', 'ferreyo01', 'noelne01', 'bareajo01', 'harride01', 'mejrisa01', 'finnedo01', 'brussni01', 'poweldw01', 'uthofja01', 'hammoaj01']","[32, 45]",2,763125208.0,58701939.07692308,77
201704050MEM,OKC,MEM,OKC,"FedEx Forum, Memphis, Tennessee",conference,2017-04-05 20:00:00,2017-04-05 22:00:00,0,27,23,24,26,[],100,-2,1.0,"['harrian01', 'gasolma01', 'allento01', 'cartevi01', 'greenja01', 'randoza01', 'seldewa01', 'wrighbr03', 'danietr01', 'baldwwa01', 'ennisja01', 'martija01', 'davisde01']","[42, 36]",1,725520190.0,55809245.38461538,78,34,23,22,24,[],103,1,1.0,"['oladivi01', 'westbru01', 'adamsst01', 'gibsota01', 'roberan03', 'mcderdo01', 'chrisse01', 'kanteen01', 'sabondo01', 'collini01', 'singlky01', 'coleno01', 'grantje01']","[44, 33]",2,1000894520.0,76991886.15384616,77
201704050PHO,GSW,PHO,GSW,"Talking Stick Resort Arena, Phoenix, Arizona",division,2017-04-05 22:00:00,2017-04-06 00:00:00,0,18,34,26,33,[],111,-2,3.0,"['bookede01', 'ulisty01', 'chrisma01', 'warretj01', 'lenal01', 'dudleja01', 'willial03', 'jonesde02', 'bendedr01', 'pricero01', 'eddieja01', 'chandty01', 'bledser01']","[22, 56]",0,647653536.0,49819502.76923077,78,41,17,33,29,[],120,2,1.0,"['thompkl01', 'curryst01', 'mccawpa01', 'mcadoja01', 'pachuza01', 'barnema02', 'livinsh01', 'clarkia01', 'westda01', 'mcgeeja01', 'looneke01', 'iguodan01', 'greendr01']","[64, 14]",3,1118110132.0,86008471.6923077,78
201704050SAS,LAL,SAS,LAL,"AT&T Center, San Antonio, Texas",conference,2017-04-05 20:30:00,2017-04-05 22:30:00,0,14,27,29,25,[],95,3,1.0,"['simmojo02', 'dedmode01', 'parketo01', 'aldrila01', 'leonaka01', 'anderky01', 'leeda02', 'forbebr01', 'bertada01', 'gasolpa01', 'millspa02', 'anthojo01', 'ginobma01']","[60, 17]",3,1276264212.0,98174170.15384616,77,31,22,23,26,[],102,1,3.0,"['ennisty01', 'randlju01', 'clarkjo01', 'nancela02', 'ingrabr01', 'nwabada01', 'blackta01', 'breweco01', 'robinth01', 'artesro01', 'youngni01', 'denglu01', 'mozgoti01']","[22, 55]",0,738178321.0,56782947.76923077,77
201704060ATL,ATL,ATL,BOS,"Philips Arena, Atlanta, Georgia",conference,2017-04-06 20:00:00,2017-04-06 22:00:00,0,32,39,28,24,[],123,-2,4.0,"['princta02', 'hardati02', 'schrode01', 'ilyaser01', 'howardw01', 'millspa01', 'bazemke01', 'muscami01', 'dunlemi02', 'caldejo01', 'bembrde01', 'delanma01', 'kellyry01']","[39, 38]",1,1013780336.0,77983102.76923077,77,24,31,34,27,[],116,-1,1.0,"['crowdja01', 'bradlav01', 'thomais02', 'horfoal01', 'johnsam01', 'smartma01', 'olynyke01', 'brownja02', 'jerebjo01', 'greenge01', 'mickejo01', 'youngja01', 'roziete01']","[50, 28]",1,817187672.0,62860590.15384615,78
201704060IND,IND,IND,MIL,"Bankers Life Fieldhouse, Indianapolis, Indiana",division,2017-04-06 19:00:00,2017-04-06 21:00:00,0,25,31,29,19,[],104,1,2.0,"['youngth01', 'georgpa01', 'teaguje01', 'turnemy01', 'ellismo01', 'milescj01', 'stephla01', 'serapke01', 'brookaa01', 'chrisra01', 'youngjo01', 'jeffeal01', 'allenla01']","[38, 40]",0,915365042.0,70412695.53846154,78,21,29,23,16,[],89,-2,2.0,"['antetgi01', 'middlkh01', 'snellto01', 'dellama01', 'makerth01', 'teletmi01', 'terryja01', 'monrogr01', 'paytoga02', 'vaughra01', 'beaslmi01', 'hawessp01', 'brogdma01']","[40, 38]",3,809269785.0,62251521.92307692,78
201704060NYK,WAS,NYK,WAS,"Madison Square Garden (IV), New York, New York",conference,2017-04-06 19:30:00,2017-04-06 21:30:00,0,27,24,24,28,[],103,1,2.0,"['leeco01', 'anthoca01', 'hernawi01', 'bakerro01', 'plumlma02', 'holidju01', 'ndourma01', 'vujacsa01', 'oquinky01', 'kuzmimi01', 'noahjo01', 'porzikr01']","[30, 48]",0,692479128.0,57706594.0,78,33,26,23,24,[],106,1,2.0,"['bealbr01', 'walljo01', 'gortama01', 'smithja02', 'porteot01', 'bogdabo02', 'oubreke01', 'jennibr01', 'mahinia01', 'satorto01', 'ochefda01', 'mcculch01', 'burketr01']","[47, 31]",3,995604618.0,76584970.61538461,78
201704060ORL,ORL,ORL,BRK,"Amway Center, Orlando, Florida",conference,2017-04-06 19:00:00,2017-04-06 21:00:00,0,22,28,36,29,[],115,-5,2.0,"['vucevni01', 'paytoel01', 'gordoaa01', 'meeksjo01', 'rosste01', 'hezonma01', 'georgma01', 'augusdj01', 'garinpa01', 'zimmest01', 'biyombi01', 'watsocj01', 'rudezda01']","[27, 51]",1,574407475.0,44185190.38461538,78,25,25,21,36,[],107,3,2.0,"['linje01', 'lopezbr01', 'leverca01', 'holliro01', 'foyera01', 'whiteis01', 'dinwisp01', 'acyqu01', 'goodwar01', 'hamilju01', 'nichoan01', 'mcdankj01', 'booketr01']","[19, 59]",1,446647840.0,34357526.15384615,78
201704060PHI,CHI,PHI,CHI,"Wells Fargo Center, Philadelphia, Pennsylvania",conference,2017-04-06 19:00:00,2017-04-06 21:00:00,0,17,30,20,23,[],90,-4,2.0,"['luwawti01', 'anderju01', 'mccontj01', 'holmeri01', 'saricda01', 'poythal01', 'stausni01', 'hendege02', 'longsh01', 'splitti01', 'rodrise01', 'okafoja01', 'covinro01']","[28, 50]",1,291428721.0,22417593.923076924,78,27,26,27,22,[],102,-1,2.0,"['butleji01', 'lopezro01', 'grantje02', 'mirotni01', 'zipsepa01', 'morroan01', 'portibo01', 'valende01', 'lauvejo01', 'cartemi01', 'canaais01', 'feliccr01', 'payneca01']","[38, 40]",2,485533563.0,37348735.615384616,78
201704060POR,POR,POR,MIN,"Moda Center, Portland, Oregon",division,2017-04-06 22:30:00,2017-04-07 00:30:00,0,20,33,27,25,[],105,-2,2.0,"['aminual01', 'lillada01', 'mccolcj01', 'harklma01', 'vonleno01', 'crabbal01', 'turneev01', 'leoname01', 'laymaja01', 'connapa01', 'napiesh01', 'quartti01']","[38, 40]",2,762407233.0,63533936.083333336,78,34,27,26,11,[],98,-1,2.0,"['wiggian01', 'dienggo01', 'townska01', 'rubiori01', 'rushbr01', 'casspom01', 'muhamsh01', 'dunnkr01', 'jonesty01', 'paynead01', 'hilljo01', 'aldrico01', 'bjeline01']","[31, 46]",1,656599019.0,50507616.84615385,77
201704070CLE,ATL,CLE,ATL,"Quicken Loans Arena, Cleveland, Ohio",conference,2017-04-07 19:30:00,2017-04-07 21:30:00,0,19,31,28,22,[],100,4,2.0,"['jamesle01', 'loveke01', 'irvinky01', 'smithjr01', 'fryech01', 'korveky01', 'jefferi01', 'willide01', 'shumpim01', 'sandela01', 'willide02', 'jonesja02', 'liggide01']","[51, 27]",1,1481793082.0,113984083.23076925,78,21,31,31,31,[],114,1,1.0,"['hardati02', 'ilyaser01', 'caldejo01', 'princta02', 'humphkr01', 'delanma01', 'bembrde01', 'muscami01', 'kellyry01', 'dunlemi02', 'howardw01', 'bazemke01', 'schrode01']","[40, 38]",1,880144833.0,67703448.6923077,78
201704070DAL,SAS,DAL,SAS,"American Airlines Center, Dallas, Texas",division,2017-04-07 20:30:00,2017-04-07 22:30:00,0,26,35,8,20,[],89,-2,2.0,"['ferreyo01', 'barneha02', 'nowitdi01', 'matthwe02', 'noelne01', 'finnedo01', 'poweldw01', 'brussni01', 'hammoaj01', 'uthofja01', 'bareajo01', 'harride01', 'mejrisa01']","[32, 46]",1,763125208.0,58701939.07692308,78,21,29,25,27,[],102,-1,2.0,"['bertada01', 'simmojo02', 'anderky01', 'dedmode01', 'millspa02', 'leeda02', 'anthojo01', 'forbebr01', 'aldrila01', 'gasolpa01', 'ginobma01', 'leonaka01', 'parketo01']","[60, 18]",2,1276264212.0,98174170.15384616,78
201704070DEN,DEN,DEN,NOP,"Pepsi Center, Denver, Colorado",conference,2017-04-07 21:00:00,2017-04-07 23:00:00,0,30,21,41,30,[],122,-1,2.0,"['murraja01', 'harriga01', 'gallida01', 'jokicni01', 'farieke01', 'chandwi01', 'plumlma01', 'mudiaem01', 'hernaju01', 'beaslma01', 'hibbero01', 'millemi01', 'arthuda01']","[37, 41]",2,917577845.0,70582911.15384616,78,25,25,24,32,[],106,-2,3.0,"['hillso01', 'holidjr01', 'davisan02', 'cunnida01', 'mooreet01', 'crawfjo02', 'ajincal01', 'cookqu01', 'motiedo01', 'diallch01', 'asikom01', 'couside01', 'fraziti01']","[33, 45]",1,715727548.0,55055965.23076923,78
201704070HOU,DET,HOU,DET,"Toyota Center, Houston, Texas",none,2017-04-07 20:00:00,2017-04-07 22:00:00,0,30,24,33,22,[],109,2,2.0,"['hardeja01', 'arizatr01', 'beverpa01', 'anderry01', 'hilarne01', 'gordoer01', 'harremo01', 'willilo02', 'willitr02', 'onuakch01', 'wiltjky01', 'taylois01', 'brownbo02']","[53, 25]",1,999189306.0,76860715.84615384,78,24,28,23,39,[],114,-2,2.0,"['smithis01', 'ellenhe01', 'caldwke01', 'drumman01', 'morrima03', 'johnsst04', 'marjabo01', 'bullore01', 'harrito02', 'udrihbe01', 'hillida01', 'leuerjo01', 'baynear01']","[35, 43]",0,721097561.0,55469043.15384615,78
201704070LAL,LAL,LAL,SAC,"STAPLES Center, Los Angeles, California",division,2017-04-07 22:30:00,2017-04-08 00:30:00,0,18,26,25,29,[],98,2,2.0,"['randlju01', 'russeda01', 'clarkjo01', 'nancela02', 'ingrabr01', 'ennisty01', 'breweco01', 'blackta01', 'robinth01', 'artesro01', 'mozgoti01', 'nwabada01', 'youngni01']","[23, 55]",1,678682498.0,52206346.0,78,31,14,25,24,[],94,2,3.0,"['labissk01', 'hieldbu01', 'collida01', 'caulewi01', 'afflaar01', 'mclembe01', 'papagge01', 'evansty01', 'gallola01', 'tollian01', 'koufoko01', 'lawsoty01', 'templga01']","[31, 47]",2,508660129.0,39127702.23076923,78
201704070MEM,MEM,MEM,NYK,"FedEx Forum, Memphis, Tennessee",none,2017-04-07 20:00:00,2017-04-07 22:00:00,0,27,26,17,31,[],101,-3,2.0,"['gasolma01', 'conlemi01', 'greenja01', 'cartevi01', 'allento01', 'seldewa01', 'harrian01', 'randoza01', 'wrighbr03', 'danietr01', 'baldwwa01', 'davisde01', 'ennisja01']","[42, 37]",0,948927612.0,72994431.6923077,79,21,26,25,16,[],88,-1,1.0,"['bakerro01', 'hernawi01', 'ndourma01', 'leeco01', 'holidju01', 'kuzmimi01', 'vujacsa01', 'oquinky01', 'randlch01', 'plumlma02', 'porzikr01', 'anthoca01', 'noahjo01']","[30, 49]",1,694102928.0,53392532.92307692,79
201704070PHO,PHO,PHO,OKC,"Talking Stick Resort Arena, Phoenix, Arizona",conference,2017-04-07 22:00:00,2017-04-08 00:00:00,0,32,39,24,25,[],120,-3,2.0,"['ulisty01', 'bookede01', 'warretj01', 'lenal01', 'chrisma01', 'dudleja01', 'willial03', 'jonesde02', 'bendedr01', 'pricero01', 'bledser01', 'eddieja01', 'knighbr03']","[22, 57]",1,538166285.0,41397406.538461536,79,19,29,24,27,[],99,2,2.0,"['mcderdo01', 'westbru01', 'adamsst01', 'oladivi01', 'gibsota01', 'kanteen01', 'grantje01', 'chrisse01', 'singlky01', 'coleno01', 'sabondo01', 'collini01', 'roberan03']","[45, 33]",2,1000894520.0,76991886.15384616,78
201704070TOR,TOR,TOR,MIA,"Air Canada Centre, Toronto, Canada",conference,2017-04-07 19:30:00,2017-04-07 21:30:00,0,26,27,17,26,[],96,1,2.0,"['derozde01', 'lowryky01', 'ibakase01', 'valanjo01', 'carrode01', 'tuckepj01', 'josepco01', 'pattepa01', 'wrighde01', 'poeltja01', 'vanvlfr01', 'powelno01', 'noguelu01']","[48, 31]",2,1096312557.0,84331735.15384616,79,19,24,22,29,[],94,1,2.0,"['johnsja01', 'richajo01', 'dragigo01', 'whiteha01', 'mcgruro01', 'johnsty01', 'ellinwa01', 'reedwi02', 'whiteok01', 'waitedi01', 'hasleud01', 'babbilu01']","[38, 40]",1,650605712.0,54217142.66666666,78
201704070UTA,UTA,UTA,MIN,"Vivint Smart Home Arena, Salt Lake City, Utah",division,2017-04-07 21:00:00,2017-04-07 23:00:00,0,29,26,40,25,[],120,1,3.0,"['haywago01', 'inglejo01', 'goberru01', 'exumda01', 'diawbo01', 'johnsjo02', 'macksh01', 'hoodro01', 'favorde01', 'witheje01', 'bolomjo01', 'burksal01', 'lylestr01']","[48, 30]",2,1025764415.0,78904955.0,78,31,29,28,25,[],113,-2,1.0,"['rubiori01', 'wiggian01', 'townska01', 'rushbr01', 'dienggo01', 'casspom01', 'muhamsh01', 'dunnkr01', 'jonesty01', 'aldrico01', 'bjeline01', 'hilljo01', 'paynead01']","[31, 47]",1,656599019.0,50507616.84615385,78
201704080BRK,BRK,BRK,CHI,"Barclays Center, Brooklyn, New York",conference,2017-04-08 17:00:00,2017-04-08 19:00:00,0,32,19,24,32,[],107,-1,2.0,"['lopezbr01', 'holliro01', 'linje01', 'leverca01', 'foyera01', 'dinwisp01', 'booketr01', 'whiteis01', 'mcdankj01', 'goodwar01', 'acyqu01', 'hamilju01', 'nichoan01']","[19, 60]",0,446647840.0,34357526.15384615,79,25,20,37,24,[],106,1,2.0,"['butleji01', 'grantje02', 'lopezro01', 'mirotni01', 'wadedw01', 'portibo01', 'cartemi01', 'feliccr01', 'zipsepa01', 'valende01', 'lauvejo01', 'morroan01', 'canaais01']","[39, 40]",2,665869402.0,51220723.23076923,79
201704080CHO,BOS,CHO,BOS,"Spectrum Center, Charlotte, North Carolina",conference,2017-04-08 18:00:00,2017-04-08 20:00:00,0,28,26,32,28,[],114,-2,3.0,"['batumni01', 'walkeke02', 'zelleco01', 'willima02', 'kiddgmi01', 'kaminfr01', 'lambje01', 'roberbr01', 'plumlmi01', 'grahatr01', 'woodch01', 'weberbr01', 'belinma01']","[36, 43]",0,832497619.0,64038278.38461538,79,32,39,21,29,[],121,-2,2.0,"['thomais02', 'horfoal01', 'bradlav01', 'crowdja01', 'olynyke01', 'smartma01', 'brownja02', 'jerebjo01', 'zellety01', 'roziete01', 'greenge01', 'mickejo01']","[50, 29]",3,750124973.0,62510414.41666666,79
201704080GSW,GSW,GSW,NOP,"Oracle Arena, Oakland, California",conference,2017-04-08 22:30:00,2017-04-09 00:30:00,0,23,31,39,30,[],123,3,3.0,"['duranke01', 'thompkl01', 'livinsh01', 'pachuza01', 'greendr01', 'clarkia01', 'iguodan01', 'mccawpa01', 'mcgeeja01', 'westda01', 'barnema02', 'mcadoja01', 'curryst01']","[65, 14]",3,1405678524.0,108129117.23076925,79,17,29,22,33,[],101,-3,1.0,"['holidjr01', 'ajincal01', 'cunnida01', 'hillso01', 'fraziti01', 'crawfjo02', 'cookqu01', 'diallch01', 'motiedo01', 'asikom01', 'couside01', 'davisan02', 'mooreet01']","[33, 46]",0,715727548.0,55055965.23076923,79
201704080ORL,IND,ORL,IND,"Amway Center, Orlando, Florida",conference,2017-04-08 18:00:00,2017-04-08 20:00:00,0,38,21,23,30,[],112,1,2.0,"['gordoaa01', 'fournev01', 'rosste01', 'paytoel01', 'vucevni01', 'biyombi01', 'hezonma01', 'meeksjo01', 'watsocj01', 'garinpa01', 'georgma01', 'rudezda01', 'augusdj01']","[28, 51]",0,682606577.0,52508198.23076923,79,39,29,31,28,[],127,2,2.0,"['georgpa01', 'teaguje01', 'youngth01', 'turnemy01', 'ellismo01', 'stephla01', 'milescj01', 'serapke01', 'brookaa01', 'allenla01', 'youngjo01', 'chrisra01', 'jeffeal01']","[39, 40]",3,915365042.0,70412695.53846154,79
201704080PHI,MIL,PHI,MIL,"Wells Fargo Center, Philadelphia, Pennsylvania",conference,2017-04-08 19:00:00,2017-04-08 21:00:00,0,21,27,12,22,[],82,-5,2.0,"['holmeri01', 'mccontj01', 'luwawti01', 'anderju01', 'saricda01', 'stausni01', 'poythal01', 'hendege02', 'splitti01', 'rodrise01', 'okafoja01', 'longsh01', 'covinro01']","[28, 51]",2,291428721.0,22417593.923076924,79,23,19,25,23,[],90,-3,2.0,"['antetgi01', 'middlkh01', 'dellama01', 'snellto01', 'makerth01', 'teletmi01', 'monrogr01', 'terryja01', 'paytoga02', 'hawessp01', 'vaughra01', 'beaslmi01']","[40, 39]",1,743087223.0,61923935.25,79
201704080POR,POR,POR,UTA,"Moda Center, Portland, Oregon",division,2017-04-08 22:00:00,2017-04-09 00:00:00,0,34,14,29,24,[],101,1,2.0,"['lillada01', 'harklma01', 'mccolcj01', 'vonleno01', 'leoname01', 'aminual01', 'turneev01', 'connapa01', 'laymaja01', 'napiesh01', 'quartti01', 'crabbal01']","[39, 40]",1,762407233.0,63533936.083333336,79,20,22,18,26,[],86,2,1.0,"['goberru01', 'haywago01', 'inglejo01', 'diawbo01', 'exumda01', 'macksh01', 'johnsjo02', 'hoodro01', 'favorde01', 'netora01', 'burksal01', 'lylestr01', 'witheje01']","[49, 30]",2,1034858143.0,79604472.53846154,79
201704080SAS,LAC,SAS,LAC,"AT&T Center, San Antonio, Texas",conference,2017-04-08 20:30:00,2017-04-08 22:30:00,0,23,20,27,17,[],87,1,1.0,"['aldrila01', 'leonaka01', 'simmojo02', 'parketo01', 'dedmode01', 'gasolpa01', 'millspa02', 'ginobma01', 'anderky01', 'leeda02', 'forbebr01', 'anthojo01', 'bertada01']","[61, 18]",1,1276264212.0,98174170.15384616,79,22,30,30,16,[],98,4,3.0,"['griffbl01', 'jordade01', 'mbahalu01', 'paulch01', 'redicjj01', 'crawfja01', 'feltora01', 'speigma01', 'johnswe01', 'piercpa01', 'anderal01', 'bassbr01', 'johnsbr02']","[48, 31]",2,1386326041.0,106640464.6923077,79
201704080WAS,MIA,WAS,MIA,"Verizon Center, Washington, District of Columbia",division,2017-04-08 19:00:00,2017-04-08 21:00:00,0,29,23,22,29,[],103,2,2.0,"['bealbr01', 'walljo01', 'oubreke01', 'morrima02', 'gortama01', 'bogdabo02', 'mahinia01', 'jennibr01', 'smithja02', 'satorto01', 'burketr01', 'mcculch01', 'ochefda01']","[48, 31]",0,917275215.0,70559631.92307693,79,28,24,26,28,[],106,-1,1.0,"['whiteha01', 'dragigo01', 'johnsja01', 'richajo01', 'mcgruro01', 'johnsty01', 'ellinwa01', 'whiteok01', 'reedwi02', 'babbilu01', 'hasleud01', 'waitedi01']","[38, 41]",2,650605712.0,54217142.66666666,79
201704090ATL,ATL,ATL,CLE,"Philips Arena, Atlanta, Georgia",conference,2017-04-09 15:30:00,2017-04-09 17:30:00,0,21,25,21,44,[],126,2,2.0,"['hardati02', 'millspa01', 'schrode01', 'princta02', 'howardw01', 'bazemke01', 'muscami01', 'ilyaser01', 'dunlemi02', 'delanma01', 'caldejo01', 'bembrde01', 'humphkr01']","[41, 38]",2,1071685936.0,82437379.6923077,79,38,27,28,18,[],125,-1,2.0,"['jamesle01', 'irvinky01', 'loveke01', 'smithjr01', 'fryech01', 'korveky01', 'jefferi01', 'shumpim01', 'willide01', 'sandela01', 'willide02', 'jonesja02']","[51, 28]",1,1478003009.0,123166917.41666669,79
201704090DEN,OKC,DEN,OKC,"Pepsi Center, Denver, Colorado",division,2017-04-09 17:00:00,2017-04-09 19:00:00,0,26,27,38,14,[],105,1,2.0,"['chandwi01', 'gallida01', 'murraja01', 'harriga01', 'jokicni01', 'mudiaem01', 'plumlma01', 'hernaju01', 'hibbero01', 'millemi01', 'beaslma01', 'bartowi01', 'arthuda01']","[38, 41]",0,927049117.0,71311470.53846154,79,27,25,29,25,[],106,-1,2.0,"['westbru01', 'oladivi01', 'adamsst01', 'gibsota01', 'roberan03', 'singlky01', 'chrisse01', 'grantje01', 'kanteen01', 'sabondo01', 'mcderdo01', 'coleno01', 'collini01']","[45, 34]",2,1000894520.0,76991886.15384616,79
201704090LAL,LAL,LAL,MIN,"STAPLES Center, Los Angeles, California",conference,2017-04-09 21:30:00,2017-04-09 23:30:00,0,29,24,25,32,[],110,3,2.0,"['russeda01', 'nancela02', 'clarkjo01', 'ingrabr01', 'randlju01', 'ennisty01', 'robinth01', 'blackta01', 'breweco01', 'artesro01', 'mozgoti01', 'nwabada01', 'youngni01']","[24, 55]",1,678682498.0,52206346.0,79,21,30,28,30,[],109,-3,2.0,"['townska01', 'wiggian01', 'dienggo01', 'rubiori01', 'rushbr01', 'muhamsh01', 'casspom01', 'dunnkr01', 'jonesty01', 'aldrico01', 'bjeline01', 'hilljo01', 'paynead01']","[31, 48]",2,656599019.0,50507616.84615385,79
201704090MEM,DET,MEM,DET,"FedEx Forum, Memphis, Tennessee",none,2017-04-09 18:00:00,2017-04-09 20:00:00,0,28,29,10,23,[],90,1,2.0,"['gasolma01', 'greenja01', 'conlemi01', 'cartevi01', 'allento01', 'seldewa01', 'ennisja01', 'davisde01', 'martija01', 'danietr01', 'harrian01', 'baldwwa01', 'wrighbr03']","[43, 37]",1,756207451.0,58169803.92307692,80,24,24,27,28,[],103,1,2.0,"['smithis01', 'drumman01', 'harrito02', 'bullore01', 'leuerjo01', 'ellenhe01', 'johnsst04', 'marjabo01', 'hillida01', 'udrihbe01', 'baynear01', 'caldwke01', 'morrima03']","[36, 43]",0,721097561.0,55469043.15384615,79
201704090NYK,TOR,NYK,TOR,"Madison Square Garden (IV), New York, New York",division,2017-04-09 12:00:00,2017-04-09 14:00:00,0,29,26,20,22,[],97,-2,2.0,"['holidju01', 'bakerro01', 'leeco01', 'hernawi01', 'ndourma01', 'kuzmimi01', 'vujacsa01', 'oquinky01', 'randlch01', 'plumlma02', 'noahjo01', 'anthoca01']","[30, 50]",0,587049434.0,48920786.16666666,80,23,29,24,34,[],110,2,2.0,"['lowryky01', 'derozde01', 'ibakase01', 'carrode01', 'valanjo01', 'pattepa01', 'tuckepj01', 'josepco01', 'poeltja01', 'wrighde01', 'powelno01', 'vanvlfr01', 'noguelu01']","[49, 31]",3,1096312557.0,84331735.15384616,80
201704090PHO,PHO,PHO,DAL,"Talking Stick Resort Arena, Phoenix, Arizona",conference,2017-04-09 18:00:00,2017-04-09 20:00:00,0,40,28,36,20,[],124,1,2.0,"['ulisty01', 'warretj01', 'lenal01', 'bookede01', 'chrisma01', 'bendedr01', 'jonesde02', 'pricero01', 'willial03', 'millsel01', 'dudleja01', 'bledser01', 'knighbr03']","[23, 57]",2,537741024.0,41364694.15384615,80,29,36,20,26,[],111,-3,2.0,"['ferreyo01', 'finnedo01', 'nowitdi01', 'matthwe02', 'noelne01', 'brussni01', 'poweldw01', 'uthofja01', 'hammoaj01', 'mejrisa01', 'harride01', 'bareajo01', 'barneha02']","[32, 47]",1,763125208.0,58701939.07692308,79
