,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,gameState
teamData,winner,teamHome,teamAway,timeOfDay,location,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,rivalry
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201711240OKC,DET,OKC,DET,8:00p,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",29,30,18,21,[],98,1,2.0,"['roberan03', 'westbru01', 'adamsst01', 'anthoca01', 'georgpa01', 'grantje01', 'huestjo01', 'feltora01', 'abrinal01', 'pattepa01', 'collini01', 'fergute01', 'johnsda04']","[8, 9]",0,25,24,24,26,[],99,-1,4.0,"['drumman01', 'harrito02', 'bradlav01', 'johnsst04', 'jacksre01', 'smithis01', 'tollian01', 'gallola01', 'kennalu01', 'moreler01', 'bullore01', 'ellenhe01', 'marjabo01']","[11, 6]",0,none
201711240PHO,NOP,PHO,NOP,9:00p,"Talking Stick Resort Arena, Phoenix, Arizona",21,21,20,29,[],91,-1,2.0,"['bookede01', 'warretj01', 'chandty01', 'ulisty01', 'monrogr01', 'jacksjo02', 'lenal01', 'bendedr01', 'jamesmi02', 'chrisma01', 'danietr01', 'dudleja01', 'jonesde02']","[7, 12]",0,33,39,22,21,[],115,2,2.0,"['couside01', 'holidjr01', 'davisan02', 'rondora01', 'mooreet01', 'milleda01', 'nelsoja01', 'cunnida01', 'allento01', 'asikom01', 'clarkia01', 'diallch01']","[10, 8]",0,conference
201711250ATL,TOR,ATL,TOR,7:30p,"Philips Arena, Atlanta, Georgia",25,14,19,20,[],78,1,1.0,"['schrode01', 'dedmode01', 'princta02', 'collijo01', 'bazemke01', 'bembrde01', 'belinma01', 'ilyaser01', 'magetjo01', 'delanma01', 'dorsety01', 'plumlmi01', 'cavanty01']","[4, 15]",0,28,39,32,13,[],112,-2,1.0,"['derozde01', 'lowryky01', 'valanjo01', 'ibakase01', 'anunoog01', 'siakapa01', 'powelno01', 'poeltja01', 'brownlo01', 'vanvlfr01', 'noguelu01', 'mckinal01']","[11, 7]",0,conference
201711250CHO,SAS,CHO,SAS,7:00p,"Spectrum Center, Charlotte, North Carolina",15,14,29,28,[],86,-1,1.0,"['walkeke02', 'howardw01', 'batumni01', 'kiddgmi01', 'willima02', 'kaminfr01', 'lambje01', 'zelleco01', 'cartemi01', 'monkma01', 'bacondw01', 'obryajo01', 'grahatr01']","[8, 10]",0,14,26,32,34,[],106,-1,3.0,"['aldrila01', 'anderky01', 'greenda02', 'gasolpa01', 'millspa02', 'gayru01', 'murrade01', 'ginobma01', 'forbebr01', 'bertada01', 'paulbr01', 'lauvejo01']","[11, 7]",1,none
201711250DAL,DAL,DAL,OKC,8:30p,"American Airlines Center, Dallas, Texas",25,27,26,19,[],97,1,3.0,"['matthwe02', 'barneha02', 'smithde03', 'nowitdi01', 'klebima01', 'ferreyo01', 'mejrisa01', 'harride01', 'bareajo01', 'poweldw01', 'clevean01', 'noelne01', 'witheje01']","[4, 15]",0,24,13,18,26,[],81,-1,1.0,"['georgpa01', 'westbru01', 'adamsst01', 'anthoca01', 'roberan03', 'feltora01', 'fergute01', 'grantje01', 'pattepa01', 'collini01', 'huestjo01', 'abrinal01', 'johnsda04']","[8, 10]",1,conference
201711250GSW,GSW,GSW,NOP,8:30p,"Oracle Arena, Oakland, California",17,36,31,26,[],110,1,1.0,"['curryst01', 'thompkl01', 'greendr01', 'casspom01', 'pachuza01', 'iguodan01', 'livinsh01', 'westda01', 'youngni01', 'looneke01', 'mccawpa01', 'belljo01', 'mcgeeja01']","[14, 5]",1,31,22,22,20,[],95,3,1.0,"['holidjr01', 'davisan02', 'couside01', 'mooreet01', 'rondora01', 'milleda01', 'nelsoja01', 'cunnida01', 'allento01', 'clarkia01', 'diallch01', 'asikom01']","[11, 8]",0,conference
201711250HOU,HOU,HOU,NYK,8:00p,"Toyota Center, Houston, Texas",29,29,37,22,[],117,3,3.0,"['hardeja01', 'paulch01', 'arizatr01', 'capelca01', 'tuckepj01', 'gordoer01', 'mbahalu01', 'anderry01', 'hilarne01', 'blackta01', 'brownbo02', 'weberbr01', 'willitr02']","[14, 4]",1,39,22,13,28,[],102,-1,1.0,"['hardati02', 'beaslmi01', 'leeco01', 'jackja01', 'oquinky01', 'hernawi01', 'ntilila01', 'mcderdo01', 'thomala01', 'dotsoda01', 'bakerro01', 'porzikr01', 'sessira01']","[10, 8]",0,none
201711250IND,BOS,IND,BOS,8:00p,"Bankers Life Fieldhouse, Indianapolis, Indiana",32,22,16,28,[],98,5,1.0,"['stephla01', 'youngth01', 'bogdabo02', 'collida01', 'turnemy01', 'sabondo01', 'josepco01', 'wilkida02', 'youngjo01', 'anigbik01', 'jeffeal01', 'leaftj01', 'poythal01']","[11, 8]",0,27,18,37,26,[],108,1,1.0,"['tatumja01', 'smartma01', 'irvinky01', 'horfoal01', 'theisda01', 'baynear01', 'roziete01', 'ojelese01', 'naderab01', 'larkish01', 'birdja01', 'yabusgu01']","[17, 3]",0,conference
201711250PHI,PHI,PHI,ORL,7:00p,"Wells Fargo Center, Philadelphia, Pennsylvania",31,39,31,29,[],130,2,3.0,"['mccontj01', 'saricda01', 'redicjj01', 'covinro01', 'embiijo01', 'luwawti01', 'bayleje01', 'johnsam01', 'holmeri01', 'korkmfu01', 'pulleja01', 'okafoja01', 'simmobe01']","[10, 7]",0,28,27,30,26,[],111,-7,1.0,"['gordoaa01', 'vucevni01', 'fournev01', 'rosste01', 'paytoel01', 'simmojo02', 'augusdj01', 'speigma01', 'biyombi01', 'afflaar01', 'hezonma01', 'macksh01']","[8, 11]",0,conference
201711250SAC,LAC,SAC,LAC,10:00p,"Golden 1 Center, Sacramento, California",31,30,10,24,[],95,1,3.0,"['templga01', 'randoza01', 'foxde01', 'hillge01', 'labissk01', 'caulewi01', 'hieldbu01', 'bogdabo01', 'koufoko01', 'masonfr01', 'cartevi01', 'jacksju01', 'richama01']","[5, 13]",0,25,22,29,21,[],97,1,3.0,"['johnswe01', 'griffbl01', 'riverau01', 'willilo02', 'jordade01', 'thornsi01', 'harremo01', 'dekkesa01', 'reedwi02', 'evansja01', 'willicj01', 'gallida01', 'wilsoja02']","[6, 11]",0,division
201711250UTA,UTA,UTA,MIL,9:00p,"Vivint Smart Home Arena, Salt Lake City, Utah",31,33,31,26,[],121,1,3.0,"['inglejo01', 'mitchdo01', 'favorde01', 'rubiori01', 'jerebjo01', 'hoodro01', 'burksal01', 'sefolth01', 'netora01', 'udohek01', 'onealro01', 'bradlto01']","[8, 11]",0,30,27,28,23,[],108,1,3.0,"['antetgi01', 'middlkh01', 'bledser01', 'hensojo01', 'paytoga02', 'snellto01', 'brogdma01', 'makerth01', 'liggide01', 'brownst02', 'vaughra01', 'bolomjo01', 'terryja01']","[9, 8]",0,none
201711250WAS,POR,WAS,POR,7:00p,"Capital One Arena, Washington, District of Columbia",30,22,31,22,[],105,-1,3.0,"['porteot01', 'bealbr01', 'morrima02', 'fraziti01', 'gortama01', 'oubreke01', 'meeksjo01', 'mahinia01', 'satorto01', 'smithja02', 'mcculch01', 'scottmi01']","[10, 8]",0,27,14,32,35,[],108,1,1.0,"['lillada01', 'connapa01', 'nurkiju01', 'mccolcj01', 'vonleno01', 'harklma01', 'turneev01', 'davised01', 'napiesh01', 'laymaja01', 'colliza01', 'leoname01', 'swanica01']","[11, 8]",0,none
201711260CHI,MIA,CHI,MIA,3:30p,"United Center, Chicago, Illinois",13,29,19,32,[],93,-4,2.0,"['valende01', 'holidju01', 'markkla01', 'lopezro01', 'dunnkr01', 'grantje02', 'portibo01', 'blakean01', 'zipsepa01', 'feldeka01', 'feliccr01', 'pondequ01']","[3, 14]",0,7,38,19,36,[],100,2,2.0,"['dragigo01', 'waitedi01', 'richajo01', 'whiteha01', 'winslju01', 'johnsty01', 'ellinwa01', 'johnsja01', 'olynyke01', 'adebaba01', 'hasleud01', 'mickejo01', 'waltode01']","[9, 9]",1,conference
201711260MEM,BRK,MEM,BRK,6:00p,"FedEx Forum, Memphis, Tennessee",22,25,18,23,[],88,-7,2.0,"['greenja01', 'gasolma01', 'brookdi01', 'chalmma01', 'parsoch01', 'evansty01', 'mclembe01', 'davisde01', 'harrian01', 'ennisja01', 'martija01', 'huntevi01', 'rabbiv01']","[7, 11]",0,19,28,32,19,[],98,-3,2.0,"['harrijo01', 'carrode01', 'dinwisp01', 'zellety01', 'holliro01', 'booketr01', 'leverca01', 'kilpase01', 'mozgoti01', 'allenja01', 'acyqu01', 'crabbal01']","[6, 12]",0,none
201711260MIN,MIN,MIN,PHO,3:30p,"Target Center, Minneapolis, Minnesota",33,30,30,26,[],119,-1,2.0,"['wiggian01', 'townska01', 'jonesty01', 'gibsota01', 'butleji01', 'dienggo01', 'crawfja01', 'brookaa01', 'muhamsh01', 'aldrico01', 'brownan02', 'georgma01', 'teaguje01']","[11, 8]",0,27,31,22,28,[],108,-2,2.0,"['warretj01', 'chandty01', 'jacksjo02', 'ulisty01', 'monrogr01', 'danietr01', 'jamesmi02', 'bendedr01', 'dudleja01', 'chrisma01', 'bookede01', 'lenal01', 'peteral01']","[7, 13]",1,conference
201711270BOS,DET,BOS,DET,7:30p,"TD Garden, Boston, Massachusetts",23,34,29,22,[],108,2,2.0,"['irvinky01', 'tatumja01', 'horfoal01', 'brownja02', 'morrima03', 'smartma01', 'roziete01', 'baynear01', 'theisda01', 'ojelese01', 'larkish01', 'naderab01', 'yabusgu01']","[18, 3]",0,31,29,26,32,[],118,1,3.0,"['drumman01', 'bradlav01', 'harrito02', 'johnsst04', 'jacksre01', 'smithis01', 'kennalu01', 'tollian01', 'moreler01', 'gallola01', 'bullore01', 'ellenhe01', 'marjabo01']","[12, 6]",0,conference
201711270GSW,SAC,GSW,SAC,10:30p,"Oracle Arena, Oakland, California",27,28,27,24,[],106,2,2.0,"['greendr01', 'mccawpa01', 'thompkl01', 'casspom01', 'pachuza01', 'iguodan01', 'livinsh01', 'westda01', 'youngni01', 'mcgeeja01', 'belljo01', 'looneke01', 'cookqu01']","[15, 5]",0,27,26,30,27,[],110,-1,2.0,"['hillge01', 'templga01', 'foxde01', 'randoza01', 'labissk01', 'caulewi01', 'masonfr01', 'bogdabo01', 'cartevi01', 'hieldbu01', 'koufoko01', 'jacksju01', 'richama01']","[5, 14]",0,division
201711270HOU,HOU,HOU,BRK,8:00p,"Toyota Center, Houston, Texas",43,23,30,21,[],117,4,2.0,"['hardeja01', 'paulch01', 'arizatr01', 'capelca01', 'anderry01', 'gordoer01', 'tuckepj01', 'mbahalu01', 'blackta01', 'brownbo02', 'weberbr01', 'willitr02', 'hilarne01']","[15, 4]",0,26,29,25,23,[],103,1,1.0,"['dinwisp01', 'leverca01', 'harrijo01', 'booketr01', 'zellety01', 'kilpase01', 'whiteis01', 'acyqu01', 'mozgoti01', 'allenja01', 'carrode01', 'crabbal01']","[7, 12]",0,none
201711270IND,IND,IND,ORL,7:00p,"Bankers Life Fieldhouse, Indianapolis, Indiana",33,24,28,36,[],121,-1,2.0,"['bogdabo02', 'oladivi01', 'turnemy01', 'youngth01', 'collida01', 'josepco01', 'sabondo01', 'stephla01', 'jeffeal01', 'leaftj01', 'poythal01', 'wilkida02', 'youngjo01']","[11, 9]",1,25,25,34,25,[],109,-8,2.0,"['gordoaa01', 'vucevni01', 'fournev01', 'simmojo02', 'paytoel01', 'rosste01', 'augusdj01', 'speigma01', 'biyombi01', 'afflaar01', 'hezonma01', 'macksh01']","[8, 12]",0,conference
201711270LAC,LAC,LAC,LAL,10:30p,"STAPLES Center, Los Angeles, California",34,26,27,33,[],120,2,2.0,"['willilo02', 'riverau01', 'griffbl01', 'jordade01', 'johnswe01', 'willicj01', 'dekkesa01', 'thornsi01', 'harremo01', 'evansja01', 'reedwi02', 'gallida01', 'wilsoja02']","[7, 11]",1,32,30,27,26,[],115,-1,5.0,"['caldwke01', 'nancela02', 'balllo01', 'ingrabr01', 'lopezbr01', 'clarkjo01', 'randlju01', 'hartjo01', 'kuzmaky01', 'breweco01', 'bogutan01', 'ennisty01', 'zubaciv01']","[8, 11]",0,division
201711270NYK,POR,NYK,POR,7:30p,"Madison Square Garden (IV), New York, New York",23,14,27,27,[],91,-2,2.0,"['hardati02', 'leeco01', 'porzikr01', 'oquinky01', 'jackja01', 'ntilila01', 'mcderdo01', 'hernawi01', 'beaslmi01', 'sessira01', 'thomala01', 'noahjo01', 'dotsoda01']","[10, 9]",0,30,23,37,13,[],103,2,2.0,"['mccolcj01', 'lillada01', 'vonleno01', 'nurkiju01', 'connapa01', 'turneev01', 'napiesh01', 'davised01', 'harklma01', 'laymaja01', 'colliza01', 'leoname01', 'swanica01']","[12, 8]",0,none
201711270PHI,CLE,PHI,CLE,7:00p,"Wells Fargo Center, Philadelphia, Pennsylvania",22,23,28,18,[],91,3,2.0,"['redicjj01', 'simmobe01', 'embiijo01', 'saricda01', 'covinro01', 'mccontj01', 'bayleje01', 'luwawti01', 'johnsam01', 'holmeri01', 'korkmfu01', 'okafoja01']","[11, 7]",0,29,24,33,27,[],113,7,3.0,"['jamesle01', 'smithjr01', 'loveke01', 'caldejo01', 'crowdja01', 'greenje02', 'wadedw01', 'korveky01', 'fryech01', 'shumpim01', 'hollajo02', 'osmande01', 'zizican01']","[12, 7]",0,conference
201711270SAS,SAS,SAS,DAL,8:30p,"AT&T Center, San Antonio, Texas",21,25,31,38,[],115,1,2.0,"['aldrila01', 'gasolpa01', 'anderky01', 'greenda02', 'parketo01', 'millspa02', 'forbebr01', 'ginobma01', 'lauvejo01', 'murrade01', 'paulbr01', 'bertada01', 'gayru01']","[12, 7]",1,23,30,22,33,[],108,2,2.0,"['barneha02', 'matthwe02', 'smithde03', 'nowitdi01', 'klebima01', 'harride01', 'bareajo01', 'ferreyo01', 'poweldw01', 'mejrisa01', 'clevean01', 'noelne01', 'witheje01']","[5, 15]",0,division
201711280CHI,PHO,CHI,PHO,8:00p,"United Center, Chicago, Illinois",29,14,27,29,[],99,-5,2.0,"['valende01', 'markkla01', 'holidju01', 'lopezro01', 'dunnkr01', 'grantje02', 'portibo01', 'blakean01', 'feliccr01', 'zipsepa01', 'feldeka01', 'pondequ01']","[3, 15]",0,28,18,27,31,[],104,-3,2.0,"['warretj01', 'bookede01', 'ulisty01', 'bendedr01', 'chandty01', 'lenal01', 'chrisma01', 'jamesmi02', 'danietr01', 'jacksjo02', 'dudleja01', 'monrogr01', 'peteral01']","[7, 14]",1,none
201711280CLE,CLE,CLE,MIA,7:00p,"Quicken Loans Arena, Cleveland, Ohio",35,40,18,15,[],108,8,1.0,"['smithjr01', 'jamesle01', 'loveke01', 'crowdja01', 'caldejo01', 'wadedw01', 'greenje02', 'korveky01', 'fryech01', 'osmande01', 'hollajo02', 'zizican01']","[13, 7]",0,24,25,25,23,[],97,3,2.0,"['waitedi01', 'richajo01', 'dragigo01', 'winslju01', 'whiteha01', 'johnsja01', 'johnsty01', 'ellinwa01', 'adebaba01', 'olynyke01', 'hasleud01', 'waltode01', 'mickejo01']","[10, 9]",0,conference
201711280MIN,WAS,MIN,WAS,8:00p,"Target Center, Minneapolis, Minnesota",30,21,20,18,[],89,1,2.0,"['gibsota01', 'jonesty01', 'townska01', 'butleji01', 'wiggian01', 'crawfja01', 'dienggo01', 'brookaa01', 'muhamsh01', 'aldrico01', 'bjeline01', 'georgma01', 'teaguje01']","[12, 8]",0,23,20,25,24,[],92,-2,3.0,"['bealbr01', 'porteot01', 'morrima02', 'gortama01', 'fraziti01', 'oubreke01', 'mahinia01', 'satorto01', 'scottmi01', 'meeksjo01', 'mcculch01', 'smithja02']","[10, 9]",0,none
201711280SAC,MIL,SAC,MIL,10:00p,"Golden 1 Center, Sacramento, California",26,11,22,28,[],87,1,1.0,"['templga01', 'labissk01', 'foxde01', 'hillge01', 'randoza01', 'caulewi01', 'masonfr01', 'hieldbu01', 'bogdabo01', 'koufoko01', 'cartevi01', 'richama01', 'jacksju01']","[6, 14]",0,32,29,31,20,[],112,-1,3.0,"['snellto01', 'antetgi01', 'hensojo01', 'bledser01', 'middlkh01', 'liggide01', 'terryja01', 'brogdma01', 'makerth01', 'wilsodj01', 'vaughra01', 'bolomjo01', 'paytoga02']","[9, 9]",0,none
201711280UTA,UTA,UTA,DEN,10:00p,"Vivint Smart Home Arena, Salt Lake City, Utah",26,22,28,30,[],106,2,3.0,"['favorde01', 'mitchdo01', 'inglejo01', 'rubiori01', 'jerebjo01', 'onealro01', 'burksal01', 'netora01', 'udohek01', 'sefolth01', 'woltena01', 'bradlto01', 'hoodro01']","[9, 11]",1,24,25,17,11,[],77,1,4.0,"['harriga01', 'murraja01', 'hernaju01', 'jokicni01', 'farieke01', 'bartowi01', 'mudiaem01', 'lylestr01', 'plumlma01', 'beaslma01', 'craigto01', 'arthuda01', 'jefferi01']","[11, 8]",0,division
201711290DAL,BRK,DAL,BRK,8:30p,"American Airlines Center, Dallas, Texas",27,20,29,28,[],104,-1,2.0,"['barneha02', 'matthwe02', 'nowitdi01', 'smithde03', 'klebima01', 'harride01', 'bareajo01', 'ferreyo01', 'poweldw01', 'mejrisa01', 'clevean01', 'noelne01']","[5, 16]",0,21,27,32,29,[],109,-1,2.0,"['carrode01', 'dinwisp01', 'harrijo01', 'booketr01', 'zellety01', 'leverca01', 'acyqu01', 'kilpase01', 'allenja01', 'whiteis01', 'crabbal01', 'holliro01', 'mozgoti01']","[7, 13]",0,none
201711290DET,DET,DET,PHO,7:00p,"Little Caesars Arena, Detroit, Michigan",36,33,35,27,[],131,2,2.0,"['bradlav01', 'drumman01', 'harrito02', 'jacksre01', 'johnsst04', 'kennalu01', 'smithis01', 'gallola01', 'tollian01', 'moreler01', 'marjabo01', 'ellenhe01', 'bullore01']","[13, 6]",0,19,22,29,37,[],107,1,1.0,"['bookede01', 'monrogr01', 'ulisty01', 'warretj01', 'chrisma01', 'jacksjo02', 'dudleja01', 'danietr01', 'lenal01', 'bendedr01', 'jamesmi02', 'chandty01']","[8, 14]",0,none
201711290HOU,HOU,HOU,IND,8:00p,"Toyota Center, Houston, Texas",22,32,35,29,[],118,5,2.0,"['hardeja01', 'anderry01', 'paulch01', 'capelca01', 'arizatr01', 'gordoer01', 'mbahalu01', 'tuckepj01', 'hilarne01', 'blackta01', 'brownbo02', 'weberbr01', 'qizh01']","[16, 4]",1,27,22,22,26,[],97,1,2.0,"['oladivi01', 'collida01', 'bogdabo02', 'youngth01', 'turnemy01', 'josepco01', 'stephla01', 'sabondo01', 'youngjo01', 'leaftj01', 'wilkida02', 'jeffeal01']","[12, 9]",0,none
201711290LAL,GSW,LAL,GSW,10:30p,"STAPLES Center, Los Angeles, California",20,34,30,25,[],123,-2,2.0,"['ingrabr01', 'balllo01', 'caldwke01', 'nancela02', 'lopezbr01', 'clarkjo01', 'randlju01', 'hartjo01', 'breweco01', 'bogutan01', 'bryanth01', 'ennisty01', 'zubaciv01']","[8, 12]",0,30,20,34,25,[],127,-1,2.0,"['duranke01', 'curryst01', 'thompkl01', 'greendr01', 'pachuza01', 'iguodan01', 'youngni01', 'looneke01', 'belljo01', 'livinsh01', 'mccawpa01', 'casspom01', 'mcgeeja01']","[15, 6]",0,division
201711290NOP,MIN,NOP,MIN,8:00p,"Smoothie King Center, New Orleans, Louisiana",29,20,27,26,[],102,-1,4.0,"['couside01', 'holidjr01', 'rondora01', 'mooreet01', 'davisan02', 'nelsoja01', 'milleda01', 'cunnida01', 'allento01', 'diallch01', 'clarkia01', 'asikom01']","[11, 9]",0,28,34,31,27,[],120,-1,1.0,"['jonesty01', 'gibsota01', 'wiggian01', 'butleji01', 'townska01', 'dienggo01', 'crawfja01', 'brookaa01', 'georgma01', 'aldrico01', 'bjeline01', 'muhamsh01', 'teaguje01']","[12, 9]",1,conference
201711290NYK,NYK,NYK,MIA,7:30p,"Madison Square Garden (IV), New York, New York",33,32,23,27,[],115,-3,2.0,"['hardati02', 'leeco01', 'kanteen01', 'jackja01', 'porzikr01', 'mcderdo01', 'sessira01', 'thomala01', 'beaslmi01', 'oquinky01', 'hernawi01', 'bakerro01', 'dotsoda01']","[10, 10]",0,22,22,20,22,[],86,-1,1.0,"['adebaba01', 'richajo01', 'waitedi01', 'dragigo01', 'winslju01', 'johnsty01', 'ellinwa01', 'olynyke01', 'johnsja01', 'mickejo01', 'waltode01', 'hasleud01', 'whiteha01']","[10, 10]",0,conference
201711290ORL,ORL,ORL,OKC,7:00p,"Amway Center, Orlando, Florida",31,28,28,34,[],121,-9,2.0,"['gordoaa01', 'simmojo02', 'fournev01', 'vucevni01', 'paytoel01', 'augusdj01', 'biyombi01', 'afflaar01', 'rosste01', 'hezonma01', 'macksh01', 'speigma01']","[8, 13]",0,25,32,23,28,[],108,-2,4.0,"['georgpa01', 'westbru01', 'anthoca01', 'roberan03', 'adamsst01', 'grantje01', 'fergute01', 'feltora01', 'pattepa01', 'johnsda04', 'abrinal01', 'collini01', 'huestjo01']","[8, 11]",0,none
201711290PHI,PHI,PHI,WAS,7:00p,"Wells Fargo Center, Philadelphia, Pennsylvania",28,30,26,34,[],118,-1,2.0,"['simmobe01', 'covinro01', 'embiijo01', 'saricda01', 'redicjj01', 'bayleje01', 'luwawti01', 'mccontj01', 'johnsam01', 'holmeri01', 'korkmfu01', 'mcadoja01', 'stausni01']","[11, 8]",0,18,22,25,48,[],113,1,1.0,"['porteot01', 'bealbr01', 'gortama01', 'fraziti01', 'morrima02', 'satorto01', 'oubreke01', 'meeksjo01', 'mahinia01', 'mcculch01', 'scottmi01', 'smithja02']","[11, 9]",1,conference
201711290SAS,SAS,SAS,MEM,8:30p,"AT&T Center, San Antonio, Texas",28,30,21,25,[],104,2,2.0,"['aldrila01', 'anderky01', 'gasolpa01', 'greenda02', 'parketo01', 'millspa02', 'ginobma01', 'gayru01', 'forbebr01', 'murrade01', 'paulbr01', 'bertada01', 'lauvejo01']","[13, 7]",0,21,28,24,22,[],95,-8,3.0,"['gasolma01', 'brookdi01', 'evansty01', 'greenja01', 'mclembe01', 'harrian01', 'ennisja01', 'martija01', 'davisde01', 'simmoko01', 'huntevi01', 'parsoch01']","[7, 12]",0,division
201711290TOR,TOR,TOR,CHO,7:30p,"Air Canada Centre, Toronto, Canada",32,39,22,33,[],126,1,4.0,"['lowryky01', 'derozde01', 'ibakase01', 'valanjo01', 'anunoog01', 'vanvlfr01', 'siakapa01', 'poeltja01', 'milescj01', 'powelno01', 'noguelu01', 'brownlo01', 'mckinal01']","[12, 7]",0,25,27,33,28,[],113,-2,4.0,"['batumni01', 'cartemi01', 'howardw01', 'kiddgmi01', 'willima02', 'lambje01', 'kaminfr01', 'zelleco01', 'monkma01', 'bacondw01', 'obryajo01', 'grahatr01', 'stoneju01']","[8, 11]",0,conference
201711300ATL,CLE,ATL,CLE,7:30p,"Philips Arena, Atlanta, Georgia",35,32,23,24,[],114,-1,5.0,"['schrode01', 'bazemke01', 'princta02', 'collijo01', 'babbilu01', 'ilyaser01', 'belinma01', 'bembrde01', 'taylois01', 'cavanty01', 'plumlmi01', 'delanma01', 'magetjo01']","[4, 16]",1,42,21,36,22,[],121,9,2.0,"['jamesle01', 'smithjr01', 'loveke01', 'crowdja01', 'caldejo01', 'wadedw01', 'korveky01', 'greenje02', 'fryech01', 'osmande01', 'hollajo02', 'zizican01']","[14, 7]",0,conference
201711300BOS,BOS,BOS,PHI,7:30p,"TD Garden, Boston, Massachusetts",28,26,22,32,[],108,-1,3.0,"['horfoal01', 'irvinky01', 'tatumja01', 'brownja02', 'baynear01', 'smartma01', 'morrima03', 'roziete01', 'ojelese01', 'theisda01', 'larkish01', 'naderab01', 'yabusgu01']","[18, 4]",1,22,22,27,26,[],97,1,1.0,"['simmobe01', 'saricda01', 'redicjj01', 'covinro01', 'johnsam01', 'bayleje01', 'holmeri01', 'luwawti01', 'stausni01', 'anderju01', 'korkmfu01', 'mcadoja01', 'pulleja01']","[12, 8]",0,division
201711300DEN,DEN,DEN,CHI,9:00p,"Pepsi Center, Denver, Colorado",30,32,29,20,[],111,-1,2.0,"['harriga01', 'murraja01', 'hernaju01', 'farieke01', 'jokicni01', 'bartowi01', 'lylestr01', 'plumlma01', 'mudiaem01', 'jefferi01', 'arthuda01', 'beaslma01', 'craigto01']","[11, 9]",0,39,29,24,18,[],110,-6,2.0,"['valende01', 'holidju01', 'lopezro01', 'markkla01', 'dunnkr01', 'grantje02', 'portibo01', 'zipsepa01', 'blakean01', 'feldeka01', 'feliccr01', 'nwabada01', 'pondequ01']","[3, 16]",0,none
201711300LAC,UTA,LAC,UTA,10:30p,"STAPLES Center, Los Angeles, California",27,34,26,20,[],107,3,3.0,"['willilo02', 'riverau01', 'johnswe01', 'jordade01', 'harremo01', 'dekkesa01', 'willicj01', 'reedwi02', 'evansja01', 'thornsi01', 'wilsoja02', 'johnsbr02', 'gallida01']","[8, 11]",1,26,35,33,32,[],126,3,2.0,"['mitchdo01', 'favorde01', 'rubiori01', 'inglejo01', 'jerebjo01', 'burksal01', 'sefolth01', 'onealro01', 'udohek01', 'bradlto01', 'woltena01']","[10, 11]",0,conference
201711300POR,MIL,POR,MIL,10:00p,"Moda Center, Portland, Oregon",21,24,21,25,[],91,3,3.0,"['mccolcj01', 'lillada01', 'nurkiju01', 'vonleno01', 'connapa01', 'turneev01', 'aminual01', 'napiesh01', 'leoname01', 'davised01', 'harklma01', 'laymaja01', 'colliza01']","[13, 8]",0,33,27,27,16,[],103,1,2.0,"['antetgi01', 'middlkh01', 'hensojo01', 'bledser01', 'snellto01', 'brogdma01', 'liggide01', 'terryja01', 'makerth01', 'bolomjo01', 'paytoga02', 'vaughra01', 'wilsodj01']","[10, 9]",1,none
201712010CHI,SAC,CHI,SAC,8:00p,"United Center, Chicago, Illinois",31,29,21,25,[],106,-7,1.0,"['holidju01', 'lopezro01', 'markkla01', 'dunnkr01', 'valende01', 'grantje02', 'zipsepa01', 'nwabada01', 'feliccr01', 'blakean01', 'feldeka01', 'pondequ01', 'portibo01']","[3, 17]",0,29,32,21,25,[],107,-1,3.0,"['templga01', 'randoza01', 'foxde01', 'hillge01', 'labissk01', 'bogdabo01', 'caulewi01', 'masonfr01', 'koufoko01', 'cartevi01', 'hieldbu01', 'cooleja01', 'sampsja02']","[6, 15]",0,none
201712010MEM,SAS,MEM,SAS,8:00p,"FedEx Forum, Memphis, Tennessee",18,20,21,20,[],79,-9,2.0,"['gasolma01', 'evansty01', 'brookdi01', 'greenja01', 'mclembe01', 'ennisja01', 'parsoch01', 'chalmma01', 'martija01', 'davisde01', 'harrian01', 'wrighbr03', 'huntevi01']","[7, 13]",0,24,23,21,27,[],95,3,2.0,"['aldrila01', 'gasolpa01', 'greenda02', 'anderky01', 'parketo01', 'ginobma01', 'millspa02', 'gayru01', 'forbebr01', 'murrade01', 'lauvejo01', 'paulbr01', 'bertada01']","[14, 7]",1,division
201712010MIA,MIA,MIA,CHO,8:00p,"AmericanAirlines Arena, Miami, Florida",22,28,29,26,[],105,-2,2.0,"['richajo01', 'winslju01', 'waitedi01', 'dragigo01', 'adebaba01', 'olynyke01', 'johnsja01', 'johnsty01', 'ellinwa01', 'hasleud01', 'mickejo01', 'whiteha01']","[10, 11]",0,30,19,26,25,[],100,-3,2.0,"['kiddgmi01', 'batumni01', 'willima02', 'cartemi01', 'howardw01', 'zelleco01', 'lambje01', 'monkma01', 'kaminfr01', 'bacondw01', 'grahatr01', 'obryajo01', 'stoneju01']","[8, 12]",0,division
