,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway
Bookmaker,impliedProb10x10bet,impliedProb1xBet,impliedProbCoolbet,impliedProbCurebet,impliedProbGGBET,impliedProbLasbet,impliedProbMarathonbet,impliedProbPinnacle,impliedProbUnibet,impliedProbWilliam Hill,impliedProbbet-at-home,impliedProbbet365,impliedProbbwin,impliedProb10x10bet,impliedProb1xBet,impliedProbCoolbet,impliedProbCurebet,impliedProbGGBET,impliedProbLasbet,impliedProbMarathonbet,impliedProbPinnacle,impliedProbUnibet,impliedProbWilliam Hill,impliedProbbet-at-home,impliedProbbet365,impliedProbbwin
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,
202105040LAC,87.71498771498771,85.46511627906976,87.71498771498771,86.96219035202087,86.20689655172413,86.20689655172413,86.96219035202087,86.96219035202087,86.20689655172413,87.71498771498771,90.08919722497522,86.96219035202087,87.71498771498771,17.24137931034483,16.129032258064516,15.748031496062993,17.24137931034483,18.796992481203006,16.80672268907563,15.503875968992247,16.420361247947454,17.88908765652952,16.666666666666664,16.129032258064516,17.391304347826086,16.666666666666664
202105040MIA,51.92307692307693,50.73891625615764,50.0,51.21951219512195,52.83018867924528,50.495049504950494,50.495049504950494,50.24875621890548,53.48837209302325,52.38095238095239,51.92307692307693,52.60663507109005,53.48837209302325,53.48837209302325,50.73891625615764,53.70370370370371,52.83018867924528,52.15311004784689,52.60663507109005,52.15311004784689,52.15311004784689,50.73891625615764,52.38095238095239,54.12844036697248,52.60663507109005,51.21951219512195
202105040MIL,57.80590717299579,54.95495495495496,57.80590717299579,57.08154506437768,56.896551724137936,56.52173913043478,53.48837209302325,56.896551724137936,54.95495495495496,55.55555555555556,57.446808510638306,56.896551724137936,57.08154506437768,47.61904761904761,46.2962962962963,45.87155963302752,47.16981132075472,48.07692307692308,46.728971962616825,47.16981132075472,45.87155963302752,49.504950495049506,49.01960784313725,48.54368932038835,47.61904761904761,47.61904761904761
202105040NOP,56.14035087719298,54.12844036697248,54.12844036697248,54.54545454545454,58.15899581589959,54.54545454545454,53.48837209302325,54.54545454545454,55.947136563876654,55.55555555555556,56.14035087719298,55.55555555555556,57.08154506437768,52.15311004784689,47.61904761904761,49.504950495049506,50.73891625615764,47.16981132075472,50.24875621890548,49.01960784313725,48.07692307692308,48.54368932038835,49.01960784313725,50.0,49.01960784313725,47.61904761904761
202105040OKC,37.03703703703704,35.587188612099645,37.453183520599254,37.03703703703704,35.587188612099645,36.36363636363637,34.602076124567475,35.842293906810035,36.36363636363637,36.36363636363637,37.03703703703704,36.36363636363637,35.842293906810035,68.05111821086261,66.21621621621621,66.21621621621621,67.53246753246754,69.41896024464832,66.66666666666666,68.05111821086261,67.10526315789474,67.53246753246754,66.66666666666666,68.94409937888199,68.05111821086261,68.94409937888199
202105050ATL,52.38095238095239,50.0,52.38095238095239,51.92307692307693,51.45631067961165,51.21951219512195,50.0,50.98039215686274,51.21951219512195,51.21951219512195,52.83018867924528,51.21951219512195,51.21951219512195,52.83018867924528,51.92307692307693,51.21951219512195,52.38095238095239,53.48837209302325,51.92307692307693,50.24875621890548,51.45631067961165,53.271028037383175,53.48837209302325,53.271028037383175,53.70370370370371,53.48837209302325
202105050CLE,15.748031496062993,14.285714285714285,14.992503748125937,15.625,16.528925619834713,15.267175572519085,14.705882352941178,15.384615384615385,14.285714285714285,15.384615384615385,15.625,16.0,16.666666666666664,89.28188638799571,86.96219035202087,88.49252013808976,88.49252013808976,88.49252013808976,87.71498771498771,87.71498771498771,87.71498771498771,90.08919722497522,89.28188638799571,90.08919722497522,88.49252013808976,87.71498771498771
202105050DEN,62.825278810408925,59.51417004048582,62.121212121212125,62.121212121212125,64.53900709219859,61.68582375478927,59.51417004048582,61.38996138996139,62.121212121212125,62.121212121212125,62.825278810408925,60.9375,61.68582375478927,42.3728813559322,41.84100418410041,41.49377593360996,42.016806722689076,40.48582995951417,41.32231404958678,40.65040650406504,41.1522633744856,42.016806722689076,40.816326530612244,43.290043290043286,42.5531914893617,42.5531914893617
202105050HOU,11.627906976744185,9.523809523809524,9.380863039399625,11.11111111111111,12.40694789081886,10.471204188481675,9.75609756097561,9.84251968503937,11.76470588235294,11.11111111111111,11.904761904761903,11.11111111111111,11.11111111111111,93.4597776324395,91.74236168455822,94.34069043576685,92.5925925925926,92.5925925925926,92.5925925925926,92.5925925925926,93.4597776324395,92.5925925925926,92.5925925925926,94.34069043576685,93.4597776324395,93.4597776324395
202105050IND,71.91011235955057,68.94409937888199,71.91011235955057,71.42857142857143,72.97297297297297,70.93023255813954,70.93023255813954,70.93023255813954,71.42857142857143,71.42857142857143,72.45179063360881,70.93023255813954,71.42857142857143,33.33333333333333,32.6797385620915,31.84713375796178,32.89473684210527,32.05128205128205,32.05128205128205,31.645569620253166,32.154340836012864,32.89473684210527,32.25806451612903,33.89830508474576,33.33333333333333,33.33333333333333
202105050MIL,65.39792387543253,60.629921259842526,65.75342465753424,64.53900709219859,65.75342465753424,64.15770609318996,62.546816479400746,64.15770609318996,60.629921259842526,62.121212121212125,64.53900709219859,63.23529411764706,63.63636363636363,40.0,40.98360655737705,38.02281368821293,39.682539682539684,39.37007874015748,39.0625,40.16064257028113,38.61003861003861,43.66812227074236,40.816326530612244,41.32231404958678,40.0,40.816326530612244
202105050MIN,42.19409282700422,40.98360655737705,40.0,41.32231404958678,44.052863436123346,40.98360655737705,42.3728813559322,40.98360655737705,42.91845493562232,41.66666666666667,43.290043290043286,41.66666666666667,42.5531914893617,63.23529411764706,60.629921259842526,63.63636363636363,62.825278810408925,60.9375,62.121212121212125,60.317460317460316,61.38996138996139,61.38996138996139,61.68582375478927,62.825278810408925,61.68582375478927,61.68582375478927
202105050ORL,15.748031496062993,13.157894736842104,14.084507042253522,14.925373134328357,16.528925619834713,14.5985401459854,13.157894736842104,14.025245441795231,14.814814814814813,14.285714285714285,14.285714285714285,14.814814814814813,14.814814814814813,89.28188638799571,88.49252013808976,89.28188638799571,89.28188638799571,88.49252013808976,88.49252013808976,89.28188638799571,89.28188638799571,89.28188638799571,90.08919722497522,91.74236168455822,90.08919722497522,90.08919722497522
202105050UTA,73.54497354497354,70.93023255813954,71.91011235955057,72.97297297297297,72.97297297297297,72.45179063360881,73.54497354497354,71.91011235955057,71.42857142857143,72.97297297297297,74.61928934010153,72.97297297297297,73.54497354497354,31.746031746031743,30.58103975535168,31.446540880503143,31.25,32.05128205128205,30.58103975535168,29.069767441860467,30.76923076923077,32.89473684210527,30.3951367781155,31.746031746031743,31.25,31.25
202105060CHO,40.32258064516129,37.3134328358209,40.65040650406504,39.0625,46.08294930875576,38.46153846153847,38.02281368821293,38.02281368821293,40.32258064516129,37.735849056603776,40.0,37.735849056603776,39.37007874015748,64.91228070175438,64.15770609318996,62.825278810408925,65.39792387543253,58.8477366255144,64.53900709219859,64.53900709219859,64.53900709219859,64.15770609318996,64.91228070175438,65.75342465753424,64.91228070175438,65.39792387543253
202105060DAL,44.642857142857146,42.73504273504273,44.44444444444444,44.44444444444444,45.04504504504504,44.052863436123346,44.44444444444444,44.44444444444444,44.843049327354265,44.44444444444444,45.87155963302752,43.66812227074236,44.44444444444444,60.629921259842526,58.8477366255144,59.183673469387756,59.83935742971887,59.83935742971887,59.183673469387756,58.15899581589959,58.50622406639005,58.8477366255144,59.183673469387756,60.317460317460316,60.317460317460316,59.83935742971887
202105060DET,23.04147465437788,21.1864406779661,22.172949002217297,22.22222222222222,23.696682464454977,21.78649237472767,21.978021978021978,21.978021978021978,23.25581395348837,21.78649237472767,21.78649237472767,22.22222222222222,22.22222222222222,81.98198198198197,80.0,81.30841121495327,81.98198198198197,81.30841121495327,81.30841121495327,80.65764023210832,81.30841121495327,80.65764023210832,81.30841121495327,84.02555910543131,81.98198198198197,81.98198198198197
202105060GSW,93.4597776324395,90.9090909090909,91.74236168455822,91.74236168455822,91.74236168455822,90.9090909090909,90.08919722497522,91.74236168455822,92.5925925925926,92.5925925925926,92.5925925925926,91.74236168455822,90.08919722497522,11.627906976744185,10.638297872340425,11.574074074074074,12.5,13.262599469496022,12.121212121212121,12.658227848101266,11.587485515643106,11.76470588235294,11.76470588235294,13.513513513513514,12.5,14.285714285714285
202105060IND,33.33333333333333,32.6797385620915,33.557046979865774,33.33333333333333,32.05128205128205,32.6797385620915,31.746031746031743,31.746031746031743,32.89473684210527,32.89473684210527,33.89830508474576,33.33333333333333,33.33333333333333,71.91011235955057,68.94409937888199,69.96996996996997,70.93023255813954,72.97297297297297,70.41420118343196,70.93023255813954,70.93023255813954,71.42857142857143,70.93023255813954,72.45179063360881,70.93023255813954,71.42857142857143
202105060LAC,79.38144329896907,77.52808988764045,77.52808988764045,79.38144329896907,78.11816192560175,78.72340425531915,77.52808988764045,78.72340425531915,78.72340425531915,79.38144329896907,81.98198198198197,79.38144329896907,79.38144329896907,25.64102564102564,24.03846153846154,25.839793281653744,25.0,26.881720430107524,24.271844660194176,23.04147465437788,24.03846153846154,25.64102564102564,24.449877750611247,23.809523809523807,25.0,25.64102564102564
202105060TOR,48.07692307692308,46.2962962962963,47.16981132075472,48.07692307692308,50.0,47.16981132075472,47.61904761904761,45.45454545454545,49.01960784313725,47.61904761904761,48.54368932038835,46.728971962616825,47.61904761904761,57.08154506437768,54.95495495495496,56.52173913043478,56.52173913043478,54.95495495495496,56.14035087719298,55.15695067264574,57.08154506437768,55.15695067264574,56.52173913043478,57.446808510638306,57.446808510638306,57.08154506437768
202105070CHI,40.816326530612244,38.02281368821293,41.32231404958678,40.0,40.48582995951417,40.0,39.0625,39.37007874015748,41.1522633744856,39.37007874015748,41.32231404958678,38.46153846153847,40.816326530612244,64.53900709219859,63.23529411764706,62.121212121212125,64.15770609318996,64.53900709219859,63.23529411764706,63.63636363636363,63.23529411764706,63.23529411764706,63.63636363636363,64.53900709219859,64.53900709219859,63.63636363636363
202105070CHO,76.905311778291,74.61928934010153,76.35933806146572,75.72815533980582,75.18610421836229,75.72815533980582,75.72815533980582,75.72815533980582,75.18610421836229,76.35933806146572,78.72340425531915,76.35933806146572,76.905311778291,28.24858757062147,27.173913043478258,27.472527472527474,28.40909090909091,29.850746268656714,27.247956403269757,26.881720430107524,27.322404371584703,29.411764705882355,27.397260273972602,27.027027027027028,27.77777777777778,27.77777777777778
202105070DAL,86.20689655172413,84.7560975609756,86.20689655172413,85.46511627906976,82.63888888888889,85.46511627906976,84.7560975609756,85.46511627906976,84.02555910543131,85.46511627906976,88.49252013808976,86.20689655172413,85.46511627906976,18.867924528301888,17.123287671232877,17.543859649122805,18.726591760299627,22.371364653243848,17.543859649122805,18.01801801801802,18.01801801801802,20.0,18.181818181818183,17.88908765652952,18.181818181818183,19.047619047619047
202105070MIA,78.11816192560175,75.72815533980582,78.11816192560175,77.52808988764045,72.97297297297297,76.905311778291,76.35933806146572,77.52808988764045,75.72815533980582,77.52808988764045,79.38144329896907,78.11816192560175,78.11816192560175,26.881720430107524,25.510204081632654,25.252525252525253,26.666666666666668,32.05128205128205,26.109660574412537,26.31578947368421,25.510204081632654,28.24858757062147,25.97402597402597,27.027027027027028,26.666666666666668,26.666666666666668
202105070MIL,96.15384615384616,95.23809523809523,97.08709583454704,96.15384615384616,95.23809523809523,96.15384615384616,95.23809523809523,96.15384615384616,95.23809523809523,96.15384615384616,97.08709583454704,96.15384615384616,96.15384615384616,8.849557522123893,6.25,6.480881399870382,8.0,9.765625,6.896551724137931,7.4074074074074066,6.83526999316473,8.695652173913043,7.6923076923076925,9.090909090909092,7.4074074074074066,8.333333333333332
202105070PHI,84.02555910543131,88.49252013808976,89.28188638799571,88.49252013808976,77.52808988764045,87.71498771498771,85.46511627906976,88.49252013808976,90.08919722497522,89.28188638799571,90.08919722497522,90.08919722497522,88.49252013808976,21.052631578947366,13.157894736842104,14.684287812041116,15.625,27.472527472527474,15.267175572519085,16.94915254237288,14.97005988023952,14.285714285714285,15.384615384615385,15.625,14.814814814814813,16.0
202105070PHO,74.09326424870466,71.42857142857143,72.45179063360881,73.54497354497354,72.97297297297297,72.97297297297297,72.97297297297297,72.97297297297297,72.45179063360881,72.97297297297297,74.61928934010153,73.54497354497354,73.54497354497354,31.25,30.211480362537763,31.15264797507788,30.76923076923077,32.05128205128205,30.03003003003003,29.585798816568047,29.850746268656714,31.746031746031743,30.3951367781155,31.25,30.76923076923077,31.25
202105070POR,76.905311778291,75.18610421836229,74.61928934010153,76.905311778291,78.72340425531915,76.35933806146572,75.18610421836229,75.72815533980582,75.18610421836229,76.905311778291,78.11816192560175,76.905311778291,78.11816192560175,28.24858757062147,26.595744680851062,28.818443804034583,27.247956403269757,26.246719160104988,26.666666666666668,25.125628140703515,27.027027027027028,28.985507246376812,27.027027027027028,27.77777777777778,27.397260273972602,26.31578947368421
202105070SAC,39.37007874015748,37.3134328358209,38.31417624521073,38.46153846153847,40.0,37.735849056603776,39.0625,38.02281368821293,39.37007874015748,37.735849056603776,40.0,37.735849056603776,39.37007874015748,66.21621621621621,64.15770609318996,65.39792387543253,65.75342465753424,64.91228070175438,65.39792387543253,63.63636363636363,64.53900709219859,64.53900709219859,64.91228070175438,66.21621621621621,64.91228070175438,65.39792387543253
202105070UTA,64.53900709219859,63.23529411764706,62.825278810408925,63.63636363636363,63.63636363636363,63.23529411764706,62.546816479400746,63.23529411764706,63.63636363636363,63.63636363636363,64.91228070175438,64.53900709219859,64.53900709219859,40.816326530612244,38.02281368821293,40.816326530612244,40.48582995951417,41.32231404958678,40.0,37.735849056603776,39.682539682539684,40.816326530612244,39.37007874015748,40.98360655737705,38.46153846153847,40.0
202105080DEN,45.04504504504504,40.98360655737705,40.816326530612244,44.052863436123346,45.87155963302752,43.66812227074236,39.682539682539684,40.0,44.44444444444444,41.66666666666667,43.66812227074236,41.66666666666667,42.5531914893617,60.317460317460316,60.629921259842526,62.825278810408925,60.317460317460316,59.183673469387756,59.51417004048582,60.629921259842526,62.825278810408925,59.83935742971887,61.68582375478927,62.546816479400746,61.68582375478927,61.68582375478927
202105080GSW,94.34069043576685,91.74236168455822,91.74236168455822,91.74236168455822,91.74236168455822,91.74236168455822,90.08919722497522,91.74236168455822,91.74236168455822,91.74236168455822,92.5925925925926,92.5925925925926,91.74236168455822,10.638297872340425,10.0,11.52073732718894,12.048192771084338,13.262599469496022,11.299435028248588,12.82051282051282,11.778563015312132,12.5,12.5,13.88888888888889,11.76470588235294,13.333333333333334
202105080IND,40.32258064516129,38.02281368821293,39.682539682539684,39.37007874015748,40.0,39.37007874015748,39.682539682539684,38.46153846153847,40.816326530612244,38.46153846153847,40.816326530612244,38.46153846153847,40.816326530612244,64.91228070175438,63.23529411764706,63.63636363636363,64.91228070175438,64.91228070175438,63.63636363636363,62.825278810408925,64.15770609318996,63.63636363636363,64.15770609318996,65.39792387543253,64.53900709219859,63.63636363636363
202105080PHI,80.65764023210832,78.11816192560175,82.63888888888889,80.0,81.98198198198197,79.38144329896907,81.98198198198197,81.30841121495327,82.63888888888889,81.30841121495327,81.30841121495327,81.98198198198197,81.98198198198197,24.449877750611247,23.14814814814815,20.920502092050206,24.213075060532688,23.04147465437788,23.64066193853428,20.66115702479339,21.69197396963124,22.22222222222222,21.78649237472767,24.449877750611247,22.22222222222222,22.727272727272727
202105080POR,70.93023255813954,68.94409937888199,70.93023255813954,71.42857142857143,70.93023255813954,70.41420118343196,68.94409937888199,70.93023255813954,69.41896024464832,70.93023255813954,71.91011235955057,70.93023255813954,69.41896024464832,34.48275862068966,32.6797385620915,32.6797385620915,32.89473684210527,34.129692832764505,32.6797385620915,33.670033670033675,31.948881789137378,34.72222222222222,32.89473684210527,33.89830508474576,33.33333333333333,35.08771929824561
202105080TOR,33.33333333333333,32.6797385620915,30.3951367781155,31.746031746031743,34.129692832764505,31.05590062111801,33.11258278145696,31.25,32.89473684210527,32.25806451612903,32.89473684210527,33.33333333333333,31.25,71.91011235955057,68.94409937888199,72.97297297297297,72.45179063360881,70.93023255813954,71.91011235955057,69.41896024464832,71.42857142857143,71.42857142857143,71.42857142857143,72.97297297297297,70.93023255813954,73.54497354497354
202105080UTA,95.23809523809523,94.34069043576685,95.23809523809523,95.23809523809523,94.34069043576685,94.34069043576685,94.34069043576685,94.34069043576685,95.23809523809523,95.23809523809523,96.15384615384616,95.23809523809523,94.34069043576685,9.354536950420954,7.4074074074074066,7.993605115907274,8.936550491510276,10.660980810234541,8.695652173913043,8.333333333333332,8.216926869350862,9.090909090909092,8.333333333333332,10.0,8.333333333333332,10.0
202105090BOS,54.337899543378995,50.73891625615764,52.60663507109005,53.70370370370371,54.54545454545454,53.271028037383175,52.15311004784689,52.38095238095239,52.15311004784689,53.48837209302325,54.337899543378995,53.70370370370371,52.38095238095239,50.98039215686274,50.73891625615764,50.98039215686274,50.495049504950494,50.24875621890548,50.0,48.54368932038835,50.24875621890548,52.15311004784689,51.21951219512195,51.92307692307693,51.21951219512195,52.38095238095239
202105090CHO,62.546816479400746,58.8477366255144,60.9375,60.9375,62.121212121212125,60.317460317460316,58.8477366255144,60.317460317460316,61.38996138996139,59.83935742971887,61.38996138996139,60.317460317460316,59.83935742971887,42.73504273504273,42.73504273504273,42.5531914893617,43.290043290043286,42.91845493562232,42.91845493562232,43.66812227074236,42.19409282700422,43.290043290043286,43.66812227074236,44.843049327354265,43.66812227074236,44.44444444444444
202105090CLE,18.181818181818183,18.867924528301888,19.960079840319363,19.41747572815534,20.242914979757085,18.34862385321101,19.047619047619047,19.960079840319363,19.646365422396855,19.047619047619047,18.51851851851852,20.0,21.052631578947366,86.96219035202087,82.63888888888889,84.02555910543131,84.7560975609756,84.7560975609756,84.7560975609756,83.33333333333334,83.33333333333334,84.7560975609756,84.7560975609756,87.71498771498771,84.02555910543131,83.33333333333334
202105090DET,23.809523809523807,23.14814814814815,22.831050228310502,23.52941176470588,23.696682464454977,23.04147465437788,21.978021978021978,21.321961620469082,20.0,22.22222222222222,20.408163265306122,22.22222222222222,22.22222222222222,81.30841121495327,78.11816192560175,80.65764023210832,80.65764023210832,81.30841121495327,80.0,80.65764023210832,81.98198198198197,84.02555910543131,81.30841121495327,85.46511627906976,81.98198198198197,81.98198198198197
202105090LAC,76.905311778291,75.18610421836229,78.11816192560175,76.905311778291,75.72815533980582,76.35933806146572,75.18610421836229,76.905311778291,75.72815533980582,76.905311778291,80.0,76.905311778291,76.905311778291,28.24858757062147,26.595744680851062,25.31645569620253,27.247956403269757,29.239766081871345,26.666666666666668,27.472527472527474,25.839793281653744,27.77777777777778,27.027027027027028,26.31578947368421,27.397260273972602,27.77777777777778
202105090LAL,32.89473684210527,31.05590062111801,33.11258278145696,31.746031746031743,29.239766081871345,31.645569620253166,29.411764705882355,32.05128205128205,28.985507246376812,30.3951367781155,32.25806451612903,31.746031746031743,30.3951367781155,72.45179063360881,70.41420118343196,70.41420118343196,72.45179063360881,75.72815533980582,71.42857142857143,70.93023255813954,70.93023255813954,75.18610421836229,72.97297297297297,74.09326424870466,72.45179063360881,74.09326424870466
202105090ORL,28.985507246376812,27.77777777777778,28.818443804034583,28.40909090909091,29.239766081871345,27.247956403269757,26.881720430107524,28.24858757062147,28.985507246376812,28.57142857142857,28.57142857142857,28.57142857142857,27.77777777777778,76.35933806146572,73.54497354497354,74.61928934010153,75.72815533980582,75.72815533980582,75.72815533980582,75.72815533980582,74.61928934010153,75.18610421836229,75.18610421836229,77.52808988764045,75.72815533980582,76.905311778291
202105090SAC,81.98198198198197,80.0,81.30841121495327,81.30841121495327,81.98198198198197,80.65764023210832,81.98198198198197,80.65764023210832,80.65764023210832,81.30841121495327,83.33333333333334,81.98198198198197,81.98198198198197,23.04147465437788,21.1864406779661,22.573363431151243,22.883295194508012,23.04147465437788,22.371364653243848,20.66115702479339,22.47191011235955,23.809523809523807,21.78649237472767,22.727272727272727,22.22222222222222,22.22222222222222
202105100ATL,78.72340425531915,76.905311778291,78.11816192560175,78.11816192560175,76.35933806146572,77.52808988764045,78.11816192560175,78.11816192560175,76.905311778291,77.52808988764045,78.72340425531915,78.72340425531915,78.11816192560175,26.31578947368421,25.0,25.44529262086514,26.041666666666668,27.70083102493075,25.510204081632654,24.449877750611247,24.81389578163772,27.027027027027028,25.64102564102564,27.027027027027028,26.31578947368421,26.666666666666668
202105100CLE,24.449877750611247,21.1864406779661,22.371364653243848,22.883295194508012,22.026431718061673,22.371364653243848,22.47191011235955,22.271714922049,22.22222222222222,21.78649237472767,20.833333333333336,22.22222222222222,23.094688221709006,80.65764023210832,80.0,81.30841121495327,81.30841121495327,81.98198198198197,80.65764023210832,80.0,80.65764023210832,81.98198198198197,81.30841121495327,84.7560975609756,81.98198198198197,81.98198198198197
202105100GSW,50.0,46.2962962962963,50.0,49.504950495049506,49.01960784313725,49.01960784313725,45.662100456621005,48.07692307692308,48.07692307692308,47.61904761904761,50.0,47.61904761904761,47.61904761904761,55.55555555555556,54.95495495495496,54.12844036697248,54.95495495495496,55.15695067264574,54.337899543378995,54.54545454545454,54.54545454545454,56.14035087719298,56.52173913043478,56.14035087719298,56.896551724137936,57.08154506437768
202105100MEM,82.63888888888889,81.98198198198197,83.33333333333334,81.98198198198197,81.98198198198197,81.98198198198197,81.98198198198197,81.98198198198197,81.98198198198197,83.33333333333334,84.02555910543131,83.33333333333334,80.0,22.47191011235955,19.646365422396855,20.32520325203252,22.22222222222222,22.026431718061673,21.052631578947366,20.833333333333336,21.27659574468085,22.22222222222222,20.0,22.22222222222222,21.052631578947366,24.449877750611247
202105100POR,94.34069043576685,94.34069043576685,94.34069043576685,94.34069043576685,93.4597776324395,94.34069043576685,92.5925925925926,94.34069043576685,93.4597776324395,94.34069043576685,94.34069043576685,95.23809523809523,91.74236168455822,10.204081632653061,6.896551724137931,9.08265213442325,9.900990099009901,10.438413361169102,8.695652173913043,9.75609756097561,8.857395925597874,10.526315789473683,10.0,11.904761904761903,8.16326530612245,12.5
202105100SAS,29.411764705882355,29.069767441860467,30.58103975535168,28.985507246376812,29.411764705882355,28.40909090909091,27.932960893854748,28.735632183908045,29.850746268656714,29.411764705882355,29.850746268656714,29.850746268656714,30.3951367781155,75.72815533980582,72.45179063360881,72.97297297297297,75.18610421836229,74.61928934010153,74.61928934010153,74.61928934010153,74.09326424870466,74.09326424870466,73.54497354497354,76.35933806146572,74.61928934010153,74.61928934010153
202105110BOS,51.45631067961165,48.54368932038835,49.504950495049506,49.504950495049506,49.504950495049506,49.01960784313725,47.61904761904761,48.54368932038835,50.495049504950494,50.0,50.495049504950494,50.0,50.0,53.70370370370371,52.83018867924528,54.12844036697248,54.54545454545454,55.55555555555556,54.12844036697248,52.83018867924528,54.12844036697248,54.12844036697248,54.54545454545454,55.55555555555556,54.54545454545454,54.54545454545454
202105110CHI,39.37007874015748,37.3134328358209,39.0625,38.46153846153847,37.878787878787875,37.735849056603776,36.76470588235294,37.878787878787875,39.37007874015748,37.735849056603776,39.37007874015748,37.735849056603776,39.37007874015748,66.21621621621621,64.15770609318996,64.91228070175438,65.75342465753424,67.10526315789474,65.39792387543253,65.75342465753424,64.91228070175438,64.91228070175438,64.91228070175438,66.66666666666666,64.91228070175438,65.39792387543253
202105110CHO,34.84320557491289,32.6797385620915,32.154340836012864,33.33333333333333,34.602076124567475,32.6797385620915,32.6797385620915,32.6797385620915,34.72222222222222,32.89473684210527,34.48275862068966,33.33333333333333,33.89830508474576,70.41420118343196,68.94409937888199,71.42857142857143,70.93023255813954,70.41420118343196,70.41420118343196,69.96996996996997,70.41420118343196,69.41896024464832,70.93023255813954,71.42857142857143,70.93023255813954,70.41420118343196
202105110DET,29.411764705882355,28.40909090909091,29.411764705882355,28.985507246376812,28.653295128939828,28.40909090909091,29.069767441860467,27.70083102493075,30.76923076923077,28.57142857142857,28.985507246376812,28.57142857142857,30.3951367781155,75.72815533980582,72.97297297297297,74.09326424870466,75.18610421836229,76.35933806146572,74.61928934010153,73.54497354497354,75.18610421836229,72.97297297297297,75.18610421836229,76.905311778291,75.72815533980582,74.61928934010153
202105110GSW,39.37007874015748,37.3134328358209,36.496350364963504,38.46153846153847,39.37007874015748,38.16793893129771,37.59398496240601,37.3134328358209,40.32258064516129,37.735849056603776,39.37007874015748,37.453183520599254,39.37007874015748,66.21621621621621,64.15770609318996,67.10526315789474,65.75342465753424,65.75342465753424,64.91228070175438,64.91228070175438,65.39792387543253,64.15770609318996,64.91228070175438,66.66666666666666,65.75342465753424,65.39792387543253
202105110IND,36.36363636363637,36.36363636363637,36.90036900369004,37.03703703703704,36.101083032490976,36.36363636363637,35.587188612099645,34.602076124567475,38.46153846153847,35.08771929824561,37.03703703703704,35.842293906810035,37.735849056603776,68.94409937888199,65.39792387543253,66.66666666666666,67.53246753246754,68.94409937888199,66.66666666666666,67.10526315789474,68.05111821086261,65.75342465753424,68.05111821086261,69.41896024464832,68.94409937888199,66.66666666666666
202105110LAL,59.51417004048582,57.08154506437768,57.08154506437768,58.50622406639005,59.83935742971887,57.80590717299579,57.08154506437768,57.08154506437768,58.8477366255144,58.50622406639005,58.50622406639005,58.50622406639005,58.15899581589959,45.87155963302752,44.44444444444444,46.2962962962963,45.662100456621005,45.04504504504504,45.248868778280546,43.290043290043286,45.45454545454545,45.45454545454545,45.45454545454545,47.61904761904761,45.45454545454545,46.728971962616825
202105110MEM,46.08294930875576,41.84100418410041,41.1522633744856,42.016806722689076,44.44444444444444,41.66666666666667,40.816326530612244,41.32231404958678,43.66812227074236,41.66666666666667,44.843049327354265,42.5531914893617,45.45454545454545,59.183673469387756,59.51417004048582,62.546816479400746,62.121212121212125,60.629921259842526,61.38996138996139,61.68582375478927,61.38996138996139,60.629921259842526,61.68582375478927,61.38996138996139,60.9375,58.8477366255144
202105110MIL,95.23809523809523,94.34069043576685,95.23809523809523,95.23809523809523,91.74236168455822,94.34069043576685,94.34069043576685,94.34069043576685,94.34069043576685,94.34069043576685,95.23809523809523,95.23809523809523,92.5925925925926,9.354536950420954,7.6923076923076925,8.361204013377927,8.936550491510276,13.262599469496022,8.695652173913043,8.51063829787234,8.19672131147541,9.523809523809524,9.523809523809524,11.11111111111111,9.090909090909092,12.121212121212121
202105110SAC,83.33333333333334,80.0,80.65764023210832,81.30841121495327,82.63888888888889,80.65764023210832,81.98198198198197,80.0,81.30841121495327,81.30841121495327,83.33333333333334,81.98198198198197,80.0,21.78649237472767,21.1864406779661,23.04147465437788,22.883295194508012,22.371364653243848,22.371364653243848,20.66115702479339,23.094688221709006,22.727272727272727,21.78649237472767,22.727272727272727,22.22222222222222,24.449877750611247
202105110TOR,13.333333333333334,10.0,11.778563015312132,12.82051282051282,14.903129657228018,12.121212121212121,12.21001221001221,12.51564455569462,13.333333333333334,11.76470588235294,13.157894736842104,11.76470588235294,14.285714285714285,91.74236168455822,91.74236168455822,91.74236168455822,90.9090909090909,90.08919722497522,90.9090909090909,90.08919722497522,90.9090909090909,90.9090909090909,92.5925925925926,92.5925925925926,92.5925925925926,90.08919722497522
202105120ATL,74.09326424870466,70.93023255813954,74.61928934010153,74.61928934010153,72.45179063360881,74.09326424870466,71.91011235955057,73.54497354497354,73.54497354497354,73.54497354497354,75.18610421836229,74.09326424870466,73.54497354497354,31.25,30.58103975535168,29.069767441860467,29.411764705882355,32.6797385620915,28.985507246376812,30.76923076923077,29.411764705882355,30.76923076923077,29.850746268656714,31.25,30.3951367781155,31.25
