,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway
Bookmaker,impliedProb10x10bet,impliedProb1xBet,impliedProbBetFinal,impliedProbCoolbet,impliedProbCurebet,impliedProbDitobet,impliedProbGGBET,impliedProbLasbet,impliedProbMarathonbet,impliedProbN1 Bet,impliedProbParimatch,impliedProbPinnacle,impliedProbUnibet,impliedProbWilliam Hill,impliedProbbet-at-home,impliedProbbet365,impliedProbbwin,impliedProb10x10bet,impliedProb1xBet,impliedProbBetFinal,impliedProbCoolbet,impliedProbCurebet,impliedProbDitobet,impliedProbGGBET,impliedProbLasbet,impliedProbMarathonbet,impliedProbN1 Bet,impliedProbParimatch,impliedProbPinnacle,impliedProbUnibet,impliedProbWilliam Hill,impliedProbbet-at-home,impliedProbbet365,impliedProbbwin
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202203160SAC,24.449877750611247,24.213075060532688,25.0,23.364485981308412,24.213075060532688,22.624434389140273,23.696682464454977,23.64066193853428,24.449877750611247,23.14814814814815,30.76923076923077,23.474178403755868,25.97402597402597,23.809523809523807,24.449877750611247,23.809523809523807,25.0,80.65764023210832,77.52808988764045,80.0,80.65764023210832,80.0,79.38144329896907,80.0,79.38144329896907,78.11816192560175,80.65764023210832,75.18610421836229,79.38144329896907,78.11816192560175,80.0,81.30841121495327,80.0,80.0
202203160SAS,88.49252013808976,84.7560975609756,87.71498771498771,89.28188638799571,87.71498771498771,86.96219035202087,86.20689655172413,87.71498771498771,85.46511627906976,88.49252013808976,85.46511627906976,87.71498771498771,89.28188638799571,89.28188638799571,89.28188638799571,88.49252013808976,87.71498771498771,16.528925619834713,17.123287671232877,16.666666666666664,14.705882352941178,16.420361247947454,15.037593984962406,17.482517482517483,15.267175572519085,17.24137931034483,15.29051987767584,20.408163265306122,15.625,16.666666666666664,14.814814814814813,16.666666666666664,16.0,16.666666666666664
202203160UTA,74.09326424870466,71.91011235955057,72.97297297297297,72.97297297297297,73.54497354497354,72.45179063360881,72.97297297297297,72.97297297297297,70.93023255813954,73.54497354497354,73.54497354497354,72.45179063360881,73.54497354497354,72.97297297297297,74.61928934010153,74.09326424870466,70.41420118343196,31.25,29.761904761904763,31.25,31.25,30.76923076923077,29.585798816568047,30.76923076923077,30.03003003003003,29.411764705882355,30.3951367781155,30.3951367781155,30.211480362537763,31.25,30.3951367781155,31.25,30.3951367781155,33.89830508474576
202203160WAS,31.746031746031743,30.864197530864196,31.746031746031743,32.05128205128205,31.25,30.211480362537763,32.25806451612903,30.58103975535168,31.05590062111801,31.948881789137378,31.746031746031743,31.84713375796178,31.25,30.3951367781155,32.89473684210527,32.89473684210527,31.25,73.54497354497354,70.93023255813954,72.97297297297297,71.91011235955057,72.97297297297297,71.91011235955057,71.42857142857143,72.45179063360881,71.42857142857143,71.91011235955057,71.91011235955057,70.93023255813954,72.97297297297297,72.97297297297297,72.97297297297297,71.42857142857143,73.54497354497354
202203170ORL,60.629921259842526,58.8477366255144,59.183673469387756,60.629921259842526,60.629921259842526,58.8477366255144,59.183673469387756,59.183673469387756,57.80590717299579,59.183673469387756,59.183673469387756,59.83935742971887,59.51417004048582,59.83935742971887,59.83935742971887,60.317460317460316,58.8477366255144,44.642857142857146,42.73504273504273,44.843049327354265,43.66812227074236,43.66812227074236,43.290043290043286,45.04504504504504,44.052863436123346,42.3728813559322,44.843049327354265,44.843049327354265,42.5531914893617,44.843049327354265,43.66812227074236,46.2962962962963,43.66812227074236,45.45454545454545
202203180ATL,32.89473684210527,30.58103975535168,31.25,31.25,31.25,30.211480362537763,31.746031746031743,30.58103975535168,31.948881789137378,33.11258278145696,31.746031746031743,31.645569620253166,31.25,29.850746268656714,32.89473684210527,32.25806451612903,31.25,72.45179063360881,70.93023255813954,72.97297297297297,72.97297297297297,72.97297297297297,71.91011235955057,72.45179063360881,72.45179063360881,70.41420118343196,70.93023255813954,72.45179063360881,71.42857142857143,72.97297297297297,73.54497354497354,73.54497354497354,71.42857142857143,73.54497354497354
202203180BRK,93.4597776324395,91.74236168455822,93.4597776324395,93.4597776324395,92.5925925925926,91.74236168455822,92.5925925925926,92.5925925925926,92.5925925925926,93.4597776324395,93.4597776324395,92.5925925925926,95.23809523809523,92.5925925925926,94.34069043576685,93.4597776324395,93.4597776324395,11.627906976744185,9.523809523809524,11.76470588235294,10.526315789473683,11.11111111111111,9.813542688910697,11.641443538998836,10.471204188481675,10.416666666666668,10.799136069114471,10.88139281828074,10.471204188481675,10.0,11.11111111111111,12.21001221001221,11.11111111111111,11.11111111111111
202203180CLE,45.87155963302752,43.66812227074236,45.45454545454545,45.45454545454545,45.04504504504504,44.052863436123346,46.08294930875576,44.642857142857146,44.052863436123346,45.04504504504504,45.04504504504504,44.44444444444444,46.728971962616825,44.44444444444444,46.08294930875576,44.44444444444444,45.45454545454545,59.51417004048582,57.80590717299579,59.183673469387756,58.50622406639005,59.183673469387756,58.15899581589959,58.15899581589959,58.50622406639005,58.50622406639005,58.8477366255144,58.8477366255144,58.15899581589959,57.446808510638306,59.183673469387756,59.83935742971887,59.51417004048582,58.8477366255144
202203180HOU,40.816326530612244,38.759689922480625,40.816326530612244,40.32258064516129,40.0,39.0625,40.98360655737705,40.0,38.02281368821293,40.0,40.0,38.759689922480625,40.816326530612244,40.816326530612244,40.98360655737705,40.0,41.66666666666667,64.53900709219859,62.825278810408925,63.63636363636363,63.63636363636363,64.15770609318996,62.825278810408925,63.23529411764706,63.23529411764706,64.53900709219859,64.15770609318996,64.15770609318996,63.63636363636363,63.23529411764706,62.121212121212125,64.91228070175438,63.23529411764706,62.546816479400746
202203180MIA,93.4597776324395,93.4597776324395,92.5925925925926,93.4597776324395,92.5925925925926,91.74236168455822,92.5925925925926,92.5925925925926,91.74236168455822,92.5925925925926,92.5925925925926,91.74236168455822,92.5925925925926,94.34069043576685,93.4597776324395,94.34069043576685,91.74236168455822,11.627906976744185,8.695652173913043,11.76470588235294,10.526315789473683,11.11111111111111,10.319917440660474,11.086474501108649,10.471204188481675,11.235955056179774,11.235955056179774,11.11111111111111,10.989010989010989,11.11111111111111,10.0,12.5,10.0,13.333333333333334
202203180NYK,71.42857142857143,68.94409937888199,71.42857142857143,71.42857142857143,70.93023255813954,69.96996996996997,70.93023255813954,70.41420118343196,69.41896024464832,71.42857142857143,71.42857142857143,70.41420118343196,71.42857142857143,71.42857142857143,72.45179063360881,70.93023255813954,71.42857142857143,33.89830508474576,32.6797385620915,33.33333333333333,32.6797385620915,33.33333333333333,32.154340836012864,33.33333333333333,32.6797385620915,33.11258278145696,32.6797385620915,32.89473684210527,32.467532467532465,32.89473684210527,32.25806451612903,33.89830508474576,33.33333333333333,33.33333333333333
202203180PHI,63.63636363636363,59.51417004048582,62.121212121212125,64.53900709219859,63.23529411764706,62.121212121212125,60.317460317460316,62.825278810408925,61.38996138996139,63.23529411764706,65.39792387543253,63.23529411764706,64.15770609318996,64.91228070175438,64.15770609318996,63.63636363636363,61.68582375478927,41.66666666666667,41.84100418410041,40.0,39.682539682539684,40.98360655737705,40.0,43.66812227074236,40.16064257028113,39.0625,40.816326530612244,40.0,39.37007874015748,40.32258064516129,37.735849056603776,41.84100418410041,39.37007874015748,42.5531914893617
202203180PHO,65.39792387543253,65.39792387543253,66.21621621621621,66.66666666666666,64.91228070175438,63.63636363636363,65.39792387543253,64.15770609318996,64.15770609318996,65.75342465753424,65.75342465753424,63.63636363636363,68.05111821086261,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,40.0,36.36363636363637,38.46153846153847,37.03703703703704,39.37007874015748,38.31417624521073,39.0625,39.0625,36.101083032490976,38.31417624521073,39.682539682539684,38.759689922480625,37.03703703703704,36.36363636363637,39.37007874015748,37.03703703703704,37.735849056603776
202203180SAC,20.408163265306122,18.34862385321101,20.0,19.230769230769234,20.0,18.726591760299627,20.920502092050206,19.646365422396855,18.867924528301888,19.230769230769234,22.52252252252252,19.646365422396855,19.047619047619047,19.047619047619047,20.408163265306122,19.047619047619047,20.0,84.7560975609756,83.33333333333334,84.7560975609756,84.7560975609756,84.02555910543131,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,84.7560975609756,83.33333333333334,83.33333333333334,85.46511627906976,84.7560975609756,85.46511627906976,84.7560975609756,84.7560975609756
202203180SAS,54.54545454545454,54.12844036697248,54.95495495495496,54.54545454545454,54.12844036697248,52.83018867924528,54.95495495495496,53.48837209302325,53.70370370370371,54.54545454545454,54.54545454545454,53.271028037383175,54.54545454545454,55.55555555555556,55.55555555555556,55.55555555555556,55.55555555555556,50.73891625615764,47.61904761904761,49.504950495049506,49.504950495049506,50.24875621890548,49.01960784313725,49.504950495049506,49.504950495049506,49.01960784313725,49.504950495049506,49.504950495049506,49.504950495049506,49.504950495049506,49.01960784313725,50.495049504950494,49.01960784313725,49.01960784313725
202203180TOR,78.72340425531915,78.11816192560175,77.52808988764045,77.52808988764045,78.11816192560175,76.905311778291,79.38144329896907,77.52808988764045,76.905311778291,80.0,76.905311778291,76.905311778291,76.905311778291,78.11816192560175,80.65764023210832,81.30841121495327,76.905311778291,26.31578947368421,23.14814814814815,26.31578947368421,26.31578947368421,26.041666666666668,25.0,24.93765586034913,25.510204081632654,25.64102564102564,24.213075060532688,28.57142857142857,26.246719160104988,27.397260273972602,25.31645569620253,25.31645569620253,23.52941176470588,27.77777777777778
202203180UTA,68.94409937888199,67.10526315789474,68.94409937888199,68.45425867507886,68.05111821086261,67.10526315789474,67.10526315789474,67.53246753246754,67.10526315789474,67.53246753246754,67.53246753246754,68.05111821086261,69.41896024464832,68.05111821086261,68.45425867507886,69.41896024464832,69.41896024464832,36.36363636363637,34.129692832764505,35.842293906810035,35.587188612099645,36.36363636363637,34.84320557491289,37.174721189591075,35.587188612099645,35.587188612099645,36.36363636363637,38.02281368821293,34.48275862068966,35.08771929824561,35.08771929824561,37.735849056603776,35.08771929824561,35.08771929824561
202203190CHO,59.51417004048582,57.80590717299579,57.80590717299579,58.15899581589959,58.8477366255144,57.80590717299579,57.08154506437768,58.50622406639005,57.08154506437768,57.80590717299579,58.8477366255144,57.80590717299579,58.8477366255144,58.50622406639005,58.8477366255144,58.50622406639005,58.15899581589959,45.87155963302752,44.052863436123346,46.2962962962963,45.87155963302752,45.45454545454545,44.44444444444444,46.728971962616825,44.642857142857146,45.45454545454545,46.2962962962963,46.728971962616825,44.642857142857146,45.87155963302752,45.45454545454545,47.16981132075472,45.45454545454545,46.728971962616825
202203190CLE,70.41420118343196,68.94409937888199,70.41420118343196,70.93023255813954,69.96996996996997,68.94409937888199,70.41420118343196,69.41896024464832,69.96996996996997,70.41420118343196,70.41420118343196,70.41420118343196,71.42857142857143,70.41420118343196,71.42857142857143,71.42857142857143,70.41420118343196,34.84320557491289,34.48275862068966,34.48275862068966,33.11258278145696,34.24657534246575,33.11258278145696,33.33333333333333,33.670033670033675,32.6797385620915,33.33333333333333,33.33333333333333,32.6797385620915,33.33333333333333,33.33333333333333,34.48275862068966,32.89473684210527,34.48275862068966
202203190MIN,57.80590717299579,60.317460317460316,57.80590717299579,59.51417004048582,57.446808510638306,56.52173913043478,60.9375,56.896551724137936,59.51417004048582,58.15899581589959,59.51417004048582,60.317460317460316,60.629921259842526,56.52173913043478,60.317460317460316,60.317460317460316,59.83935742971887,47.61904761904761,41.1522633744856,42.73504273504273,44.44444444444444,46.728971962616825,45.45454545454545,42.73504273504273,46.2962962962963,40.65040650406504,45.662100456621005,45.87155963302752,42.19409282700422,43.66812227074236,47.61904761904761,45.662100456621005,43.66812227074236,44.44444444444444
202203190WAS,46.728971962616825,54.12844036697248,47.16981132075472,47.16981132075472,46.08294930875576,44.843049327354265,46.728971962616825,45.248868778280546,46.2962962962963,47.16981132075472,47.16981132075472,48.54368932038835,47.61904761904761,59.183673469387756,48.07692307692308,50.0,47.61904761904761,58.8477366255144,47.61904761904761,56.52173913043478,57.08154506437768,58.15899581589959,57.08154506437768,57.08154506437768,57.80590717299579,56.14035087719298,56.896551724137936,56.896551724137936,54.12844036697248,56.52173913043478,44.44444444444444,57.80590717299579,54.54545454545454,56.896551724137936
202203200ATL,68.05111821086261,65.39792387543253,67.53246753246754,66.66666666666666,68.45425867507886,66.66666666666666,66.66666666666666,68.05111821086261,67.10526315789474,67.53246753246754,65.39792387543253,64.91228070175438,67.10526315789474,66.66666666666666,68.45425867507886,66.66666666666666,68.05111821086261,37.03703703703704,36.36363636363637,36.63003663003663,37.03703703703704,35.842293906810035,35.3356890459364,37.03703703703704,35.08771929824561,35.587188612099645,36.36363636363637,40.0,37.59398496240601,37.03703703703704,36.36363636363637,37.03703703703704,37.03703703703704,36.36363636363637
202203200DEN,44.44444444444444,43.66812227074236,44.44444444444444,44.44444444444444,44.052863436123346,42.91845493562232,46.728971962616825,43.290043290043286,42.016806722689076,44.44444444444444,44.44444444444444,43.66812227074236,45.45454545454545,44.44444444444444,45.248868778280546,44.44444444444444,45.45454545454545,60.9375,57.80590717299579,59.83935742971887,59.51417004048582,60.317460317460316,59.183673469387756,57.08154506437768,59.83935742971887,58.15899581589959,59.51417004048582,59.51417004048582,58.8477366255144,58.8477366255144,59.183673469387756,60.629921259842526,59.51417004048582,58.8477366255144
202203200GSW,72.45179063360881,70.93023255813954,72.45179063360881,71.91011235955057,71.91011235955057,70.93023255813954,71.91011235955057,71.42857142857143,71.42857142857143,72.45179063360881,70.41420118343196,71.42857142857143,71.42857142857143,72.97297297297297,73.54497354497354,73.54497354497354,73.54497354497354,32.89473684210527,30.58103975535168,32.25806451612903,32.05128205128205,32.25806451612903,31.15264797507788,31.746031746031743,31.645569620253166,31.05590062111801,31.446540880503143,35.08771929824561,31.15264797507788,32.89473684210527,30.3951367781155,32.89473684210527,30.76923076923077,31.25
202203200HOU,15.748031496062993,14.285714285714285,16.666666666666664,14.705882352941178,14.925373134328357,14.285714285714285,15.19756838905775,14.5985401459854,14.285714285714285,13.404825737265416,19.047619047619047,14.064697609001406,17.24137931034483,15.384615384615385,14.705882352941178,16.0,15.384615384615385,89.28188638799571,86.96219035202087,88.49252013808976,89.28188638799571,89.28188638799571,87.71498771498771,88.49252013808976,88.49252013808976,88.49252013808976,90.9090909090909,84.7560975609756,89.28188638799571,86.96219035202087,89.28188638799571,91.74236168455822,88.49252013808976,89.28188638799571
202203200IND,75.18610421836229,72.97297297297297,73.54497354497354,74.61928934010153,74.61928934010153,73.54497354497354,72.97297297297297,74.09326424870466,74.61928934010153,74.61928934010153,72.97297297297297,74.61928934010153,74.61928934010153,75.18610421836229,75.72815533980582,76.35933806146572,75.18610421836229,30.3951367781155,28.40909090909091,30.3951367781155,29.411764705882355,29.411764705882355,28.57142857142857,30.76923076923077,28.985507246376812,27.932960893854748,29.411764705882355,32.89473684210527,28.40909090909091,29.411764705882355,28.57142857142857,30.3951367781155,27.77777777777778,29.411764705882355
202203200NYK,43.290043290043286,40.98360655737705,42.3728813559322,41.66666666666667,42.5531914893617,41.49377593360996,42.73504273504273,42.016806722689076,40.16064257028113,42.73504273504273,44.052863436123346,42.016806722689076,42.5531914893617,40.816326530612244,43.66812227074236,41.66666666666667,42.5531914893617,62.121212121212125,60.629921259842526,61.38996138996139,62.121212121212125,61.68582375478927,60.629921259842526,60.9375,60.9375,59.83935742971887,61.38996138996139,61.68582375478927,60.629921259842526,61.68582375478927,62.121212121212125,62.546816479400746,61.68582375478927,61.68582375478927
202203200ORL,78.72340425531915,75.18610421836229,77.52808988764045,77.52808988764045,78.11816192560175,76.905311778291,77.52808988764045,77.52808988764045,75.72815533980582,80.65764023210832,80.0,77.52808988764045,76.905311778291,77.52808988764045,81.30841121495327,76.905311778291,78.11816192560175,26.31578947368421,26.595744680851062,27.027027027027028,26.31578947368421,26.041666666666668,25.0,26.17801047120419,25.510204081632654,26.881720430107524,23.52941176470588,23.809523809523807,25.44529262086514,27.397260273972602,25.97402597402597,25.0,27.397260273972602,26.31578947368421
202203200PHI,76.905311778291,75.18610421836229,76.35933806146572,77.52808988764045,76.905311778291,75.18610421836229,74.61928934010153,75.72815533980582,73.54497354497354,77.52808988764045,77.52808988764045,75.72815533980582,78.11816192560175,77.52808988764045,78.72340425531915,76.905311778291,76.905311778291,28.24858757062147,26.595744680851062,27.77777777777778,26.31578947368421,27.247956403269757,26.881720430107524,29.069767441860467,27.247956403269757,29.239766081871345,26.385224274406333,26.31578947368421,27.027027027027028,26.31578947368421,25.97402597402597,27.397260273972602,27.397260273972602,27.77777777777778
202203200SAC,28.24858757062147,25.0,27.027027027027028,25.97402597402597,28.40909090909091,26.881720430107524,26.737967914438503,27.247956403269757,27.472527472527474,27.027027027027028,27.397260273972602,27.100271002710024,26.31578947368421,25.64102564102564,28.24858757062147,26.31578947368421,27.77777777777778,76.905311778291,76.905311778291,77.52808988764045,78.11816192560175,75.72815533980582,75.18610421836229,76.905311778291,75.72815533980582,75.18610421836229,76.905311778291,76.905311778291,75.72815533980582,78.11816192560175,77.52808988764045,78.11816192560175,78.72340425531915,76.905311778291
202203210BRK,47.16981132075472,46.2962962962963,46.728971962616825,47.16981132075472,46.728971962616825,45.45454545454545,48.07692307692308,46.2962962962963,45.45454545454545,47.16981132075472,47.61904761904761,45.45454545454545,48.54368932038835,47.61904761904761,49.01960784313725,47.61904761904761,49.01960784313725,58.15899581589959,54.95495495495496,55.55555555555556,57.08154506437768,57.446808510638306,56.52173913043478,55.55555555555556,56.896551724137936,54.95495495495496,56.896551724137936,56.52173913043478,57.08154506437768,55.947136563876654,56.52173913043478,57.08154506437768,56.896551724137936,56.14035087719298
202203210CHI,63.63636363636363,62.121212121212125,62.121212121212125,62.121212121212125,62.825278810408925,61.68582375478927,62.121212121212125,62.546816479400746,62.825278810408925,62.121212121212125,62.121212121212125,61.38996138996139,62.121212121212125,62.121212121212125,63.23529411764706,62.546816479400746,61.68582375478927,41.66666666666667,39.37007874015748,42.016806722689076,41.66666666666667,41.32231404958678,40.32258064516129,41.49377593360996,40.48582995951417,39.682539682539684,41.84100418410041,41.84100418410041,40.98360655737705,42.5531914893617,40.816326530612244,42.91845493562232,40.816326530612244,42.5531914893617
202203210CHO,68.45425867507886,68.05111821086261,68.94409937888199,68.94409937888199,68.05111821086261,67.10526315789474,69.41896024464832,67.53246753246754,69.96996996996997,68.94409937888199,68.94409937888199,67.10526315789474,67.53246753246754,68.94409937888199,69.96996996996997,68.94409937888199,67.53246753246754,36.76470588235294,33.557046979865774,35.842293906810035,35.08771929824561,36.36363636363637,34.84320557491289,34.24657534246575,35.587188612099645,32.6797385620915,35.2112676056338,37.03703703703704,35.587188612099645,37.03703703703704,34.48275862068966,36.36363636363637,35.842293906810035,37.03703703703704
202203210CLE,66.21621621621621,66.21621621621621,64.15770609318996,66.21621621621621,64.91228070175438,64.53900709219859,65.75342465753424,64.15770609318996,65.39792387543253,66.66666666666666,65.75342465753424,64.53900709219859,66.66666666666666,66.66666666666666,67.10526315789474,66.66666666666666,65.39792387543253,39.37007874015748,35.587188612099645,37.3134328358209,37.735849056603776,39.37007874015748,37.59398496240601,37.878787878787875,39.0625,37.3134328358209,37.453183520599254,39.682539682539684,38.16793893129771,37.735849056603776,36.36363636363637,39.37007874015748,37.03703703703704,39.37007874015748
202203210DAL,54.12844036697248,54.12844036697248,54.54545454545454,54.54545454545454,53.48837209302325,52.38095238095239,52.38095238095239,52.83018867924528,52.83018867924528,53.70370370370371,53.70370370370371,51.92307692307693,54.337899543378995,57.446808510638306,54.54545454545454,54.54545454545454,54.54545454545454,51.21951219512195,47.61904761904761,45.45454545454545,49.504950495049506,50.73891625615764,50.0,51.21951219512195,50.24875621890548,49.504950495049506,50.24875621890548,50.24875621890548,50.495049504950494,50.0,46.728971962616825,51.21951219512195,50.0,50.0
202203210DET,81.30841121495327,80.0,81.98198198198197,81.98198198198197,81.30841121495327,80.0,78.72340425531915,80.65764023210832,80.65764023210832,80.65764023210832,80.65764023210832,80.0,83.33333333333334,83.33333333333334,81.30841121495327,81.98198198198197,81.98198198198197,23.809523809523807,21.1864406779661,23.094688221709006,21.978021978021978,22.883295194508012,22.075055187637968,24.93765586034913,22.371364653243848,21.978021978021978,23.58490566037736,23.809523809523807,23.14814814814815,20.408163265306122,20.0,24.449877750611247,22.22222222222222,22.22222222222222
202203210HOU,43.290043290043286,42.73504273504273,42.91845493562232,42.5531914893617,42.016806722689076,41.49377593360996,38.759689922480625,42.016806722689076,39.682539682539684,41.1522633744856,42.5531914893617,40.48582995951417,44.052863436123346,41.66666666666667,43.290043290043286,43.66812227074236,42.5531914893617,62.121212121212125,58.8477366255144,61.38996138996139,61.38996138996139,62.121212121212125,60.629921259842526,64.91228070175438,60.9375,62.825278810408925,62.825278810408925,61.38996138996139,62.121212121212125,60.9375,61.68582375478927,62.825278810408925,60.317460317460316,61.68582375478927
202203210OKC,14.925373134328357,10.638297872340425,14.285714285714285,13.88888888888889,14.925373134328357,13.513513513513514,13.586956521739129,13.793103448275861,14.285714285714285,12.987012987012985,13.157894736842104,13.986013986013987,13.333333333333334,11.76470588235294,14.285714285714285,12.5,13.333333333333334,90.08919722497522,90.9090909090909,90.9090909090909,90.08919722497522,89.28188638799571,88.49252013808976,90.08919722497522,89.28188638799571,88.49252013808976,90.9090909090909,90.9090909090909,89.28188638799571,90.9090909090909,92.5925925925926,91.74236168455822,91.74236168455822,91.74236168455822
202203210PHI,28.985507246376812,22.026431718061673,27.77777777777778,27.027027027027028,28.40909090909091,27.397260273972602,24.93765586034913,27.77777777777778,26.041666666666668,25.380710659898476,25.31645569620253,27.472527472527474,27.397260273972602,25.97402597402597,26.31578947368421,26.666666666666668,27.77777777777778,76.35933806146572,79.38144329896907,72.45179063360881,76.905311778291,75.72815533980582,74.61928934010153,78.72340425531915,75.18610421836229,74.09326424870466,78.72340425531915,78.72340425531915,75.18610421836229,76.905311778291,77.52808988764045,79.38144329896907,78.11816192560175,76.905311778291
202203220DEN,72.97297297297297,70.93023255813954,73.54497354497354,72.97297297297297,72.45179063360881,71.42857142857143,72.45179063360881,71.91011235955057,71.42857142857143,72.97297297297297,71.42857142857143,71.91011235955057,72.45179063360881,72.97297297297297,74.09326424870466,72.97297297297297,73.54497354497354,32.25806451612903,30.864197530864196,31.25,31.25,31.746031746031743,30.58103975535168,31.746031746031743,31.05590062111801,31.05590062111801,31.15264797507788,34.48275862068966,30.959752321981426,32.25806451612903,30.3951367781155,32.25806451612903,31.25,31.25
202203220MIL,72.45179063360881,71.42857142857143,70.41420118343196,72.97297297297297,71.91011235955057,70.93023255813954,71.42857142857143,71.42857142857143,70.93023255813954,72.97297297297297,72.97297297297297,71.42857142857143,71.42857142857143,72.97297297297297,74.09326424870466,73.54497354497354,73.54497354497354,32.89473684210527,30.211480362537763,31.25,31.25,32.25806451612903,31.15264797507788,32.89473684210527,31.645569620253166,29.411764705882355,30.864197530864196,36.36363636363637,31.446540880503143,32.89473684210527,30.3951367781155,31.746031746031743,30.76923076923077,31.25
202203220NYK,41.66666666666667,40.98360655737705,41.66666666666667,40.65040650406504,40.98360655737705,40.0,41.66666666666667,40.16064257028113,41.1522633744856,42.3728813559322,39.682539682539684,40.0,42.016806722689076,40.816326530612244,43.66812227074236,40.816326530612244,44.44444444444444,63.63636363636363,60.629921259842526,60.629921259842526,63.23529411764706,63.23529411764706,62.121212121212125,62.546816479400746,62.825278810408925,61.38996138996139,61.68582375478927,65.75342465753424,62.546816479400746,62.546816479400746,62.121212121212125,62.546816479400746,62.546816479400746,60.629921259842526
202203220ORL,29.411764705882355,27.173913043478258,27.77777777777778,27.77777777777778,28.985507246376812,26.881720430107524,28.57142857142857,28.40909090909091,27.624309392265197,27.397260273972602,27.397260273972602,26.80965147453083,28.985507246376812,27.397260273972602,28.57142857142857,28.24858757062147,27.77777777777778,75.72815533980582,74.61928934010153,76.35933806146572,76.35933806146572,75.18610421836229,75.18610421836229,75.72815533980582,74.61928934010153,75.18610421836229,76.35933806146572,76.35933806146572,76.35933806146572,75.18610421836229,76.35933806146572,77.52808988764045,76.35933806146572,76.905311778291
202203230BOS,65.75342465753424,65.39792387543253,66.21621621621621,66.21621621621621,65.39792387543253,64.15770609318996,64.53900709219859,64.53900709219859,65.39792387543253,65.39792387543253,66.66666666666666,64.53900709219859,65.75342465753424,66.66666666666666,66.21621621621621,66.66666666666666,65.39792387543253,39.682539682539684,36.36363636363637,38.46153846153847,37.453183520599254,39.0625,37.878787878787875,39.682539682539684,38.46153846153847,37.174721189591075,38.46153846153847,39.37007874015748,38.02281368821293,38.46153846153847,36.36363636363637,39.37007874015748,37.03703703703704,39.37007874015748
202203230CHO,77.52808988764045,75.72815533980582,80.0,77.52808988764045,77.52808988764045,76.35933806146572,80.0,76.905311778291,77.52808988764045,79.38144329896907,75.18610421836229,76.35933806146572,80.0,78.11816192560175,80.0,78.72340425531915,79.38144329896907,27.548209366391184,25.510204081632654,26.31578947368421,26.31578947368421,26.666666666666668,25.64102564102564,24.213075060532688,26.109660574412537,25.125628140703515,24.81389578163772,30.76923076923077,26.455026455026452,25.0,25.31645569620253,25.97402597402597,26.31578947368421,25.0
202203230DAL,84.02555910543131,82.63888888888889,92.5925925925926,83.33333333333334,83.33333333333334,82.63888888888889,84.02555910543131,82.63888888888889,83.33333333333334,83.33333333333334,83.33333333333334,82.63888888888889,85.46511627906976,84.7560975609756,84.02555910543131,83.33333333333334,84.7560975609756,21.052631578947366,18.867924528301888,12.5,20.66115702479339,20.833333333333336,19.41747572815534,20.2020202020202,20.408163265306122,19.047619047619047,20.70393374741201,20.833333333333336,20.32520325203252,19.047619047619047,19.047619047619047,21.78649237472767,21.052631578947366,20.0
202203230DET,37.735849056603776,37.3134328358209,38.02281368821293,36.496350364963504,37.59398496240601,36.36363636363637,37.59398496240601,36.90036900369004,36.36363636363637,37.735849056603776,37.735849056603776,36.36363636363637,37.03703703703704,36.36363636363637,38.46153846153847,37.03703703703704,39.37007874015748,67.53246753246754,64.15770609318996,66.66666666666666,67.53246753246754,66.66666666666666,65.75342465753424,66.66666666666666,66.21621621621621,66.21621621621621,66.21621621621621,66.21621621621621,66.21621621621621,68.05111821086261,66.66666666666666,67.10526315789474,66.66666666666666,65.39792387543253
202203230IND,70.93023255813954,67.10526315789474,70.41420118343196,70.41420118343196,70.41420118343196,69.41896024464832,69.41896024464832,69.96996996996997,70.41420118343196,70.93023255813954,70.93023255813954,70.93023255813954,72.45179063360881,68.94409937888199,71.91011235955057,69.96996996996997,69.41896024464832,34.48275862068966,34.129692832764505,34.48275862068966,33.557046979865774,33.89830508474576,32.6797385620915,34.84320557491289,33.11258278145696,31.948881789137378,33.33333333333333,33.33333333333333,32.154340836012864,32.25806451612903,34.48275862068966,34.48275862068966,34.48275862068966,35.08771929824561
202203230LAL,22.47191011235955,21.1864406779661,22.22222222222222,21.78649237472767,22.22222222222222,20.74688796680498,22.93577981651376,21.052631578947366,23.25581395348837,20.876826722338205,20.833333333333336,21.598272138228943,22.22222222222222,20.833333333333336,21.27659574468085,23.52941176470588,22.22222222222222,82.63888888888889,80.0,81.98198198198197,81.30841121495327,81.98198198198197,81.30841121495327,81.30841121495327,81.98198198198197,79.38144329896907,83.33333333333334,83.33333333333334,81.30841121495327,81.98198198198197,82.63888888888889,84.7560975609756,81.30841121495327,81.98198198198197
