,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj
Bookmaker,10x10bet (%),1xBet (%),BetFinal (%),Coolbet (%),Curebet (%),Ditobet (%),GGBET (%),Lasbet (%),Marathonbet (%),N1 Bet (%),Parimatch (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),10x10bet (%),1xBet (%),BetFinal (%),Coolbet (%),Curebet (%),Ditobet (%),GGBET (%),Lasbet (%),Marathonbet (%),N1 Bet (%),Parimatch (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),10x10bet (%),1xBet (%),BetFinal (%),Coolbet (%),Curebet (%),Ditobet (%),GGBET (%),Lasbet (%),Marathonbet (%),N1 Bet (%),Parimatch (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),10x10bet (%),1xBet (%),BetFinal (%),Coolbet (%),Curebet (%),Ditobet (%),GGBET (%),Lasbet (%),Marathonbet (%),N1 Bet (%),Parimatch (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%)
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202110220CLE,,45.45454545454545,47.16981132075472,47.16981132075472,,,46.728971962616825,,44.44444444444444,,47.61904761904761,47.16981132075472,46.728971962616825,46.728971962616825,48.54368932038835,46.728971962616825,47.61904761904761,,56.14035087719298,56.896551724137936,57.08154506437768,,,57.08154506437768,,58.15899581589959,,56.52173913043478,55.55555555555556,57.44680851063831,57.44680851063831,57.44680851063831,57.44680851063831,57.08154506437768,,0.4474097331240189,0.45326664582682086,0.45246232717104246,,,0.4501371662609637,,0.43316719528772085,,0.4572564612326043,0.45918367346938777,0.44855888528345095,0.44855888528345095,0.45800038978756574,0.44855888528345095,0.4548116338083154,,0.5525902668759812,0.5467333541731791,0.5475376728289576,,,0.5498628337390363,,0.5668328047122791,,0.5427435387673956,0.5408163265306123,0.551441114716549,0.551441114716549,0.5419996102124343,0.551441114716549,0.5451883661916845
202110220DEN,,73.54497354497354,76.35933806146572,75.18610421836229,,,74.61928934010153,,75.18610421836229,,76.35933806146572,75.72815533980582,75.18610421836229,76.35933806146572,76.905311778291,75.72815533980582,76.905311778291,,27.77777777777778,28.57142857142857,28.57142857142857,,,29.069767441860467,,27.472527472527474,,27.77777777777778,27.3972602739726,28.98550724637681,27.3972602739726,28.98550724637681,28.57142857142857,27.77777777777778,,0.7258485639686685,0.727711618925008,0.7246327297574309,,,0.719644788523937,,0.732389502762431,,0.7332576617480135,0.7343306680423008,0.7217523388683674,0.7359468148194388,0.7262698738818472,0.726063829787234,0.7346488540262287,,0.27415143603133163,0.2722883810749919,0.27536727024256913,,,0.28035521147606307,,0.2676104972375691,,0.26674233825198634,0.26566933195769926,0.2782476611316325,0.26405318518056115,0.2737301261181528,0.27393617021276595,0.2653511459737713
202110220HOU,,59.51417004048582,60.629921259842526,59.51417004048582,,,60.31746031746032,,58.8477366255144,,60.31746031746032,57.08154506437768,61.68582375478927,59.18367346938776,60.31746031746032,59.51417004048582,61.68582375478927,,41.84100418410041,43.290043290043286,44.44444444444444,,,43.66812227074236,,43.66812227074236,,43.66812227074236,45.45454545454545,42.5531914893617,44.44444444444444,45.87155963302752,44.44444444444444,42.5531914893617,,0.5871843297177143,0.5834290025256668,0.5724794461272177,,,0.5800559925343288,,0.5740354444580784,,0.5800559925343288,0.556697108066971,0.5917728943458199,0.5711159737417943,0.568019747668678,0.5724794461272177,0.5917728943458199,,0.4128156702822857,0.4165709974743333,0.42752055387278237,,,0.41994400746567123,,0.4259645555419216,,0.41994400746567123,0.4433028919330289,0.40822710565418,0.42888402625820565,0.431980252331322,0.42752055387278237,0.40822710565418
202110220LAL,,48.54368932038835,50.98039215686274,50.73891625615764,,,52.15311004784689,,48.54368932038835,,50.24875621890548,51.92307692307693,50.495049504950494,51.21951219512195,51.21951219512195,50.0,50.0,,52.83018867924528,53.48837209302325,53.271028037383175,,,51.45631067961165,,52.15311004784689,,53.70370370370371,50.495049504950494,53.70370370370371,53.70370370370371,54.54545454545454,54.54545454545454,54.54545454545454,,0.4788579689194073,0.4879965080750764,0.48782754957507085,,,0.50336262553802,,0.4820777782903538,,0.4833820792342462,0.5069715560513107,0.4846032025338729,0.48816185966422726,0.4842767295597485,0.47826086956521746,0.47826086956521746,,0.5211420310805926,0.5120034919249236,0.5121724504249292,,,0.49663737446197986,,0.5179222217096461,,0.5166179207657537,0.49302844394868933,0.5153967974661271,0.5118381403357727,0.5157232704402516,0.5217391304347826,0.5217391304347826
202110220ORL,,25.51020408163265,27.027027027027028,26.31578947368421,,,27.932960893854748,,27.472527472527474,,26.666666666666668,26.31578947368421,27.027027027027028,25.97402597402597,27.77777777777778,26.666666666666668,27.77777777777778,,75.72815533980582,77.52808988764045,77.52808988764045,,,75.72815533980582,,75.18610421836229,,77.52808988764045,76.905311778291,76.905311778291,77.52808988764045,78.11816192560175,78.11816192560175,76.905311778291,,0.2519816028965652,0.25849549811211153,0.25341685649202733,,,0.26946421096693174,,0.2676104972375691,,0.2559309849029475,0.2549458313707018,0.26004444177526875,0.2509516424644015,0.2623120192859603,0.25448976750661284,0.2653511459737713,,0.7480183971034348,0.7415045018878884,0.7465831435079727,,,0.7305357890330682,,0.732389502762431,,0.7440690150970525,0.7450541686292982,0.7399555582247312,0.7490483575355984,0.7376879807140397,0.7455102324933871,0.7346488540262287
202110220PHI,,49.01960784313725,50.98039215686274,50.73891625615764,,,50.495049504950494,,48.54368932038835,,50.73891625615764,49.50495049504951,46.2962962962963,51.21951219512195,51.21951219512195,51.21951219512195,51.21951219512195,,52.38095238095239,53.48837209302325,53.271028037383175,,,53.271028037383175,,52.15311004784689,,54.95495495495496,53.271028037383175,58.15899581589959,53.48837209302325,54.54545454545454,53.70370370370371,53.48837209302325,,0.4834254143646408,0.4879965080750764,0.48782754957507085,,,0.48662386302835736,,0.4820777782903538,,0.48005542492442055,0.4816782209417485,0.4432163786069283,0.4891657638136511,0.4842767295597485,0.48816185966422726,0.4891657638136511,,0.5165745856353591,0.5120034919249236,0.5121724504249292,,,0.5133761369716425,,0.5179222217096461,,0.5199445750755795,0.5183217790582515,0.5567836213930718,0.5108342361863488,0.5157232704402516,0.5118381403357727,0.5108342361863488
202110220SAC,,32.6797385620915,33.33333333333333,33.11258278145696,,,34.24657534246575,,30.76923076923077,,32.25806451612903,32.25806451612903,32.89473684210527,32.89473684210527,33.33333333333333,33.33333333333333,31.25,,68.94409937888199,72.45179063360881,70.93023255813954,,,69.41896024464832,,71.91011235955057,,71.42857142857143,70.41420118343196,71.42857142857143,71.42857142857143,72.45179063360881,70.93023255813954,73.54497354497354,,0.3215755203131866,0.31510416666666663,0.31825919621049514,,,0.3303564212397963,,0.29966329966329963,,0.31111111111111106,0.3141847927124,0.3153153153153153,0.3153153153153153,0.31510416666666663,0.31970260223048325,0.2982013253392237,,0.6784244796868134,0.6848958333333334,0.6817408037895047,,,0.6696435787602036,,0.7003367003367004,,0.6888888888888889,0.6858152072875999,0.6846846846846846,0.6846846846846846,0.6848958333333334,0.6802973977695168,0.7017986746607763
202110220WAS,,50.0,49.01960784313725,48.54368932038835,,,47.61904761904761,,46.728971962616825,,48.54368932038835,48.07692307692308,49.01960784313725,47.61904761904761,49.50495049504951,47.61904761904761,46.728971962616825,,51.92307692307693,55.55555555555556,55.55555555555556,,,56.14035087719298,,55.947136563876654,,55.55555555555556,54.54545454545454,55.15695067264574,56.52173913043478,56.896551724137936,56.896551724137936,58.15899581589959,,0.490566037735849,0.46875,0.46632124352331605,,,0.45893719806763283,,0.4551104695456915,,0.46632124352331605,0.46848381601362865,0.4705435516542876,0.4572564612326043,0.4652655222204396,0.45561665357423403,0.44551317898818177,,0.5094339622641509,0.53125,0.533678756476684,,,0.5410628019323672,,0.5448895304543085,,0.533678756476684,0.5315161839863713,0.5294564483457124,0.5427435387673956,0.5347344777795604,0.5443833464257659,0.5544868210118182
202110230CHI,,75.72815533980582,77.52808988764045,77.52808988764045,,,76.905311778291,,77.52808988764045,,78.72340425531915,76.905311778291,76.905311778291,78.11816192560175,80.0,78.11816192560175,78.11816192560175,,25.51020408163265,27.027027027027028,26.31578947368421,,,26.737967914438503,,25.125628140703515,,25.0,26.17801047120419,27.027027027027028,25.97402597402597,25.97402597402597,26.666666666666668,26.666666666666668,,0.7480183971034348,0.7415045018878884,0.7465831435079727,,,0.7420192800371779,,0.755238985754359,,0.7589743589743589,0.7460499923756349,0.7399555582247312,0.7504709383275546,0.7549019607843137,0.7455102324933871,0.7455102324933871,,0.2519816028965652,0.25849549811211153,0.25341685649202733,,,0.2579807199628222,,0.24476101424564106,,0.24102564102564103,0.25395000762436515,0.26004444177526875,0.2495290616724453,0.24509803921568624,0.25448976750661284,0.25448976750661284
202110230CLE,,25.0,26.31578947368421,25.97402597402597,,,26.17801047120419,,25.64102564102564,,23.809523809523807,24.93765586034913,25.97402597402597,25.31645569620253,25.0,25.64102564102564,25.0,,76.905311778291,78.72340425531915,78.11816192560175,,,77.52808988764045,,76.905311778291,,80.0,78.11816192560175,78.11816192560175,78.11816192560175,80.65764023210832,78.72340425531915,79.38144329896907,,0.2453257790368272,0.2505330490405117,0.2495290616724453,,,0.25242498156446763,,0.2500433100421551,,0.22935779816513757,0.2419820287307328,0.2495290616724453,0.24475805371823367,0.23661327231121282,0.24568740198640876,0.23950617283950618,,0.7546742209631728,0.7494669509594883,0.7504709383275546,,,0.7475750184355323,,0.7499566899578449,,0.7706422018348624,0.7580179712692673,0.7504709383275546,0.7552419462817664,0.7633867276887872,0.7543125980135913,0.7604938271604939
202110230IND,,41.84100418410041,42.5531914893617,41.66666666666667,,,40.0,,42.5531914893617,,43.290043290043286,42.5531914893617,41.66666666666667,41.66666666666667,44.642857142857146,42.5531914893617,42.5531914893617,,59.51417004048582,61.38996138996139,62.121212121212125,,,63.63636363636363,,59.83935742971887,,60.629921259842526,59.83935742971887,63.23529411764706,61.68582375478927,61.38996138996139,60.9375,61.68582375478927,,0.4128156702822857,0.40938907768908556,0.40145985401459855,,,0.3859649122807018,,0.4155887507302011,,0.4165709974743333,0.4155887507302011,0.39719626168224303,0.40315106580166826,0.4210286754665453,0.41117892707998716,0.40822710565418,,0.5871843297177143,0.5906109223109144,0.5985401459854014,,,0.6140350877192983,,0.5844112492697988,,0.5834290025256668,0.5844112492697988,0.602803738317757,0.5968489341983317,0.5789713245334547,0.5888210729200128,0.5917728943458199
202110230LAC,,62.121212121212125,63.63636363636363,63.23529411764706,,,63.63636363636363,,62.825278810408925,,62.825278810408925,62.546816479400746,63.23529411764706,62.546816479400746,64.15770609318996,63.23529411764706,63.63636363636363,,39.37007874015748,40.81632653061224,40.65040650406504,,,40.0,,39.68253968253968,,40.98360655737705,40.0,41.1522633744856,40.81632653061224,42.01680672268908,40.0,40.81632653061224,,0.6120841659809568,0.6092362344582594,0.6087006560018414,,,0.6140350877192983,,0.6128827999078978,,0.6052013619819185,0.6099342585829072,0.6057742477824801,0.6051172077201805,0.6042665456299111,0.6125356125356125,0.6092362344582594,,0.3879158340190431,0.39076376554174064,0.39129934399815863,,,0.3859649122807018,,0.3871172000921022,,0.39479863801808146,0.39006574141709277,0.3942257522175199,0.39488279227981954,0.39573345437008883,0.3874643874643875,0.39076376554174064
202110230MIN,,72.97297297297297,75.18610421836229,75.18610421836229,,,74.09326424870466,,75.18610421836229,,75.18610421836229,74.61928934010153,74.61928934010153,75.18610421836229,76.35933806146572,75.18610421836229,76.905311778291,,28.40909090909091,29.411764705882355,28.57142857142857,,,29.585798816568047,,27.472527472527474,,28.98550724637681,28.40909090909091,29.411764705882355,28.57142857142857,29.411764705882355,29.411764705882355,27.77777777777778,,0.7197818842774917,0.7188110521909016,0.7246327297574309,,,0.7146405653961025,,0.732389502762431,,0.7217523388683674,0.7242595599350541,0.7172789896670493,0.7246327297574309,0.7219300552195634,0.7188110521909016,0.7346488540262287,,0.2802181157225084,0.28118894780909853,0.27536727024256913,,,0.28535943460389745,,0.2676104972375691,,0.2782476611316325,0.27574044006494597,0.2827210103329506,0.27536727024256913,0.2780699447804365,0.28118894780909853,0.2653511459737713
202110230POR,,58.8477366255144,59.83935742971887,60.629921259842526,,,59.18367346938776,,57.80590717299579,,61.68582375478927,59.18367346938776,60.629921259842526,60.31746031746032,60.629921259842526,60.31746031746032,58.8477366255144,,42.73504273504273,44.44444444444444,43.66812227074236,,,44.44444444444444,,42.3728813559322,,44.05286343612335,43.290043290043286,44.05286343612335,43.66812227074236,45.24886877828055,43.66812227074236,45.45454545454545,,0.5793081956995949,0.5738125802310655,0.5813140803745096,,,0.5711159737417943,,0.5770274129069104,,0.5833798904975497,0.5775497887748944,0.5791775738096027,0.5800559925343288,0.5726351919776559,0.5800559925343288,0.5642037302725968,,0.4206918043004051,0.42618741976893454,0.41868591962549034,,,0.42888402625820565,,0.42297258709308966,,0.41662010950245026,0.4224502112251055,0.4208224261903973,0.41994400746567123,0.42736480802234417,0.41994400746567123,0.43579626972740315
202110230SAS,,31.54574132492113,33.33333333333333,32.6797385620915,,,31.746031746031743,,31.948881789137378,,32.89473684210527,31.05590062111801,33.33333333333333,32.25806451612903,33.33333333333333,32.25806451612903,33.89830508474576,,69.96996996996997,71.42857142857143,71.42857142857143,,,71.91011235955057,,70.41420118343196,,72.97297297297297,71.91011235955057,71.42857142857143,71.42857142857143,72.97297297297297,71.42857142857143,70.41420118343196,,0.3107473801103013,0.3181818181818181,0.3139013452914798,,,0.3062629043358568,,0.31211332114429235,,0.31071548538797455,0.30161312186525685,0.3181818181818181,0.31111111111111106,0.3135593220338983,0.31111111111111106,0.3249687530045188,,0.6892526198896987,0.6818181818181819,0.6860986547085202,,,0.6937370956641432,,0.6878866788557076,,0.6892845146120256,0.6983868781347431,0.6818181818181819,0.6888888888888889,0.6864406779661018,0.6888888888888889,0.6750312469954812
202110230TOR,,38.02281368821293,39.37007874015748,39.68253968253968,,,39.37007874015748,,36.496350364963504,,39.37007874015748,38.16793893129771,39.37007874015748,37.735849056603776,40.16064257028113,38.46153846153847,40.81632653061224,,63.23529411764706,65.39792387543253,64.53900709219859,,,64.53900709219859,,63.63636363636363,,64.53900709219859,64.53900709219859,64.53900709219859,64.91228070175438,65.75342465753424,64.53900709219859,63.63636363636363,,0.37550389309183274,0.37578342392011027,0.3807517822423849,,,0.378889665179771,,0.36447978793903246,,0.378889665179771,0.3716198408096568,0.378889665179771,0.36762334730732027,0.37918138375233745,0.3734110169491526,0.39076376554174064,,0.6244961069081671,0.6242165760798897,0.6192482177576151,,,0.6211103348202289,,0.6355202120609674,,0.6211103348202289,0.6283801591903432,0.6211103348202289,0.6323766526926798,0.6208186162476625,0.6265889830508474,0.6092362344582594
202110240BRK,,79.38144329896907,81.98198198198197,81.30841121495327,,,80.65764023210832,,78.72340425531915,,78.11816192560175,81.30841121495327,81.98198198198197,81.30841121495327,84.7560975609756,81.30841121495327,81.98198198198197,,22.172949002217297,23.094688221709006,22.727272727272727,,,23.04147465437788,,21.50537634408602,,27.77777777777778,21.88183807439825,22.22222222222222,21.78649237472767,21.27659574468085,23.52941176470588,22.727272727272727,,0.7816643032390214,0.7802110765697087,0.7815434871376071,,,0.7778045195506236,,0.7854371148139695,,0.7376879807140397,0.7879466497552469,0.7867435158501441,0.7886753698181028,0.7993392878991803,0.7755637126376508,0.7829487680876026,,0.21833569676097872,0.21978892343029127,0.21845651286239282,,,0.22219548044937637,,0.2145628851860306,,0.2623120192859603,0.2120533502447532,0.21325648414985593,0.21132463018189718,0.2006607121008198,0.22443628736234922,0.21705123191239734
202110240HOU,,35.587188612099645,35.842293906810035,36.101083032490976,,,35.842293906810035,,34.602076124567475,,36.36363636363637,36.101083032490976,35.08771929824561,35.08771929824561,37.03703703703704,36.36363636363637,35.842293906810035,,66.21621621621621,68.94409937888199,68.05111821086261,,,68.05111821086261,,68.05111821086261,,68.05111821086261,66.66666666666666,68.94409937888199,68.45425867507886,68.94409937888199,68.05111821086261,68.94409937888199,,0.3495677641834759,0.3420510314644458,0.34661853135624193,,,0.34499101700706514,,0.33707744165760256,,0.34826147426981924,0.35128805620608905,0.3372787263014559,0.3388743385536373,0.34946820056435857,0.34826147426981924,0.3420510314644458,,0.6504322358165242,0.6579489685355542,0.653381468643758,,,0.6550089829929348,,0.6629225583423974,,0.6517385257301808,0.648711943793911,0.6627212736985441,0.6611256614463628,0.6505317994356414,0.6517385257301808,0.6579489685355542
202110240LAL,,66.21621621621621,67.53246753246754,68.94409937888199,,,67.10526315789474,,67.10526315789474,,67.53246753246754,66.66666666666666,66.66666666666666,66.66666666666666,68.45425867507886,68.05111821086261,66.66666666666666,,35.587188612099645,37.03703703703704,34.84320557491289,,,36.63003663003663,,35.587188612099645,,36.36363636363637,36.101083032490976,37.03703703703704,36.36363636363637,37.735849056603776,36.36363636363637,37.735849056603776,,0.6504322358165242,0.6458141674333027,0.664282586483725,,,0.6468893741578776,,0.6534585746204004,,0.6499999999999999,0.648711943793911,0.6428571428571428,0.6470588235294117,0.6446387534331035,0.6517385257301808,0.6385542168674698,,0.3495677641834759,0.35418583256669733,0.335717413516275,,,0.3531106258421224,,0.34654142537959964,,0.35,0.35128805620608905,0.3571428571428572,0.35294117647058826,0.3553612465668965,0.34826147426981924,0.3614457831325302
202110240NYK,,87.71498771498771,88.49252013808976,89.28188638799571,,,87.71498771498771,,88.49252013808976,,90.08919722497522,87.71498771498771,88.49252013808976,89.28188638799571,90.9090909090909,89.28188638799571,87.71498771498771,,13.6986301369863,16.666666666666664,14.705882352941178,,,15.974440894568689,,14.285714285714285,,14.285714285714285,15.772870662460567,16.0,15.384615384615383,15.625,15.384615384615383,16.666666666666664,,0.8649231688294448,0.8415101221958783,0.858580652984509,,,0.8459395416795997,,0.8610044785668587,,0.8631307650569723,0.8475872347755751,0.8468789921148848,0.853012997243009,0.8533333333333333,0.853012997243009,0.8403295409964692,,0.13507683117055522,0.15848987780412183,0.14141934701549097,,,0.15406045832040033,,0.1389955214331414,,0.13686923494302766,0.15241276522442498,0.15312100788511518,0.14698700275699092,0.14666666666666667,0.14698700275699092,0.15967045900353077
202110240OKC,,21.1864406779661,22.22222222222222,21.978021978021975,,,21.78649237472767,,21.27659574468085,,19.230769230769237,21.45922746781116,22.22222222222222,20.0,20.40816326530612,21.052631578947366,21.052631578947366,,80.0,83.33333333333334,81.98198198198197,,,81.98198198198197,,81.30841121495327,,84.7560975609756,81.98198198198197,81.98198198198197,83.33333333333334,85.46511627906976,83.33333333333334,83.33333333333334,,0.20938023450586263,0.21052631578947364,0.2114084372916865,,,0.2099529024570164,,0.20740453576274473,,0.18493459630130812,0.20745336971554595,0.21325648414985593,0.1935483870967742,0.19276028241622772,0.2016806722689075,0.2016806722689075,,0.7906197654941374,0.7894736842105263,0.7885915627083135,,,0.7900470975429835,,0.7925954642372554,,0.8150654036986918,0.792546630284454,0.7867435158501441,0.8064516129032259,0.8072397175837723,0.7983193277310925,0.7983193277310925
202110240SAC,,41.84100418410041,44.05286343612335,44.44444444444444,,,43.290043290043286,,43.290043290043286,,44.05286343612335,42.5531914893617,43.66812227074236,43.66812227074236,44.843049327354265,42.5531914893617,44.44444444444444,,59.51417004048582,61.38996138996139,59.51417004048582,,,60.629921259842526,,59.51417004048582,,60.31746031746032,59.83935742971887,60.31746031746032,60.31746031746032,61.38996138996139,60.9375,60.629921259842526,,0.4128156702822857,0.41778910522155727,0.42752055387278237,,,0.4165709974743333,,0.4210921117684164,,0.4220822725445531,0.4155887507302011,0.41994400746567123,0.41994400746567123,0.4221197255406881,0.41117892707998716,0.4229808492922564,,0.5871843297177143,0.5822108947784427,0.5724794461272177,,,0.5834290025256668,,0.5789078882315836,,0.5779177274554469,0.5844112492697988,0.5800559925343288,0.5800559925343288,0.5778802744593119,0.5888210729200128,0.5770191507077436
202110250ATL,,86.20689655172413,87.71498771498771,86.96219035202087,,,86.20689655172413,,86.96219035202087,,86.20689655172413,86.20689655172413,87.71498771498771,87.71498771498771,86.96219035202087,87.71498771498771,86.96219035202087,,15.151515151515152,18.181818181818183,17.123287671232877,,,17.482517482517483,,15.384615384615383,,17.88908765652952,16.722408026755854,17.391304347826086,16.666666666666664,19.230769230769237,16.666666666666664,17.391304347826086,,0.8505154639175257,0.8283062645011601,0.8354882160659591,,,0.8313953488372093,,0.8496815286624204,,0.8281481481481482,0.8375350140056022,0.8345360300843583,0.8403295409964692,0.8189073050951503,0.8403295409964692,0.8333423868759846,,0.14948453608247425,0.17169373549883993,0.16451178393404084,,,0.16860465116279072,,0.15031847133757958,,0.1718518518518519,0.1624649859943978,0.16546396991564183,0.15967045900353077,0.18109269490484964,0.15967045900353077,0.16665761312401542
202110250BRK,,68.94409937888199,70.41420118343196,70.41420118343196,,,69.41896024464832,,70.93023255813954,,71.42857142857143,69.96996996996997,68.94409937888199,70.93023255813954,72.45179063360881,70.93023255813954,68.94409937888199,,32.6797385620915,34.48275862068966,33.557046979865774,,,34.24657534246575,,31.64556962025317,,32.25806451612903,33.11258278145696,35.842293906810035,32.89473684210527,33.33333333333333,33.33333333333333,35.842293906810035,,0.6784244796868134,0.6712701808986578,0.6772468584087697,,,0.6696435787602036,,0.6914908882192566,,0.6888888888888889,0.678776069299481,0.6579489685355542,0.6831712348953728,0.6848958333333334,0.6802973977695168,0.6579489685355542,,0.3215755203131866,0.32872981910134214,0.3227531415912303,,,0.3303564212397963,,0.3085091117807433,,0.31111111111111106,0.32122393070051897,0.3420510314644458,0.31682876510462715,0.31510416666666663,0.31970260223048325,0.3420510314644458
202110250CHO,,47.61904761904761,48.07692307692308,48.54368932038835,,,49.50495049504951,,46.728971962616825,,48.07692307692308,47.61904761904761,49.01960784313725,47.61904761904761,49.01960784313725,49.01960784313725,47.61904761904761,,54.12844036697248,56.14035087719298,55.55555555555556,,,54.337899543379,,55.947136563876654,,55.947136563876654,54.95495495495496,55.15695067264574,56.52173913043478,56.896551724137936,55.55555555555556,57.08154506437768,,0.46801202232717903,0.4613143412107479,0.46632124352331605,,,0.4767295049849798,,0.4551104695456915,,0.46217118657871165,0.4642409033877038,0.4705435516542876,0.4572564612326043,0.4628151931056495,0.46875,0.4548116338083154,,0.531987977672821,0.5386856587892522,0.533678756476684,,,0.5232704950150203,,0.5448895304543085,,0.5378288134212884,0.5357590966122961,0.5294564483457124,0.5427435387673956,0.5371848068943506,0.53125,0.5451883661916845
202110250DEN,,82.63888888888889,84.7560975609756,83.33333333333334,,,81.98198198198197,,82.63888888888889,,84.7560975609756,84.02555910543131,81.98198198198197,84.7560975609756,85.46511627906976,84.02555910543131,83.33333333333334,,18.867924528301888,21.052631578947366,20.66115702479339,,,21.78649237472767,,20.0,,19.230769230769237,19.193857965451052,22.22222222222222,19.047619047619047,20.0,20.0,21.052631578947366,,0.8141215954563057,0.8010312405216864,0.8013245033112583,,,0.7900470975429835,,0.8051420838971584,,0.8150654036986918,0.814047991064798,0.7867435158501441,0.8165034965034965,0.8103638368246968,0.8077395577395577,0.7983193277310925,,0.18587840454369436,0.1989687594783136,0.1986754966887417,,,0.2099529024570164,,0.19485791610284167,,0.18493459630130812,0.18595200893520192,0.21325648414985593,0.1834965034965035,0.1896361631753032,0.19226044226044225,0.2016806722689075
