,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb
Bookmaker,1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%)
game_id,,,,,,,,,,,,,,,,,,,,
202001310HOU,75.18610421836229,77.52808988764045,78.72340425531915,75.72815533980582,76.905311778291,76.905311778291,76.905311778291,79.38144329896907,78.11816192560175,80.0,27.173913043478258,26.246719160104988,26.737967914438503,26.881720430107524,26.041666666666668,27.027027027027028,27.027027027027028,26.666666666666668,26.666666666666668,25.0
202001310LAL,90.9090909090909,90.9090909090909,89.28188638799571,90.08919722497522,90.08919722497522,90.9090909090909,90.08919722497522,91.74236168455822,90.9090909090909,91.74236168455822,11.627906976744185,13.003901170351106,16.722408026755854,12.21001221001221,12.953367875647666,12.5,13.793103448275861,14.534883720930234,13.333333333333334,13.333333333333334
202001310MIL,90.08919722497522,90.08919722497522,86.96219035202087,90.08919722497522,90.08919722497522,90.9090909090909,90.08919722497522,91.74236168455822,90.9090909090909,90.9090909090909,12.345679012345679,13.227513227513226,18.587360594795538,12.658227848101266,13.175230566534916,12.5,13.793103448275861,14.285714285714285,13.793103448275861,13.333333333333334
202001310NOP,73.54497354497354,76.35933806146572,77.52808988764045,74.09326424870466,75.72815533980582,76.905311778291,76.905311778291,77.52808988764045,76.905311778291,75.18610421836229,28.901734104046245,27.548209366391184,28.011204481792717,28.57142857142857,27.397260273972602,27.77777777777778,27.027027027027028,28.24858757062147,27.397260273972602,29.411764705882355
202001310PHO,50.73891625615764,51.92307692307693,51.21951219512195,50.495049504950494,51.21951219512195,50.98039215686274,51.21951219512195,52.60663507109005,51.21951219512195,51.21951219512195,51.45631067961165,51.92307692307693,54.337899543378995,52.15311004784689,51.21951219512195,52.83018867924528,53.48837209302325,53.48837209302325,53.70370370370371,53.48837209302325
202002010BOS,50.73891625615764,51.21951219512195,51.21951219512195,50.495049504950494,50.495049504950494,51.45631067961165,51.21951219512195,52.60663507109005,51.21951219512195,50.0,51.45631067961165,52.38095238095239,54.337899543378995,52.15311004784689,51.92307692307693,52.60663507109005,53.48837209302325,53.48837209302325,53.70370370370371,54.54545454545454
202002010CLE,54.337899543378995,54.337899543378995,55.15695067264574,54.95495495495496,53.70370370370371,54.95495495495496,55.55555555555556,55.947136563876654,55.55555555555556,57.08154506437768,48.07692307692308,49.504950495049506,50.24875621890548,47.61904761904761,49.01960784313725,49.01960784313725,49.01960784313725,50.24875621890548,49.01960784313725,47.61904761904761
202002010DAL,66.21621621621621,66.21621621621621,64.53900709219859,66.66666666666666,65.39792387543253,63.63636363636363,66.66666666666666,66.66666666666666,66.66666666666666,64.53900709219859,36.101083032490976,37.453183520599254,40.98360655737705,36.101083032490976,37.174721189591075,40.32258064516129,36.36363636363637,39.37007874015748,37.03703703703704,40.0
202002010IND,85.46511627906976,86.96219035202087,88.49252013808976,86.20689655172413,86.20689655172413,86.20689655172413,86.96219035202087,89.28188638799571,86.96219035202087,86.20689655172413,16.94915254237288,17.123287671232877,17.006802721088434,16.420361247947454,17.123287671232877,17.24137931034483,17.391304347826086,16.474464579901152,17.391304347826086,18.181818181818183
202002010LAC,83.33333333333334,84.7560975609756,81.98198198198197,84.02555910543131,84.7560975609756,85.46511627906976,85.46511627906976,87.71498771498771,84.7560975609756,85.46511627906976,19.047619047619047,18.726591760299627,24.03846153846154,18.726591760299627,18.6219739292365,18.51851851851852,18.181818181818183,18.6219739292365,19.047619047619047,19.047619047619047
202002010ORL,44.052863436123346,46.728971962616825,47.61904761904761,44.642857142857146,45.662100456621005,47.16981132075472,45.45454545454545,47.61904761904761,45.45454545454545,44.44444444444444,58.15899581589959,57.08154506437768,57.80590717299579,57.80590717299579,56.896551724137936,56.896551724137936,58.50622406639005,58.50622406639005,58.50622406639005,59.83935742971887
202002010POR,31.347962382445143,34.72222222222222,35.08771929824561,31.05590062111801,31.545741324921135,33.33333333333333,32.25806451612903,32.25806451612903,31.746031746031743,34.48275862068966,70.93023255813954,69.41896024464832,70.41420118343196,71.42857142857143,71.42857142857143,70.41420118343196,71.42857142857143,73.54497354497354,72.45179063360881,70.41420118343196
202002010SAC,28.901734104046245,31.05590062111801,32.467532467532465,28.57142857142857,28.08988764044944,32.89473684210527,28.57142857142857,29.761904761904763,28.57142857142857,31.25,73.54497354497354,72.97297297297297,72.97297297297297,74.09326424870466,74.61928934010153,71.42857142857143,75.18610421836229,76.35933806146572,75.72815533980582,73.54497354497354
202002010SAS,78.72340425531915,78.72340425531915,80.0,79.38144329896907,78.72340425531915,81.30841121495327,79.38144329896907,80.0,78.72340425531915,80.0,23.58490566037736,24.691358024691358,25.510204081632654,23.25581395348837,24.449877750611247,22.22222222222222,24.449877750611247,25.839793281653744,25.64102564102564,24.449877750611247
202002010WAS,46.08294930875576,47.16981132075472,49.01960784313725,45.662100456621005,46.728971962616825,49.504950495049506,47.61904761904761,49.01960784313725,46.728971962616825,47.61904761904761,56.14035087719298,56.52173913043478,56.52173913043478,56.896551724137936,55.947136563876654,54.54545454545454,56.52173913043478,57.08154506437768,57.446808510638306,57.08154506437768
202002020DET,44.44444444444444,43.66812227074236,47.16981132075472,44.052863436123346,45.04504504504504,44.843049327354265,45.45454545454545,47.16981132075472,46.728971962616825,46.728971962616825,57.80590717299579,60.317460317460316,58.50622406639005,58.50622406639005,57.446808510638306,58.8477366255144,58.50622406639005,58.8477366255144,57.446808510638306,58.15899581589959
202002020HOU,65.39792387543253,67.10526315789474,69.96996996996997,66.21621621621621,67.53246753246754,65.75342465753424,66.66666666666666,68.05111821086261,68.05111821086261,67.53246753246754,37.03703703703704,34.96503496503497,35.587188612099645,36.36363636363637,35.3356890459364,38.46153846153847,36.36363636363637,38.02281368821293,36.36363636363637,37.03703703703704
202002020MIL,88.49252013808976,90.08919722497522,89.28188638799571,88.49252013808976,89.28188638799571,89.28188638799571,90.08919722497522,92.5925925925926,90.08919722497522,90.9090909090909,13.513513513513514,13.94700139470014,16.207455429497568,13.88888888888889,13.88888888888889,13.333333333333334,13.793103448275861,13.089005235602095,14.814814814814813,13.333333333333334
202002020TOR,81.98198198198197,85.46511627906976,84.02555910543131,82.63888888888889,83.33333333333334,82.63888888888889,84.7560975609756,86.20689655172413,84.7560975609756,85.46511627906976,20.408163265306122,18.51851851851852,21.45922746781116,20.0,20.161290322580644,22.22222222222222,19.047619047619047,19.569471624266143,19.047619047619047,19.047619047619047
202002030ATL,32.89473684210527,32.6797385620915,33.557046979865774,31.746031746031743,31.746031746031743,33.89830508474576,32.25806451612903,34.01360544217687,32.25806451612903,35.842293906810035,69.41896024464832,71.42857142857143,71.42857142857143,70.93023255813954,70.93023255813954,70.41420118343196,71.42857142857143,71.91011235955057,71.42857142857143,68.94409937888199
202002030BRK,56.14035087719298,56.52173913043478,58.8477366255144,57.08154506437768,56.896551724137936,57.80590717299579,57.446808510638306,58.15899581589959,57.446808510638306,58.15899581589959,46.08294930875576,47.61904761904761,46.08294930875576,45.45454545454545,45.662100456621005,46.2962962962963,46.728971962616825,48.07692307692308,46.728971962616825,46.728971962616825
202002030CHO,37.735849056603776,37.59398496240601,36.496350364963504,37.174721189591075,36.36363636363637,37.03703703703704,36.36363636363637,38.46153846153847,36.36363636363637,35.842293906810035,64.53900709219859,66.21621621621621,68.45425867507886,65.39792387543253,66.21621621621621,66.66666666666666,66.66666666666666,67.53246753246754,68.05111821086261,68.94409937888199
202002030CLE,47.16981132075472,46.728971962616825,49.01960784313725,46.728971962616825,46.08294930875576,48.07692307692308,46.728971962616825,47.61904761904761,46.728971962616825,47.61904761904761,55.15695067264574,57.08154506437768,55.947136563876654,55.947136563876654,56.14035087719298,55.947136563876654,57.446808510638306,58.50622406639005,57.446808510638306,57.08154506437768
202002030IND,67.10526315789474,66.21621621621621,69.96996996996997,67.53246753246754,66.66666666666666,68.05111821086261,66.66666666666666,69.41896024464832,68.05111821086261,67.53246753246754,35.3356890459364,37.59398496240601,35.08771929824561,35.08771929824561,35.842293906810035,36.36363636363637,36.36363636363637,36.63003663003663,36.36363636363637,37.03703703703704
202002030LAC,80.0,81.30841121495327,81.98198198198197,80.65764023210832,80.65764023210832,81.30841121495327,81.30841121495327,82.63888888888889,81.98198198198197,81.98198198198197,22.421524663677133,22.573363431151243,23.04147465437788,21.978021978021978,22.47191011235955,22.727272727272727,21.78649237472767,23.364485981308412,22.22222222222222,22.22222222222222
202002030MEM,81.98198198198197,81.30841121495327,82.63888888888889,81.30841121495327,81.30841121495327,81.98198198198197,81.98198198198197,83.33333333333334,81.98198198198197,84.02555910543131,20.408163265306122,22.075055187637968,22.371364653243848,21.27659574468085,21.978021978021978,22.22222222222222,21.27659574468085,22.67573696145125,22.22222222222222,20.408163265306122
202002030MIA,57.446808510638306,58.15899581589959,58.50622406639005,57.80590717299579,57.446808510638306,58.50622406639005,59.183673469387756,58.8477366255144,58.50622406639005,58.8477366255144,44.843049327354265,45.45454545454545,46.728971962616825,44.642857142857146,44.843049327354265,45.45454545454545,44.44444444444444,47.16981132075472,45.45454545454545,45.45454545454545
202002030SAC,51.45631067961165,52.15311004784689,54.12844036697248,52.15311004784689,50.73891625615764,53.70370370370371,53.48837209302325,53.271028037383175,53.70370370370371,54.54545454545454,50.73891625615764,51.45631067961165,50.98039215686274,50.495049504950494,51.92307692307693,50.0,51.21951219512195,52.83018867924528,51.21951219512195,50.0
202002030WAS,71.42857142857143,71.91011235955057,71.42857142857143,71.91011235955057,71.91011235955057,72.45179063360881,72.97297297297297,73.54497354497354,72.97297297297297,71.42857142857143,30.864197530864196,31.545741324921135,33.557046979865774,30.76923076923077,31.05590062111801,31.746031746031743,30.3951367781155,32.362459546925564,31.25,33.33333333333333
202002040DEN,63.63636363636363,66.21621621621621,65.39792387543253,64.53900709219859,62.546816479400746,65.39792387543253,64.91228070175438,65.75342465753424,63.63636363636363,64.53900709219859,38.61003861003861,37.878787878787875,40.16064257028113,38.02281368821293,40.0,38.46153846153847,37.735849056603776,40.16064257028113,39.37007874015748,40.0
202002040HOU,90.08919722497522,90.9090909090909,89.28188638799571,90.08919722497522,90.08919722497522,90.9090909090909,90.08919722497522,93.4597776324395,90.9090909090909,90.9090909090909,12.21001221001221,13.14060446780552,15.723270440251572,12.345679012345679,13.054830287206268,12.5,13.793103448275861,12.15066828675577,13.333333333333334,13.333333333333334
202002040LAL,84.7560975609756,86.20689655172413,87.71498771498771,85.46511627906976,85.46511627906976,86.20689655172413,86.96219035202087,88.49252013808976,86.96219035202087,87.71498771498771,17.24137931034483,17.482517482517483,17.793594306049823,16.80672268907563,17.421602787456447,17.88908765652952,17.391304347826086,17.793594306049823,17.391304347826086,16.666666666666664
202002040NOP,31.948881789137378,33.11258278145696,32.467532467532465,31.746031746031743,31.545741324921135,31.746031746031743,30.3951367781155,32.89473684210527,31.746031746031743,31.25,70.41420118343196,70.93023255813954,72.97297297297297,70.93023255813954,71.42857142857143,72.45179063360881,72.97297297297297,72.97297297297297,72.45179063360881,73.54497354497354
202002050BOS,68.45425867507886,69.41896024464832,71.42857142857143,68.94409937888199,68.94409937888199,70.41420118343196,68.94409937888199,70.41420118343196,70.41420118343196,69.41896024464832,33.89830508474576,34.01360544217687,33.557046979865774,33.670033670033675,33.670033670033675,33.33333333333333,34.48275862068966,35.587188612099645,33.89830508474576,35.08771929824561
202002050BRK,73.54497354497354,74.61928934010153,74.09326424870466,74.09326424870466,73.54497354497354,71.42857142857143,72.97297297297297,75.18610421836229,73.54497354497354,73.54497354497354,28.901734104046245,29.154518950437318,31.446540880503143,28.57142857142857,29.154518950437318,32.89473684210527,30.3951367781155,30.864197530864196,30.76923076923077,31.25
202002050DAL,62.546816479400746,64.91228070175438,66.66666666666666,63.23529411764706,64.15770609318996,62.546816479400746,64.91228070175438,64.15770609318996,64.53900709219859,67.53246753246754,40.0,38.759689922480625,38.759689922480625,39.37007874015748,38.759689922480625,42.016806722689076,37.735849056603776,42.016806722689076,38.46153846153847,37.03703703703704
202002050DET,43.66812227074236,44.44444444444444,45.04504504504504,43.290043290043286,44.052863436123346,44.44444444444444,44.44444444444444,46.2962962962963,44.44444444444444,44.44444444444444,58.8477366255144,59.183673469387756,59.83935742971887,59.51417004048582,58.8477366255144,59.51417004048582,59.183673469387756,59.83935742971887,59.51417004048582,60.629921259842526
202002050LAC,71.42857142857143,72.97297297297297,73.54497354497354,71.91011235955057,72.45179063360881,72.45179063360881,72.97297297297297,74.09326424870466,73.54497354497354,73.54497354497354,30.864197530864196,30.76923076923077,31.948881789137378,30.76923076923077,30.58103975535168,31.746031746031743,30.3951367781155,32.154340836012864,30.76923076923077,31.25
202002050MIN,64.15770609318996,63.63636363636363,64.53900709219859,64.91228070175438,62.546816479400746,64.91228070175438,64.91228070175438,64.53900709219859,64.91228070175438,64.53900709219859,38.16793893129771,40.16064257028113,40.98360655737705,37.59398496240601,40.0,39.37007874015748,37.735849056603776,41.49377593360996,37.735849056603776,40.0
202002050OKC,90.9090909090909,90.9090909090909,90.9090909090909,90.9090909090909,90.08919722497522,92.5925925925926,91.74236168455822,94.34069043576685,90.9090909090909,90.08919722497522,11.363636363636363,12.953367875647666,14.084507042253522,11.627906976744185,12.903225806451612,11.11111111111111,12.5,11.574074074074074,13.333333333333334,14.285714285714285
202002050TOR,70.41420118343196,70.41420118343196,69.96996996996997,70.93023255813954,69.96996996996997,70.41420118343196,70.93023255813954,70.41420118343196,70.41420118343196,68.94409937888199,31.84713375796178,33.33333333333333,35.587188612099645,31.645569620253166,32.89473684210527,33.33333333333333,32.89473684210527,35.842293906810035,33.89830508474576,35.842293906810035
202002050UTA,81.30841121495327,81.98198198198197,83.33333333333334,81.98198198198197,81.98198198198197,83.33333333333334,84.7560975609756,86.96219035202087,83.33333333333334,81.98198198198197,21.008403361344538,22.22222222222222,22.172949002217297,20.66115702479339,20.876826722338205,20.408163265306122,19.047619047619047,19.379844961240313,21.052631578947366,22.22222222222222
202002060CHI,33.89830508474576,33.557046979865774,35.587188612099645,33.670033670033675,33.11258278145696,32.89473684210527,32.89473684210527,35.08771929824561,33.33333333333333,35.842293906810035,68.45425867507886,69.96996996996997,69.41896024464832,68.94409937888199,69.41896024464832,71.42857142857143,70.93023255813954,70.93023255813954,70.93023255813954,68.94409937888199
202002060LAL,70.41420118343196,73.54497354497354,70.93023255813954,71.42857142857143,71.91011235955057,71.42857142857143,71.42857142857143,71.42857142857143,71.42857142857143,71.42857142857143,31.84713375796178,30.58103975535168,34.129692832764505,31.05590062111801,31.05590062111801,32.25806451612903,32.25806451612903,34.48275862068966,32.25806451612903,33.33333333333333
202002060MIL,80.65764023210832,81.30841121495327,81.98198198198197,81.30841121495327,81.30841121495327,82.63888888888889,82.63888888888889,83.33333333333334,81.98198198198197,83.33333333333334,21.645021645021643,22.624434389140273,23.04147465437788,21.27659574468085,21.645021645021643,21.27659574468085,20.833333333333336,22.93577981651376,22.22222222222222,21.78649237472767
202002060NYK,41.1522633744856,41.49377593360996,43.66812227074236,40.816326530612244,40.65040650406504,42.91845493562232,40.816326530612244,43.290043290043286,40.816326530612244,42.5531914893617,60.9375,62.121212121212125,61.38996138996139,61.68582375478927,62.121212121212125,61.38996138996139,62.121212121212125,62.825278810408925,62.546816479400746,62.546816479400746
202002060POR,59.83935742971887,60.629921259842526,60.317460317460316,60.629921259842526,60.317460317460316,61.68582375478927,61.68582375478927,61.38996138996139,60.9375,62.546816479400746,42.3728813559322,43.66812227074236,44.843049327354265,42.016806722689076,42.3728813559322,42.5531914893617,41.66666666666667,44.843049327354265,42.5531914893617,42.5531914893617
202002070BOS,89.28188638799571,89.28188638799571,90.08919722497522,89.28188638799571,89.28188638799571,88.49252013808976,90.08919722497522,92.5925925925926,90.08919722497522,90.08919722497522,12.987012987012985,14.064697609001406,14.903129657228018,13.513513513513514,14.005602240896359,15.384615384615385,14.285714285714285,13.698630136986301,14.285714285714285,14.814814814814813
202002070IND,52.15311004784689,52.38095238095239,54.337899543378995,52.60663507109005,52.38095238095239,52.83018867924528,53.48837209302325,53.70370370370371,53.70370370370371,53.48837209302325,50.24875621890548,50.495049504950494,51.21951219512195,50.0,50.24875621890548,50.98039215686274,51.21951219512195,52.15311004784689,51.21951219512195,51.21951219512195
202002070OKC,90.08919722497522,90.08919722497522,89.28188638799571,90.08919722497522,90.08919722497522,89.28188638799571,90.08919722497522,93.4597776324395,90.9090909090909,91.74236168455822,12.21001221001221,13.245033112582782,15.723270440251572,12.345679012345679,13.210039630118892,14.285714285714285,13.793103448275861,12.224938875305623,13.333333333333334,13.333333333333334
202002070PHI,70.93023255813954,71.42857142857143,70.93023255813954,71.42857142857143,69.96996996996997,71.42857142857143,72.97297297297297,72.45179063360881,72.97297297297297,70.41420118343196,31.347962382445143,32.05128205128205,34.129692832764505,31.05590062111801,32.6797385620915,32.89473684210527,30.3951367781155,33.44481605351171,31.25,34.48275862068966
202002070PHO,45.87155963302752,46.728971962616825,48.54368932038835,45.45454545454545,45.87155963302752,45.87155963302752,45.45454545454545,48.54368932038835,45.45454545454545,47.61904761904761,56.52173913043478,57.08154506437768,56.52173913043478,57.08154506437768,56.52173913043478,58.15899581589959,58.50622406639005,57.446808510638306,58.50622406639005,57.08154506437768
202002070SAC,50.24875621890548,50.73891625615764,53.70370370370371,50.0,50.495049504950494,50.98039215686274,51.21951219512195,52.15311004784689,51.21951219512195,51.21951219512195,52.15311004784689,52.83018867924528,51.21951219512195,52.60663507109005,51.92307692307693,52.83018867924528,53.48837209302325,54.12844036697248,53.70370370370371,53.48837209302325
202002070UTA,84.7560975609756,86.20689655172413,86.20689655172413,86.20689655172413,85.46511627906976,85.46511627906976,85.46511627906976,89.28188638799571,86.20689655172413,86.20689655172413,17.24137931034483,17.57469244288225,19.305019305019304,16.528925619834713,17.543859649122805,18.181818181818183,18.181818181818183,17.006802721088434,18.181818181818183,18.181818181818183
202002070WAS,42.91845493562232,43.66812227074236,43.290043290043286,42.5531914893617,42.91845493562232,44.052863436123346,41.66666666666667,46.728971962616825,42.5531914893617,40.816326530612244,59.183673469387756,60.317460317460316,61.68582375478927,59.83935742971887,59.51417004048582,60.317460317460316,61.68582375478927,59.51417004048582,60.9375,63.63636363636363
202002080CHO,42.73504273504273,44.44444444444444,44.44444444444444,42.3728813559322,42.3728813559322,44.843049327354265,43.66812227074236,44.642857142857146,42.5531914893617,44.44444444444444,59.51417004048582,59.51417004048582,60.9375,60.317460317460316,59.83935742971887,58.8477366255144,59.83935742971887,61.38996138996139,60.9375,59.83935742971887
202002080DET,48.54368932038835,48.07692307692308,50.0,48.54368932038835,47.61904761904761,48.54368932038835,50.0,49.504950495049506,49.01960784313725,54.54545454545454,53.70370370370371,55.55555555555556,55.947136563876654,54.337899543378995,54.95495495495496,55.55555555555556,54.54545454545454,56.896551724137936,55.55555555555556,50.0
202002080GSW,11.11111111111111,12.091898428053206,13.75515818431912,11.627906976744185,12.330456226880395,11.76470588235294,11.11111111111111,11.086474501108649,11.11111111111111,10.81081081081081,90.9090909090909,91.74236168455822,91.74236168455822,90.9090909090909,90.9090909090909,91.74236168455822,92.5925925925926,95.23809523809523,93.4597776324395,93.4597776324395
202002080IND,65.39792387543253,67.10526315789474,66.21621621621621,66.21621621621621,66.66666666666666,65.75342465753424,66.66666666666666,68.94409937888199,68.05111821086261,70.41420118343196,37.03703703703704,36.36363636363637,39.37007874015748,36.36363636363637,36.101083032490976,38.46153846153847,36.36363636363637,37.03703703703704,36.36363636363637,34.48275862068966
202002080MIN,20.408163265306122,19.230769230769234,20.04008016032064,20.0,19.047619047619047,18.181818181818183,19.047619047619047,19.49317738791423,20.0,20.0,81.98198198198197,84.7560975609756,85.46511627906976,82.63888888888889,84.02555910543131,85.46511627906976,84.7560975609756,86.20689655172413,84.02555910543131,84.7560975609756
202002080ORL,24.752475247524753,24.449877750611247,23.52941176470588,24.449877750611247,23.474178403755868,26.31578947368421,23.809523809523807,23.75296912114014,24.449877750611247,23.094688221709006,77.52808988764045,79.38144329896907,81.98198198198197,78.11816192560175,79.38144329896907,77.52808988764045,80.0,81.98198198198197,80.0,81.98198198198197
202002080PHO,42.73504273504273,42.19409282700422,42.5531914893617,42.3728813559322,41.32231404958678,43.66812227074236,40.816326530612244,43.66812227074236,40.816326530612244,44.44444444444444,59.51417004048582,61.38996138996139,62.825278810408925,60.317460317460316,61.38996138996139,60.629921259842526,62.121212121212125,62.121212121212125,62.546816479400746,60.629921259842526
202002080SAC,44.843049327354265,46.728971962616825,48.54368932038835,44.642857142857146,45.04504504504504,48.07692307692308,45.45454545454545,47.61904761904761,46.728971962616825,46.728971962616825,57.446808510638306,57.08154506437768,57.08154506437768,57.80590717299579,57.446808510638306,55.947136563876654,58.50622406639005,58.15899581589959,57.446808510638306,58.15899581589959
202002080TOR,70.93023255813954,72.45179063360881,71.91011235955057,71.42857142857143,71.42857142857143,70.93023255813954,72.97297297297297,72.97297297297297,72.97297297297297,73.54497354497354,31.347962382445143,31.347962382445143,33.557046979865774,31.05590062111801,31.15264797507788,33.33333333333333,30.3951367781155,33.33333333333333,31.25,31.25
202002090ATL,64.91228070175438,68.05111821086261,70.93023255813954,65.75342465753424,67.53246753246754,66.66666666666666,66.66666666666666,67.53246753246754,66.66666666666666,67.53246753246754,37.3134328358209,35.842293906810035,34.129692832764505,36.76470588235294,35.3356890459364,37.03703703703704,36.36363636363637,38.46153846153847,37.03703703703704,37.03703703703704
202002090CLE,31.948881789137378,35.08771929824561,34.602076124567475,31.746031746031743,33.33333333333333,33.89830508474576,32.89473684210527,35.08771929824561,33.89830508474576,35.842293906810035,70.41420118343196,68.94409937888199,70.41420118343196,70.93023255813954,69.41896024464832,70.41420118343196,70.93023255813954,70.93023255813954,70.41420118343196,68.94409937888199
202002090HOU,57.08154506437768,57.80590717299579,61.68582375478927,57.80590717299579,57.08154506437768,58.50622406639005,59.183673469387756,59.51417004048582,59.51417004048582,58.15899581589959,45.248868778280546,45.04504504504504,44.052863436123346,44.843049327354265,45.248868778280546,45.45454545454545,44.44444444444444,46.728971962616825,44.44444444444444,46.728971962616825
202002090OKC,47.16981132075472,48.54368932038835,52.60663507109005,46.728971962616825,48.07692307692308,49.504950495049506,49.01960784313725,50.0,49.01960784313725,49.01960784313725,55.15695067264574,55.15695067264574,52.38095238095239,55.947136563876654,54.54545454545454,54.337899543378995,55.55555555555556,56.14035087719298,55.55555555555556,55.55555555555556
202002090PHI,85.46511627906976,86.20689655172413,86.96219035202087,86.96219035202087,84.7560975609756,84.02555910543131,85.46511627906976,89.28188638799571,86.96219035202087,85.46511627906976,16.528925619834713,18.01801801801802,18.050541516245488,16.0,18.796992481203006,20.0,18.181818181818183,16.778523489932887,17.391304347826086,19.047619047619047
202002090POR,65.39792387543253,67.53246753246754,68.45425867507886,66.21621621621621,65.75342465753424,68.05111821086261,66.66666666666666,67.10526315789474,68.05111821086261,69.41896024464832,37.03703703703704,36.36363636363637,36.496350364963504,36.36363636363637,36.90036900369004,36.36363636363637,36.36363636363637,39.0625,36.36363636363637,35.08771929824561
202002090WAS,44.642857142857146,46.728971962616825,47.16981132075472,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,46.08294930875576,44.44444444444444,46.728971962616825,57.446808510638306,57.446808510638306,58.50622406639005,58.15899581589959,58.15899581589959,59.83935742971887,59.183673469387756,59.83935742971887,59.51417004048582,58.15899581589959
202002100DAL,52.15311004784689,52.60663507109005,49.01960784313725,52.60663507109005,51.92307692307693,50.98039215686274,53.48837209302325,53.70370370370371,53.70370370370371,53.48837209302325,50.24875621890548,50.98039215686274,55.947136563876654,50.0,50.495049504950494,52.83018867924528,51.21951219512195,52.15311004784689,51.21951219512195,51.21951219512195
202002100DEN,71.91011235955057,73.54497354497354,75.72815533980582,72.45179063360881,72.97297297297297,74.09326424870466,73.54497354497354,74.09326424870466,73.54497354497354,75.18610421836229,30.3951367781155,30.211480362537763,29.761904761904763,30.211480362537763,29.94011976047904,29.850746268656714,29.411764705882355,32.154340836012864,30.76923076923077,29.411764705882355
202002100DET,60.629921259842526,62.121212121212125,63.23529411764706,60.9375,61.68582375478927,60.9375,62.121212121212125,62.546816479400746,61.68582375478927,61.68582375478927,41.49377593360996,41.32231404958678,41.66666666666667,41.66666666666667,40.98360655737705,44.052863436123346,40.816326530612244,43.66812227074236,41.66666666666667,42.5531914893617
202002100GSW,29.585798816568047,30.211480362537763,29.850746268656714,29.239766081871345,29.850746268656714,30.76923076923077,35.842293906810035,30.76923076923077,30.3951367781155,30.76923076923077,72.45179063360881,73.54497354497354,75.18610421836229,73.54497354497354,72.97297297297297,73.54497354497354,67.53246753246754,75.18610421836229,74.09326424870466,73.54497354497354
202002100IND,72.45179063360881,72.45179063360881,74.09326424870466,72.97297297297297,71.91011235955057,72.45179063360881,72.97297297297297,74.61928934010153,72.45179063360881,73.54497354497354,29.761904761904763,30.959752321981426,31.446540880503143,29.585798816568047,30.76923076923077,31.746031746031743,30.3951367781155,31.545741324921135,31.746031746031743,31.25
202002100LAL,90.08919722497522,90.9090909090909,90.08919722497522,90.9090909090909,90.08919722497522,90.08919722497522,90.08919722497522,94.34069043576685,90.9090909090909,90.9090909090909,12.345679012345679,12.836970474967908,15.408320493066254,12.048192771084338,12.787723785166241,13.333333333333334,13.793103448275861,12.004801920768307,13.333333333333334,13.793103448275861
202002100MIL,81.98198198198197,84.02555910543131,84.02555910543131,82.63888888888889,84.02555910543131,83.33333333333334,85.46511627906976,86.20689655172413,86.20689655172413,84.7560975609756,20.408163265306122,19.41747572815534,21.45922746781116,20.0,19.342359767891683,20.408163265306122,18.181818181818183,19.49317738791423,18.181818181818183,20.0
202002100ORL,78.72340425531915,78.72340425531915,79.38144329896907,79.38144329896907,78.72340425531915,80.65764023210832,80.0,81.98198198198197,80.0,79.38144329896907,23.58490566037736,24.691358024691358,25.64102564102564,23.25581395348837,24.509803921568626,23.04147465437788,23.809523809523807,23.980815347721823,23.809523809523807,25.64102564102564
202002100TOR,78.72340425531915,78.72340425531915,79.38144329896907,79.38144329896907,77.52808988764045,80.65764023210832,79.38144329896907,81.30841121495327,78.72340425531915,80.0,23.58490566037736,25.062656641604008,25.64102564102564,23.25581395348837,25.510204081632654,23.809523809523807,24.449877750611247,24.509803921568626,25.64102564102564,23.809523809523807
202002110HOU,55.947136563876654,57.80590717299579,57.446808510638306,56.52173913043478,57.446808510638306,57.446808510638306,58.50622406639005,58.15899581589959,58.50622406639005,58.15899581589959,46.728971962616825,45.87155963302752,48.07692307692308,46.08294930875576,45.04504504504504,46.728971962616825,45.45454545454545,48.07692307692308,45.45454545454545,46.728971962616825
202002110NOP,57.446808510638306,60.317460317460316,60.317460317460316,58.15899581589959,59.51417004048582,60.9375,59.83935742971887,60.9375,60.317460317460316,60.629921259842526,44.642857142857146,43.66812227074236,44.843049327354265,44.44444444444444,42.91845493562232,43.290043290043286,43.66812227074236,45.04504504504504,43.66812227074236,44.44444444444444
202002110OKC,76.35933806146572,76.905311778291,79.38144329896907,76.35933806146572,76.905311778291,78.72340425531915,76.35933806146572,80.0,78.72340425531915,79.38144329896907,25.906735751295333,26.525198938992045,26.109660574412537,26.31578947368421,26.385224274406333,25.0,27.397260273972602,26.109660574412537,26.31578947368421,25.0
