,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway
Bookmaker,impliedProb1xBet,impliedProbCoolbet,impliedProbMarathonbet,impliedProbPinnacle,impliedProbUnibet,impliedProbWilliam Hill,impliedProbbet-at-home,impliedProbbet365,impliedProbbwin,impliedProb1xBet,impliedProbCoolbet,impliedProbMarathonbet,impliedProbPinnacle,impliedProbUnibet,impliedProbWilliam Hill,impliedProbbet-at-home,impliedProbbet365,impliedProbbwin
game_id,,,,,,,,,,,,,,,,,,
201902260NYK,27.173913043478258,27.77777777777778,26.881720430107524,27.027027027027028,28.24858757062147,27.027027027027028,27.77777777777778,27.397260273972602,27.77777777777778,76.905311778291,76.35933806146572,75.72815533980582,75.18610421836229,75.72815533980582,76.905311778291,78.11816192560175,76.905311778291,76.905311778291
201902260TOR,59.83935742971887,62.121212121212125,60.629921259842526,61.38996138996139,60.9375,62.546816479400746,62.121212121212125,61.68582375478927,62.546816479400746,42.3728813559322,41.66666666666667,42.016806722689076,41.1522633744856,42.91845493562232,41.66666666666667,43.66812227074236,41.66666666666667,41.66666666666667
201902270ATL,37.735849056603776,39.0625,37.174721189591075,36.36363636363637,37.03703703703704,36.36363636363637,37.735849056603776,37.03703703703704,37.735849056603776,64.53900709219859,65.39792387543253,65.39792387543253,66.21621621621621,67.53246753246754,66.66666666666666,68.45425867507886,66.66666666666666,66.66666666666666
201902270BOS,57.446808510638306,58.50622406639005,58.15899581589959,58.15899581589959,57.80590717299579,57.80590717299579,59.183673469387756,58.50622406639005,58.8477366255144,44.642857142857146,45.45454545454545,44.44444444444444,44.44444444444444,46.2962962962963,45.45454545454545,47.16981132075472,45.45454545454545,45.45454545454545
201902270BRK,67.53246753246754,67.10526315789474,67.10526315789474,67.53246753246754,67.53246753246754,69.41896024464832,68.94409937888199,68.94409937888199,68.94409937888199,35.3356890459364,37.03703703703704,35.587188612099645,34.96503496503497,36.36363636363637,35.842293906810035,37.3134328358209,35.842293906810035,35.842293906810035
201902270CHO,35.3356890459364,35.587188612099645,35.08771929824561,34.72222222222222,34.48275862068966,35.842293906810035,36.76470588235294,35.08771929824561,35.842293906810035,69.41896024464832,68.45425867507886,67.53246753246754,67.53246753246754,69.41896024464832,69.41896024464832,69.41896024464832,69.41896024464832,68.94409937888199
201902270DAL,49.504950495049506,50.495049504950494,49.01960784313725,49.504950495049506,50.98039215686274,51.21951219512195,51.45631067961165,51.21951219512195,50.0,52.83018867924528,53.48837209302325,53.48837209302325,53.271028037383175,52.83018867924528,54.12844036697248,54.54545454545454,53.70370370370371,54.54545454545454
201902270LAL,70.41420118343196,72.97297297297297,71.42857142857143,72.97297297297297,73.54497354497354,73.54497354497354,72.45179063360881,74.09326424870466,68.94409937888199,31.948881789137378,31.25,31.05590062111801,29.239766081871345,30.76923076923077,30.76923076923077,33.44481605351171,30.3951367781155,35.842293906810035
201902270MEM,59.83935742971887,61.38996138996139,60.317460317460316,59.83935742971887,61.68582375478927,61.68582375478927,61.38996138996139,61.68582375478927,60.629921259842526,42.73504273504273,42.5531914893617,42.3728813559322,42.5531914893617,42.5531914893617,42.016806722689076,44.44444444444444,41.66666666666667,44.44444444444444
201902270MIA,20.491803278688526,20.0,20.0,19.41747572815534,20.408163265306122,20.0,21.052631578947366,21.052631578947366,20.0,82.63888888888889,84.02555910543131,82.63888888888889,83.33333333333334,83.33333333333334,84.7560975609756,84.7560975609756,83.33333333333334,84.7560975609756
201902270SAC,31.948881789137378,30.3951367781155,31.746031746031743,31.05590062111801,30.76923076923077,30.76923076923077,32.467532467532465,31.25,31.25,70.93023255813954,73.54497354497354,70.93023255813954,71.42857142857143,73.54497354497354,73.54497354497354,73.54497354497354,72.97297297297297,73.54497354497354
201902270SAS,63.63636363636363,63.63636363636363,63.23529411764706,63.63636363636363,65.39792387543253,65.39792387543253,65.39792387543253,64.53900709219859,65.39792387543253,39.37007874015748,40.65040650406504,39.37007874015748,38.759689922480625,38.46153846153847,38.46153846153847,40.48582995951417,38.46153846153847,39.37007874015748
201902270UTA,82.63888888888889,84.02555910543131,83.33333333333334,83.33333333333334,83.33333333333334,84.7560975609756,86.20689655172413,84.7560975609756,83.33333333333334,19.646365422396855,20.0,19.230769230769234,19.083969465648856,20.408163265306122,20.0,19.880715705765407,19.047619047619047,21.052631578947366
201902280DEN,73.54497354497354,75.18610421836229,74.09326424870466,75.18610421836229,75.72815533980582,75.18610421836229,77.52808988764045,75.72815533980582,76.905311778291,28.901734104046245,28.57142857142857,28.57142857142857,27.247956403269757,28.24858757062147,27.77777777777778,28.57142857142857,28.57142857142857,27.77777777777778
201902280HOU,81.98198198198197,82.63888888888889,81.98198198198197,81.30841121495327,81.98198198198197,83.33333333333334,84.7560975609756,83.33333333333334,83.33333333333334,21.008403361344538,21.27659574468085,20.66115702479339,20.833333333333336,21.78649237472767,21.052631578947366,21.598272138228943,21.052631578947366,21.052631578947366
201902280IND,61.68582375478927,61.38996138996139,62.121212121212125,61.38996138996139,59.83935742971887,62.546816479400746,62.546816479400746,61.68582375478927,60.629921259842526,40.816326530612244,42.5531914893617,40.48582995951417,40.98360655737705,44.44444444444444,41.66666666666667,43.290043290043286,41.66666666666667,44.44444444444444
201902280NYK,54.12844036697248,55.15695067264574,54.54545454545454,54.12844036697248,57.08154506437768,55.55555555555556,55.15695067264574,55.55555555555556,56.14035087719298,48.07692307692308,49.01960784313725,48.07692307692308,48.54368932038835,47.16981132075472,49.01960784313725,50.73891625615764,49.01960784313725,49.01960784313725
201902280OKC,62.546816479400746,64.53900709219859,62.825278810408925,62.825278810408925,63.63636363636363,64.53900709219859,63.23529411764706,63.63636363636363,63.63636363636363,40.0,39.682539682539684,39.682539682539684,39.682539682539684,40.32258064516129,40.0,42.73504273504273,39.37007874015748,40.816326530612244
201902280ORL,37.735849056603776,38.61003861003861,37.174721189591075,38.31417624521073,39.37007874015748,38.46153846153847,40.48582995951417,38.46153846153847,39.37007874015748,69.41896024464832,65.39792387543253,65.39792387543253,64.15770609318996,64.91228070175438,65.39792387543253,65.39792387543253,64.53900709219859,65.39792387543253
201903010ATL,51.92307692307693,52.83018867924528,50.495049504950494,50.495049504950494,54.95495495495496,52.38095238095239,53.271028037383175,52.60663507109005,54.54545454545454,50.495049504950494,50.98039215686274,52.15311004784689,51.92307692307693,50.0,52.38095238095239,52.60663507109005,52.60663507109005,50.0
201903010BOS,82.63888888888889,84.7560975609756,83.33333333333334,83.33333333333334,84.02555910543131,84.7560975609756,86.20689655172413,84.7560975609756,85.46511627906976,19.646365422396855,19.230769230769234,19.230769230769234,18.796992481203006,19.646365422396855,20.0,19.801980198019802,19.047619047619047,19.047619047619047
201903010BRK,57.80590717299579,57.80590717299579,58.50622406639005,58.50622406639005,60.9375,59.83935742971887,59.83935742971887,60.317460317460316,58.15899581589959,44.44444444444444,46.2962962962963,44.052863436123346,44.052863436123346,44.052863436123346,43.66812227074236,46.08294930875576,43.66812227074236,46.728971962616825
201903010LAL,34.84320557491289,33.11258278145696,34.602076124567475,32.89473684210527,33.89830508474576,33.33333333333333,35.08771929824561,34.48275862068966,33.89830508474576,67.53246753246754,70.93023255813954,68.05111821086261,69.96996996996997,70.41420118343196,71.42857142857143,70.93023255813954,69.96996996996997,70.41420118343196
201903010PHO,39.0625,40.0,38.46153846153847,38.02281368821293,40.0,38.46153846153847,40.816326530612244,37.735849056603776,37.735849056603776,63.63636363636363,64.15770609318996,64.15770609318996,64.53900709219859,64.15770609318996,65.39792387543253,65.39792387543253,64.91228070175438,66.66666666666666
201903010SAC,60.317460317460316,59.83935742971887,59.83935742971887,59.51417004048582,59.83935742971887,61.68582375478927,61.38996138996139,61.68582375478927,62.546816479400746,42.91845493562232,44.44444444444444,42.5531914893617,42.73504273504273,44.44444444444444,42.016806722689076,44.642857142857146,41.66666666666667,41.66666666666667
201903010TOR,67.10526315789474,66.66666666666666,66.21621621621621,64.91228070175438,65.39792387543253,66.66666666666666,67.53246753246754,68.94409937888199,65.39792387543253,35.3356890459364,37.03703703703704,36.36363636363637,37.453183520599254,38.46153846153847,36.36363636363637,38.31417624521073,35.842293906810035,39.37007874015748
201903020CLE,25.906735751295333,25.0,25.64102564102564,25.97402597402597,25.97402597402597,25.0,26.246719160104988,26.31578947368421,24.449877750611247,76.35933806146572,78.72340425531915,76.905311778291,76.35933806146572,78.11816192560175,77.52808988764045,80.0,78.72340425531915,80.0
201903020DAL,64.15770609318996,66.66666666666666,65.39792387543253,65.75342465753424,66.66666666666666,66.66666666666666,67.10526315789474,66.66666666666666,67.53246753246754,38.16793893129771,37.03703703703704,37.174721189591075,36.36363636363637,37.735849056603776,37.03703703703704,39.0625,37.03703703703704,37.03703703703704
201903020DEN,91.74236168455822,92.5925925925926,91.74236168455822,91.74236168455822,91.74236168455822,92.5925925925926,94.34069043576685,93.4597776324395,92.5925925925926,10.526315789473683,11.428571428571429,10.75268817204301,10.84598698481562,11.11111111111111,11.11111111111111,11.350737797956867,11.11111111111111,12.121212121212121
201903020IND,59.183673469387756,60.629921259842526,59.83935742971887,59.51417004048582,59.83935742971887,59.83935742971887,60.629921259842526,60.9375,59.83935742971887,43.290043290043286,43.66812227074236,42.5531914893617,42.91845493562232,44.44444444444444,43.66812227074236,45.45454545454545,42.5531914893617,44.44444444444444
201903020MIA,56.896551724137936,58.15899581589959,57.446808510638306,56.52173913043478,57.446808510638306,57.80590717299579,58.8477366255144,58.50622406639005,58.15899581589959,45.45454545454545,45.87155963302752,45.04504504504504,45.87155963302752,46.728971962616825,45.45454545454545,47.16981132075472,45.45454545454545,46.728971962616825
201903020PHI,35.3356890459364,36.496350364963504,35.587188612099645,35.587188612099645,37.03703703703704,36.36363636363637,37.735849056603776,37.03703703703704,37.03703703703704,69.41896024464832,67.53246753246754,67.10526315789474,66.66666666666666,67.53246753246754,66.66666666666666,68.45425867507886,66.66666666666666,67.53246753246754
201903020PHO,29.761904761904763,29.411764705882355,29.585798816568047,29.49852507374631,28.57142857142857,29.411764705882355,30.959752321981426,29.411764705882355,29.411764705882355,73.54497354497354,74.61928934010153,72.97297297297297,72.97297297297297,75.18610421836229,75.18610421836229,75.18610421836229,75.18610421836229,75.18610421836229
201903020SAS,67.10526315789474,66.66666666666666,67.10526315789474,67.10526315789474,66.66666666666666,66.66666666666666,68.45425867507886,68.05111821086261,66.66666666666666,35.587188612099645,37.03703703703704,35.587188612099645,35.587188612099645,37.735849056603776,36.36363636363637,37.453183520599254,36.36363636363637,37.735849056603776
201903020UTA,64.53900709219859,65.75342465753424,65.75342465753424,64.15770609318996,65.75342465753424,66.66666666666666,64.15770609318996,64.91228070175438,65.39792387543253,37.735849056603776,38.16793893129771,36.76470588235294,38.46153846153847,38.02281368821293,38.16793893129771,41.84100418410041,37.735849056603776,39.37007874015748
201903030BOS,55.15695067264574,57.08154506437768,55.947136563876654,55.947136563876654,55.947136563876654,57.08154506437768,57.08154506437768,56.896551724137936,57.08154506437768,47.16981132075472,47.16981132075472,46.728971962616825,46.728971962616825,48.07692307692308,47.61904761904761,49.01960784313725,47.61904761904761,47.61904761904761
201903030CHI,62.546816479400746,64.53900709219859,63.23529411764706,63.23529411764706,64.53900709219859,64.53900709219859,64.53900709219859,63.63636363636363,64.53900709219859,40.0,39.682539682539684,39.37007874015748,39.37007874015748,39.37007874015748,40.0,41.66666666666667,39.37007874015748,40.0
201903030CHO,45.45454545454545,46.728971962616825,45.04504504504504,45.662100456621005,47.16981132075472,46.728971962616825,47.61904761904761,45.45454545454545,46.728971962616825,57.446808510638306,57.446808510638306,57.446808510638306,56.896551724137936,56.896551724137936,57.08154506437768,58.50622406639005,58.50622406639005,58.15899581589959
201903030CLE,32.154340836012864,33.11258278145696,31.948881789137378,31.948881789137378,34.72222222222222,32.25806451612903,33.89830508474576,32.25806451612903,33.33333333333333,70.93023255813954,70.93023255813954,70.41420118343196,70.41420118343196,69.41896024464832,71.42857142857143,71.91011235955057,71.42857142857143,71.42857142857143
201903030DET,47.16981132075472,47.61904761904761,47.16981132075472,47.16981132075472,48.54368932038835,47.61904761904761,49.504950495049506,47.61904761904761,47.61904761904761,54.95495495495496,56.14035087719298,55.55555555555556,55.55555555555556,55.947136563876654,57.08154506437768,56.52173913043478,56.896551724137936,57.08154506437768
201903030LAC,83.33333333333334,85.46511627906976,84.02555910543131,84.02555910543131,84.7560975609756,85.46511627906976,86.20689655172413,86.20689655172413,85.46511627906976,18.51851851851852,18.51851851851852,18.34862385321101,18.281535648994517,19.047619047619047,18.181818181818183,19.960079840319363,18.181818181818183,19.047619047619047
201903030OKC,83.33333333333334,85.46511627906976,83.33333333333334,84.02555910543131,84.7560975609756,85.46511627906976,86.20689655172413,86.20689655172413,85.46511627906976,19.047619047619047,18.51851851851852,19.047619047619047,18.51851851851852,18.867924528301888,18.181818181818183,19.880715705765407,18.181818181818183,19.047619047619047
201903030WAS,52.15311004784689,54.54545454545454,51.21951219512195,50.98039215686274,52.15311004784689,52.38095238095239,52.83018867924528,52.60663507109005,53.48837209302325,50.98039215686274,49.504950495049506,51.21951219512195,51.45631067961165,52.15311004784689,52.38095238095239,52.83018867924528,52.60663507109005,51.21951219512195
201903040BRK,68.05111821086261,69.41896024464832,68.45425867507886,69.96996996996997,71.42857142857143,69.41896024464832,70.41420118343196,69.96996996996997,70.41420118343196,34.36426116838488,34.602076124567475,34.129692832764505,32.89473684210527,32.89473684210527,34.48275862068966,35.842293906810035,34.48275862068966,34.48275862068966
201903040LAL,61.38996138996139,62.825278810408925,63.23529411764706,62.825278810408925,61.38996138996139,62.546816479400746,63.63636363636363,63.23529411764706,64.53900709219859,40.816326530612244,41.1522633744856,39.37007874015748,39.682539682539684,42.91845493562232,40.816326530612244,42.19409282700422,40.0,40.0
201903040MIA,83.33333333333334,84.7560975609756,84.02555910543131,84.02555910543131,84.7560975609756,84.7560975609756,86.20689655172413,84.7560975609756,85.46511627906976,18.51851851851852,19.230769230769234,18.181818181818183,18.587360594795538,18.51851851851852,20.0,19.646365422396855,19.047619047619047,19.047619047619047
201903040PHO,11.76470588235294,12.269938650306749,11.904761904761903,11.737089201877934,10.526315789473683,11.76470588235294,11.547344110854503,11.76470588235294,12.903225806451612,90.9090909090909,91.74236168455822,90.9090909090909,90.9090909090909,92.5925925925926,90.9090909090909,94.34069043576685,92.5925925925926,91.74236168455822
201903040SAC,85.46511627906976,87.71498771498771,86.20689655172413,86.20689655172413,88.49252013808976,87.71498771498771,88.49252013808976,88.49252013808976,86.96219035202087,16.528925619834713,16.260162601626014,16.0,16.420361247947454,15.384615384615385,16.666666666666664,17.271157167530223,16.0,17.391304347826086
201903040SAS,54.95495495495496,52.15311004784689,53.70370370370371,53.70370370370371,54.54545454545454,55.55555555555556,55.55555555555556,55.55555555555556,54.54545454545454,49.504950495049506,52.15311004784689,49.01960784313725,49.01960784313725,49.504950495049506,49.01960784313725,50.495049504950494,49.01960784313725,50.0
201903040UTA,83.33333333333334,84.7560975609756,84.02555910543131,83.33333333333334,84.02555910543131,84.7560975609756,85.46511627906976,83.33333333333334,85.46511627906976,18.51851851851852,19.230769230769234,18.34862385321101,19.379844961240313,20.0,20.0,20.491803278688526,21.052631578947366,19.047619047619047
201903050GSW,71.42857142857143,72.97297297297297,72.97297297297297,72.45179063360881,73.54497354497354,73.54497354497354,73.54497354497354,74.09326424870466,73.54497354497354,30.864197530864196,31.25,29.585798816568047,29.850746268656714,30.76923076923077,30.76923076923077,32.25806451612903,30.3951367781155,31.25
201903050IND,72.45179063360881,74.09326424870466,72.45179063360881,73.54497354497354,72.45179063360881,74.09326424870466,74.61928934010153,73.54497354497354,74.09326424870466,29.585798816568047,29.850746268656714,30.211480362537763,28.985507246376812,31.746031746031743,29.411764705882355,31.446540880503143,30.76923076923077,30.76923076923077
201903050MEM,33.89830508474576,34.602076124567475,33.670033670033675,33.44481605351171,34.72222222222222,34.48275862068966,36.101083032490976,35.08771929824561,33.89830508474576,70.41420118343196,69.41896024464832,68.94409937888199,68.94409937888199,69.41896024464832,69.41896024464832,69.96996996996997,69.41896024464832,70.41420118343196
201903050MIN,47.16981132075472,54.54545454545454,47.16981132075472,45.248868778280546,47.61904761904761,47.61904761904761,48.07692307692308,47.61904761904761,47.61904761904761,54.95495495495496,49.504950495049506,55.55555555555556,57.08154506437768,56.896551724137936,57.08154506437768,58.15899581589959,56.896551724137936,57.08154506437768
201903050PHI,62.825278810408925,65.39792387543253,64.15770609318996,64.53900709219859,64.91228070175438,65.39792387543253,65.75342465753424,64.91228070175438,65.39792387543253,39.37007874015748,38.61003861003861,38.46153846153847,37.878787878787875,39.37007874015748,38.46153846153847,40.16064257028113,37.735849056603776,39.37007874015748
201903050TOR,60.317460317460316,61.68582375478927,60.9375,61.68582375478927,60.9375,61.68582375478927,62.546816479400746,61.68582375478927,59.83935742971887,42.19409282700422,42.5531914893617,41.66666666666667,40.816326530612244,43.290043290043286,42.91845493562232,43.66812227074236,41.66666666666667,44.44444444444444
201903060ATL,34.96503496503497,34.602076124567475,34.602076124567475,34.48275862068966,32.89473684210527,34.72222222222222,36.101083032490976,35.08771929824561,33.89830508474576,68.05111821086261,69.41896024464832,68.05111821086261,68.05111821086261,71.42857142857143,69.41896024464832,69.96996996996997,69.41896024464832,70.41420118343196
201903060BRK,80.65764023210832,84.02555910543131,81.30841121495327,81.98198198198197,82.63888888888889,84.7560975609756,84.7560975609756,83.33333333333334,83.33333333333334,21.645021645021643,20.0,21.27659574468085,20.12072434607646,21.27659574468085,20.0,21.1864406779661,21.052631578947366,21.052631578947366
201903060CHI,40.16064257028113,40.32258064516129,40.48582995951417,39.682539682539684,39.37007874015748,40.816326530612244,42.016806722689076,39.37007874015748,40.816326530612244,62.825278810408925,63.63636363636363,62.121212121212125,62.825278810408925,64.91228070175438,62.546816479400746,64.15770609318996,63.63636363636363,63.63636363636363
201903060CHO,59.51417004048582,62.121212121212125,60.317460317460316,60.317460317460316,61.68582375478927,61.68582375478927,62.121212121212125,61.68582375478927,61.68582375478927,42.73504273504273,41.66666666666667,42.3728813559322,42.19409282700422,42.5531914893617,42.016806722689076,44.052863436123346,41.66666666666667,42.5531914893617
201903060DET,66.66666666666666,66.66666666666666,65.39792387543253,65.75342465753424,67.10526315789474,66.66666666666666,67.10526315789474,66.66666666666666,68.94409937888199,37.3134328358209,37.03703703703704,37.174721189591075,36.76470588235294,37.03703703703704,37.03703703703704,38.61003861003861,37.03703703703704,35.842293906810035
201903060LAL,37.59398496240601,36.101083032490976,36.76470588235294,35.842293906810035,34.48275862068966,36.36363636363637,38.16793893129771,35.842293906810035,37.03703703703704,65.75342465753424,68.05111821086261,65.75342465753424,66.66666666666666,69.96996996996997,66.66666666666666,67.53246753246754,68.94409937888199,67.53246753246754
201903060NOP,37.3134328358209,37.735849056603776,37.174721189591075,36.63003663003663,37.03703703703704,37.03703703703704,38.759689922480625,37.03703703703704,37.03703703703704,64.91228070175438,66.21621621621621,65.39792387543253,65.75342465753424,66.66666666666666,66.66666666666666,67.10526315789474,66.66666666666666,67.53246753246754
201903060PHO,61.38996138996139,63.63636363636363,61.68582375478927,62.121212121212125,64.53900709219859,62.546816479400746,62.825278810408925,63.23529411764706,62.546816479400746,40.98360655737705,40.32258064516129,40.65040650406504,40.32258064516129,40.0,40.816326530612244,43.290043290043286,40.0,41.66666666666667
201903060SAC,47.16981132075472,47.61904761904761,46.728971962616825,47.16981132075472,47.61904761904761,47.61904761904761,49.01960784313725,47.61904761904761,47.61904761904761,55.15695067264574,56.14035087719298,55.947136563876654,55.15695067264574,56.14035087719298,57.08154506437768,56.896551724137936,56.896551724137936,57.08154506437768
201903060WAS,67.53246753246754,69.41896024464832,68.05111821086261,68.94409937888199,68.45425867507886,69.41896024464832,69.96996996996997,70.41420118343196,70.41420118343196,34.84320557491289,34.602076124567475,34.602076124567475,33.670033670033675,35.842293906810035,34.48275862068966,36.101083032490976,33.89830508474576,33.89830508474576
201903070MIL,81.30841121495327,84.02555910543131,81.98198198198197,82.63888888888889,83.33333333333334,84.7560975609756,85.46511627906976,84.7560975609756,83.33333333333334,21.008403361344538,20.0,20.66115702479339,20.0,20.408163265306122,20.0,20.161290322580644,19.047619047619047,21.052631578947366
201903070POR,60.629921259842526,61.38996138996139,61.38996138996139,61.38996138996139,61.68582375478927,62.546816479400746,62.825278810408925,62.546816479400746,61.68582375478927,41.49377593360996,42.91845493562232,41.1522633744856,40.98360655737705,42.5531914893617,40.816326530612244,43.290043290043286,40.816326530612244,42.5531914893617
201903080CHI,40.16064257028113,42.016806722689076,40.48582995951417,40.65040650406504,40.32258064516129,40.0,42.3728813559322,40.816326530612244,40.0,62.121212121212125,62.121212121212125,62.121212121212125,61.68582375478927,63.63636363636363,64.53900709219859,63.63636363636363,62.546816479400746,64.53900709219859
201903080CHO,63.23529411764706,65.39792387543253,64.15770609318996,63.63636363636363,63.63636363636363,65.39792387543253,64.91228070175438,64.91228070175438,66.66666666666666,39.0625,38.61003861003861,38.46153846153847,39.0625,40.816326530612244,38.46153846153847,40.98360655737705,37.735849056603776,37.735849056603776
201903080GSW,71.91011235955057,73.54497354497354,71.91011235955057,72.97297297297297,72.45179063360881,73.54497354497354,74.61928934010153,72.97297297297297,73.54497354497354,30.3951367781155,30.3951367781155,30.76923076923077,29.49852507374631,31.746031746031743,30.3951367781155,31.347962382445143,31.25,31.25
201903080HOU,75.72815533980582,78.11816192560175,76.35933806146572,76.35933806146572,78.72340425531915,77.52808988764045,79.38144329896907,78.72340425531915,78.11816192560175,26.595744680851062,25.97402597402597,26.31578947368421,25.97402597402597,25.31645569620253,25.64102564102564,26.881720430107524,26.31578947368421,26.31578947368421
201903080LAC,55.15695067264574,54.54545454545454,55.947136563876654,55.55555555555556,55.947136563876654,55.55555555555556,56.52173913043478,55.55555555555556,57.08154506437768,47.16981132075472,49.504950495049506,46.728971962616825,47.16981132075472,48.54368932038835,49.01960784313725,49.504950495049506,49.01960784313725,47.61904761904761
201903080MEM,36.101083032490976,37.03703703703704,36.101083032490976,36.496350364963504,35.08771929824561,37.03703703703704,38.46153846153847,36.36363636363637,39.37007874015748,67.53246753246754,66.66666666666666,66.66666666666666,65.75342465753424,68.94409937888199,66.66666666666666,67.53246753246754,68.05111821086261,65.39792387543253
201903080MIA,80.0,80.65764023210832,79.38144329896907,80.0,80.65764023210832,81.98198198198197,82.63888888888889,81.98198198198197,81.98198198198197,23.58490566037736,23.25581395348837,23.25581395348837,22.624434389140273,23.52941176470588,23.094688221709006,23.25581395348837,22.22222222222222,23.094688221709006
201903080NOP,22.831050228310502,21.008403361344538,22.47191011235955,21.978021978021978,27.027027027027028,27.027027027027028,22.624434389140273,27.77777777777778,27.77777777777778,79.38144329896907,83.33333333333334,80.0,80.65764023210832,76.905311778291,76.905311778291,83.33333333333334,84.7560975609756,76.905311778291
201903080ORL,72.97297297297297,74.09326424870466,73.54497354497354,73.54497354497354,73.54497354497354,75.18610421836229,75.18610421836229,74.61928934010153,75.18610421836229,29.585798816568047,29.850746268656714,29.239766081871345,29.069767441860467,30.76923076923077,29.411764705882355,30.76923076923077,29.850746268656714,29.411764705882355
201903090ATL,38.16793893129771,38.61003861003861,37.59398496240601,38.16793893129771,38.46153846153847,38.46153846153847,40.16064257028113,37.735849056603776,37.735849056603776,64.91228070175438,65.39792387543253,64.91228070175438,64.15770609318996,65.39792387543253,65.39792387543253,65.75342465753424,64.91228070175438,66.66666666666666
201903090LAL,27.932960893854748,28.57142857142857,27.472527472527474,28.653295128939828,27.77777777777778,27.77777777777778,29.239766081871345,29.411764705882355,26.31578947368421,75.72815533980582,75.18610421836229,75.18610421836229,74.09326424870466,76.905311778291,75.18610421836229,76.905311778291,75.18610421836229,78.11816192560175
201903090MIL,87.71498771498771,90.9090909090909,87.71498771498771,87.71498771498771,89.28188638799571,90.08919722497522,90.9090909090909,90.08919722497522,90.9090909090909,14.5985401459854,13.071895424836603,14.705882352941178,14.705882352941178,14.285714285714285,13.333333333333334,14.771048744460858,14.285714285714285,13.793103448275861
201903090MIN,74.61928934010153,72.97297297297297,74.61928934010153,73.54497354497354,72.45179063360881,75.18610421836229,75.72815533980582,75.18610421836229,75.18610421836229,27.932960893854748,31.25,27.932960893854748,28.735632183908045,31.746031746031743,29.411764705882355,30.211480362537763,29.411764705882355,29.411764705882355
201903090NYK,33.557046979865774,33.557046979865774,33.33333333333333,33.89830508474576,36.36363636363637,33.33333333333333,35.587188612099645,35.08771929824561,33.33333333333333,68.94409937888199,70.41420118343196,69.41896024464832,68.45425867507886,68.05111821086261,71.42857142857143,70.41420118343196,69.41896024464832,71.42857142857143
201903090POR,90.08919722497522,90.08919722497522,90.08919722497522,90.08919722497522,90.08919722497522,90.08919722497522,92.5925925925926,90.08919722497522,90.08919722497522,12.345679012345679,13.88888888888889,12.82051282051282,12.658227848101266,13.333333333333334,13.333333333333334,13.404825737265416,14.285714285714285,14.285714285714285
201903100ATL,52.38095238095239,53.48837209302325,52.38095238095239,52.38095238095239,50.98039215686274,54.54545454545454,54.337899543378995,54.54545454545454,49.01960784313725,50.495049504950494,50.495049504950494,50.24875621890548,50.0,52.83018867924528,50.0,51.92307692307693,50.0,55.55555555555556
201903100DAL,22.831050228310502,23.25581395348837,23.25581395348837,23.25581395348837,24.449877750611247,23.809523809523807,25.125628140703515,23.809523809523807,22.22222222222222,80.0,80.65764023210832,79.38144329896907,79.38144329896907,79.38144329896907,81.98198198198197,80.65764023210832,80.0,81.98198198198197
201903100DET,80.0,80.65764023210832,80.0,80.0,80.65764023210832,81.98198198198197,82.63888888888889,80.0,80.0,22.421524663677133,23.25581395348837,22.47191011235955,22.371364653243848,23.52941176470588,22.727272727272727,23.474178403755868,23.809523809523807,24.449877750611247
201903100GSW,96.15384615384616,97.08709583454704,96.15384615384616,95.23809523809523,97.08709583454704,97.08709583454704,98.0392156862745,97.08709583454704,97.08709583454704,6.25,6.896551724137931,6.451612903225806,6.844626967830253,5.88235294117647,6.666666666666667,7.616146230007616,6.666666666666667,7.142857142857142
201903100MEM,52.15311004784689,50.0,52.38095238095239,51.92307692307693,50.98039215686274,54.54545454545454,53.70370370370371,55.55555555555556,52.38095238095239,50.98039215686274,54.12844036697248,50.24875621890548,50.495049504950494,52.83018867924528,50.0,52.15311004784689,49.01960784313725,52.38095238095239
201903100MIA,54.54545454545454,54.12844036697248,54.54545454545454,55.15695067264574,55.947136563876654,57.08154506437768,57.446808510638306,55.55555555555556,55.55555555555556,48.07692307692308,50.0,48.07692307692308,47.16981132075472,48.07692307692308,47.61904761904761,48.54368932038835,49.01960784313725,49.01960784313725
201903100MIN,71.91011235955057,72.97297297297297,71.91011235955057,71.42857142857143,72.45179063360881,73.54497354497354,74.09326424870466,72.97297297297297,73.54497354497354,30.3951367781155,31.25,30.76923076923077,30.864197530864196,32.25806451612903,31.25,32.154340836012864,31.25,31.25
201903100PHI,71.42857142857143,72.97297297297297,71.91011235955057,71.91011235955057,72.45179063360881,73.54497354497354,72.97297297297297,72.45179063360881,73.54497354497354,30.864197530864196,31.25,30.76923076923077,30.76923076923077,31.746031746031743,31.25,32.89473684210527,31.746031746031743,31.25
201903100SAS,46.728971962616825,47.61904761904761,46.08294930875576,45.662100456621005,49.504950495049506,47.61904761904761,48.07692307692308,47.61904761904761,49.01960784313725,55.947136563876654,57.08154506437768,56.52173913043478,56.896551724137936,54.54545454545454,57.08154506437768,57.80590717299579,56.896551724137936,56.14035087719298
