game_id,Bookmaker,Unnamed: 0,OddHome,OddAway
202103110CHI,Pinnacle,7636,-145,131
202103110CHI,Unibet,7637,-154,129
202103110CHI,William Hill,7638,-149,129
202103110MIA,10x10bet,7639,-417,309
202103110MIA,1xBet,7640,-357,324
202103110MIA,bet-at-home,7641,-500,340
202103110CHI,10x10bet,7628,-154,124
202103110SAC,Pinnacle,7614,-244,211
202103110SAC,bet365,7609,-250,210
202103110SAC,GGBET,7612,-244,193
202103110LAC,10x10bet,7584,-312,240
202103110LAC,1xBet,7585,-278,254
202103110LAC,bet-at-home,7586,-312,235
202103110LAC,bet365,7587,-294,235
202103110LAC,bwin,7588,-278,220
202103110LAC,Coolbet,7589,-303,250
202103110LAC,GGBET,7590,-294,229
202103110LAC,Marathonbet,7591,-263,260
202103110LAC,Pinnacle,7592,-294,252
202103110LAC,Unibet,7593,-250,204
202103110LAC,William Hill,7594,-278,240
202103110POR,10x10bet,7595,154,-196
202103110POR,1xBet,7596,185,-200
202103110POR,bet-at-home,7597,154,-200
202103110POR,bet365,7598,165,-185
202103110POR,bwin,7599,154,-189
202103110POR,Coolbet,7600,163,-192
202103110POR,GGBET,7601,152,-189
202103110POR,Marathonbet,7602,181,-204
202103110POR,Pinnacle,7603,166,-185
202103110POR,Unibet,7604,148,-179
202103110POR,William Hill,7605,165,-185
202103110SAC,10x10bet,7606,-250,195
202103110SAC,1xBet,7607,-244,224
202103110SAC,bet-at-home,7608,-256,195
202103110SAC,bwin,7610,-238,195
202103110SAC,Coolbet,7611,-263,221
202103110SAC,Marathonbet,7613,-250,222
202103110MIA,bwin,7643,-400,320
202103110NOP,bet365,7664,-370,280
202103110MIA,GGBET,7645,-385,290
202103110BRK,GGBET,7678,-143,117
202103110BRK,Marathonbet,7679,-125,123
202103110BRK,Pinnacle,7680,-135,123
202103110BRK,Unibet,7681,-135,114
202103110BRK,William Hill,7682,-135,114
202103110TOR,10x10bet,7683,129,-161
202103110TOR,1xBet,7684,138,-147
202103110TOR,bet-at-home,7685,125,-161
202103110TOR,bet365,7686,135,-156
202103110TOR,bwin,7687,125,-149
202103110TOR,Coolbet,7688,142,-164
202103110TOR,GGBET,7689,122,-149
202103110TOR,Marathonbet,7690,136,-152
202103110TOR,Pinnacle,7691,138,-154
202103110TOR,Unibet,7692,131,-156
202103110TOR,William Hill,7693,140,-161
202103110CHO,1xBet,7695,-179,169
202103110CHO,bet-at-home,7696,-192,148
202103110CHO,bet365,7697,-185,165
202103110CHO,bwin,7698,-175,145
202103110CHO,Coolbet,7699,-200,172
202103110CHO,GGBET,7700,-200,161
202103110CHO,Marathonbet,7701,-185,166
202103110CHO,Pinnacle,7702,-182,162
202103110CHO,Unibet,7703,-172,143
202103110CHO,William Hill,7704,-185,165
202103110MIA,Coolbet,7644,-385,315
202103110BRK,Coolbet,7677,-135,117
202103110BRK,bwin,7676,-133,110
202103110CHO,10x10bet,7694,-192,152
202103110BRK,bet-at-home,7674,-141,110
202103110MIA,Marathonbet,7646,-370,320
202103110BRK,bet365,7675,-141,120
202103110MIA,Pinnacle,7647,-385,325
202103110MIA,Unibet,7648,-417,325
202103110MIA,William Hill,7649,-455,350
202103110MIL,10x10bet,7650,-667,450
202103110MIL,1xBet,7651,-556,490
202103110MIL,bet365,7653,-714,500
202103110MIL,bwin,7654,-625,450
202103110MIL,Coolbet,7655,-556,440
202103110MIL,GGBET,7656,-556,394
202103110MIL,Marathonbet,7657,-588,484
202103110MIL,Pinnacle,7658,-588,474
202103110MIL,bet-at-home,7652,-833,480
202103110MIL,William Hill,7660,-667,475
202103110BRK,10x10bet,7672,-175,125
202103110MIL,Unibet,7659,-588,430
202103110NOP,William Hill,7671,-345,290
202103110NOP,Unibet,7670,-357,285
202103110BRK,1xBet,7673,-128,121
202103110NOP,Marathonbet,7668,-333,290
202103110NOP,GGBET,7667,-345,264
202103110NOP,Pinnacle,7669,-333,286
202103110NOP,Coolbet,7666,-333,278
202103110NOP,bwin,7665,-357,275
202103110NOP,bet-at-home,7663,-417,290
202103110NOP,1xBet,7662,-323,294
202103110NOP,10x10bet,7661,-357,272
202103120CHI,1xBet,7530,114,-122
202103120CHI,bet-at-home,7531,102,-130
202103120UTA,William Hill,7528,-5000,1600
202103120CHI,bet365,7532,110,-132
202103120CHI,bwin,7533,110,-133
202103120CHI,10x10bet,7529,104,-130
202103120CHI,Coolbet,7534,108,-127
202103120CHI,William Hill,7539,110,-130
202103120CHI,Marathonbet,7536,112,-125
202103120CHI,Pinnacle,7537,110,-123
202103120CHI,Unibet,7538,114,-135
202103120SAS,10x10bet,7540,-312,240
202103120SAS,1xBet,7541,-294,268
202103120UTA,Unibet,7527,-1667,950
202103120SAS,bet-at-home,7542,-312,235
202103120CHI,GGBET,7535,110,-135
202103120UTA,Pinnacle,7526,-3333,1637
202103120LAL,Coolbet,7512,-172,149
202103120UTA,GGBET,7524,-3333,1147
202103120SAS,bet365,7543,-303,240
202103120LAL,10x10bet,7507,-204,162
202103120LAL,1xBet,7508,-172,163
202103120LAL,bet-at-home,7509,-192,149
202103120LAL,bet365,7510,-182,160
202103120LAL,bwin,7511,-189,154
202103120LAL,GGBET,7513,-196,158
202103120LAL,Marathonbet,7514,-172,171
202103120LAL,Pinnacle,7515,-189,168
202103120LAL,Unibet,7516,-185,154
202103120LAL,William Hill,7517,-185,165
202103120UTA,10x10bet,7518,-3333,1240
202103120UTA,1xBet,7519,-2000,1500
202103120UTA,bet-at-home,7520,-5000,1200
202103120UTA,bet365,7521,-5000,1500
202103120UTA,bwin,7522,-2500,1150
202103120UTA,Coolbet,7523,-5000,1600
202103120UTA,Marathonbet,7525,-2500,1375
202103120SAS,bwin,7544,-303,240
202103120MEM,bet-at-home,7553,118,-149
202103120SAS,GGBET,7546,-323,249
202103120NOP,GGBET,7568,-312,242
202103120NOP,Marathonbet,7569,-263,231
202103120NOP,Pinnacle,7570,-263,227
202103120NOP,Unibet,7571,-303,245
202103120NOP,William Hill,7572,-270,229
202103120WAS,10x10bet,7573,131,-164
202103120WAS,1xBet,7574,148,-156
202103120NOP,Coolbet,7567,-250,211
202103120WAS,bet365,7576,135,-156
202103120WAS,Coolbet,7578,131,-154
202103120WAS,GGBET,7579,154,-192
202103120WAS,Marathonbet,7580,145,-161
202103120WAS,Pinnacle,7581,137,-152
202103120WAS,Unibet,7582,160,-189
202103120WAS,William Hill,7583,140,-161
202103120SAS,Coolbet,7545,-312,257
202103120WAS,bwin,7577,135,-161
202103120NOP,bwin,7566,-294,229
202103120WAS,bet-at-home,7575,129,-167
202103120NOP,bet-at-home,7564,-294,215
202103120SAS,Marathonbet,7547,-303,264
202103120NOP,bet365,7565,-278,225
202103120SAS,Pinnacle,7548,-294,250
202103120SAS,Unibet,7549,-286,235
202103120SAS,William Hill,7550,-312,254
202103120MEM,1xBet,7552,129,-137
202103120MEM,bet365,7554,125,-147
202103120MEM,bwin,7555,125,-149
202103120MEM,10x10bet,7551,118,-147
202103120NOP,10x10bet,7562,-278,215
202103120MEM,GGBET,7557,123,-152
202103120MEM,Marathonbet,7558,131,-147
202103120MEM,Pinnacle,7559,127,-141
202103120MEM,Unibet,7560,131,-159
202103120MEM,William Hill,7561,125,-145
202103120MEM,Coolbet,7556,124,-143
202103120NOP,1xBet,7563,-250,234
202103130MIN,Pinnacle,7449,177,-200
202103130MIN,Marathonbet,7448,185,-208
202103130MIN,GGBET,7447,154,-192
202103130MIN,bet365,7444,170,-200
202103130MIN,Coolbet,7446,164,-192
202103130MIN,bwin,7445,170,-208
202103130MIN,Unibet,7450,170,-208
202103130ATL,Pinnacle,7460,-172,154
202103130MIN,William Hill,7451,175,-200
202103130ATL,GGBET,7458,-179,145
202103130ATL,1xBet,7453,-164,154
202103130DEN,10x10bet,7419,-118,-105
202103130ATL,bet-at-home,7454,-182,141
202103130ATL,bet365,7455,-172,150
202103130ATL,bwin,7456,-175,145
202103130ATL,Coolbet,7457,-175,150
202103130ATL,Marathonbet,7459,-179,160
202103130MIN,bet-at-home,7443,165,-213
202103130ATL,10x10bet,7452,-182,145
202103130MIN,1xBet,7442,188,-200
202103130DEN,bwin,7423,-120,100
202103130PHO,William Hill,7440,-278,240
202103130DEN,1xBet,7420,-106,100
202103130DEN,bet-at-home,7421,-119,-106
202103130DEN,bet365,7422,-116,-105
202103130DEN,Coolbet,7424,-122,104
202103130DEN,GGBET,7425,-112,-109
202103130DEN,Marathonbet,7426,-103,102
202103130DEN,Pinnacle,7427,-114,102
202103130DEN,Unibet,7428,-120,102
202103130DEN,William Hill,7429,-120,100
202103130PHO,10x10bet,7430,-303,229
202103130PHO,1xBet,7431,-270,252
202103130PHO,bet-at-home,7432,-312,229
202103130PHO,bet365,7433,-303,240
202103130PHO,bwin,7434,-294,229
202103130PHO,Coolbet,7435,-294,248
202103130PHO,GGBET,7436,-286,223
202103130PHO,Marathonbet,7437,-303,264
202103130PHO,Pinnacle,7438,-270,237
202103130PHO,Unibet,7439,-286,235
202103130MIN,10x10bet,7441,170,-213
202103130ATL,Unibet,7461,-172,143
202103130BRK,Pinnacle,7471,-667,509
202103130BRK,10x10bet,7463,-769,505
202103130WAS,bwin,7489,550,-833
202103130WAS,Coolbet,7490,750,-1250
202103130WAS,GGBET,7491,571,-909
202103130WAS,Marathonbet,7492,630,-833
202103130WAS,Pinnacle,7493,681,-909
202103130WAS,Unibet,7494,750,-1111
202103130WAS,William Hill,7495,650,-1000
202103130OKC,10x10bet,7496,150,-189
202103130OKC,1xBet,7497,165,-175
202103130OKC,bet-at-home,7498,148,-192
202103130OKC,bet365,7499,165,-185
202103130OKC,bwin,7500,154,-189
202103130OKC,Coolbet,7501,150,-175
202103130OKC,GGBET,7502,152,-189
202103130OKC,Marathonbet,7503,163,-182
202103130OKC,Pinnacle,7504,160,-179
202103130OKC,Unibet,7505,148,-179
202103130OKC,William Hill,7506,165,-185
202103130ATL,William Hill,7462,-164,145
202103130WAS,bet365,7488,650,-1000
202103130WAS,bet-at-home,7487,660,-1250
202103130CHO,Coolbet,7479,-145,125
202103130WAS,10x10bet,7485,650,-1111
202103130BRK,1xBet,7464,-625,560
202103130WAS,1xBet,7486,630,-714
202103130BRK,bet-at-home,7465,-833,480
202103130BRK,bet365,7466,-714,500
202103130BRK,bwin,7467,-667,475
202103130BRK,GGBET,7469,-625,432
202103130BRK,Marathonbet,7470,-625,500
202103130BRK,Unibet,7472,-667,475
202103130BRK,William Hill,7473,-714,500
202103130BRK,Coolbet,7468,-625,472
202103130CHO,1xBet,7475,-133,125
202103130CHO,10x10bet,7474,-143,114
202103130CHO,Unibet,7483,-128,106
202103130CHO,Pinnacle,7482,-133,120
202103130CHO,Marathonbet,7481,-132,129
202103130CHO,William Hill,7484,-141,120
202103130CHO,bwin,7478,-139,114
202103130CHO,bet365,7477,-141,120
202103130CHO,bet-at-home,7476,-145,112
202103130CHO,GGBET,7480,-128,104
202103140MIN,10x10bet,7353,170,-213
202103140HOU,bet365,7345,500,-714
202103140HOU,bwin,7346,425,-588
202103140HOU,Coolbet,7347,550,-769
202103140HOU,GGBET,7348,479,-714
202103140HOU,Marathonbet,7349,465,-556
202103140HOU,Pinnacle,7350,503,-667
202103140HOU,Unibet,7351,440,-588
202103140HOU,William Hill,7352,475,-667
202103140MIN,1xBet,7354,192,-204
202103140ATL,bet-at-home,7366,-227,175
202103140MIN,bet365,7356,170,-200
202103140MIN,Coolbet,7358,166,-192
202103140MIN,GGBET,7359,167,-208
202103140MIN,Marathonbet,7360,189,-213
202103140MIN,Pinnacle,7361,175,-196
202103140MIN,Unibet,7362,170,-208
202103140MIN,William Hill,7363,175,-200
202103140ATL,10x10bet,7364,-227,179
202103140ATL,1xBet,7365,-217,202
202103140HOU,bet-at-home,7344,480,-769
202103140MIN,bet-at-home,7355,165,-213
202103140HOU,1xBet,7343,470,-526
202103140NOP,bet-at-home,7333,185,-244
202103140NOP,William Hill,7341,204,-244
202103140CHI,10x10bet,7320,-189,134
202103140CHI,1xBet,7321,-156,148
202103140CHI,bet-at-home,7322,-164,127
202103140CHI,bet365,7323,-167,145
202103140CHI,bwin,7324,-149,125
202103140CHI,Coolbet,7325,-169,145
202103140CHI,GGBET,7326,-147,120
202103140CHI,Marathonbet,7327,-161,145
202103140CHI,Pinnacle,7328,-161,145
202103140CHI,Unibet,7329,-154,129
202103140CHI,William Hill,7330,-161,140
202103140NOP,10x10bet,7331,190,-244
202103140NOP,1xBet,7332,206,-222
202103140ATL,bet365,7367,-222,179
202103140NOP,bet365,7334,190,-233
202103140NOP,bwin,7335,195,-238
202103140NOP,Coolbet,7336,190,-222
202103140NOP,GGBET,7337,189,-238
202103140NOP,Marathonbet,7338,210,-213
202103140NOP,Pinnacle,7339,210,-238
202103140NOP,Unibet,7340,175,-208
202103140HOU,10x10bet,7342,450,-667
202103140ATL,bwin,7368,-200,165
202103140MIN,bwin,7357,170,-208
202103140ATL,GGBET,7370,-222,177
202103140GSW,10x10bet,7397,245,-323
202103140GSW,1xBet,7398,278,-303
202103140GSW,bet-at-home,7399,245,-333
202103140GSW,bet365,7400,260,-323
202103140GSW,bwin,7401,229,-294
202103140GSW,Coolbet,7402,266,-323
202103140GSW,GGBET,7403,242,-312
202103140GSW,Marathonbet,7404,284,-286
202103140GSW,Pinnacle,7405,267,-312
202103140GSW,Unibet,7406,215,-263
202103140PHI,William Hill,7396,-179,160
202103140GSW,William Hill,7407,260,-333
202103140OKC,1xBet,7409,313,-345
202103140OKC,bet-at-home,7410,320,-476
202103140OKC,bet365,7411,300,-385
202103140OKC,bwin,7412,300,-385
202103140OKC,Coolbet,7413,316,-385
202103140OKC,GGBET,7414,290,-385
202103140ATL,Coolbet,7369,-233,196
202103140OKC,Pinnacle,7416,311,-370
202103140OKC,Unibet,7417,195,-233
202103140OKC,William Hill,7418,300,-357
202103140OKC,10x10bet,7408,300,-400
202103140PHI,Unibet,7395,-130,110
202103140OKC,Marathonbet,7415,320,-370
202103140PHI,Marathonbet,7393,-196,175
202103140PHI,Pinnacle,7394,-192,170
202103140ATL,Marathonbet,7371,-227,200
202103140ATL,Pinnacle,7372,-208,186
202103140ATL,William Hill,7374,-213,185
202103140ORL,10x10bet,7375,245,-323
202103140ORL,1xBet,7376,284,-303
202103140ORL,bet-at-home,7377,245,-333
202103140ORL,bet365,7378,250,-312
202103140ORL,bwin,7379,260,-333
202103140ORL,Coolbet,7380,240,-286
202103140ORL,GGBET,7381,249,-323
202103140ATL,Unibet,7373,-250,204
202103140PHI,bwin,7390,-189,154
202103140ORL,Marathonbet,7382,280,-323
202103140PHI,Coolbet,7391,-185,159
202103140PHI,bet365,7389,-200,170
202103140PHI,bet-at-home,7388,-200,154
202103140PHI,GGBET,7392,-196,158
202103140PHI,10x10bet,7386,-200,160
202103140ORL,William Hill,7385,250,-303
202103140ORL,Unibet,7384,210,-263
202103140ORL,Pinnacle,7383,254,-294
202103140PHI,1xBet,7387,-189,177
202103150PHO,1xBet,7255,-294,268
202103150PHO,Pinnacle,7262,-294,254
202103150PHO,bet-at-home,7256,-323,240
202103150PHO,bet365,7257,-303,240
202103150PHO,bwin,7258,-333,260
202103150PHO,Coolbet,7259,-323,266
202103150PHO,GGBET,7260,-323,249
202103150PHO,Marathonbet,7261,-303,264
202103150DAL,Pinnacle,7273,-102,-108
202103150DAL,bet-at-home,7267,-108,-118
202103150PHO,William Hill,7264,-303,250
202103150DAL,10x10bet,7265,-108,-115
202103150DAL,1xBet,7266,108,-115
202103150DAL,bet365,7268,100,-120
202103150DAL,Coolbet,7270,-112,-102
202103150DAL,GGBET,7271,-105,-116
202103150DAL,Marathonbet,7272,106,-118
202103150PHO,10x10bet,7254,-323,245
202103150PHO,Unibet,7263,-270,225
202103150DEN,William Hill,7253,-175,154
202103150GSW,Unibet,7241,104,-123
202103150DEN,Pinnacle,7251,-164,148
202103150DAL,Unibet,7274,102,-120
202103150GSW,10x10bet,7232,-102,-122
202103150GSW,1xBet,7233,112,-120
202103150GSW,bet-at-home,7234,-102,-125
202103150GSW,bet365,7235,-105,-116
202103150GSW,bwin,7236,104,-125
202103150GSW,Coolbet,7237,102,-119
202103150GSW,GGBET,7238,108,-133
202103150GSW,Marathonbet,7239,106,-119
202103150GSW,Pinnacle,7240,108,-119
202103150GSW,William Hill,7242,100,-120
202103150DEN,10x10bet,7243,-182,145
202103150DEN,1xBet,7244,-172,162
202103150DEN,bet-at-home,7245,-189,145
202103150DEN,bet365,7246,-175,154
202103150DEN,bwin,7247,-189,154
202103150DEN,Coolbet,7248,-172,147
202103150DEN,GGBET,7249,-185,150
202103150DEN,Marathonbet,7250,-167,165
202103150DEN,Unibet,7252,-179,148
202103150DAL,William Hill,7275,100,-120
202103150DAL,bwin,7269,100,-120
202103150BRK,1xBet,7277,-323,300
202103150WAS,bet-at-home,7300,330,-476
202103150WAS,bet365,7301,290,-370
202103150WAS,bwin,7302,280,-357
202103150WAS,Coolbet,7303,334,-417
202103150WAS,GGBET,7304,290,-385
202103150WAS,Marathonbet,7305,345,-400
202103150WAS,Pinnacle,7306,319,-385
202103150WAS,Unibet,7307,295,-370
202103150WAS,William Hill,7308,309,-385
202103150CHO,10x10bet,7309,-156,125
202103150CHO,1xBet,7310,-143,134
202103150CHO,bet-at-home,7311,-156,123
202103150CHO,bet365,7312,-152,129
202103150CHO,bwin,7313,-161,135
202103150CHO,Coolbet,7314,-152,129
202103150CHO,GGBET,7315,-159,129
202103150CHO,Pinnacle,7317,-147,133
202103150CHO,Unibet,7318,-143,123
202103150BRK,10x10bet,7276,-370,280
202103150WAS,1xBet,7299,348,-385
202103150WAS,10x10bet,7298,300,-400
202103150CHO,Marathonbet,7316,-154,138
202103150DET,Unibet,7296,102,-120
202103150DET,William Hill,7297,100,-120
202103150BRK,bet-at-home,7278,-455,320
202103150BRK,bet365,7279,-370,280
202103150BRK,Coolbet,7281,-385,311
202103150CHO,William Hill,7319,-149,129
202103150BRK,GGBET,7282,-370,281
202103150BRK,Marathonbet,7283,-312,305
202103150BRK,Pinnacle,7284,-345,291
202103150BRK,Unibet,7285,-370,295
202103150BRK,bwin,7280,-385,300
202103150DET,10x10bet,7287,100,-123
202103150BRK,William Hill,7286,-345,290
202103150DET,Marathonbet,7294,108,-120
202103150DET,Coolbet,7292,-101,-115
202103150DET,GGBET,7293,102,-125
202103150DET,bet365,7290,100,-120
202103150DET,bet-at-home,7289,-102,-125
202103150DET,1xBet,7288,112,-120
202103150DET,bwin,7291,104,-128
202103150DET,Pinnacle,7295,104,-116
202103160POR,Unibet,7175,-120,102
202103160POR,William Hill,7176,-125,104
202103160CHI,bwin,7181,-286,229
202103160CHI,10x10bet,7177,-278,215
202103160CHI,1xBet,7178,-263,246
202103160CHI,bet-at-home,7179,-294,220
202103160CHI,bet365,7180,-286,229
202103160CHI,Pinnacle,7185,-263,231
202103160CHI,GGBET,7183,-286,223
202103160CHI,Marathonbet,7184,-278,244
202103160CHI,Unibet,7186,-238,195
202103160HOU,10x10bet,7188,300,-400
202103160HOU,1xBet,7189,334,-370
202103160POR,Pinnacle,7174,-120,110
202103160HOU,bet-at-home,7190,340,-500
202103160CHI,Coolbet,7182,-256,217
202103160POR,Marathonbet,7173,-127,114
202103160LAL,Pinnacle,7163,-323,273
202103160POR,Coolbet,7171,-128,110
202103160HOU,bet365,7191,300,-385
202103160LAL,10x10bet,7155,-357,272
202103160LAL,1xBet,7156,-303,284
202103160LAL,bet-at-home,7157,-370,270
202103160LAL,bet365,7158,-345,270
202103160LAL,bwin,7159,-333,260
202103160LAL,Coolbet,7160,-333,271
202103160POR,GGBET,7172,-132,108
202103160LAL,GGBET,7161,-417,311
202103160LAL,Unibet,7164,-417,320
202103160LAL,William Hill,7165,-333,270
202103160POR,10x10bet,7166,-130,104
202103160POR,1xBet,7167,-123,116
202103160POR,bet-at-home,7168,-130,102
202103160POR,bet365,7169,-125,104
202103160POR,bwin,7170,-133,110
202103160LAL,Marathonbet,7162,-323,280
202103160HOU,bwin,7192,290,-385
202103160CHI,William Hill,7187,-278,235
202103160HOU,GGBET,7194,311,-417
202103160PHI,GGBET,7216,-278,218
202103160PHI,Marathonbet,7217,-286,250
202103160PHI,Pinnacle,7218,-303,259
202103160PHI,Unibet,7219,-278,225
202103160PHI,William Hill,7220,-303,250
202103160BOS,10x10bet,7221,131,-164
202103160BOS,1xBet,7222,140,-149
202103160PHI,Coolbet,7215,-294,242
202103160BOS,bet-at-home,7223,131,-169
202103160BOS,bwin,7225,135,-161
202103160BOS,GGBET,7227,135,-167
202103160BOS,Marathonbet,7228,146,-147
202103160BOS,Pinnacle,7229,138,-154
202103160BOS,Unibet,7230,154,-182
202103160BOS,William Hill,7231,145,-164
202103160HOU,Coolbet,7193,312,-385
202103160BOS,bet365,7224,140,-161
202103160PHI,bwin,7214,-286,225
202103160BOS,Coolbet,7226,135,-156
202103160PHI,bet-at-home,7212,-323,235
202103160HOU,Marathonbet,7195,330,-385
202103160PHI,bet365,7213,-303,240
202103160HOU,Pinnacle,7196,312,-370
202103160HOU,Unibet,7197,380,-500
202103160MIA,10x10bet,7199,-625,430
202103160MIA,1xBet,7200,-556,484
202103160MIA,bet-at-home,7201,-667,420
202103160MIA,bet365,7202,-667,475
202103160HOU,William Hill,7198,320,-400
202103160MIA,Coolbet,7204,-588,461
202103160MIA,GGBET,7205,-625,432
202103160MIA,Marathonbet,7206,-588,480
202103160MIA,Pinnacle,7207,-588,463
202103160MIA,Unibet,7208,-588,430
202103160MIA,William Hill,7209,-667,475
202103160PHI,1xBet,7211,-270,252
202103160MIA,bwin,7203,-556,400
202103160PHI,10x10bet,7210,-312,240
202103170CHI,Coolbet,7083,-119,102
202103170CHI,bwin,7082,-120,100
202103170CHI,bet365,7081,-125,104
202103170CHI,bet-at-home,7080,-128,100
202103170MEM,William Hill,7077,-105,-115
202103170CHI,10x10bet,7078,-128,104
202103170MEM,Unibet,7076,-114,-105
202103170MEM,Pinnacle,7075,-102,-108
202103170CHI,GGBET,7084,-125,102
202103170MEM,Marathonbet,7074,-103,-108
202103170CHI,1xBet,7079,-120,112
202103170CHI,Marathonbet,7085,-123,110
202103170CLE,bwin,7093,275,-357
202103170CHI,Unibet,7087,-120,102
202103170CHI,William Hill,7088,-125,104
202103170CLE,10x10bet,7089,240,-312
202103170CLE,1xBet,7090,268,-294
202103170CLE,bet-at-home,7091,265,-370
202103170CLE,bet365,7092,260,-323
202103170CLE,Coolbet,7094,250,-303
202103170CLE,GGBET,7095,281,-370
202103170CLE,Marathonbet,7096,272,-312
202103170CLE,Pinnacle,7097,252,-294
202103170MEM,GGBET,7073,-116,-105
202103170CHI,Pinnacle,7086,-119,108
202103170MEM,Coolbet,7072,-104,-111
202103170DAL,Pinnacle,7053,116,-128
202103170MEM,bet365,7070,-105,-116
202103170DAL,10x10bet,7045,110,-137
202103170DAL,1xBet,7046,122,-130
202103170DAL,bet-at-home,7047,108,-139
202103170DAL,bet365,7048,110,-132
202103170DAL,bwin,7049,120,-143
202103170DAL,Coolbet,7050,114,-132
202103170CLE,Unibet,7098,270,-333
202103170DAL,Marathonbet,7052,125,-127
202103170DAL,Unibet,7054,106,-128
202103170DAL,William Hill,7055,114,-135
202103170DEN,10x10bet,7056,-263,204
202103170MEM,bwin,7071,104,-125
202103170DEN,1xBet,7057,-244,227
202103170DEN,bet365,7059,-263,215
202103170DEN,bwin,7060,-278,220
202103170DEN,Coolbet,7061,-263,219
202103170DEN,GGBET,7062,-270,212
202103170DEN,Marathonbet,7063,-256,225
202103170DEN,Pinnacle,7064,-250,220
202103170DEN,Unibet,7065,-250,204
202103170DEN,William Hill,7066,-270,229
202103170MEM,10x10bet,7067,-109,-114
202103170MEM,1xBet,7068,-101,-105
202103170MEM,bet-at-home,7069,-110,-116
202103170DEN,bet-at-home,7058,-278,204
202103170CLE,William Hill,7099,254,-312
202103170DAL,GGBET,7051,114,-141
202103170HOU,1xBet,7101,430,-476
202103170IND,Unibet,7131,125,-149
202103170IND,William Hill,7132,-125,104
202103170PHI,10x10bet,7133,187,-238
202103170PHI,1xBet,7134,206,-222
202103170PHI,bet-at-home,7135,190,-250
202103170PHI,bet365,7136,204,-250
202103170PHI,bwin,7137,200,-250
202103170PHI,Coolbet,7138,199,-233
202103170PHI,GGBET,7139,189,-238
202103170PHI,Marathonbet,7140,210,-213
202103170PHI,Pinnacle,7141,200,-227
202103170IND,Pinnacle,7130,-118,106
202103170PHI,Unibet,7142,188,-227
202103170WAS,1xBet,7145,-106,100
202103170WAS,bet-at-home,7146,-116,-110
202103170WAS,bet365,7147,-116,-105
202103170WAS,bwin,7148,-120,100
202103170WAS,Coolbet,7149,-110,-105
202103170WAS,GGBET,7150,-114,-108
202103170WAS,Marathonbet,7151,-109,-102
202103170WAS,Pinnacle,7152,-108,-103
202103170WAS,Unibet,7153,-128,108
202103170WAS,William Hill,7154,-115,-105
202103170HOU,10x10bet,7100,480,-714
202103170PHI,William Hill,7143,204,-244
202103170IND,Marathonbet,7129,-123,110
202103170WAS,10x10bet,7144,-114,-109
202103170IND,Coolbet,7127,-120,104
202103170IND,GGBET,7128,-127,104
202103170HOU,bet-at-home,7102,459,-769
202103170HOU,bet365,7103,525,-769
202103170HOU,bwin,7104,400,-556
202103170HOU,Coolbet,7105,451,-588
202103170HOU,GGBET,7106,505,-769
202103170HOU,Marathonbet,7107,445,-526
202103170HOU,Unibet,7109,525,-769
202103170HOU,William Hill,7110,500,-714
202103170DET,10x10bet,7111,190,-244
202103170DET,1xBet,7112,215,-233
202103170DET,bet-at-home,7113,195,-256
202103170HOU,Pinnacle,7108,490,-625
202103170DET,bwin,7115,220,-278
202103170IND,bwin,7126,-120,100
202103170DET,bet365,7114,215,-263
202103170IND,bet365,7125,-132,110
202103170IND,bet-at-home,7124,-128,100
202103170IND,1xBet,7123,-120,112
202103170DET,William Hill,7121,210,-250
202103170IND,10x10bet,7122,-132,106
202103170DET,Pinnacle,7119,202,-227
202103170DET,Marathonbet,7118,213,-238
202103170DET,GGBET,7117,189,-238
202103170DET,Coolbet,7116,191,-227
202103170DET,Unibet,7120,154,-185
202103180PHO,Marathonbet,6997,-625,525
202103180PHO,William Hill,7000,-588,450
202103180PHO,Pinnacle,6998,-625,487
202103180PHO,GGBET,6996,-588,412
202103180PHO,Unibet,6999,-588,430
202103180POR,10x10bet,7001,-122,-102
202103180POR,GGBET,7007,-118,-104
202103180POR,bet-at-home,7003,-123,-103
202103180POR,bet365,7004,-125,104
202103180POR,bwin,7005,-120,100
202103180POR,Coolbet,7006,-122,106
202103180PHO,Coolbet,6995,-667,509
202103180POR,Marathonbet,7008,-118,106
202103180POR,1xBet,7002,-115,108
202103180PHO,bwin,6994,-556,400
202103180LAL,bet-at-home,6981,-323,240
202103180PHO,bet-at-home,6992,-833,500
202103180PHO,1xBet,6991,-588,530
202103180PHO,10x10bet,6990,-667,450
202103180LAL,William Hill,6989,-303,250
202103180LAL,Unibet,6988,-333,270
202103180LAL,Pinnacle,6987,-278,240
202103180LAL,Marathonbet,6986,-278,275
202103180LAL,GGBET,6985,-286,223
202103180LAL,Coolbet,6984,-312,256
202103180LAL,bwin,6983,-294,229
202103180LAL,bet365,6982,-312,250
202103180LAL,1xBet,6980,-294,270
202103180LAL,10x10bet,6979,-303,229
202103180POR,Pinnacle,7009,-114,102
202103180PHO,bet365,6993,-909,575
202103180POR,Unibet,7010,-114,-105
202103180WAS,GGBET,7040,376,-526
202103180ATL,10x10bet,7012,-357,272
202103180WAS,William Hill,7044,475,-667
202103180WAS,Unibet,7043,390,-526
202103180WAS,Pinnacle,7042,469,-588
202103180POR,William Hill,7011,-120,100
202103180WAS,Coolbet,7039,480,-625
202103180WAS,bwin,7038,450,-625
202103180WAS,bet365,7037,475,-667
