,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj
Bookmaker,1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%)
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201910270MEM,39.37007874015748,40.32258064516129,40.0,39.0625,38.46153846153847,40.0,37.735849056603776,40.98360655737705,38.46153846153847,39.37007874015748,65.39792387543253,63.63636363636363,64.53900709219859,63.63636363636363,64.15770609318996,64.15770609318996,64.91228070175438,64.91228070175438,64.53900709219859,65.39792387543253,0.37578342392011027,0.38787023977433005,0.38263229308005425,0.380359612724758,0.3747984954325632,0.38403303509979353,0.36762334730732027,0.3870179250407388,0.3734110169491526,0.37578342392011027,0.6242165760798897,0.61212976022567,0.6173677069199458,0.6196403872752421,0.6252015045674368,0.6159669649002064,0.6323766526926798,0.6129820749592613,0.6265889830508474,0.6242165760798897
201910270MIN,72.97297297297297,74.09326424870466,75.18610421836229,73.54497354497354,73.54497354497354,74.61928934010153,73.54497354497354,75.72815533980582,73.54497354497354,73.54497354497354,29.239766081871345,29.850746268656717,29.32551319648094,29.069767441860467,29.585798816568047,29.850746268656717,29.850746268656717,30.3951367781155,30.76923076923077,31.25,0.7139322715323951,0.7128189866825384,0.7194042736887546,0.716709634870196,0.7131234631614098,0.7142649938356661,0.7112961124264874,0.7135865635949057,0.705033164260632,0.7017986746607763,0.28606772846760475,0.2871810133174615,0.2805957263112454,0.283290365129804,0.2868765368385902,0.28573500616433384,0.28870388757351256,0.28641343640509426,0.29496683573936794,0.2982013253392237
201910270OKC,50.24875621890548,50.73891625615764,50.98039215686274,50.0,51.21951219512195,50.98039215686274,51.21951219512195,52.38095238095239,50.0,50.0,52.15311004784689,53.271028037383175,53.48837209302325,52.60663507109005,51.21951219512195,52.83018867924528,53.48837209302325,53.70370370370371,54.54545454545454,54.54545454545454,0.4907015667859966,0.48782754957507085,0.4879965080750764,0.48729792147806006,0.5,0.4910905203136137,0.4891657638136511,0.49376558603491266,0.47826086956521746,0.47826086956521746,0.5092984332140034,0.5121724504249292,0.5120034919249236,0.5127020785219399,0.5,0.5089094796863863,0.5108342361863488,0.5062344139650873,0.5217391304347826,0.5217391304347826
201910280ATL,30.3951367781155,31.15264797507788,32.467532467532465,30.211480362537763,29.94011976047904,29.850746268656717,29.850746268656717,31.446540880503143,29.411764705882355,35.08771929824561,72.45179063360881,72.97297297297297,71.91011235955057,72.45179063360881,72.97297297297297,74.09326424870466,73.54497354497354,74.61928934010153,75.18610421836229,69.41896024464832,0.29553762609198303,0.29918331042289964,0.3110582972179505,0.2942773990093472,0.290926246265136,0.2871810133174615,0.28870388757351256,0.2964813532793546,0.28118894780909853,0.3357461882026798,0.7044623739080169,0.7008166895771003,0.6889417027820495,0.7057226009906529,0.709073753734864,0.7128189866825384,0.7112961124264874,0.7035186467206453,0.7188110521909016,0.6642538117973202
201910280DET,48.54368932038835,49.50495049504951,49.50495049504951,48.54368932038835,46.728971962616825,50.0,49.01960784313725,50.0,50.0,50.0,53.70370370370371,54.54545454545454,55.15695067264574,54.337899543379,55.947136563876654,54.95495495495496,55.55555555555556,56.14035087719298,54.54545454545454,54.54545454545454,0.474767012484614,0.4757785467128029,0.4729987697789845,0.4718403929848753,0.4551104695456915,0.4763948497854077,0.46875,0.47107438016528924,0.47826086956521746,0.47826086956521746,0.5252329875153859,0.5242214532871972,0.5270012302210155,0.5281596070151248,0.5448895304543085,0.5236051502145923,0.53125,0.5289256198347106,0.5217391304347826,0.5217391304347826
201910280HOU,84.02555910543131,85.46511627906976,81.98198198198197,84.7560975609756,84.02555910543131,86.20689655172413,85.46511627906976,86.20689655172413,84.7560975609756,84.7560975609756,18.01801801801802,18.51851851851852,22.831050228310502,17.699115044247787,19.193857965451052,18.51851851851852,18.181818181818183,20.080321285140563,19.047619047619047,20.0,0.8234282007164415,0.8219092979913025,0.7821735546920994,0.8272502238373624,0.814047991064798,0.823170731707317,0.8245792962774094,0.8110749185667752,0.8165034965034965,0.8090803259604191,0.17657179928355854,0.17809070200869748,0.21782644530790063,0.1727497761626376,0.18595200893520192,0.17682926829268295,0.17542070372259053,0.18892508143322476,0.1834965034965035,0.1909196740395809
201910280LAC,93.4597776324395,96.15384615384616,95.23809523809524,93.4597776324395,95.23809523809524,96.15384615384616,96.15384615384616,97.08709583454704,96.15384615384616,96.15384615384616,8.695652173913043,7.84313725490196,9.242144177449168,9.090909090909092,7.304601899196493,7.142857142857142,7.6923076923076925,9.099181073703368,7.4074074074074066,8.695652173913043,0.9148782185107863,0.9245830311820159,0.911541701769166,0.9113520408163265,0.92876526458616,0.9308510638297873,0.9259259259259259,0.914309255973204,0.9284731774415406,0.9170653907496013,0.08512178148921364,0.07541696881798403,0.08845829823083404,0.08864795918367348,0.07123473541383989,0.06914893617021275,0.07407407407407407,0.08569074402679604,0.07152682255845941,0.08293460925039871
201910280MIL,94.34069043576685,96.15384615384616,94.34069043576685,94.34069043576685,95.23809523809524,96.15384615384616,96.15384615384616,97.08709583454704,96.15384615384616,96.15384615384616,7.6923076923076925,7.84313725490196,10.787486515641856,8.16326530612245,7.468259895444361,7.142857142857142,7.6923076923076925,8.748906386701663,7.6923076923076925,8.695652173913043,0.9246096083283557,0.9245830311820159,0.8973872958852132,0.9203614607159355,0.9272853185595568,0.9308510638297873,0.9259259259259259,0.9173352526259241,0.9259259259259259,0.9170653907496013,0.07539039167164434,0.07541696881798403,0.10261270411478685,0.07963853928406439,0.07271468144044321,0.06914893617021275,0.07407407407407407,0.08266474737407592,0.07407407407407407,0.08293460925039871
201910280NOP,56.52173913043478,58.15899581589959,57.44680851063831,57.08154506437768,57.08154506437768,58.50622406639005,56.52173913043478,58.15899581589959,56.896551724137936,58.8477366255144,45.87155963302752,45.87155963302752,47.16981132075472,45.45454545454545,45.24886877828055,45.45454545454545,47.61904761904761,48.07692307692308,47.61904761904761,45.45454545454545,0.5520062329567589,0.5590568613704291,0.54911742133538,0.556697108066971,0.5578160286945134,0.5627721335268505,0.5427435387673956,0.54745133681739,0.5443833464257659,0.5642037302725968,0.4479937670432412,0.4409431386295708,0.45088257866462006,0.4433028919330289,0.4421839713054866,0.4372278664731495,0.4572564612326043,0.45254866318261,0.45561665357423403,0.43579626972740315
201910280NYK,47.16981132075472,47.61904761904761,50.24875621890548,46.728971962616825,47.16981132075472,48.07692307692308,47.61904761904761,49.50495049504951,47.61904761904761,49.01960784313725,55.55555555555556,56.14035087719298,54.337899543379,55.947136563876654,55.15695067264574,55.947136563876654,56.52173913043478,56.896551724137936,56.896551724137936,56.14035087719298,0.45918367346938777,0.45893719806763283,0.4804509318389157,0.4551104695456915,0.4609723829998347,0.46217118657871165,0.4572564612326043,0.4652655222204396,0.45561665357423403,0.46614327772325814,0.5408163265306123,0.5410628019323672,0.5195490681610844,0.5448895304543085,0.5390276170001654,0.5378288134212884,0.5427435387673956,0.5347344777795604,0.5443833464257659,0.533856722276742
201910280PHO,37.3134328358209,37.03703703703704,39.68253968253968,36.76470588235294,36.76470588235294,37.03703703703704,36.36363636363637,38.46153846153847,37.03703703703704,40.0,66.21621621621621,66.66666666666666,64.91228070175438,65.75342465753424,65.75342465753424,67.53246753246754,66.66666666666666,67.53246753246754,66.66666666666666,64.53900709219859,0.36041301383206703,0.3571428571428572,0.3793929712460064,0.35861662409117706,0.35861662409117706,0.35418583256669733,0.35294117647058826,0.36286522148916117,0.3571428571428572,0.38263229308005425,0.6395869861679329,0.6428571428571428,0.6206070287539937,0.6413833759088229,0.6413833759088229,0.6458141674333027,0.6470588235294117,0.6371347785108388,0.6428571428571428,0.6173677069199458
201910280SAC,37.03703703703704,37.03703703703704,36.101083032490976,36.36363636363637,36.101083032490976,36.36363636363637,36.36363636363637,38.46153846153847,36.36363636363637,35.842293906810035,65.75342465753424,67.10526315789474,68.45425867507886,66.21621621621621,66.66666666666666,68.05111821086261,66.66666666666666,67.53246753246754,68.05111821086261,68.94409937888199,0.36031589338598224,0.35563874590547495,0.34528205295777104,0.3544910179640719,0.35128805620608905,0.34826147426981924,0.35294117647058826,0.36286522148916117,0.34826147426981924,0.3420510314644458,0.6396841066140178,0.644361254094525,0.654717947042229,0.6455089820359281,0.648711943793911,0.6517385257301808,0.6470588235294117,0.6371347785108388,0.6517385257301808,0.6579489685355542
201910280SAS,69.41896024464832,69.96996996996997,69.96996996996997,69.96996996996997,70.93023255813954,68.05111821086261,71.42857142857143,72.97297297297297,71.42857142857143,71.42857142857143,33.33333333333333,34.01360544217687,34.602076124567475,32.6797385620915,31.746031746031743,37.03703703703704,32.25806451612903,33.11258278145696,32.25806451612903,33.33333333333333,0.6755952380952381,0.6728944421524136,0.6691077834196171,0.6816382722422991,0.6908143088261729,0.6475622114626731,0.6888888888888889,0.6878690737303864,0.6888888888888889,0.6818181818181819,0.32440476190476186,0.3271055578475865,0.330892216580383,0.3183617277577009,0.30918569117382705,0.35243778853732693,0.31111111111111106,0.3121309262696137,0.31111111111111106,0.3181818181818181
201910280TOR,66.21621621621621,66.21621621621621,67.10526315789474,66.66666666666666,66.21621621621621,64.53900709219859,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,36.101083032490976,37.735849056603776,37.3134328358209,36.101083032490976,36.63003663003663,40.32258064516129,36.36363636363637,39.37007874015748,37.03703703703704,37.735849056603776,0.647165403137367,0.6369879813588422,0.6426556328756818,0.648711943793911,0.6438369350724359,0.6154685284171485,0.6470588235294117,0.6287128712871287,0.6428571428571428,0.6385542168674698,0.35283459686263297,0.36301201864115773,0.3573443671243183,0.35128805620608905,0.35616306492756417,0.38453147158285145,0.35294117647058826,0.37128712871287134,0.3571428571428572,0.3614457831325302
201910290DEN,68.45425867507886,68.45425867507886,68.94409937888199,69.41896024464832,68.45425867507886,67.53246753246754,68.94409937888199,69.41896024464832,69.41896024464832,70.41420118343196,33.557046979865774,35.587188612099645,35.587188612099645,33.33333333333333,34.24657534246575,37.03703703703704,34.48275862068966,36.63003663003663,35.08771929824561,34.48275862068966,0.6710458045368698,0.6579518111289748,0.6595546721363472,0.6755952380952381,0.666540435916856,0.6458141674333027,0.6665976392627874,0.654593275659917,0.6642538117973202,0.6712701808986578,0.32895419546313015,0.3420481888710252,0.34044532786365267,0.32440476190476186,0.333459564083144,0.35418583256669733,0.33340236073721274,0.345406724340083,0.3357461882026798,0.32872981910134214
201910290LAL,87.71498771498771,87.71498771498771,86.20689655172413,88.49252013808976,89.28188638799571,88.49252013808976,89.28188638799571,90.9090909090909,90.08919722497522,89.28188638799571,14.084507042253522,16.260162601626014,19.379844961240316,14.388489208633093,14.224751066856332,14.814814814814811,14.814814814814811,15.267175572519085,14.814814814814811,15.384615384615383,0.8616446272563484,0.8436149161399397,0.8164556962025317,0.8601443619187099,0.8625716049073574,0.8565947440075912,0.8576821873927468,0.8562091503267975,0.8587774239826447,0.853012997243009,0.13835537274365164,0.1563850838600603,0.18354430379746842,0.1398556380812901,0.13742839509264265,0.1434052559924089,0.14231781260725315,0.14379084967320263,0.14122257601735538,0.14698700275699092
201910290MIA,76.35933806146572,78.11816192560175,83.33333333333334,77.52808988764045,78.72340425531915,78.11816192560175,79.38144329896907,81.30841121495327,80.0,78.11816192560175,25.906735751295333,25.97402597402597,21.78649237472767,25.125628140703515,24.09638554216868,25.97402597402597,24.449877750611247,24.69135802469136,24.449877750611247,26.31578947368421,0.7466732144354347,0.7504709383275546,0.7927461139896373,0.755238985754359,0.7656444776863625,0.7504709383275546,0.764523098584711,0.7670621530423425,0.7659176029962547,0.748014997794442,0.2533267855645654,0.2495290616724453,0.20725388601036265,0.24476101424564106,0.23435552231363754,0.2495290616724453,0.23547690141528899,0.2329378469576576,0.2340823970037453,0.251985002205558
201910300BOS,42.3728813559322,42.01680672268908,42.91845493562232,41.66666666666667,42.19409282700422,44.05286343612335,40.81632653061224,43.290043290043286,41.66666666666667,42.5531914893617,60.629921259842526,62.121212121212125,61.68582375478927,60.9375,60.31746031746032,60.9375,62.121212121212125,62.825278810408925,61.68582375478927,61.68582375478927,0.41137600414615183,0.4034723071280108,0.4102934934683163,0.4060913705583757,0.41160329282634256,0.41958958893332465,0.39651547011114446,0.4079528048651026,0.40315106580166826,0.40822710565418,0.5886239958538482,0.5965276928719893,0.5897065065316838,0.5939086294416244,0.5883967071736574,0.5804104110666755,0.6034845298888556,0.5920471951348975,0.5968489341983317,0.5917728943458199
201910300BRK,59.51417004048582,60.629921259842526,61.68582375478927,60.31746031746032,59.51417004048582,60.31746031746032,59.83935742971887,60.629921259842526,60.9375,59.83935742971887,42.73504273504273,43.66812227074236,42.73504273504273,42.3728813559322,42.91845493562232,44.05286343612335,43.66812227074236,45.45454545454545,42.5531914893617,44.44444444444444,0.5820501539815223,0.5813140803745096,0.5907423087778718,0.5873722818967776,0.5810079557598683,0.5779177274554469,0.5781162637027498,0.5715249662618084,0.5888210729200128,0.5738125802310655,0.41794984601847784,0.41868591962549034,0.40925769122212813,0.4126277181032224,0.4189920442401317,0.4220822725445531,0.4218837362972501,0.42847503373819157,0.41117892707998716,0.42618741976893454
201910300CLE,47.61904761904761,48.54368932038835,49.01960784313725,47.16981132075472,48.07692307692308,47.16981132075472,47.61904761904761,49.50495049504951,47.61904761904761,47.61904761904761,54.95495495495496,55.55555555555556,55.55555555555556,55.55555555555556,54.54545454545454,56.896551724137936,56.52173913043478,56.52173913043478,56.896551724137936,57.08154506437768,0.4642409033877038,0.46632124352331605,0.46875,0.45918367346938777,0.46848381601362865,0.45326664582682086,0.4572564612326043,0.4669102720259846,0.45561665357423403,0.4548116338083154,0.5357590966122961,0.533678756476684,0.53125,0.5408163265306123,0.5315161839863713,0.5467333541731791,0.5427435387673956,0.5330897279740153,0.5443833464257659,0.5451883661916845
201910300GSW,68.05111821086261,69.41896024464832,69.96996996996997,68.94409937888199,67.53246753246754,68.05111821086261,68.94409937888199,69.41896024464832,69.41896024464832,66.66666666666666,34.36426116838488,34.48275862068966,36.101083032490976,33.670033670033675,34.96503496503497,37.03703703703704,34.48275862068966,36.496350364963504,35.08771929824561,37.735849056603776,0.6644619062422948,0.6681213843499441,0.659651884179434,0.671877229094911,0.658869395711501,0.6475622114626731,0.6665976392627874,0.655419503045375,0.6642538117973202,0.6385542168674698,0.33553809375770505,0.33187861565005583,0.34034811582056607,0.328122770905089,0.34113060428849906,0.35243778853732693,0.33340236073721274,0.34458049695462495,0.3357461882026798,0.3614457831325302
201910300OKC,48.07692307692308,49.01960784313725,49.01960784313725,48.54368932038835,48.54368932038835,50.0,50.0,50.0,49.01960784313725,50.0,54.12844036697248,55.15695067264574,55.55555555555556,54.12844036697248,54.337899543379,54.95495495495496,54.54545454545454,56.14035087719298,55.55555555555556,54.54545454545454,0.4703953046780598,0.4705435516542876,0.46875,0.47280298429773576,0.4718403929848753,0.4763948497854077,0.47826086956521746,0.47107438016528924,0.46875,0.47826086956521746,0.5296046953219403,0.5294564483457124,0.53125,0.5271970157022642,0.5281596070151248,0.5236051502145923,0.5217391304347826,0.5289256198347106,0.53125,0.5217391304347826
201910300ORL,81.98198198198197,83.33333333333334,82.63888888888889,81.98198198198197,83.33333333333334,82.63888888888889,84.7560975609756,85.46511627906976,83.33333333333334,81.98198198198197,21.008403361344534,20.66115702479339,21.78649237472767,20.66115702479339,19.880715705765407,20.833333333333336,19.047619047619047,20.66115702479339,21.052631578947366,22.727272727272727,0.7960158776830344,0.8013245033112583,0.7913678445690442,0.7987088350500509,0.8073836276083467,0.7986577181208053,0.8165034965034965,0.8053153438674333,0.7983193277310925,0.7829487680876026,0.20398412231696558,0.1986754966887417,0.20863215543095578,0.20129116494994925,0.19261637239165327,0.20134228187919465,0.1834965034965035,0.1946846561325667,0.2016806722689075,0.21705123191239734
201910300PHI,74.61928934010153,75.18610421836229,76.35933806146572,74.09326424870466,74.09326424870466,75.18610421836229,75.18610421836229,75.72815533980582,75.18610421836229,74.61928934010153,28.901734104046245,28.57142857142857,29.411764705882355,28.57142857142857,28.818443804034583,28.98550724637681,28.57142857142857,30.03003003003003,29.411764705882355,30.3951367781155,0.7208129021286245,0.7246327297574309,0.7219300552195634,0.7217015140591204,0.7199692401445132,0.7217523388683674,0.7246327297574309,0.7160500634062965,0.7188110521909016,0.7105622731880757,0.2791870978713755,0.27536727024256913,0.2780699447804365,0.2782984859408796,0.28003075985548675,0.2782476611316325,0.27536727024256913,0.2839499365937035,0.28118894780909853,0.2894377268119242
