,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,gameState
Bookmaker,winner,teamHome,teamAway,timeOfDay,location,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,rivalry
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201610300OKC,OKC,OKC,LAL,7:00p,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",30,28,19,36,[],113,2,2.0,"['oladivi01', 'westbru01', 'roberan03', 'adamsst01', 'sabondo01', 'ilyaser01', 'kanteen01', 'chrisse01', 'singlky01', 'lauvejo01', 'morroan01', 'abrinal01', 'collini01']","[2, 0]",0,24,22,25,25,[],96,-1,2.0,"['randlju01', 'russeda01', 'youngni01', 'mozgoti01', 'denglu01', 'clarkjo01', 'ingrabr01', 'willilo02', 'nancela02', 'blackta01', 'caldejo01', 'artesro01', 'huertma01']","[1, 1]",0,conference
201610300PHO,GSW,PHO,GSW,6:00p,"Talking Stick Resort Arena, Phoenix, Arizona",30,27,21,22,[],100,-2,2.0,"['warretj01', 'bledser01', 'bookede01', 'chandty01', 'dudleja01', 'knighbr03', 'lenal01', 'barbole01', 'chrisma01', 'tuckepj01', 'bendedr01', 'ulisty01', 'willial03']","[0, 2]",0,22,33,26,25,[],106,1,2.0,"['thompkl01', 'duranke01', 'greendr01', 'curryst01', 'pachuza01', 'iguodan01', 'clarkia01', 'livinsh01', 'westda01', 'looneke01', 'varejan01', 'mcgeeja01', 'mcadoja01']","[1, 1]",0,division
201610310ATL,ATL,ATL,SAC,7:30p,"Philips Arena, Atlanta, Georgia",22,31,26,27,[],106,2,2.0,"['korveky01', 'schrode01', 'millspa01', 'howardw01', 'bazemke01', 'sefolth01', 'muscami01', 'delanma01', 'humphkr01', 'hardati02', 'princta02', 'kellyry01', 'bembrde01']","[2, 0]",0,15,29,37,14,[],95,1,2.0,"['couside01', 'gayru01', 'afflaar01', 'koufoko01', 'lawsoty01', 'barnema02', 'mclembe01', 'templga01', 'tollian01', 'caulewi01', 'richama01', 'labissk01', 'collida01']","[2, 1]",0,none
201610310BRK,CHI,BRK,CHI,7:30p,"Barclays Center, Brooklyn, New York",20,24,22,22,[],88,-1,2.0,"['holliro01', 'linje01', 'lopezbr01', 'bogdabo02', 'booketr01', 'kilpase01', 'harrijo01', 'whiteis01', 'hamilju01', 'scolalu01', 'bennean01', 'mcculch01', 'vasqugr01']","[1, 2]",0,38,27,28,25,[],118,2,2.0,"['wadedw01', 'butleji01', 'rondora01', 'gibsota01', 'lopezro01', 'mirotni01', 'mcderdo01', 'feliccr01', 'canaais01', 'valende01', 'cartemi01', 'portibo01', 'zipsepa01']","[2, 0]",0,conference
201610310LAC,LAC,LAC,PHO,10:30p,"STAPLES Center, Los Angeles, California",24,24,34,34,[],116,2,1.0,"['griffbl01', 'jordade01', 'paulch01', 'redicjj01', 'mbahalu01', 'crawfja01', 'riverau01', 'feltora01', 'johnswe01', 'speigma01', 'stonedi01', 'bassbr01', 'anderal01']","[2, 0]",0,24,12,34,28,[],98,-3,1.0,"['bledser01', 'knighbr03', 'warretj01', 'dudleja01', 'chandty01', 'tuckepj01', 'lenal01', 'ulisty01', 'chrisma01', 'barbole01', 'bendedr01', 'willial03', 'jenkijo01']","[0, 3]",0,division
201610310TOR,TOR,TOR,DEN,7:30p,"Air Canada Centre, Toronto, Canada",33,29,26,17,[],105,-1,3.0,"['derozde01', 'lowryky01', 'valanjo01', 'carrode01', 'siakapa01', 'pattepa01', 'josepco01', 'poeltja01', 'rosste01', 'powelno01', 'vanvlfr01', 'noguelu01', 'cabocbr01']","[1, 1]",0,24,25,35,18,[],102,-1,2.0,"['nurkiju01', 'gallida01', 'mudiaem01', 'bartowi01', 'jokicni01', 'chandwi01', 'nelsoja01', 'farieke01', 'murraja01', 'stokeja01', 'millemi01', 'beaslma01', 'hernaju01']","[1, 1]",0,none
201611010CLE,CLE,CLE,HOU,6:00p,"Quicken Loans Arena, Cleveland, Ohio",29,34,22,43,[],128,3,3.0,"['jamesle01', 'irvinky01', 'smithjr01', 'loveke01', 'thomptr01', 'shumpim01', 'jefferi01', 'dunlemi02', 'fryech01', 'liggide01', 'mcraejo01', 'jonesja02', 'anderch01']","[3, 0]",0,35,24,25,36,[],120,2,2.0,"['hardeja01', 'gordoer01', 'arizatr01', 'anderry01', 'capelca01', 'hilarne01', 'breweco01', 'mcdankj01', 'dekkesa01', 'brownbo02', 'ennisty01', 'wiltjky01', 'harremo01']","[2, 1]",0,none
201611010DET,DET,DET,NYK,7:30p,"The Palace of Auburn Hills, Auburn Hills, Michigan",32,32,22,16,[],102,2,2.0,"['harrito02', 'drumman01', 'caldwke01', 'morrima03', 'smithis01', 'leuerjo01', 'johnsst04', 'udrihbe01', 'baynear01', 'marjabo01', 'gbinimi01', 'hillida01', 'ellenhe01']","[2, 1]",0,29,26,24,10,[],89,1,3.0,"['anthoca01', 'rosede01', 'noahjo01', 'porzikr01', 'leeco01', 'thomala01', 'jennibr01', 'holidju01', 'oquinky01', 'ndourma01', 'hernawi01', 'vujacsa01', 'kuzmimi01']","[1, 1]",0,conference
201611010IND,IND,IND,LAL,7:00p,"Bankers Life Fieldhouse, Indianapolis, Indiana",27,35,22,31,[],115,-2,3.0,"['ellismo01', 'georgpa01', 'teaguje01', 'youngth01', 'turnemy01', 'milescj01', 'allenla01', 'brookaa01', 'jeffeal01', 'serapke01', 'youngjo01', 'robingl02', 'niangge01']","[1, 2]",0,18,33,28,29,[],108,-2,2.0,"['youngni01', 'denglu01', 'randlju01', 'mozgoti01', 'russeda01', 'clarkjo01', 'nancela02', 'willilo02', 'blackta01', 'caldejo01', 'ingrabr01', 'artesro01', 'huertma01']","[1, 2]",0,none
201611010MIA,MIA,MIA,SAC,7:30p,"AmericanAirlines Arena, Miami, Florida",28,26,19,18,[],108,-2,2.0,"['waitedi01', 'dragigo01', 'winslju01', 'whiteha01', 'babbilu01', 'johnsty01', 'johnsja01', 'hasleud01', 'mcgruro01', 'reedwi02', 'willide02', 'richajo01', 'mcrobjo01']","[1, 2]",0,26,24,17,24,[],96,-1,1.0,"['gayru01', 'afflaar01', 'lawsoty01', 'couside01', 'barnema02', 'templga01', 'koufoko01', 'mclembe01', 'tollian01', 'richama01', 'labissk01', 'collida01', 'caulewi01']","[2, 2]",0,none
201611010MIN,MIN,MIN,MEM,8:00p,"Target Center, Minneapolis, Minnesota",29,33,35,19,[],116,-2,3.0,"['dienggo01', 'townska01', 'lavinza01', 'wiggian01', 'dunnkr01', 'jonesty01', 'rushbr01', 'muhamsh01', 'bjeline01', 'aldrico01', 'hilljo01', 'paynead01', 'lucasjo02']","[0, 2]",0,16,20,23,21,[],80,1,2.0,"['willitr02', 'greenja01', 'martija01', 'baldwwa01', 'ennisja01', 'harrian01', 'davisde01', 'allento01', 'cartevi01', 'danietr01', 'randoza01', 'gasolma01', 'conlemi01']","[2, 1]",1,conference
201611010NOP,MIL,NOP,MIL,8:00p,"Smoothie King Center, New Orleans, Louisiana",32,22,32,27,[],113,-3,3.0,"['cunnida01', 'davisan02', 'fraziti01', 'hillso01', 'mooreet01', 'stephla01', 'hieldbu01', 'asikom01', 'gallola01', 'ajincal01', 'holidjr01', 'joneste01', 'diallch01']","[0, 3]",0,29,34,21,33,[],117,-1,2.0,"['antetgi01', 'snellto01', 'parkeja01', 'dellama01', 'plumlmi01', 'brogdma01', 'monrogr01', 'vaughra01', 'hensojo01', 'beaslmi01', 'teletmi01', 'terryja01', 'makerth01']","[1, 2]",0,none
201611010PHI,ORL,PHI,ORL,7:00p,"Wells Fargo Center, Philadelphia, Pennsylvania",29,28,30,14,[],101,-2,3.0,"['rodrise01', 'saricda01', 'hendege02', 'covinro01', 'embiijo01', 'thompho01', 'holmeri01', 'stausni01', 'mccontj01', 'luwawti01', 'okafoja01', 'ilyaser01']","[0, 2]",0,24,19,41,19,[],103,-3,3.0,"['paytoel01', 'fournev01', 'ibakase01', 'gordoaa01', 'vucevni01', 'biyombi01', 'augusdj01', 'hezonma01', 'greenje02', 'watsocj01', 'wilcocj01', 'zimmest01', 'rudezda01']","[0, 3]",0,conference
201611010POR,GSW,POR,GSW,10:00p,"Moda Center, Portland, Oregon",25,28,20,31,[],104,1,3.0,"['lillada01', 'aminual01', 'mccolcj01', 'harklma01', 'plumlma01', 'turneev01', 'crabbal01', 'davised01', 'vonleno01', 'napiesh01', 'leoname01', 'laymaja01', 'connapa01']","[2, 1]",0,34,25,41,27,[],127,2,2.0,"['duranke01', 'thompkl01', 'greendr01', 'curryst01', 'pachuza01', 'clarkia01', 'iguodan01', 'livinsh01', 'westda01', 'mcadoja01', 'looneke01', 'mcgeeja01', 'varejan01']","[2, 1]",0,conference
201611010SAS,UTA,SAS,UTA,8:30p,"AT&T Center, San Antonio, Texas",28,22,21,20,[],91,4,2.0,"['leonaka01', 'aldrila01', 'parketo01', 'simmojo02', 'gasolpa01', 'ginobma01', 'millspa02', 'anderky01', 'leeda02', 'dedmode01', 'forbebr01', 'laproni01', 'murrade01']","[4, 0]",0,38,16,19,33,[],106,-1,2.0,"['johnsjo02', 'goberru01', 'hoodro01', 'hillge01', 'favorde01', 'lylestr01', 'macksh01', 'inglejo01', 'exumda01', 'witheje01', 'netora01', 'diawbo01', 'bolomjo01']","[1, 2]",0,conference
201611020ATL,LAL,ATL,LAL,7:30p,"Philips Arena, Atlanta, Georgia",37,23,34,22,[],116,3,2.0,"['millspa01', 'howardw01', 'bazemke01', 'schrode01', 'korveky01', 'hardati02', 'sefolth01', 'delanma01', 'muscami01', 'humphkr01', 'princta02', 'kellyry01', 'bembrde01']","[3, 0]",0,28,23,39,33,[],123,-3,1.0,"['russeda01', 'randlju01', 'denglu01', 'youngni01', 'zubaciv01', 'nancela02', 'clarkjo01', 'willilo02', 'ingrabr01', 'blackta01', 'robinth01', 'huertma01', 'caldejo01']","[1, 3]",0,none
201611020BOS,BOS,BOS,CHI,8:00p,"TD Garden, Boston, Massachusetts",36,19,26,26,[],107,1,4.0,"['bradlav01', 'thomais02', 'johnsam01', 'zellety01', 'crowdja01', 'smartma01', 'jerebjo01', 'greenge01', 'roziete01', 'brownja02', 'mickejo01', 'youngja01', 'jacksde01']","[2, 1]",0,25,27,18,30,[],100,3,2.0,"['butleji01', 'wadedw01', 'rondora01', 'gibsota01', 'lopezro01', 'mirotni01', 'canaais01', 'grantje02', 'portibo01', 'feliccr01', 'valende01', 'zipsepa01', 'hunterj01']","[3, 0]",1,conference
201611020BRK,BRK,BRK,DET,7:30p,"Barclays Center, Brooklyn, New York",38,33,21,17,[],109,-2,2.0,"['bogdabo02', 'booketr01', 'lopezbr01', 'holliro01', 'linje01', 'kilpase01', 'harrijo01', 'hamilju01', 'whiteis01', 'scolalu01', 'vasqugr01', 'mcculch01', 'bennean01']","[1, 3]",0,30,25,26,20,[],101,3,1.0,"['caldwke01', 'harrito02', 'morrima03', 'smithis01', 'drumman01', 'leuerjo01', 'baynear01', 'udrihbe01', 'johnsst04', 'marjabo01', 'hillida01', 'gbinimi01', 'ellenhe01']","[3, 1]",0,conference
201611020CHO,CHO,CHO,PHI,7:00p,"Spectrum Center, Charlotte, North Carolina",26,20,39,24,[],109,-1,4.0,"['batumni01', 'walkeke02', 'kiddgmi01', 'willima02', 'zelleco01', 'kaminfr01', 'sessira01', 'belinma01', 'hawessp01', 'grahatr01', 'woodch01', 'roberbr01', 'harriaa01']","[2, 1]",0,26,27,20,20,[],93,-3,1.0,"['saricda01', 'rodrise01', 'covinro01', 'hendege02', 'holmeri01', 'stausni01', 'okafoja01', 'ilyaser01', 'mccontj01', 'thompho01', 'luwawti01', 'embiijo01']","[0, 3]",0,conference
201611020LAC,OKC,LAC,OKC,10:30p,"STAPLES Center, Los Angeles, California",24,17,25,17,[],83,3,2.0,"['griffbl01', 'paulch01', 'jordade01', 'redicjj01', 'mbahalu01', 'crawfja01', 'riverau01', 'speigma01', 'feltora01', 'bassbr01', 'johnswe01', 'stonedi01', 'anderal01']","[3, 0]",0,23,26,16,20,[],85,3,3.0,"['westbru01', 'oladivi01', 'adamsst01', 'roberan03', 'sabondo01', 'kanteen01', 'grantje01', 'lauvejo01', 'chrisse01', 'morroan01', 'abrinal01', 'collini01', 'singlky01']","[3, 0]",0,conference
201611020MEM,MEM,MEM,NOP,8:00p,"FedEx Forum, Memphis, Tennessee",21,20,25,9,[],89,-1,1.0,"['gasolma01', 'conlemi01', 'ennisja01', 'greenja01', 'allento01', 'cartevi01', 'baldwwa01', 'randoza01', 'martija01', 'willitr02', 'harrian01', 'davisde01', 'danietr01']","[2, 2]",0,13,35,11,16,[],83,-4,1.0,"['davisan02', 'mooreet01', 'fraziti01', 'hillso01', 'cunnida01', 'stephla01', 'asikom01', 'gallola01', 'hieldbu01', 'joneste01', 'holidjr01', 'diallch01', 'ajincal01']","[0, 4]",0,division
201611020NYK,HOU,NYK,HOU,7:30p,"Madison Square Garden (IV), New York, New York",25,26,27,21,[],99,-1,1.0,"['anthoca01', 'rosede01', 'leeco01', 'porzikr01', 'noahjo01', 'jennibr01', 'ndourma01', 'holidju01', 'bakerro01', 'vujacsa01', 'thomala01', 'kuzmimi01', 'oquinky01']","[1, 2]",0,33,35,32,18,[],118,-1,1.0,"['hardeja01', 'arizatr01', 'gordoer01', 'anderry01', 'capelca01', 'harremo01', 'dekkesa01', 'mcdankj01', 'breweco01', 'ennisty01', 'brownbo02', 'wiltjky01', 'hilarne01']","[2, 2]",0,none
201611020PHO,PHO,PHO,POR,10:00p,"Talking Stick Resort Arena, Phoenix, Arizona",28,29,19,27,[],118,-4,2.0,"['bledser01', 'bookede01', 'warretj01', 'chandty01', 'dudleja01', 'knighbr03', 'lenal01', 'tuckepj01', 'chrisma01', 'barbole01', 'willial03', 'ulisty01', 'bendedr01']","[0, 4]",0,28,25,20,30,[],115,-1,1.0,"['lillada01', 'mccolcj01', 'harklma01', 'aminual01', 'plumlma01', 'crabbal01', 'leoname01', 'turneev01', 'davised01', 'vonleno01', 'napiesh01', 'laymaja01', 'connapa01']","[2, 2]",0,conference
201611020UTA,UTA,UTA,DAL,9:00p,"Vivint Smart Home Arena, Salt Lake City, Utah",15,26,25,31,[],97,1,1.0,"['hillge01', 'hoodro01', 'johnsjo02', 'favorde01', 'goberru01', 'inglejo01', 'lylestr01', 'exumda01', 'macksh01', 'witheje01', 'bolomjo01', 'netora01', 'diawbo01']","[2, 2]",0,14,19,26,22,[],81,-3,3.0,"['barneha02', 'matthwe02', 'willide01', 'nowitdi01', 'bogutan01', 'bareajo01', 'anderju01', 'poweldw01', 'curryse01', 'mejrisa01', 'brussni01', 'acyqu01', 'finnedo01']","[0, 3]",0,conference
201611020WAS,TOR,WAS,TOR,7:00p,"Verizon Center, Washington, District of Columbia",29,27,19,28,[],103,-2,3.0,"['gortama01', 'bealbr01', 'porteot01', 'walljo01', 'morrima02', 'thornma01', 'satorto01', 'nichoan01', 'oubreke01', 'burketr01', 'smithja02', 'ochefda01', 'mcclesh01']","[0, 2]",0,27,27,30,29,[],113,1,2.0,"['derozde01', 'lowryky01', 'valanjo01', 'carrode01', 'siakapa01', 'pattepa01', 'rosste01', 'poeltja01', 'josepco01', 'powelno01', 'vanvlfr01', 'noguelu01', 'cabocbr01']","[2, 1]",0,conference
201611030CLE,CLE,CLE,BOS,8:00p,"Quicken Loans Arena, Cleveland, Ohio",36,32,32,28,[],128,4,2.0,"['jamesle01', 'smithjr01', 'irvinky01', 'loveke01', 'thomptr01', 'shumpim01', 'fryech01', 'jefferi01', 'dunlemi02', 'liggide01', 'mcraejo01', 'jonesja02', 'anderch01']","[4, 0]",0,25,26,32,39,[],122,2,1.0,"['bradlav01', 'brownja02', 'thomais02', 'zellety01', 'johnsam01', 'smartma01', 'roziete01', 'jerebjo01', 'mickejo01', 'greenge01', 'youngja01', 'jacksde01']","[3, 1]",0,conference
201611030GSW,GSW,GSW,OKC,10:30p,"Oracle Arena, Oakland, California",31,37,30,24,[],122,3,2.0,"['thompkl01', 'duranke01', 'curryst01', 'greendr01', 'pachuza01', 'iguodan01', 'clarkia01', 'livinsh01', 'looneke01', 'mcadoja01', 'westda01', 'mcgeeja01', 'varejan01']","[3, 1]",0,32,11,27,26,[],96,4,1.0,"['oladivi01', 'westbru01', 'sabondo01', 'adamsst01', 'roberan03', 'grantje01', 'abrinal01', 'chrisse01', 'lauvejo01', 'singlky01', 'morroan01', 'kanteen01', 'collini01']","[4, 0]",0,conference
201611030MIL,MIL,MIL,IND,8:00p,"BMO Harris Bradley Center, Milwaukee, Wisconsin",29,34,27,35,[],125,1,2.0,"['antetgi01', 'parkeja01', 'snellto01', 'dellama01', 'plumlmi01', 'monrogr01', 'brogdma01', 'terryja01', 'teletmi01', 'beaslmi01', 'makerth01', 'vaughra01', 'hensojo01']","[2, 2]",0,30,27,22,28,[],107,1,2.0,"['georgpa01', 'ellismo01', 'teaguje01', 'youngth01', 'turnemy01', 'milescj01', 'jeffeal01', 'allenla01', 'brookaa01', 'robingl02', 'serapke01', 'niangge01', 'youngjo01']","[2, 2]",0,division
201611030MIN,DEN,MIN,DEN,8:00p,"Target Center, Minneapolis, Minnesota",37,24,14,24,[],99,1,2.0,"['townska01', 'lavinza01', 'wiggian01', 'dunnkr01', 'dienggo01', 'bjeline01', 'jonesty01', 'muhamsh01', 'rushbr01', 'aldrico01', 'paynead01', 'lucasjo02', 'hilljo01']","[1, 2]",0,25,30,33,14,[],102,-2,3.0,"['gallida01', 'mudiaem01', 'murraja01', 'nurkiju01', 'jokicni01', 'nelsoja01', 'chandwi01', 'farieke01', 'hernaju01', 'arthuda01', 'stokeja01', 'millemi01', 'beaslma01']","[1, 2]",0,division
201611030ORL,ORL,ORL,SAC,7:00p,"Amway Center, Orlando, Florida",23,33,28,18,[],102,1,2.0,"['fournev01', 'paytoel01', 'ibakase01', 'gordoaa01', 'vucevni01', 'biyombi01', 'greenje02', 'augusdj01', 'watsocj01', 'hezonma01', 'wilcocj01', 'rudezda01', 'onuakar01']","[1, 3]",0,29,21,28,16,[],94,-2,2.0,"['couside01', 'lawsoty01', 'gayru01', 'koufoko01', 'afflaar01', 'mclembe01', 'caulewi01', 'casspom01', 'templga01', 'barnema02', 'tollian01', 'labissk01', 'farmajo01']","[2, 3]",0,none
201611040BRK,CHO,BRK,CHO,7:30p,"Barclays Center, Brooklyn, New York",23,27,20,25,[],95,1,2.0,"['bogdabo02', 'holliro01', 'lopezbr01', 'booketr01', 'whiteis01', 'kilpase01', 'harrijo01', 'hamilju01', 'scolalu01', 'bennean01', 'mcculch01', 'foyera01']","[2, 3]",0,23,20,30,26,[],99,1,2.0,"['batumni01', 'kiddgmi01', 'walkeke02', 'willima02', 'zelleco01', 'hawessp01', 'belinma01', 'sessira01', 'kaminfr01', 'woodch01', 'roberbr01', 'harriaa01', 'grahatr01']","[3, 1]",0,conference
201611040CHI,NYK,CHI,NYK,8:00p,"United Center, Chicago, Illinois",23,34,24,23,[],104,-1,2.0,"['butleji01', 'wadedw01', 'gibsota01', 'rondora01', 'lopezro01', 'mcderdo01', 'mirotni01', 'canaais01', 'feliccr01', 'grantje02', 'portibo01', 'valende01', 'zipsepa01']","[3, 1]",0,32,24,28,33,[],117,-2,2.0,"['leeco01', 'rosede01', 'anthoca01', 'noahjo01', 'porzikr01', 'jennibr01', 'holidju01', 'oquinky01', 'ndourma01', 'vujacsa01', 'kuzmimi01', 'hernawi01', 'bakerro01']","[1, 3]",0,conference
201611040DAL,POR,DAL,POR,8:30p,"American Airlines Center, Dallas, Texas",26,26,24,19,[],95,-4,2.0,"['willide01', 'barneha02', 'bareajo01', 'matthwe02', 'nowitdi01', 'curryse01', 'poweldw01', 'anderju01', 'mejrisa01', 'acyqu01', 'brussni01', 'finnedo01', 'hammoaj01']","[0, 4]",0,26,29,24,26,[],105,-2,2.0,"['lillada01', 'plumlma01', 'aminual01', 'harklma01', 'mccolcj01', 'crabbal01', 'turneev01', 'davised01', 'napiesh01', 'leoname01', 'vonleno01', 'laymaja01', 'connapa01']","[2, 3]",0,conference
201611040LAL,LAL,LAL,GSW,10:30p,"STAPLES Center, Los Angeles, California",24,41,28,24,[],117,1,2.0,"['randlju01', 'youngni01', 'russeda01', 'denglu01', 'mozgoti01', 'nancela02', 'clarkjo01', 'ingrabr01', 'willilo02', 'blackta01', 'robinth01', 'zubaciv01', 'caldejo01']","[2, 3]",0,15,34,33,15,[],97,4,1.0,"['thompkl01', 'duranke01', 'greendr01', 'curryst01', 'pachuza01', 'iguodan01', 'livinsh01', 'looneke01', 'clarkia01', 'westda01', 'mcadoja01', 'mcgeeja01', 'varejan01']","[4, 1]",0,division
201611040MEM,LAC,MEM,LAC,8:00p,"FedEx Forum, Memphis, Tennessee",20,15,22,31,[],88,1,2.0,"['conlemi01', 'gasolma01', 'ennisja01', 'allento01', 'greenja01', 'randoza01', 'cartevi01', 'baldwwa01', 'martija01', 'danietr01', 'willitr02', 'harrian01', 'davisde01']","[3, 2]",0,23,30,23,23,[],99,-1,2.0,"['jordade01', 'griffbl01', 'paulch01', 'redicjj01', 'mbahalu01', 'crawfja01', 'riverau01', 'feltora01', 'johnswe01', 'speigma01', 'piercpa01', 'bassbr01', 'anderal01']","[3, 1]",0,conference
201611040NOP,PHO,NOP,PHO,8:00p,"Smoothie King Center, New Orleans, Louisiana",29,32,18,23,[],111,-5,2.0,"['davisan02', 'mooreet01', 'hillso01', 'joneste01', 'fraziti01', 'gallola01', 'stephla01', 'asikom01', 'hieldbu01', 'holidjr01', 'diallch01', 'cunnida01', 'ajincal01']","[0, 5]",0,30,28,23,21,[],112,1,2.0,"['bookede01', 'warretj01', 'chandty01', 'bledser01', 'dudleja01', 'tuckepj01', 'knighbr03', 'lenal01', 'barbole01', 'chrisma01', 'willial03', 'ulisty01', 'bendedr01']","[1, 4]",0,conference
201611040TOR,TOR,TOR,MIA,7:30p,"Air Canada Centre, Toronto, Canada",25,27,23,21,[],96,2,2.0,"['lowryky01', 'derozde01', 'valanjo01', 'carrode01', 'siakapa01', 'pattepa01', 'rosste01', 'poeltja01', 'powelno01', 'josepco01', 'vanvlfr01', 'noguelu01', 'cabocbr01']","[3, 1]",0,27,19,26,15,[],87,1,3.0,"['winslju01', 'whiteha01', 'dragigo01', 'babbilu01', 'waitedi01', 'johnsty01', 'johnsja01', 'richajo01', 'reedwi02', 'mcgruro01', 'willide02', 'mcrobjo01', 'hasleud01']","[2, 2]",0,conference
201611040UTA,SAS,UTA,SAS,9:00p,"Vivint Smart Home Arena, Salt Lake City, Utah",17,24,25,20,[],86,2,2.0,"['goberru01', 'hillge01', 'favorde01', 'hoodro01', 'johnsjo02', 'lylestr01', 'exumda01', 'macksh01', 'inglejo01', 'witheje01', 'netora01', 'diawbo01', 'bolomjo01']","[3, 2]",1,27,26,29,18,[],100,-1,3.0,"['leonaka01', 'millspa02', 'aldrila01', 'anderky01', 'gasolpa01', 'simmojo02', 'laproni01', 'bertada01', 'ginobma01', 'leeda02', 'dedmode01', 'murrade01', 'forbebr01']","[4, 1]",0,conference
201611040WAS,WAS,WAS,ATL,7:00p,"Verizon Center, Washington, District of Columbia",19,29,23,24,[],95,-3,2.0,"['bealbr01', 'porteot01', 'walljo01', 'morrima02', 'gortama01', 'satorto01', 'thornma01', 'smithja02', 'nichoan01', 'burketr01', 'oubreke01', 'ochefda01', 'mcclesh01']","[0, 3]",0,19,16,28,29,[],92,-1,2.0,"['millspa01', 'schrode01', 'howardw01', 'bazemke01', 'korveky01', 'hardati02', 'sefolth01', 'muscami01', 'delanma01', 'humphkr01', 'princta02', 'kellyry01', 'bembrde01']","[3, 1]",1,division
201611050ATL,ATL,ATL,HOU,7:30p,"Philips Arena, Atlanta, Georgia",30,35,28,19,[],112,-2,1.0,"['millspa01', 'schrode01', 'bazemke01', 'korveky01', 'howardw01', 'sefolth01', 'muscami01', 'hardati02', 'delanma01', 'bembrde01', 'kellyry01', 'princta02', 'humphkr01']","[3, 2]",0,30,29,25,13,[],97,1,3.0,"['hardeja01', 'anderry01', 'arizatr01', 'gordoer01', 'capelca01', 'mcdankj01', 'dekkesa01', 'breweco01', 'harremo01', 'hilarne01', 'ennisty01', 'brownbo02', 'wiltjky01']","[3, 2]",0,none
201611050DET,DET,DET,DEN,7:00p,"The Palace of Auburn Hills, Auburn Hills, Michigan",29,22,26,26,[],103,-1,3.0,"['harrito02', 'drumman01', 'smithis01', 'caldwke01', 'morrima03', 'leuerjo01', 'udrihbe01', 'johnsst04', 'baynear01', 'marjabo01', 'ellenhe01', 'gbinimi01', 'hillida01']","[3, 2]",0,12,32,23,19,[],86,1,2.0,"['gallida01', 'murraja01', 'mudiaem01', 'nurkiju01', 'jokicni01', 'chandwi01', 'nelsoja01', 'farieke01', 'harriga01', 'hernaju01', 'arthuda01', 'beaslma01', 'millemi01']","[2, 2]",0,none
201611050IND,IND,IND,CHI,7:00p,"Bankers Life Fieldhouse, Indianapolis, Indiana",31,31,26,23,[],111,-1,2.0,"['ellismo01', 'georgpa01', 'teaguje01', 'turnemy01', 'youngth01', 'brookaa01', 'milescj01', 'allenla01', 'jeffeal01', 'robingl02', 'youngjo01', 'niangge01', 'serapke01']","[2, 3]",0,15,28,21,30,[],94,-2,1.0,"['butleji01', 'rondora01', 'lopezro01', 'gibsota01', 'wadedw01', 'mcderdo01', 'portibo01', 'canaais01', 'mirotni01', 'feliccr01', 'grantje02', 'valende01', 'zipsepa01']","[3, 2]",1,division
201611050MIL,MIL,MIL,SAC,8:00p,"BMO Harris Bradley Center, Milwaukee, Wisconsin",34,27,29,27,[],117,2,2.0,"['parkeja01', 'antetgi01', 'snellto01', 'dellama01', 'plumlmi01', 'brogdma01', 'vaughra01', 'teletmi01', 'beaslmi01', 'hensojo01', 'monrogr01', 'makerth01', 'novakst01']","[3, 2]",0,24,24,15,28,[],91,-3,2.0,"['couside01', 'casspom01', 'afflaar01', 'lawsoty01', 'koufoko01', 'templga01', 'farmajo01', 'mclembe01', 'caulewi01', 'labissk01', 'barnema02', 'richama01', 'papagge01']","[2, 4]",0,none
201611050OKC,OKC,OKC,MIN,6:00p,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",32,27,31,22,[],112,-1,2.0,"['oladivi01', 'westbru01', 'adamsst01', 'roberan03', 'sabondo01', 'lauvejo01', 'kanteen01', 'grantje01', 'chrisse01', 'abrinal01', 'singlky01', 'morroan01', 'collini01']","[4, 1]",0,25,28,19,20,[],92,-1,2.0,"['townska01', 'dunnkr01', 'dienggo01', 'wiggian01', 'lavinza01', 'muhamsh01', 'rushbr01', 'jonesty01', 'aldrico01', 'bjeline01', 'paynead01', 'hilljo01', 'lucasjo02']","[1, 3]",0,division
201611050ORL,ORL,ORL,WAS,7:00p,"Amway Center, Orlando, Florida",20,20,21,27,[],88,2,2.0,"['fournev01', 'paytoel01', 'vucevni01', 'gordoaa01', 'ibakase01', 'greenje02', 'hezonma01', 'biyombi01', 'augusdj01', 'watsocj01', 'zimmest01', 'wilcocj01', 'rudezda01']","[2, 3]",0,24,26,20,16,[],86,1,1.0,"['morrima02', 'gortama01', 'bealbr01', 'satorto01', 'porteot01', 'oubreke01', 'thornma01', 'burketr01', 'smithja02', 'nichoan01', 'ochefda01', 'mcclesh01', 'houseda01']","[1, 3]",0,division
