index,elo_prob1,raptor_prob1,elo1_pre,elo2_pre,raptor1_pre,raptor2_pre,perMetricEloAway,perMetricEloHome,perMetricEloNAway,perMetricEloNHome,perMetricRaptorAway,perMetricRaptorHome,perMetricRaptorNAway,perMetricRaptorNHome
201911250CLE,0.462858658097121,0.6544385848945891,1346.76781031712,1472.62388546669,1387.61756229509,1423.57858106499,-0.2431878920891605,-0.0372294727310178,-0.8745763456744916,-0.1793164988985626,0.4782511933588349,-0.5110186513743429,-0.2509680113854298,-0.4417706041035853
201911250TOR,0.7351660861157684,0.448600827377424,1685.43217617399,1608.06742994091,1507.8214706768,1635.77606662474,1.1387893806582632,0.4673429455543214,0.6117309196114252,0.2244062162454615,0.6222556871443121,3.261476922386702,0.2803819272169947,2.5882111007769546
201911250ATL,0.5006048761640602,0.4488344325985672,1368.83117507341,1468.41086385991,1385.03569116773,1527.68071583731,0.4945556558473214,-1.6510817403663145,1.285376978835764,-1.0489198596898903,-1.220697271974819,-0.6250146245236055,-0.3960239163555735,-0.0162961708291219
201911250MIA,0.7947077562328193,0.8421409361595424,1562.14014760005,1427.00618349152,1528.55360114298,1327.72645882185,-2.292032190803424,2.78506782361271,-1.2972428534001743,2.6167494328378287,0.4919613939530629,4.0921921503586045,1.157594838502625,3.758305954336196
201911250BOS,0.8286350387404858,0.8044592778137941,1638.97559222066,1465.19908568814,1550.1037390077,1434.49431903336,0.9432842353794682,1.9030541519679025,0.3415412354186483,2.522695735329705,0.1276819091951155,2.6614386814060484,-0.3931236301576744,2.799551044207208
201911250MIL,0.7695137481131001,0.7216134510000247,1712.60805852857,1603.17951542444,1657.55477364034,1597.20642459936,0.5656296004297392,2.465428020778724,0.3949687920649667,2.015323658011617,0.3709168350347163,2.1285427797071623,0.2248367884058306,1.7699782783521414
201911250CHI,0.4172747672981984,0.6297216077296681,1373.33929281633,1531.355972957,1409.57498213081,1413.16403165452,-3.7750676562280905,0.2332407769836804,-2.850985152493951,-0.2049181567688216,-2.3474267255271872,-2.333520077169373,-1.8367015593170148,-2.420010110168616
201911250SAS,0.5278221166185588,0.3166584948462788,1494.3526372234,1574.99986007223,1377.79543071424,1603.57315343377,5.093549073592802,-3.2938448191597782,4.121016599917495,-2.990075965519212,3.1794775667246142,-1.655313861164048,2.3372245991070795,-1.7449049879594736
201911250GSW,0.5838227593125368,0.2413084993419084,1478.13237636337,1519.3312984622,1285.30808376156,1581.66908376092,-2.4990029463331886,-5.529534612627849,-1.7195206131472702,-5.136611546745567,-2.3127796156549394,-1.990730388079208,-1.705713594213071,-2.2068325928754926
201911260DAL,0.5991900910837904,0.5201809797896441,1552.09325511798,1582.24278590922,1634.92136905757,1723.11020554869,2.584694941973236,2.653543937554307,1.7165535669270728,1.4676841075874725,1.3951568752076504,0.4754629742692398,0.8533199503609613,-0.3677260063754886
201911260DEN,0.8367350382375083,0.8983888543575519,1619.00588935525,1435.12790356344,1657.82433012416,1427.25184718208,-0.8045532562269653,2.2731427455840567,-0.7818900125705962,1.4804697847806976,-0.5835245533607676,1.7293418046735065,-0.4408438509158145,1.0078343995614534
201911270PHI,0.7999230302342185,0.8560622708484726,1604.80313518296,1464.06269545599,1672.40662637237,1454.64494231678,0.7719192741199539,0.8739554667740315,0.4717329744198622,0.6627259779162267,-0.0678588129910906,0.0708565145217363,-0.2863393127558333,0.212272749266113
201911270IND,0.571970328391923,0.4544666453234423,1551.04236024661,1600.68251068279,1498.97535418964,1630.75985201551,0.3351433485428394,1.0895568010921082,0.2649860250018491,0.6058843774794301,0.0925302860347407,1.773651942240523,0.0785998822118418,1.0708258512863809
201911270CLE,0.4218305106673706,0.4868449997879488,1342.38551687666,1497.1523892787,1385.60528506252,1493.68256553095,-2.4043936308984986,-0.5000881308281393,-1.8488192274677315,-0.3368247265758631,-3.0721760745663538,-1.1654572362689315,-2.3290481947328767,-0.6746928323630311
201911270BOS,0.8197358313456291,0.7676208324370192,1640.11198245281,1477.00617890715,1554.24264358403,1442.31087922398,0.2196707660079599,2.074419113227416,-0.6273459574369672,2.4301284973214234,1.1326897782534244,2.8569794035922538,0.0751207021559579,2.8404324979724045
201911270CHO,0.6194362278260918,0.419391703827866,1421.94432904382,1437.31666570153,1294.50730429667,1448.95876502688,-1.802699363103572,-2.4973244345706043,-2.0833260540965632,-1.5248848475516257,-1.2729696948249254,0.3341023301126054,-1.497539816746509,1.028701592724727
201911270TOR,0.947828991729518,0.8911065612902243,1688.69647093194,1284.97616754712,1515.88817329358,1247.33864170937,-1.1625649687835748,0.7321768594385532,-0.638653628429373,0.3316611976689656,-0.7164665575952052,3.812876095009278,-0.0491574388954796,2.895116218761141
201911270HOU,0.7194241141784768,0.8731607621531869,1630.77586124632,1567.20200204775,1651.7148898547,1415.09417485212,2.990360067379891,-0.3974682237384037,2.7788082607843747,0.6634303008071081,4.250051214199062,-0.8922041368662956,3.969586906652831,0.0144004748556524
201911270MEM,0.3404938599017233,0.4337621692818634,1384.48826486982,1599.33208827943,1426.42161801154,1613.5158617354,3.1838850330570274,-1.630098687322051,2.095579634172593,-0.9276553837055014,1.915337854997296,-1.8590325565457544,1.122385821025358,-0.9187191148533104
201911270MIL,0.9331457192938122,0.9090971265903922,1715.10506327022,1357.17696423555,1677.35556031961,1378.9717108249,-2.151686616530375,2.695914272665624,-1.321168653042608,2.240439936901656,-1.0738490571221728,2.406929328707138,-0.2607679575888388,1.96283558532346
201911270SAS,0.6442454029724745,0.3997615252195965,1483.22539774211,1480.06507469777,1403.58008789991,1577.53624249178,0.995160532011381,-3.821666935778337,1.1066369863330727,-3.29232225366102,-0.7718628393762526,-1.971972356010327,-0.6163170464216443,-1.88721482518424
201911270PHO,0.6153785421908031,0.8286064789122835,1413.51099395182,1431.86745834346,1550.89557289041,1425.32800337877,-0.967818217989457,2.078439338608038,-0.6965615660240294,2.190790656533193,-0.685135699003216,-0.2158444386821099,-0.3713888686195538,0.1146673604009109
201911270NOP,0.4174453377557122,0.3807689534441018,1428.23227262601,1586.12709955352,1457.58293987094,1627.12859676858,5.621371190211361,0.75344003079522,4.49474535291609,0.4639337993126747,3.4961360615708923,-1.1790894877511553,2.621185346980637,-1.3872693560907094
201911270POR,0.665607481667696,0.4558404655683306,1545.76604874788,1526.18139157754,1446.50294351046,1562.89289053442,-1.915180187020652,-3.357792888929892,-1.81729584081842,-2.9562333431051777,-2.071471116313031,-1.7177051177975189,-1.8144004898575723,-1.804889562491196
201911270GSW,0.7724860705058259,0.5157380526183148,1471.28228324803,1358.92921702545,1295.30120001514,1388.1860072441,-0.1840339903145178,-6.113357371940385,-0.2553053332529102,-5.395404988825462,-2.9632416848990406,-2.2320388874211163,-2.617776301882748,-2.221325176527254
201911290BRK,0.4010663300222541,0.4508172260761774,1473.72657581795,1643.39158554201,1465.84882870929,1592.74939029071,2.2546832818817872,0.0394065973535884,2.294237712557767,-0.4934982665755541,3.089358571155234,0.9003106106904433,2.862910947744835,0.2412831489610594
201911290ORL,0.3818425225277025,0.5966759736029225,1506.55734639542,1690.24328103657,1498.78734331886,1524.894960794,0.7843478677090356,-1.9825631202311271,0.3671996426737657,-1.8370922324602823,3.921769533719054,-2.5853310747784057,3.1231219046452208,-2.3922872879758024
201911290DET,0.6527080000636551,0.8004963536298355,1434.43532868177,1424.82566606358,1440.07227480903,1299.61186672817,-2.116760662396697,-2.18326313527748,-1.7572269179316995,-2.1649007194486507,0.9147106262847392,-1.853577990997059,0.8992010943546044,-1.6456695802902372
201911290CLE,0.163895790826303,0.2572523391284277,1332.98055975994,1716.05760361445,1375.75828550297,1660.2349696547,2.762768553371812,-0.9219186414955098,2.4071097943245463,-0.506395067433013,2.4978322021167454,-1.6523022360568804,2.126861231633686,-0.9398520255299108
201911290NYK,0.215977153339799,0.1309629432797191,1283.42935744249,1607.39771969444,1255.88481298515,1675.59662048149,1.074032436539813,-1.2147359770540564,0.8214731591676401,-0.7778552939932926,0.2147942436732641,-0.8253599963049805,0.2707928943709793,-0.2492580793628963
201911290OKC,0.7534447563471152,0.7221525165384778,1517.24071444857,1423.18584591668,1546.86768200099,1478.38981744664,0.3359946930395079,-2.249572705352956,0.6070843250826946,-1.906210388461956,-1.5598584411952574,-2.6156306507447,-1.3133240853603465,-1.9363881993696028
201911290IND,0.854705147283877,0.7902766020066819,1564.0508600375,1356.22442389132,1521.19886816598,1390.80275289763,-2.2185408972365623,1.5175864727001844,-1.572923591294291,0.7517612182216563,-1.1647519305317804,2.3191852969170803,-0.4963557853033037,1.3113857209628663
201911290MIA,0.7448256573304066,0.7623901781275624,1562.37190808363,1476.28485853942,1424.10067342028,1323.6792318548,-5.885843442446211,2.7097841815583674,-5.54291186779189,2.827567422005768,-1.7477769400394312,4.123211976352249,-2.0979745703621364,4.076837236178667
201911290MEM,0.351755320198449,0.3591135849788976,1381.47469632042,1587.6740108919,1442.90596804774,1640.25396061514,-0.0928863230652368,-1.9705925472237744,0.1707832066245715,-1.1274688262487678,-0.4530030686418165,-2.2927947258276173,-0.0514529187636071,-1.202650922382234
201911290SAS,0.4491424555035156,0.2284880118719651,1466.88357967827,1602.34565682883,1404.4070308807,1717.6211948589,3.524378892958751,-4.465912338750812,2.499718442849668,-3.6049316728461016,2.349100024279158,-2.371733881229924,1.439710948623212,-2.0146569863605843
201911290PHO,0.4520122727057919,0.5269812680665408,1401.55571053219,1535.00395274777,1539.75131311325,1628.36179764389,2.054353846470516,1.4630607964172349,1.7591977056694394,1.972289090768212,-0.044718005520405,-1.0444509175943928,-0.2292684905127845,-0.2504755214595258
201911290POR,0.8495951578555119,0.765019458045194,1554.70672587685,1353.92664173406,1481.81723082002,1373.09817868787,-0.411547919808692,-3.023400370597587,-0.2602728287189784,-3.102760550113158,-3.447503632280725,-1.1735455833658488,-2.775056412684705,-1.7638789068451175
201911290LAL,0.8059437010980344,0.8211058520881617,1591.17352626285,1443.82274176309,1616.04764674222,1437.6635013487,-0.3524396757986539,6.038816527967073,-0.6355244960643546,4.897376935608466,0.1434707799090677,3.8769050150149935,-0.2981534425593484,2.9378846237606075
201911300SAC,0.4133866142250089,0.3713964411040227,1461.46811094451,1622.26633457523,1455.06273247474,1629.40647154556,2.4364077073465484,0.5718423043541723,1.7798711614600824,0.6092499450589507,1.8309529503159536,-0.2117965421426175,1.2690239969374135,-0.1728216535449752
201911300PHI,0.6976330088874457,0.8319263953556932,1610.2303663485,1564.99330912417,1679.08154216293,1496.64900640205,1.6628813254163075,1.2900095898796111,0.959699068003542,0.9579735607109742,2.528908694910399,0.3457571869529836,1.611138517185713,0.3022363282985747
201911300HOU,0.8992864094887582,0.91170849912201,1635.60595521044,1355.28197480465,1668.8314950666,1407.35733351128,-2.3638357499526856,-0.1168923379168802,-1.819223874528436,0.5287369079612801,-1.374475328525098,-0.7653648990194828,-0.7554566637996043,-0.0909450533165937
201911300MIL,0.9021229364373284,0.929983988638626,1718.6591259665,1432.82520860847,1654.26771974459,1301.8934577456,-1.4640526623330423,2.926664344198114,-1.8582296489414467,2.5672909753950712,1.7152069799145746,2.755084541245173,0.9351427209709472,2.2928549605873783
201912010BRK,0.5198139809964181,0.5965150180026917,1482.65395911252,1568.87858107419,1511.39232180544,1542.75239882949,2.96495852422796,0.6383402673313334,2.886414461273223,-0.1620727214012968,4.360821798224688,1.449493384614266,4.184987697241694,0.6037527213940733
201912010NYK,0.1882565390215388,0.1970292644766125,1280.59671078843,1634.46420224744,1259.03532765924,1595.64718025824,1.6557496119040422,-1.4307131303938556,2.163173213608768,-0.8849257801895717,2.540175797231411,-0.9563229395847,2.876848522553633,-0.3738105750893525
201912010MIN,0.7813552744568526,0.7812083250024183,1496.40689276161,1375.16307555552,1562.96691853421,1439.16087068675,-2.3223478674222235,1.6394059349838557,-1.4930263827789616,1.162125694611153,-2.651908310806516,-0.3721013141566551,-1.653541325072273,-0.635662619563013
201912010LAL,0.7086844826096955,0.6019900324196499,1596.8468157147,1542.41109375738,1614.39236948101,1639.06530871728,2.506366119176308,6.232872826869039,2.0178836237316484,5.3026807709809445,0.4822632625461356,4.055799162926833,-0.0433169675777866,3.2729587429755007
201912010NOP,0.4999098961018081,0.5977695850536162,1420.18197488166,1520.24458548359,1514.6465601643,1538.031997343,-2.00301746170007,0.0894394493866235,-2.0284383568156588,0.6296147515596487,-2.337783167283177,-1.8377059246567795,-2.1147076965018727,-1.3252254198670668
201912010DET,0.5683382361823818,0.663174834934247,1426.43578613688,1478.65046847569,1426.84130850982,1417.67048583894,-3.915054794254328,-2.8359711353411345,-3.762773758865317,-2.2976629413986305,-1.6002218931018888,-2.6540743446268955,-1.985933159605032,-1.8377414249693909
201912010ORL,0.6797669965314582,0.7553629364584653,1500.53578020391,1469.77818554886,1476.1592625458,1374.75395603362,-6.141017785115803,-2.364405642758829,-5.653420245185664,-1.950286606768831,-1.9853867619118688,-3.182007048381328,-1.9746869098489293,-2.584934608195415
201912010TOR,0.7621336125288115,0.4952778204129027,1696.26484722808,1593.9856316568,1533.19219717296,1629.59316119747,0.258868997133213,1.1661903902367374,0.2692028417779075,0.574541566903906,-0.0938894836629185,4.518445507321976,0.0151353337198475,3.490909790401918
201912010LAC,0.8104750606632537,0.8827258518130531,1590.57876803141,1438.14945231124,1698.98206826288,1435.3179848589,-0.5464959747006191,2.973521348462267,-0.5628404346840564,2.7583512466601245,-0.0354233680027702,1.5775880361511234,-0.2190211016967825,1.5772820262630085
201912020PHI,0.6737520013932659,0.6797415253775803,1613.25927462064,1587.27838976665,1630.05110192613,1639.93885353797,0.021002609662025,1.5923765809921662,0.2455228038178116,1.1293133874902777,-0.5986116632500149,0.5138307915972895,-0.0968890580825458,0.3512377595936285
201912020CHO,0.6845124153656956,0.3604059545371574,1428.70819209139,1394.14856952258,1333.34541120128,1538.52471287999,1.0110485237114428,-1.5619297258957143,1.7354309157439811,-1.9167577199109087,-1.5714321856609337,1.645190968553201,-0.586727389403224,1.0117846554643428
201912020ATL,0.477654482852282,0.7087478006929402,1350.57362293798,1466.11122848184,1390.35543491098,1381.65615060986,-6.461250788584344,-2.464549340463927,-5.906373810093458,-2.045526266138741,-2.2300238254534035,-1.4627668294030878,-2.024916522093094,-0.9985685945243976
201912020MIL,0.958456028473818,0.9497801328866854,1722.77614248358,1277.5504699163,1613.54582119883,1251.06325249742,-1.618969669415394,3.024541407760786,-1.102117775805626,2.707001510350327,-1.153352204061313,2.825100552606548,-0.618461324135596,2.439813826850127
201912020MEM,0.4012092559720345,0.4227603800285384,1392.40274694058,1561.96440085203,1414.74229490692,1518.1076558952,1.360514334303753,-1.5409925929653712,1.186831220851515,-1.662029675908298,2.360835090266093,-1.870699985804097,1.9268611855305349,-1.9026381442781624
201912020SAC,0.7761238814599223,0.739163855847088,1468.36250599773,1352.39319469762,1456.5908773874,1371.07787709481,-0.5619527619531803,1.1584556901291636,-0.2565031563857117,0.7398872491829227,-3.682484174235531,0.4168070167533599,-2.9305926399345235,-0.0375263218751256
201912030CLE,0.4770177745610675,0.5699010955106876,1330.37903740789,1446.35998413877,1393.91454822426,1443.95622604308,-2.4043093715235155,-1.085814432321813,-2.281783115531509,-0.624535953845028,-2.317249179561143,-1.909554575185308,-1.9064165993211968,-1.1606265659778436
201912030WAS,0.5400660804985123,0.5504393886184183,1432.10332221737,1504.20273727093,1422.81787433231,1470.84595407692,-2.044172639290288,-0.7360209140373657,-2.0540985217369063,-0.5968921847923104,-2.937369984839794,-0.1526975161897175,-2.772521690612439,-0.2136942296160719
201912030NOP,0.4304862798238862,0.3529871165487691,1414.59264536528,1563.21059603887,1435.53721855755,1643.22186810714,3.215050601786004,-0.4104704467151849,2.331725879812353,0.4758149753498484,1.0842532949657857,-2.435475509710395,0.2153855708499268,-1.476210442784695
201912030TOR,0.7881350211794228,0.7644882253648795,1702.97208911823,1574.75550829572,1640.99613570536,1533.09692537334,3.484772505224377,1.4040567777079254,3.008680572696083,0.7989732163528597,4.957336816227379,5.023167686909073,4.359688276532119,3.91079197337497
201912030SAS,0.3846970771275371,0.1965171814199226,1458.7262704738,1640.31430707711,1381.91263155823,1718.04357868501,-0.0161787474056378,-4.346716558071947,0.3447726600960579,-3.917411150588373,-0.6770733981414931,-1.937047058167641,-0.2791165786406235,-1.959087082943073
201912030DEN,0.6904057753821954,0.7244302695930882,1615.37193952201,1576.04731343321,1643.29114340744,1613.96629251569,5.524188344259343,1.849794321571558,5.536503764597651,1.9438608661790595,3.4538091305071834,1.2023493914199772,3.474230417321177,1.404201407199673
201912030LAC,0.691708623419612,0.8437384755451461,1596.62489812528,1556.24017291329,1699.21794900962,1505.69381018658,-2.8729955284530995,3.1630462877990126,-3.183607278211547,2.969090653222502,-0.9385650414110422,1.694862184338071,-1.6542461514209272,1.700962675608239
201912040CHO,0.6022700666676635,0.5945023945678087,1417.91162462055,1445.83042402421,1335.48507269455,1369.09342697524,-6.983596305732062,-2.2464421412614097,-6.185766717741109,-2.029756969543482,-2.521276024760464,1.2847850140160428,-2.1178721379442487,1.0643262188057043
201912040ORL,0.768617549643159,0.4298029080210344,1513.49708915419,1404.94513699342,1440.51932910816,1534.81634850377,1.6955609390771382,-1.5041065587917757,1.6637304893767244,-2.0375231605458333,-1.2110262311237765,-2.386930596221376,-0.7975847492045892,-2.7978452906208964
201912040DET,0.2894442702040858,0.3028744294730078,1468.44146210181,1724.45473774705,1440.69429234426,1640.96639388973,3.066085379286968,-1.927291596962448,2.8235669963436707,-2.239188370817623,2.8753204197198627,-1.747348084050456,2.581468304017105,-1.9278513497522736
201912040ATL,0.4914775124791276,0.5996996348479317,1370.85442739561,1476.77703189098,1369.35206908401,1405.11046983082,0.1185262863349159,-1.942203823316209,0.0239296563061617,-2.131983027977679,0.8529783666115751,-1.171514630096028,0.8144334810560238,-1.1453954000336288
201912040BOS,0.6931021600212893,0.656713619980455,1637.51044311957,1595.98907490546,1517.52232721456,1544.79818703029,4.272907526403801,1.8440061509255816,3.201308438067852,2.006506034971641,5.721825041592258,2.737205061708023,4.584239832825706,2.806903082847372
201912040CHI,0.6200636474707193,0.5797522713809131,1368.17934974392,1383.08918111153,1365.68793330056,1399.36821970189,-1.9422018489374056,0.2141711195067417,-1.808828158097045,-0.2000779243232894,-2.293460365832635,-2.9433203183884427,-2.089450597988358,-3.030194034026216
201912040OKC,0.5778733362933518,0.6589938573260332,1525.83391499997,1571.27796668108,1526.14206339011,1513.75947768935,1.7617235902757873,-1.5031075655982615,1.3830760070449404,-2.013651595035189,2.783595470294632,-1.7400135822295617,2.2082672539061714,-2.1422302108551543
201912040DAL,0.7577327093789996,0.6984044573618137,1577.25572241641,1479.16722137655,1629.09918714557,1535.6314336361,0.8580506605270024,3.6455368816098894,1.1534449772510256,2.6566976057456086,-1.1533096391590745,1.437240411514555,-0.6876683329066694,0.5271032657582483
201912040UTA,0.6271497255789591,0.6599105757868469,1581.50861051605,1591.17390271557,1578.31397859304,1630.45701395034,6.214594119641539,-0.3052453889447086,5.787565347090194,0.1304188072929785,4.178239400100271,-0.9188701378724352,3.706727722807464,-0.2668212053929547
201912040POR,0.7540099233138161,0.6348869622624745,1547.1601404111,1452.57635095143,1504.47384905358,1453.08422211278,0.3823318086692415,-3.181286905033488,0.6900982269675507,-3.2228240157368813,-0.3223568390937288,-1.0948265658658958,-0.0907518152325976,-1.5312015591705743
201912050WAS,0.3649629910382104,0.2810632208500385,1422.80897033411,1619.02905387124,1376.54030033385,1633.03755350416,1.9186245795989,-1.276086994535878,1.3146313390737976,-0.7805691722148231,0.8340892662197099,-0.7031369048081357,0.4335972816848826,-0.3360745435759232
201912050TOR,0.7007185698747451,0.5852240635567062,1681.73852250849,1633.95297991583,1688.32481181461,1731.850002668,-0.6314816702781005,0.6159217565285022,0.0176449198665826,0.8616727661958459,-1.4805562167215705,4.258679461544194,-0.6306605831803106,4.132735867815046
201912050NYK,0.2155825315952569,0.1510461360989527,1275.87187465283,1600.24535023965,1243.66721139954,1641.57121908394,1.159388546189362,-1.6605136409415762,1.9264545573429552,-1.3106786933932544,0.4779191218268899,-1.2035720711746274,1.3470482432126702,-0.8610277809607992
201912050NOP,0.6409971450034527,0.521679027701542,1400.54751898774,1399.84424185657,1400.02058611133,1526.61678429114,1.4641784887202975,-0.8409567265390709,1.6569730475109228,0.1467607596084722,-1.7812233231027417,-2.7884626262591645,-0.9797923293308348,-1.8097092801320656
201912060DET,0.4675400930059258,0.5689331541324142,1458.85749549086,1581.44471671846,1451.55817075024,1509.83292238535,2.33959692656914,-2.216735867166534,1.6219765750595467,-2.2283784115624474,3.4425893276206647,-2.0502225135234635,2.534794303708232,-1.982573634597324
201912060CLE,0.346391188710242,0.5262458805376838,1308.29755944485,1518.59798429104,1371.1130706939,1456.56458675278,-1.272724108434934,-1.5628322068828808,-1.928727616734242,-0.79896321133989,-1.8167335042424104,-2.4794556706959963,-2.6634247138382783,-1.4435155709045058
201912060CHO,0.5571360853876536,0.5575121563129197,1428.0373675401,1488.16097002612,1331.94622327993,1391.87950430002,0.6100037988140432,-1.8487122079290736,0.2304599706254467,-1.9558703057310904,1.4526780014595069,1.690282619448234,1.0444002224980085,1.2640464230548991
201912060BOS,0.6871159681861194,0.5784394648587078,1646.22651577859,1609.56785892627,1558.22484676518,1642.90667936017,1.3749710777846182,2.1509039909042915,1.869289380689476,1.980469383468504,0.6289652579258433,3.0804914417275686,1.2396337953291034,2.8276081594700897
201912060MIA,0.8117050726229852,0.8182070360993664,1587.27300224644,1433.44914638567,1523.24071685189,1398.33674103552,-0.6410499855740888,3.96600968642509,-0.7533186271060104,3.3981320818699143,0.0157998743418259,5.378538661572712,-0.2361871389588243,4.798630918028057
201912060OKC,0.691259019347468,0.640103621781271,1515.66716496259,1475.6485523119,1536.28749977344,1540.42333645502,0.6157833699060014,-2.080980901891614,0.9703898112898596,-2.0418102946494567,-1.45490518179726,-2.3990074395555947,-0.9267287593191108,-2.2461142619635006
201912060CHI,0.5551232359198831,0.5901935259085878,1374.16455428155,1435.70468110466,1326.20423196643,1363.98828150518,-7.381326239064398,0.594107472036022,-6.494398655480534,-0.019335883924991,-2.9267736301926544,-2.523072589769356,-2.273879344963156,-2.982190412790412
201912060MIL,0.7882476455564206,0.6014029302780325,1734.038704358,1605.70493062747,1664.05422193832,1699.34034667495,3.4713376643794014,3.3555296494910536,3.150144028104949,2.971917267795726,1.851123708792924,3.17819484919287,1.7971947806277038,2.7564103155980564
201912060SAS,0.6625438422312057,0.5460216249333251,1465.08759763508,1447.88869181239,1387.06159907279,1463.49306825983,0.136341731983058,-3.731413635199484,0.6606958407725095,-3.9291015135357807,-0.6874698768312548,-1.1335642395875638,-0.124165524185036,-1.7783088815435657
201912060POR,0.5498479833405826,0.4321846058127568,1551.84779955014,1617.09442497325,1505.22916432222,1649.56669197604,6.841743845220499,-2.9352968283473047,6.078931142361476,-3.1909733629315773,4.838149975887118,-0.7297135281283698,3.9831731243345487,-1.333630427015977
201912070DAL,0.8429892035461031,0.788005256869225,1580.77439148106,1388.81739312372,1626.82958314676,1497.48947397233,-1.4819538715425231,3.887804172230892,-0.2590844785959046,2.99377592647132,-3.310141653960706,1.7388359541527407,-2.185122273922243,0.8622229819880086
201912070NYK,0.234241115900906,0.3412602684570571,1266.54936596621,1572.32093226253,1256.76214932795,1512.75814148475,1.807137019575066,-1.8760961725368333,1.7415732781400397,-1.4939322598542149,3.0115224817530795,-1.35461820727358,2.741106060293658,-1.0349486626657345
201912070PHI,0.911448290535615,0.893546249057645,1608.38887781968,1303.37484373951,1621.55865690212,1391.99362991056,-1.9092233955931224,1.2835875706371098,-1.0028510466420806,1.3387643707369383,-3.00570155123368,0.1151524870697482,-1.7872483201358564,0.3490800816724553
201912070HOU,0.8755234155555236,0.8396397238683914,1650.44640874795,1411.57436772059,1739.57728295424,1538.56271026492,2.10517563372375,0.0692368995966443,1.636243953376317,-0.1170071023005171,-1.2595442954012004,-0.8953321531648637,-1.1805868985941923,-0.8092316038808235
201912070UTA,0.832448893204332,0.8636207322308398,1555.58808825837,1377.1039765739,1597.29933188641,1414.93082981334,-2.322138201466686,-0.9323951145236684,-1.9547286242229187,-0.1192519785325894,-2.7137080944517216,-1.5787807136592829,-2.2802673398780566,-0.5917707968419545
201912080BRK,0.4930752425316284,0.2568019025541054,1497.84397828049,1602.65610029702,1378.69258218393,1653.82748309197,1.0620870459707383,1.1671398842016971,1.6926319074078136,0.4655146000072563,0.2074047227845508,2.010190157772426,1.012822208157787,1.299723383233607
201912080CHO,0.7139423956949007,0.5557930070139236,1418.35435928573,1359.47048926047,1335.59425300339,1396.73765821123,-2.4336813357953364,-2.405848293316728,-2.262416293882516,-1.9406242821887776,-1.7712142649439595,1.132770463135314,-1.3364286734370212,1.3971577785586842
201912080WAS,0.4035717127421765,0.3099337760395266,1430.40219592989,1598.25720190542,1467.93952995883,1697.82627533576,3.2595853099358223,-0.8293449129511039,3.2626257560987137,-0.7302397429329516,1.4525266390709568,-0.1659930895588077,1.8067564079382548,-0.1496633707180895
201912080MIA,0.8643380662510455,0.8488607826896043,1590.31995270222,1368.62969795389,1539.88108007385,1339.62733974591,0.0389842361161392,4.154304613802106,-0.0517119740695812,3.5921228396069504,-3.113266115677943,5.560331625473346,-3.112148085875173,5.017010986573772
201912080PHI,0.5675422572479286,0.4792965416636179,1612.46690407414,1665.24509367637,1632.38577473085,1695.00526142924,-0.0847968133462426,1.3721392801014949,0.7696494730457518,1.421795006291516,3.673455397987487,0.2216062380121037,4.201398947081843,0.3742050355875165
201912080DAL,0.8020115117627316,0.7832659406330804,1588.41086523587,1445.3946002474,1626.98281803019,1455.16222726719,-0.201114425785736,4.044814968684788,0.4699627305783089,3.225654431659733,-1.1414482518979303,1.950830697283516,-0.3356872177005437,1.108117602490388
201912080POR,0.6522795114160572,0.6146403691098995,1531.40992935993,1522.12854694338,1488.14229299252,1509.16530752787,-1.7722399212390822,-3.4851448116878867,-1.920683123800439,-3.1426528888415426,-2.0391110613368664,-1.1618981339411274,-2.200502836243822,-1.1360423284183006
201912080LAL,0.8241496401876978,0.7703691081134212,1637.53229516346,1469.18717033111,1655.65415806369,1541.904759427,0.3070423892534695,7.391591828561081,0.8183330904215053,6.373967915419762,-1.8148015600159884,5.270334581699876,-1.1312796344133416,4.27887287768938
201912090IND,0.5923642175759799,0.6068828755053076,1573.94684275631,1609.02023593455,1494.93834701064,1563.33413874144,3.663157022677998,2.041378135475972,3.342504421035542,1.828871888602671,1.7624604151104837,3.352782750210137,1.7812768346237862,2.913372302509168
201912090BOS,0.931663103107834,0.853423017417471,1653.13827440784,1299.29681748505,1604.85944492534,1392.78163500657,-1.997775105057508,2.4637880227181714,-1.329608652029829,2.0739250285935484,-3.112155302176035,3.502051976868861,-2.220771095269472,2.967710375380559
201912090CHI,0.2490935966373529,0.2138133563700611,1367.11110361058,1658.80040135946,1380.71264545262,1701.24625762249,-0.5172545560983135,-0.0966776976328152,0.5614109037896075,-0.0371525919559641,3.1527519396511057,-3.264405332988339,4.091378254522149,-3.162342027223389
201912090NOP,0.5189866740957872,0.643015477574674,1381.18091936891,1467.98127994679,1478.24599315938,1471.38131732491,-1.6842759601724602,-1.6389646679964205,-2.208641177740595,-0.657818595061178,-1.6191556676558785,-3.522136397091481,-2.040271296735816,-2.5756300921456305
201912090MIL,0.8618043565118091,0.8963952743901945,1741.48643308005,1523.52069999638,1710.0358511617,1434.77875376359,-0.9263329197246916,3.5672820039346327,-1.6823841648719409,3.117145223007228,-1.2904876237047276,3.5767919189148394,-2.366476638694674,2.951387413966007
201912090HOU,0.8445196642909226,0.9098506646144509,1651.96091647323,1457.98719778742,1740.40988362516,1478.99846867898,0.600897085976996,0.1937134840411207,0.4414590325544825,-0.1498450992835428,-0.3581823112648497,-0.7349718770332547,-0.3840744674128369,-0.9075837801578268
