,homeElo,awayElo,homeEloRAPTOR,awayEloRAPTOR,homeProbRAPTOR,awayProbRAPTOR,homeTeamProb,awayTeamProb,homeTeamEloAfter,awayTeamEloAfter
201503110POR,1626.1259,1620.9414,1601.86962890625,1588.594482421875,0.6574754653740336,0.3425245346259664,0.6469114744239075,0.35308852557609244,1631.0750061826718,1615.9922938173281
201503120IND,1523.3566,1490.2418,1509.756103515625,1466.902587890625,0.6947309095975711,0.3052690904024288,0.6827135515299575,0.31728644847004267,1528.1369397270646,1485.4614602729355
201503120LAL,1353.6084,1265.5907,1351.2161865234375,1289.2755126953125,0.7175225099588559,0.282477490041144,0.7469321815043444,0.2530678184956557,1340.0889070396001,1279.1101929604
201503120SAS,1653.1711,1644.6669,1611.626708984375,1607.5594482421875,0.6454410612752818,0.3545589387247183,0.6512641096125583,0.34873589038744174,1645.8392826667496,1651.9987173332504
201503120UTA,1530.6149,1616.3575,1519.1322021484375,1592.2586669921875,0.538597184126345,0.4614028158736548,0.5205065384944161,0.47949346150558386,1546.2964094275635,1600.6759905724366
201503120WAS,1488.9281,1609.1764,1474.3739013671875,1592.2586669921875,0.4742844632168255,0.5257155367831744,0.47089329985599143,0.5291067001440085,1508.1068929960973,1589.9976070039029
201503130BOS,1451.1381,1312.5569,1443.5064697265625,1327.0301513671875,0.7766305901590629,0.2233694098409371,0.7979263050824104,0.20207369491758964,1454.1987752161726,1309.4962247838273
201503130CHO,1465.9479,1539.1202,1459.045166015625,1518.591064453125,0.5579564554053663,0.4420435445946337,0.5385316144329398,0.4614683855670602,1476.1212151543893,1528.9468848456106
201503130DAL,1553.2043,1675.9917,1541.464111328125,1610.031005859375,0.5451128571807973,0.45488714281920267,0.46725323749508046,0.5327467625049195,1579.0390867874094,1650.156913212591
201503130DEN,1405.8357,1743.7177,1410.12255859375,1647.2164306640625,0.31234567595700147,0.6876543240429985,0.20272345074452044,0.7972765492554795,1429.8981108408527,1719.6552891591473
201503130OKC,1608.9136,1353.4312,1583.39892578125,1360.923095703125,0.8648674486402309,0.1351325513597691,0.8855753670892674,0.1144246329107325,1611.3574904117613,1350.9873095882388
201503130PHI,1297.1608,1409.0714,1316.8013916015625,1411.64306640625,0.5074228812889922,0.4925771187110078,0.48286598029209277,0.5171340197079072,1306.7174454860012,1399.514754513999
201503130PHO,1507.2577,1643.4084,1491.81396484375,1607.5594482421875,0.47735592809983884,0.5226440719001613,0.44816189945400214,0.5518381005459978,1499.3899921375594,1651.2761078624408
201503130POR,1630.7097,1420.2920000000001,1601.86962890625,1433.7083740234375,0.8239961909351442,0.17600380906485572,0.8565477601259736,0.14345223987402647,1634.5916249586173,1416.410075041383
201503130TOR,1536.8881,1457.4456,1523.037109375,1450.658447265625,0.7295402681100035,0.27045973188999656,0.7374882017792339,0.26251179822076603,1542.0109624572715,1452.3227375427284
201503140GSW,1722.0327,1280.3832,1638.8231201171875,1274.6602783203125,0.9353502065079097,0.06464979349209032,0.9576285491593137,0.04237145084068626,1723.4349479995885,1278.9809520004114
201503140IND,1527.7913,1453.9932,1518.056640625,1441.181396484375,0.7346171056303983,0.2653828943696018,0.7311494597916894,0.26885054020831056,1517.9629307578034,1463.8215692421966
