,elo_prob1,elo_prob2,carm-elo_prob1,carm-elo_prob2,raptor_prob1,raptor_prob2,raptor_prob1_pred,raptor_prob2_pred
202002100DEN,0.7909376344684396,0.2090623655315604,,,0.8297128264461913,0.1702871735538087,0.7252039,0.24497493
202002100LAL,0.8370615132936535,0.1629384867063464,,,0.8183445935049485,0.1816554064950515,0.77821606,0.19213146
202002100GSW,0.3395629411007849,0.660437058899215,,,0.4389390014612684,0.5610609985387316,0.36521718,0.6114599
202002110PHI,0.6262350333538765,0.3737649666461234,,,0.6869895848978278,0.3130104151021722,0.60696167,0.37609246
202002110WAS,0.6516926200419104,0.3483073799580896,,,0.8071528707687516,0.1928471292312483,0.6045937,0.36521718
202002110NOP,0.6326287589929316,0.3673712410070684,,,0.7174280356860189,0.2825719643139811,0.60696167,0.37609246
202002110OKC,0.7642941926379024,0.2357058073620975,,,0.8296897865906177,0.1703102134093823,0.70485365,0.26824367
202002110HOU,0.5561124377618273,0.4438875622381727,,,0.7030367770379494,0.2969632229620506,0.515691,0.4623133
202002120CLE,0.4996227450023566,0.5003772549976434,,,0.5335468498861815,0.4664531501138185,0.4843768,0.4843768
202002120ORL,0.7544256316401203,0.2455743683598796,,,0.8642998345283773,0.1357001654716226,0.6828601,0.2688922
202002120IND,0.3185758126064558,0.6814241873935442,,,0.6163780679255679,0.383621932074432,0.3309612,0.611214
202002120NYK,0.5992615396043084,0.4007384603956916,,,0.4354665675538989,0.5645334324461011,0.5801642,0.40831947
202002120BRK,0.3169900368518019,0.6830099631481981,,,0.3544363766158657,0.6455636233841343,0.3309612,0.611214
202002120MIN,0.687119352448032,0.312880647551968,,,0.5917260629349006,0.4082739370650994,0.611214,0.3309612
202002120MEM,0.6590234373173065,0.3409765626826935,,,0.6150646610203835,0.3849353389796165,0.6114599,0.36521718
202002120DAL,0.7356599254578803,0.2643400745421197,,,0.7804662760467985,0.2195337239532014,0.68244135,0.285859
202002120UTA,0.6863492278914928,0.3136507721085072,,,0.6787297035809448,0.3212702964190552,0.611214,0.3309612
202002120PHO,0.7544446473801696,0.2455553526198304,,,0.8617546232009405,0.1382453767990594,0.6828601,0.2688922
202002120DEN,0.6262927614686717,0.3737072385313282,,,0.6028174399137736,0.3971825600862264,0.60696167,0.37609246
202002130BOS,0.7140355281530538,0.2859644718469462,,,0.6144258428248216,0.3855741571751784,0.68244135,0.31546414
202002130NOP,0.5776974334160694,0.4223025665839306,,,0.6600549052123156,0.3399450947876844,0.53672117,0.4347011
202002200DET,0.170394827152101,0.8296051728478989,,,0.1532718787355143,0.8467281212644856,0.19213146,0.77821606
202002200ATL,0.3134944689319087,0.6865055310680912,,,0.3995691758196715,0.6004308241803284,0.3309612,0.611214
202002200PHI,0.7600233324237783,0.2399766675762217,,,0.8831127434038261,0.1168872565961739,0.7090164,0.26711622
202002200CHI,0.6450145557341403,0.3549854442658596,,,0.5904678700173343,0.4095321299826657,0.6045937,0.36521718
202002200SAC,0.5420040595333958,0.4579959404666042,,,0.6831433853503671,0.3168566146496329,0.52345544,0.44675788
202002200GSW,0.3052099763082365,0.6947900236917635,,,0.1456463314097685,0.8543536685902315,0.3307929,0.7099254
202002210ORL,0.5035451251163657,0.4964548748836342,,,0.4602329775815809,0.5397670224184191,0.4843768,0.4843768
202002210WAS,0.7954172443662259,0.2045827556337741,,,0.7741831845457525,0.2258168154542474,0.7252039,0.24253584
202002210NYK,0.3724922693831251,0.6275077306168748,,,0.2487610709661535,0.7512389290338465,0.37609246,0.60696167
202002210TOR,0.8678871033253943,0.1321128966746056,,,0.7835636397320749,0.2164363602679251,0.78021556,0.1750565
202002210OKC,0.5962366992752743,0.4037633007247256,,,0.5653414888353164,0.4346585111646835,0.5884976,0.40606847
202002210MIN,0.2785720635770194,0.7214279364229805,,,0.2440909998856133,0.7559090001143867,0.31304228,0.68244135
202002210UTA,0.775170835356799,0.224829164643201,,,0.7902295423476199,0.2097704576523801,0.70485365,0.24469496
202002210LAL,0.7773830565190288,0.2226169434809711,,,0.8963189923615428,0.1036810076384572,0.7329497,0.24001785
202002210POR,0.6208531860723909,0.379146813927609,,,0.2386657427349012,0.7613342572650987,0.5690523,0.40357748
202002220LAC,0.7561433660709276,0.2438566339290724,,,0.7005807384816964,0.2994192615183035,0.7090164,0.26711622
202002220CHO,0.5068981157995293,0.4931018842004707,,,0.4946188975761641,0.5053811024238359,0.49833605,0.4843768
202002220ATL,0.3272150722347552,0.6727849277652448,,,0.515255286763139,0.4847447132368609,0.34350368,0.611214
202002220MIA,0.8973974253643144,0.1026025746356855,,,0.9020036562425418,0.0979963437574582,0.7948168,0.1423362
202002220CHI,0.505818636058729,0.494181363941271,,,0.3004216320775427,0.6995783679224573,0.4843768,0.4843768
202002220MIL,0.8188735593777159,0.1811264406222841,,,0.6280949924418704,0.3719050075581296,0.7252039,0.22734904
202002220UTA,0.6451783407560314,0.3548216592439686,,,0.4038263212229603,0.5961736787770396,0.6045937,0.36521718
202002230LAL,0.654774901154086,0.345225098845914,,,0.7830788190865654,0.2169211809134346,0.6045937,0.36521718
202002230DEN,0.8799348668255943,0.1200651331744057,,,0.9613564150618455,0.0386435849381544,0.7948168,0.1423362
202002230TOR,0.802252892210603,0.1977471077893969,,,0.7129172886655835,0.2870827113344165,0.7252039,0.24315087
202002230CHI,0.5670943366204649,0.432905663379535,,,0.4621386455476249,0.537861354452375,0.5381449,0.44483662
202002230OKC,0.7272450525871564,0.2727549474128435,,,0.775727995511125,0.2242720044888749,0.68244135,0.30788767
202002230GSW,0.3502194054539712,0.6497805945460289,,,0.140160413007352,0.859839586992648,0.36521718,0.6045937
202002230POR,0.7987301373043573,0.2012698626956427,,,0.6833092396897673,0.3166907603102327,0.7252039,0.24315087
202002240WAS,0.183052597747333,0.816947402252667,,,0.2598619705452804,0.7401380294547195,0.22734904,0.7252039
202002240CLE,0.2599860952046012,0.7400139047953987,,,0.4701174656175276,0.5298825343824725,0.28692505,0.68244135
202002240PHI,0.8604941395756601,0.1395058604243398,,,0.8541563064632827,0.1458436935367173,0.78021556,0.1750565
202002240BRK,0.6976151521577011,0.3023848478422989,,,0.5259746762937034,0.4740253237062966,0.69496447,0.33056906
202002240HOU,0.9013620625045082,0.0986379374954917,,,0.954585255373913,0.0454147446260869,0.7948168,0.1423362
202002240DAL,0.8485325608487468,0.1514674391512531,,,0.9460655316571184,0.0539344683428815,0.78021556,0.18701258
202002240UTA,0.7959265050089046,0.2040734949910954,,,0.7787961555535388,0.2212038444464612,0.7252039,0.24253584
202002240LAC,0.671382456192897,0.3286175438071029,,,0.8386564295780556,0.1613435704219443,0.611214,0.34350368
202002250IND,0.8272966093913646,0.1727033906086353,,,0.8691880828990569,0.1308119171009431,0.7252039,0.20138273
202002250TOR,0.5597688332229728,0.4402311667770272,,,0.6222215317551937,0.3777784682448063,0.5235117,0.44483662
202002250CHI,0.2858223658998083,0.7141776341001917,,,0.1726539472527231,0.8273460527472769,0.31546414,0.68244135
202002250DEN,0.888257390875021,0.111742609124979,,,0.9510315801320868,0.0489684198679131,0.7948168,0.1423362
202002250LAL,0.7650360456724743,0.2349639543275257,,,0.7072947573289933,0.2927052426710067,0.70485365,0.26824367
202002250POR,0.4410532222377161,0.5589467777622839,,,0.2952647911718644,0.7047352088281356,0.46577257,0.5235117
202002250GSW,0.4111913108620584,0.5888086891379416,,,0.3263263542526129,0.6736736457473871,0.43041095,0.55040044
202002260WAS,0.4990202432905605,0.5009797567094394,,,0.6454319327699579,0.3545680672300421,0.4843768,0.4843768
202002260CLE,0.2617408981294938,0.7382591018705061,,,0.1842873658027634,0.8157126341972366,0.285859,0.68244135
202002260CHO,0.6600678904696766,0.3399321095303234,,,0.5941587679793741,0.4058412320206259,0.6114599,0.36521718
202002260MIA,0.8419490181824821,0.1580509818175178,,,0.8200757373686067,0.1799242626313932,0.78021556,0.19213146
202002260ATL,0.4989340602856664,0.5010659397143336,,,0.4326135762336468,0.5673864237663532,0.4843768,0.4843768
202002260HOU,0.7635282786440486,0.2364717213559514,,,0.9120980844220444,0.0879019155779554,0.70485365,0.26711622
202002260SAS,0.5723399598782849,0.4276600401217151,,,0.3565535303542717,0.6434464696457283,0.53672117,0.4451612
202002260PHO,0.5344868123635909,0.4655131876364091,,,0.3247857641436256,0.6752142358563744,0.51707,0.48087052
202002260UTA,0.5152642737901075,0.4847357262098924,,,0.7543302275680749,0.2456697724319251,0.48777318,0.46398646
202002270PHI,0.8687412405042476,0.1312587594957524,,,0.8547081763254674,0.1452918236745326,0.78021556,0.1750565
202002270IND,0.6980700835235547,0.3019299164764453,,,0.8738390087511444,0.1261609912488556,0.68244135,0.33003792
202002270OKC,0.769026018546368,0.230973981453632,,,0.7530212893570792,0.2469787106429207,0.70485365,0.26824367
202002270GSW,0.1962769602901352,0.8037230397098647,,,0.2499923649161901,0.7500076350838099,0.24315087,0.7252039
202002280ORL,0.7512789718853569,0.2487210281146431,,,0.7969146892802974,0.2030853107197026,0.6828601,0.2688922
202002280ATL,0.4502043953566096,0.5497956046433904,,,0.5955535673168919,0.4044464326831081,0.46275818,0.5103248
202002280TOR,0.920407095062184,0.0795929049378159,,,0.9124145927031336,0.0875854072968663,0.7948168,0.1365577
202002280MIA,0.5895347111621793,0.4104652888378207,,,0.5860390168885348,0.4139609831114652,0.5500779,0.4112413
202002280MIL,0.805724367590218,0.1942756324097819,,,0.8347764473796551,0.1652235526203449,0.7252039,0.24868599
202002280MEM,0.6500063182399255,0.3499936817600745,,,0.58429245049432,0.41570754950568,0.6045937,0.36521718
202002280NOP,0.8689000773182317,0.1310999226817683,,,0.921593718981664,0.0784062810183359,0.78021556,0.1750565
202002280UTA,0.8150053515180197,0.1849946484819803,,,0.8282444600820992,0.1717555399179008,0.7252039,0.22545663
202002280PHO,0.784088922939354,0.215911077060646,,,0.8734189522693744,0.1265810477306256,0.7252039,0.24497493
202002280LAC,0.58192401907796,0.41807598092204,,,0.7246045964496979,0.2753954035503021,0.53672117,0.425969
202002290NYK,0.6099205629165395,0.3900794370834605,,,0.6148622136831049,0.3851377863168951,0.5801642,0.39877465
202002290MIA,0.7472211466280788,0.2527788533719212,,,0.8109635092221816,0.1890364907778183,0.6828601,0.2784765
202002290ATL,0.4719558657514022,0.5280441342485978,,,0.6558972025722862,0.3441027974277137,0.48087052,0.487332
202002290MEM,0.4023295254526272,0.5976704745473729,,,0.3392957512591834,0.6607042487408166,0.40416047,0.5801642
202002290CLE,0.3321573753486764,0.6678426246513236,,,0.2293942255561134,0.7706057744438866,0.34350368,0.611214
202002290SAS,0.6894638664737998,0.3105361335262002,,,0.5946215453561716,0.4053784546438284,0.611214,0.33305877
202002290BOS,0.6828404612135404,0.3171595387864596,,,0.4329790647702949,0.5670209352297051,0.611214,0.3309612
202002290PHO,0.8159617168196958,0.1840382831803042,,,0.8263025923151527,0.1736974076848473,0.7252039,0.22545663
202003010CHO,0.1485526237630679,0.8514473762369321,,,0.2051886877844663,0.7948113122155336,0.18701258,0.78021556
202003010LAC,0.68534920344635,0.31465079655365,,,0.8687602496558704,0.1312397503441296,0.611214,0.3309612
202003010MIN,0.3588442870408499,0.6411557129591501,,,0.3320728433222514,0.6679271566777485,0.36521718,0.60696167
202003010DEN,0.5565433025747119,0.4434566974252881,,,0.737638625874352,0.262361374125648,0.515691,0.4623133
202003010SAC,0.8044767173188173,0.1955232826811827,,,0.8740452381308098,0.1259547618691902,0.7252039,0.24315087
202003010NOP,0.5012021905445884,0.4987978094554116,,,0.6299592095884918,0.3700407904115081,0.4843768,0.4843768
202003010GSW,0.5711701275066876,0.4288298724933124,,,0.295754489020162,0.704245510979838,0.53672117,0.4451612
202003020ORL,0.635368127001007,0.364631872998993,,,0.8274328041598095,0.1725671958401905,0.60696167,0.3623053
202003020NYK,0.2386633172202778,0.7613366827797222,,,0.1301136588121589,0.869886341187841,0.26711622,0.7090164
202003020CLE,0.3077549808344877,0.6922450191655123,,,0.1885750376500897,0.8114249623499102,0.33220634,0.7099254
202003020MIA,0.3295144518958982,0.6704855481041018,,,0.5326186467218833,0.4673813532781167,0.34350368,0.611214
202003020ATL,0.4419772934053899,0.5580227065946102,,,0.5867595859744719,0.4132404140255281,0.46715146,0.5031169
202003020CHI,0.3072805281376056,0.6927194718623944,,,0.4228082291912865,0.5771917708087135,0.3307929,0.7099254
202003020SAS,0.5955314760713016,0.4044685239286983,,,0.4315970507457409,0.568402949254259,0.5884976,0.40606847
202003030CHO,0.4464208073818106,0.5535791926181893,,,0.6260544083851686,0.3739455916148314,0.464789,0.515691
202003030BOS,0.8479791083563527,0.1520208916436473,,,0.8000812614968926,0.1999187385031073,0.78021556,0.19213146
202003030OKC,0.6492585712732903,0.3507414287267096,,,0.3948679831784755,0.6051320168215245,0.6045937,0.36521718
202003030NOP,0.8360963992021165,0.1639036007978834,,,0.8886363337778926,0.1113636662221073,0.77821606,0.19213146
202003030DEN,0.904222285093904,0.0957777149060958,,,0.951784309043858,0.0482156909561418,0.7948168,0.1423362
202003030PHO,0.3451578459280172,0.6548421540719829,,,0.471578841089492,0.528421158910508,0.36521718,0.6045937
202003030LAL,0.7658329056843384,0.2341670943156616,,,0.841844699102423,0.158155300897577,0.70485365,0.26824367
202003030SAC,0.7669688197248915,0.2330311802751085,,,0.7068352518554178,0.2931647481445821,0.70485365,0.26824367
202003040DET,0.3271744316997816,0.6728255683002184,,,0.2605792912273075,0.7394207087726925,0.34350368,0.611214
202003040CLE,0.2112776167330237,0.7887223832669763,,,0.4450422003146423,0.5549577996853576,0.24497493,0.7252039
202003040MIL,0.8481719380164828,0.1518280619835171,,,0.8136106485383225,0.1863893514616774,0.78021556,0.18701258
202003040NYK,0.3371131722341756,0.6628868277658244,,,0.2544624865339796,0.7455375134660204,0.36521718,0.6114599
202003040BRK,0.5536009054622515,0.4463990945377485,,,0.5438967407261807,0.4561032592738193,0.515691,0.464789
202003040MIA,0.7868580294477233,0.2131419705522766,,,0.7390187040791504,0.2609812959208496,0.7252039,0.24497493
202003040MIN,0.6741493788777216,0.3258506211222783,,,0.5057992759468514,0.4942007240531486,0.611214,0.33924925
202003040DAL,0.6999857082942479,0.3000142917057521,,,0.704612935755078,0.295387064244922,0.68244135,0.33072066
202003040POR,0.7564412487158912,0.2435587512841087,,,0.6119032602823424,0.3880967397176575,0.7090164,0.26711622
202003050CHO,0.341840769681088,0.658159230318912,,,0.2106911543083356,0.7893088456916644,0.36521718,0.6114599
202003050HOU,0.6522674817226154,0.3477325182773846,,,0.6043415268140634,0.3956584731859366,0.6045937,0.36521718
202003050SAC,0.5934263205853223,0.4065736794146777,,,0.6998477151857789,0.300152284814221,0.5884976,0.41357344
202003050GSW,0.2438325566860509,0.7561674433139491,,,0.2044622518895101,0.7955377481104898,0.26711622,0.7090164
202003060WAS,0.6889271384113783,0.3110728615886217,,,0.7701543577311133,0.2298456422688867,0.611214,0.3309612
202003060NYK,0.2917913320624984,0.7082086679375015,,,0.2422059335171943,0.7577940664828057,0.32166937,0.68244135
202003060BRK,0.5595764026763902,0.4404235973236098,,,0.6888456877008114,0.3111543122991885,0.5235117,0.43594882
202003060CHI,0.3506164128009088,0.6493835871990912,,,0.5153769379874823,0.4846230620125177,0.36521718,0.6045937
202003060BOS,0.7286735990390619,0.2713264009609381,,,0.6465479529396919,0.3534520470603081,0.68244135,0.29388633
202003060NOP,0.5718592829784748,0.4281407170215252,,,0.6709386739411773,0.3290613260588226,0.53672117,0.4451612
202003060MIN,0.5529604939809469,0.447039506019053,,,0.4972102379751126,0.5027897620248873,0.515691,0.464789
202003060DAL,0.6477398139840433,0.3522601860159566,,,0.7634305601606454,0.2365694398393546,0.6045937,0.36521718
202003060PHO,0.5409627790524539,0.459037220947546,,,0.6280621888211702,0.3719378111788298,0.52345544,0.46555278
202003060LAL,0.5111751644455571,0.4888248355544429,,,0.6135084763221136,0.3864915236778864,0.48200104,0.48255426
202003070CHO,0.2998705373803041,0.7001294626196959,,,0.2082181363117659,0.7917818636882341,0.33072066,0.68244135
202003070DET,0.3316039998313954,0.6683960001686047,,,0.2952257375465557,0.7047742624534443,0.34350368,0.611214
202003070CLE,0.2652846849811184,0.7347153150188817,,,0.2015695117311645,0.7984304882688356,0.285859,0.68244135
202003070MEM,0.854869059993713,0.145130940006287,,,0.703901297388297,0.296098702611703,0.78021556,0.18701258
202003070GSW,0.3459347328103594,0.6540652671896405,,,0.443886889074141,0.556113110925859,0.36521718,0.6045937
202003070POR,0.6392175526434686,0.3607824473565314,,,0.5177514552377245,0.4822485447622755,0.60696167,0.36979476
202003080BRK,0.7840569233242675,0.2159430766757325,,,0.6064766853243777,0.3935233146756223,0.7252039,0.24497493
202003080MIN,0.407131641735438,0.592868358264562,,,0.2967690194818094,0.7032309805181907,0.41357344,0.5884976
202003080LAC,0.5876303065288172,0.4123696934711828,,,0.6839514033001356,0.3160485966998644,0.55040044,0.43041095
202003080PHO,0.2360889412713093,0.7639110587286906,,,0.4224562810475633,0.5775437189524366,0.26711622,0.70485365
202003080BOS,0.6724615637961435,0.3275384362038565,,,0.6878319468372804,0.3121680531627195,0.611214,0.34350368
202003080WAS,0.4020979815333605,0.5979020184666395,,,0.5102560564159658,0.4897439435840341,0.4118643,0.5801642
202003080HOU,0.7940200183478964,0.2059799816521036,,,0.7987054706789161,0.2012945293210839,0.7252039,0.23608182
202003080DAL,0.6849111665921267,0.3150888334078733,,,0.7477247597347803,0.2522752402652197,0.611214,0.3309612
202003080NYK,0.6083558508575865,0.3916441491424135,,,0.7146355000905338,0.2853644999094662,0.5801642,0.39412296
202003080CLE,0.3830915337818582,0.6169084662181418,,,0.5248866706607143,0.4751133293392857,0.39851478,0.57254475
202003080SAC,0.4307133001543683,0.5692866998456316,,,0.4188142491238916,0.5811857508761085,0.44483662,0.5381449
202003090ATL,0.603230070980393,0.3967699290196069,,,0.6915139422843058,0.3084860577156941,0.5801642,0.39412296
202003090DEN,0.417719384895992,0.582280615104008,,,0.7955785415170292,0.2044214584829707,0.43115702,0.5190689
202003090UTA,0.5218405595405626,0.4781594404594373,,,0.6712642814980928,0.3287357185019072,0.49010694,0.46943963
202003100WAS,0.7079993747819414,0.2920006252180586,,,0.81908346404376,0.18091653595624,0.68244135,0.311789
202003100IND,0.5641169411127986,0.4358830588872013,,,0.451371204508263,0.548628795491737,0.5381449,0.44483662
202003100HOU,0.8521247344712175,0.1478752655287825,,,0.9320722584627684,0.0679277415372315,0.78021556,0.18701258
202003100SAS,0.5067863908038581,0.4932136091961419,,,0.392049353480536,0.607950646519464,0.49833605,0.4843768
202003100MEM,0.7309762577278258,0.2690237422721742,,,0.5832771608703086,0.4167228391296914,0.68244135,0.285859
202003100CHI,0.6634159817702,0.3365840182298,,,0.7289299007071552,0.2710700992928447,0.6114599,0.36521718
202003100POR,0.6647428403845477,0.3352571596154523,,,0.5999414357551162,0.4000585642448838,0.611214,0.3664614
202003100GSW,0.2865082119141386,0.7134917880858613,,,0.0860243566400686,0.9139756433599314,0.31546414,0.68244135
202003100LAL,0.8648794193993983,0.1351205806006017,,,0.8811447955447899,0.1188552044552101,0.78021556,0.1750565
202003110PHI,0.8604447625163164,0.1395552374836836,,,0.924544238332256,0.075455761667744,0.78021556,0.1750565
202003110MIA,0.8530821467492733,0.1469178532507267,,,0.8321070791686402,0.1678929208313597,0.78021556,0.18701258
202003110ATL,0.6683175984800035,0.3316824015199965,,,0.7899550732447781,0.2100449267552219,0.611214,0.34350368
202003110DAL,0.6190490806279842,0.3809509193720157,,,0.5330554459968522,0.4669445540031478,0.5690523,0.4030688
202012220BRK,0.7534579055086146,0.2465420944913854,,,0.7495812219019251,0.2504187780980749,0.6828601,0.2688922
202012220LAL,0.7020187236621975,0.2979812763378024,,,0.6169750446165441,0.3830249553834559,0.68244135,0.33072066
202012230CLE,0.556443848561734,0.443556151438266,,,0.5542833632840659,0.4457166367159341,0.515691,0.4623133
202012230PHI,0.7877129668818249,0.2122870331181751,,,0.8158549589843492,0.1841450410156507,0.7252039,0.24497493
202012230IND,0.8019812969450093,0.1980187030549907,,,0.7976772045191992,0.2023227954808008,0.7252039,0.24315087
202012230ORL,0.4877601176430611,0.512239882356939,,,0.4979426735191313,0.5020573264808688,0.48140132,0.48777318
202012230BOS,0.6922663211932208,0.3077336788067791,,,0.540788961723276,0.459211038276724,0.7099254,0.33220634
202012230TOR,0.806567293853252,0.193432706146748,,,0.6808170985546735,0.3191829014453264,0.7252039,0.24868599
202012230MIN,0.6545038217923176,0.3454961782076824,,,0.8131705761517469,0.186829423848253,0.6045937,0.36521718
202012230MEM,0.6514734530937941,0.3485265469062059,,,0.6547353045765747,0.3452646954234253,0.6045937,0.36521718
202012230CHI,0.6377495138874703,0.3622504861125297,,,0.5209941173501862,0.4790058826498138,0.60696167,0.35985962
202012230DEN,0.7074411052250624,0.2925588947749376,,,0.7896874798227231,0.2103125201772768,0.68244135,0.3133661
202012230POR,0.5972419072366248,0.4027580927633751,,,0.5788163224203104,0.4211836775796895,0.5801642,0.40416047
