,homeElo,awayElo,homeEloRAPTOR,awayEloRAPTOR,neutral
201911020GSW,1547.02452878549,1466.29502259227,1422.70662413087,1345.02777210472,0
201911020MEM,1425.94206243873,1396.61125908764,1455.85314700734,1510.40274365841,0
201911020MIL,1656.19105015508,1680.34506806335,1644.32025842344,1575.81302640288,0
201911020OKC,1535.81260624889,1413.58946894824,1528.08831265025,1524.88785113952,0
201911020ORL,1515.09290938144,1576.5053081021,1523.247980299,1647.6981027119,0
201911020POR,1604.32732539475,1609.25629460726,1534.81790952719,1661.80484865332,0
201911020WAS,1446.70251228529,1496.72814647058,1427.18701978905,1575.30140664778,0
201911030CLE,1359.83912118211,1470.94458537042,1364.63093037605,1576.05328107927,0
201911030IND,1495.89219137322,1354.07874125603,1425.02845740202,1460.95406295466,0
201911030LAC,1544.62243586301,1599.40808696134,1573.74653018029,1622.3416862154,0
201911030MIA,1532.55332260972,1637.2805847339,1424.13923597041,1711.90870880392,0
201911030NYK,1310.18246951642,1417.03816816544,1268.9533684628,1484.24946718496,0
201911030SAS,1577.7612723364,1512.57548998528,1474.05029637354,1605.52139639792,0
201911040BRK,1478.27499703206,1409.51911318094,1507.32230677646,1529.60782199568,0
201911040GSW,1533.66526337779,1598.78464429613,1189.94643808093,1522.7599950321,0
201911040MEM,1411.22026199318,1615.57491798892,1457.43109068346,1700.4081149538,0
201911040MIN,1517.57310189729,1663.87236729228,1497.89528836968,1645.49269958312,0
201911040PHO,1411.33305953319,1614.79897570588,1487.91121618813,1542.03359441718,0
201911040WAS,1425.85755685857,1456.75585461639,1416.93703961667,1423.06372551647,0
201911050ATL,1432.76192861699,1563.77714835514,1327.82748271384,1472.95829318988,0
201911050CHI,1349.99074795329,1526.55961396654,1458.9097155111,1600.41922017233,0
201911050CHO,1479.65428799997,1499.98018467596,1345.0757946665,1447.21608441871,0
201911050CLE,1344.12189299356,1596.32535891392,1361.34776042541,1557.25575598271,0
201911050DEN,1583.75294785178,1554.2589893547,1657.28919803837,1499.09888495287,0
201911050OKC,1539.88296201619,1507.84526963176,1532.50621850565,1530.02149964076,0
201911060ATL,1442.90117080893,1344.28464487227,1331.41061980228,1457.91491108084,0
201911060DAL,1486.66181355897,1502.61214462182,1581.68322323584,1521.48158030595,0
201911060DET,1446.04898632739,1293.65987832775,1388.04058267798,1267.91763022365,0
201911060HOU,1621.07502198503,1542.18733583158,1693.4805922184,1193.29447755116,0
201911060IND,1496.46161381111,1436.56442514757,1440.62191380735,1425.11122399112,0
201911060LAC,1553.87419635362,1681.27095341811,1575.51769250083,1650.34874280978,0
201911060MEM,1405.72015799707,1500.17451577146,1455.50574719823,1565.51199130034,0
201911060TOR,1672.66375092615,1433.56075935411,1578.96916949927,1486.56186330115,0
201911060UTA,1590.15632647073,1604.90691598216,1620.53265329111,1661.08245411601,0
201911070CHO,1483.17285886482,1600.37832372115,1340.15176613595,1594.08015275135,0
201911070LAC,1547.52965602756,1590.26257184234,1631.98826128344,1519.68371767546,0
201911070PHO,1421.22511925691,1544.70571518004,1524.902722821,1517.55197117286,0
201911070SAS,1553.6379061632,1545.11608702613,1442.58014089146,1486.61549205635,0
201911080ATL,1413.36628183886,1432.32370937362,1364.00315287128,1478.3473741843,0
201911080DAL,1489.55034229222,1288.49302158233,1589.13031002269,1240.82488435763,0
201911080DEN,1593.30622202644,1601.47168210694,1620.54315996606,1668.66710550068,0
201911080IND,1503.2622989231,1451.21584307281,1420.28342592496,1379.26342908414,0
201911080LAL,1532.26571704756,1557.57390646127,1639.05251164716,1556.0814756225,0
201911080MIN,1486.4014141622,1535.44398169595,1568.34369998409,1214.91480569951,0
201911080NOP,1404.49780267335,1673.90080090664,1498.46648493813,1594.66171702741,0
201911080ORL,1499.72361588857,1419.49325960633,1532.25396338012,1461.0178250572,0
201911080POR,1584.07640558012,1483.29630753965,1512.57887796627,1476.76909401068,0
201911080UTA,1593.59156034595,1687.61549374417,1655.95045481793,1694.3273109573,0
201911080WAS,1429.76374003558,1340.06892818633,1421.64790044242,1409.19895689587,0
201911090CHI,1373.81953384234,1627.81837612066,1393.05025926224,1658.37308822614,0
201911090CHO,1467.28257816385,1397.15155378182,1347.33767654132,1499.99619127772,0
201911090MEM,1409.01178068615,1475.39131562346,1435.48639045747,1582.376614917,0
201911090OKC,1538.86975476077,1529.09610599775,1505.25874576791,1213.79178387643,0
201911090SAS,1559.88423842856,1616.26860442212,1463.64680031776,1610.52629716291,0
201911100LAL,1542.28018104914,1681.24704979817,1634.27757512011,1466.39561767178,0
201911100MIN,1492.7492898604,1597.16882362137,1553.93844621617,1646.26110945375,0
201911100NYK,1302.65204825109,1361.70020994894,1271.04442536208,1407.56876251545,0
201911100OKC,1543.8041425787,1682.14717197577,1501.92097405441,1713.661000079,0
201911100ORL,1510.20509480875,1507.31830465992,1545.04287404813,1439.10016248855,0
201911100PHI,1597.60908051201,1455.43847957545,1675.68475507197,1318.74768142616,0
201911100PHO,1408.35692797568,1494.75743554655,1524.71102695886,1481.77015378141,0
201911100POR,1572.61527757322,1398.07242809071,1509.68237590154,1337.18926250055,0
201911110BOS,1635.36061787364,1491.23214505705,1607.34358805176,1578.79972309643,0
201911110DET,1447.15983733599,1487.995692513,1423.85498974391,1533.72634882567,0
201911110GSW,1524.16171817982,1599.05988211435,1323.58853334221,1668.8479346879,0
201911110LAC,1553.71582228978,1689.63233119563,1624.12909811587,1473.16055307057,0
201911110NOP,1408.99565237022,1637.20756408969,1448.33349570038,1651.25992156273,0
201911110SAS,1540.79222497704,1393.17095125256,1452.32818298625,1424.26697290342,0
201911120CHI,1364.43034587331,1283.07469136595,1379.53642392542,1230.8305059188,0
201911120DEN,1601.92242096877,1394.98941463954,1631.3646190807,1326.31337450101,0
201911120IND,1519.12369612271,1539.63136638203,1414.78612536742,1487.72225013715,0
201911120MIA,1547.55944245969,1437.67391877916,1505.61667858458,1423.56033089534,0
201911120PHI,1600.6325745505,1381.27756683408,1589.95675396427,1406.95673436574,0
201911120PHO,1427.09935056694,1533.89489965168,1548.74577885188,1637.18315151803,0
201911120SAC,1447.61756312177,1575.69829102439,1470.0372221893,1488.19438058887,0
201911120UTA,1613.13178066543,1476.01501295529,1653.71258736932,1457.82630428236,0
201911130BOS,1638.78083757627,1408.13245827297,1606.94469853782,1420.53033164776,0
201911130CHO,1452.41498553696,1405.88726353924,1349.57707306252,1423.94849533613,0
201911130HOU,1641.74425145376,1565.50094392254,1643.89906081839,1610.18495227106,0
201911130LAL,1542.74851725973,1510.08981962874,1532.68351243452,1348.06135135398,0
201911130MIN,1497.48161106983,1528.07591269036,1534.4540193329,1428.86667471699,0
201911130ORL,1498.39970334596,1601.51627491694,1559.1989162378,1562.52996584831,0
201911130POR,1565.66128101504,1677.84720956287,1469.87028225928,1461.13847615246,0
201911140CLE,1380.39386646764,1551.39360541746,1428.16245842083,1532.70574693092,0
201911140DEN,1587.603651059,1473.60824496208,1620.28164560798,1427.31467134967,0
201911140MIL,1686.31994817244,1371.35699259347,1687.96171104827,1389.63497138912,0
201911140NOP,1404.45896500615,1560.96086850708,1402.70861988722,1443.6220115028,0
201911140NYK,1276.14804464579,1487.81192535442,1243.5432328293,1586.05199966814,0
201911140PHO,1418.24573295889,1409.30818454931,1557.74017500174,1338.89684376469,0
201911150CHO,1444.76089750152,1433.83975582139,1324.22546626988,1452.55991685019,0
201911150GSW,1498.75768250674,1640.50698344581,1371.03176679958,1590.99516900404,0
201911150HOU,1646.28432686922,1533.49335448874,1610.55061908393,1400.81966020347,0
201911150LAL,1554.08065438173,1457.65457313113,1631.12936787161,1469.36917023495,0
201911150MEM,1413.54135157468,1615.53854865864,1431.19130427489,1631.96724660763,0
201911150MIN,1507.72214869182,1406.40631240343,1572.76642795592,1432.08968937745,0
201911150OKC,1525.261708016,1587.89809264523,1501.61581926685,1688.86300471412,0
201911150ORL,1512.01788561767,1517.83537506837,1575.84496508928,1413.36946437665,0
201911160CHI,1370.12873429021,1470.10648757112,1425.7822084113,1358.13163219846,0
201911160DAL,1479.76509539238,1686.52361978765,1575.98645249758,1475.27222928227,0
201911160IND,1529.71586270256,1687.5482064757,1451.40463994409,1678.17111631575,0
201911160LAC,1552.40215249171,1400.30340872862,1576.61529658806,1353.59887741872,0
201911160MIA,1559.71302508691,1413.01768102152,1490.39531128428,1372.32519556001,0
201911160MIN,1476.97109199306,1650.0618186554,1506.62112246001,1553.06907218169,0
201911160NYK,1284.19487460783,1448.31000152411,1258.52760711394,1341.39588614029,0
201911160SAS,1514.53112247014,1556.98487079026,1417.31178530844,1480.97171932729,0
201911170CLE,1372.07444679819,1580.02671687945,1430.06273924292,1686.76928036006,0
201911170LAL,1556.1186291607,1390.36495125858,1653.03054449506,1340.58826158758,0
201911170MEM,1419.19851099143,1591.10540844996,1448.18509487984,1597.21672777766,0
201911170NOP,1408.64033153231,1492.76214790216,1457.64147696588,1308.35078108457,0
201911170ORL,1515.3221382159,1437.15736910219,1545.66138757242,1421.15029741068,0
201911170SAC,1455.61659835216,1646.50251805039,1481.24452067861,1570.52185753536,0
201911180BRK,1477.83984852027,1517.09888242717,1358.12449960678,1358.85185655601,0
201911180CHI,1362.39537334106,1700.16518675109,1394.20171166641,1687.861121405,0
201911180DAL,1492.65011644286,1505.94332322083,1593.79874121463,1410.2994419349,0
201911180HOU,1662.32880527895,1565.57267003957,1652.56497794769,1472.56944659741,0
201911180LAC,1562.34060996175,1533.13308378178,1567.51925654472,1527.66756559859,0
201911180NYK,1281.05171664128,1361.90430139134,1261.84629466121,1419.41324978053,0
201911180PHO,1427.25050877958,1641.02876650063,1557.47407201091,1562.08793914207,0
201911180TOR,1673.63859873717,1451.45315949066,1479.23770182935,1319.0331836906,0
201911180UTA,1609.88138924189,1464.70410536951,1645.44277253128,1510.1324664384,0
201911190LAL,1561.09479325816,1530.31131343716,1644.51775720254,1545.14771843987,0
201911190MEM,1408.17417243015,1484.20616556458,1442.23483004277,1301.7927066573,0
201911190NOP,1417.19631386989,1557.73132072417,1397.64643551377,1334.62478476984,0
201911190SAC,1461.09034990192,1419.19007458596,1490.12683421422,1556.45893132889,0
201911200ATL,1385.38878716112,1704.54877470194,1343.08123360874,1694.76292755875,0
201911200BRK,1451.53625660063,1446.0752382136,1363.03291570951,1322.16885300888,0
201911200CHI,1358.01178539021,1430.2906517988,1409.83671777497,1443.11984661259,0
201911200DAL,1498.59362629423,1501.43327908894,1588.0181629998,1156.10135246965,0
201911200DEN,1602.12974701124,1670.17015459435,1596.46679481916,1702.36852127484,0
201911200LAC,1565.16238030637,1649.08920069425,1720.84580658445,1577.24171050356,0
201911200MIA,1564.09037457612,1347.72944514398,1538.06138652219,1393.1302858453,0
201911200MIN,1485.46226771573,1589.12322689567,1573.7155505193,1626.70625569283,0
201911200PHI,1590.1968622863,1295.22657288864,1625.06820375129,1245.99101176244,0
201911200TOR,1679.01652001423,1518.24414480205,1494.43146920778,1541.55620332877,0
201911200WAS,1434.23536251604,1499.99981336946,1437.58251093435,1406.25998236482,0
201911210MIL,1707.95856746705,1545.02916082889,1681.6167366842,1314.93763951555,0
201911210PHO,1415.70921812074,1429.89847376517,1553.19954701952,1475.69785065826,0
201911220BRK,1458.28748291011,1464.57120636714,1367.9917040058,1464.77070071303,0
201911220CHI,1372.76078644839,1568.2306346474,1405.41125880252,1534.33558319127,0
201911220DAL,1519.49959004072,1343.5891850727,1595.05604281477,1411.34426013884,0
201911220DEN,1611.32036618954,1643.82472781068,1611.6274483718,1604.13175281578,0
201911220DET,1415.54165074062,1381.97899439601,1436.91864917961,1381.64874394602,0
201911220LAC,1570.42685318994,1660.97953541605,1737.20377004114,1706.46084482003,0
201911220OKC,1526.23143474427,1565.17467195105,1549.07868406908,1626.27692730208,0
201911220PHI,1591.19505866135,1493.21248906036,1616.44567080846,1363.60544950061,0
201911220UTA,1598.08063760785,1480.52731534245,1622.17981637603,1131.39041696128,0
201911220WAS,1441.02268682514,1439.32401190412,1435.14831171541,1304.85033911385,0
201911230ATL,1371.00680853037,1683.25654271703,1360.31384577261,1535.75545077154,0
201911230CHO,1433.75856553627,1366.58691077158,1293.72119723889,1409.59207320775,0
201911230CLE,1335.80135348441,1542.32242978971,1400.37839993637,1400.8514928521,0
201911230IND,1543.40247434681,1514.00412209925,1468.58939191042,1486.92728882471,0
201911230MEM,1390.94705890579,1572.07480823312,1422.55334482105,1638.88398461802,0
201911230MIL,1710.66529850623,1426.51383660626,1661.70806874033,1431.19725757796,0
201911230MIN,1476.50485700355,1408.25338838387,1529.64981142881,1542.416679829,0
201911230NYK,1294.22837651359,1488.60448050496,1270.18340326821,1364.94439715829,0
201911230PHI,1595.80306721675,1574.40451032421,1591.65399878319,1526.01962611043,0
201911230UTA,1600.47557658693,1437.35430350204,1600.95076015232,1515.8178670773,0
201911240DEN,1616.16950177956,1416.34738152751,1633.48464184271,1536.18765699284,0
201911240HOU,1655.58169473529,1527.28742162901,1723.21821237508,1620.41690587044,0
201911240LAC,1575.8246938707,1434.65036466453,1735.09039606631,1535.41640150849,0
201911240NYK,1288.48021979515,1469.11983321866,1269.86611494904,1382.76583577972,0
201911240WAS,1446.58813319299,1453.73885605859,1431.91431351002,1444.63933865835,0
201911250ATL,1368.83117507341,1468.41086385991,1385.03569116773,1527.68071583731,0
201911250BOS,1638.97559222066,1465.19908568814,1550.1037390077,1434.49431903336,0
201911250CHI,1373.33929281633,1531.355972957,1409.57498213081,1413.16403165452,0
201911250CLE,1346.76781031712,1472.62388546669,1387.61756229509,1423.57858106499,0
201911250DET,1424.57107658392,1509.89797839631,1442.05433003139,1507.43076661679,0
201911250GSW,1478.13237636337,1519.3312984622,1285.30808376156,1581.66908376092,0
201911250IND,1547.50861804975,1388.02200706668,1495.32041345008,1440.87928904366,0
201911250MIA,1562.14014760005,1427.00618349152,1528.55360114298,1327.72645882185,0
201911250MIL,1712.60805852857,1603.17951542444,1657.55477364034,1597.20642459936,0
201911250SAS,1494.3526372234,1574.99986007223,1377.79543071424,1603.57315343377,0
201911250TOR,1685.43217617399,1608.06742994091,1507.8214706768,1635.77606662474,0
201911260DAL,1552.09325511798,1582.24278590922,1634.92136905757,1723.11020554869,0
201911260DEN,1619.00588935525,1435.12790356344,1657.82433012416,1427.25184718208,0
201911270BOS,1640.11198245281,1477.00617890715,1554.24264358403,1442.31087922398,0
201911270CHO,1421.94432904382,1437.31666570153,1294.50730429667,1448.95876502688,0
201911270CLE,1342.38551687666,1497.1523892787,1385.60528506252,1493.68256553095,0
201911270GSW,1471.28228324803,1358.92921702545,1295.30120001514,1388.1860072441,0
201911270HOU,1630.77586124632,1567.20200204775,1651.7148898547,1415.09417485212,0
201911270IND,1551.04236024661,1600.68251068279,1498.97535418964,1630.75985201551,0
201911270MEM,1384.48826486982,1599.33208827943,1426.42161801154,1613.5158617354,0
201911270MIL,1715.10506327022,1357.17696423555,1677.35556031961,1378.9717108249,0
201911270NOP,1428.23227262601,1586.12709955352,1457.58293987094,1627.12859676858,0
201911270PHI,1604.80313518296,1464.06269545599,1672.40662637237,1454.64494231678,0
201911270PHO,1413.51099395182,1431.86745834346,1550.89557289041,1425.32800337877,0
201911270POR,1545.76604874788,1526.18139157754,1446.50294351046,1562.89289053442,0
201911270SAS,1483.22539774211,1480.06507469777,1403.58008789991,1577.53624249178,0
201911270TOR,1688.69647093194,1284.97616754712,1515.88817329358,1247.33864170937,0
201911290BRK,1473.72657581795,1643.39158554201,1465.84882870929,1592.74939029071,0
201911290CLE,1332.98055975994,1716.05760361445,1375.75828550297,1660.2349696547,0
201911290DET,1434.43532868177,1424.82566606358,1440.07227480903,1299.61186672817,0
201911290IND,1564.0508600375,1356.22442389132,1521.19886816598,1390.80275289763,0
201911290LAL,1591.17352626285,1443.82274176309,1616.04764674222,1437.6635013487,0
201911290MEM,1381.47469632042,1587.6740108919,1442.90596804774,1640.25396061514,0
201911290MIA,1562.37190808363,1476.28485853942,1424.10067342028,1323.6792318548,0
201911290NYK,1283.42935744249,1607.39771969444,1255.88481298515,1675.59662048149,0
201911290OKC,1517.24071444857,1423.18584591668,1546.86768200099,1478.38981744664,0
201911290ORL,1506.55734639542,1690.24328103657,1498.78734331886,1524.894960794,0
201911290PHO,1401.55571053219,1535.00395274777,1539.75131311325,1628.36179764389,0
201911290POR,1554.70672587685,1353.92664173406,1481.81723082002,1373.09817868787,0
201911290SAS,1466.88357967827,1602.34565682883,1404.4070308807,1717.6211948589,0
201911300HOU,1635.60595521044,1355.28197480465,1668.8314950666,1407.35733351128,0
201911300MIL,1718.6591259665,1432.82520860847,1654.26771974459,1301.8934577456,0
201911300PHI,1610.2303663485,1564.99330912417,1679.08154216293,1496.64900640205,0
201911300SAC,1461.46811094451,1622.26633457523,1455.06273247474,1629.40647154556,0
201912010BRK,1482.65395911252,1568.87858107419,1511.39232180544,1542.75239882949,0
201912010DET,1426.43578613688,1478.65046847569,1426.84130850982,1417.67048583894,0
201912010LAC,1590.57876803141,1438.14945231124,1698.98206826288,1435.3179848589,0
201912010LAL,1596.8468157147,1542.41109375738,1614.39236948101,1639.06530871728,0
201912010MIN,1496.40689276161,1375.16307555552,1562.96691853421,1439.16087068675,0
201912010NOP,1420.18197488166,1520.24458548359,1514.6465601643,1538.031997343,0
201912010NYK,1280.59671078843,1634.46420224744,1259.03532765924,1595.64718025824,0
201912010ORL,1500.53578020391,1469.77818554886,1476.1592625458,1374.75395603362,0
201912010TOR,1696.26484722808,1593.9856316568,1533.19219717296,1629.59316119747,0
201912020ATL,1350.57362293798,1466.11122848184,1390.35543491098,1381.65615060986,0
201912020CHO,1428.70819209139,1394.14856952258,1333.34541120128,1538.52471287999,0
201912020MEM,1392.40274694058,1561.96440085203,1414.74229490692,1518.1076558952,0
201912020MIL,1722.77614248358,1277.5504699163,1613.54582119883,1251.06325249742,0
201912020PHI,1613.25927462064,1587.27838976665,1630.05110192613,1639.93885353797,0
201912020SAC,1468.36250599773,1352.39319469762,1456.5908773874,1371.07787709481,0
201912030CLE,1330.37903740789,1446.35998413877,1393.91454822426,1443.95622604308,0
201912030DEN,1615.37193952201,1576.04731343321,1643.29114340744,1613.96629251569,0
201912030LAC,1596.62489812528,1556.24017291329,1699.21794900962,1505.69381018658,0
201912030NOP,1414.59264536528,1563.21059603887,1435.53721855755,1643.22186810714,0
201912030SAS,1458.7262704738,1640.31430707711,1381.91263155823,1718.04357868501,0
201912030TOR,1702.97208911823,1574.75550829572,1640.99613570536,1533.09692537334,0
201912030WAS,1432.10332221737,1504.20273727093,1422.81787433231,1470.84595407692,0
201912040ATL,1370.85442739561,1476.77703189098,1369.35206908401,1405.11046983082,0
201912040BOS,1637.51044311957,1595.98907490546,1517.52232721456,1544.79818703029,0
201912040CHI,1368.17934974392,1383.08918111153,1365.68793330056,1399.36821970189,0
201912040CHO,1417.91162462055,1445.83042402421,1335.48507269455,1369.09342697524,0
201912040DAL,1577.25572241641,1479.16722137655,1629.09918714557,1535.6314336361,0
201912040DET,1468.44146210181,1724.45473774705,1440.69429234426,1640.96639388973,0
201912040OKC,1525.83391499997,1571.27796668108,1526.14206339011,1513.75947768935,0
201912040ORL,1513.49708915419,1404.94513699342,1440.51932910816,1534.81634850377,0
201912040POR,1547.1601404111,1452.57635095143,1504.47384905358,1453.08422211278,0
201912040UTA,1581.50861051605,1591.17390271557,1578.31397859304,1630.45701395034,0
201912050NOP,1400.54751898774,1399.84424185657,1400.02058611133,1526.61678429114,0
201912050NYK,1275.87187465283,1600.24535023965,1243.66721139954,1641.57121908394,0
201912050TOR,1681.73852250849,1633.95297991583,1688.32481181461,1731.850002668,0
201912050WAS,1422.80897033411,1619.02905387124,1376.54030033385,1633.03755350416,0
201912060BOS,1646.22651577859,1609.56785892627,1558.22484676518,1642.90667936017,0
201912060CHI,1374.16455428155,1435.70468110466,1326.20423196643,1363.98828150518,0
201912060CHO,1428.0373675401,1488.16097002612,1331.94622327993,1391.87950430002,0
201912060CLE,1308.29755944485,1518.59798429104,1371.1130706939,1456.56458675278,0
201912060DET,1458.85749549086,1581.44471671846,1451.55817075024,1509.83292238535,0
201912060MIA,1587.27300224644,1433.44914638567,1523.24071685189,1398.33674103552,0
201912060MIL,1734.038704358,1605.70493062747,1664.05422193832,1699.34034667495,0
201912060OKC,1515.66716496259,1475.6485523119,1536.28749977344,1540.42333645502,0
201912060POR,1551.84779955014,1617.09442497325,1505.22916432222,1649.56669197604,0
201912060SAS,1465.08759763508,1447.88869181239,1387.06159907279,1463.49306825983,0
201912070DAL,1580.77439148106,1388.81739312372,1626.82958314676,1497.48947397233,0
201912070HOU,1650.44640874795,1411.57436772059,1739.57728295424,1538.56271026492,0
201912070NYK,1266.54936596621,1572.32093226253,1256.76214932795,1512.75814148475,0
201912070PHI,1608.38887781968,1303.37484373951,1621.55865690212,1391.99362991056,0
201912070UTA,1555.58808825837,1377.1039765739,1597.29933188641,1414.93082981334,0
201912080BRK,1497.84397828049,1602.65610029702,1378.69258218393,1653.82748309197,0
201912080CHO,1418.35435928573,1359.47048926047,1335.59425300339,1396.73765821123,0
201912080DAL,1588.41086523587,1445.3946002474,1626.98281803019,1455.16222726719,0
201912080LAL,1637.53229516346,1469.18717033111,1655.65415806369,1541.904759427,0
201912080MIA,1590.31995270222,1368.62969795389,1539.88108007385,1339.62733974591,0
201912080PHI,1612.46690407414,1665.24509367637,1632.38577473085,1695.00526142924,0
201912080POR,1531.40992935993,1522.12854694338,1488.14229299252,1509.16530752787,0
201912080WAS,1430.40219592989,1598.25720190542,1467.93952995883,1697.82627533576,0
201912090BOS,1653.13827440784,1299.29681748505,1604.85944492534,1392.78163500657,0
201912090CHI,1367.11110361058,1658.80040135946,1380.71264545262,1701.24625762249,0
201912090GSW,1441.23953743232,1373.57925956129,1352.71619785975,1435.21639744887,0
201912090HOU,1651.96091647323,1457.98719778742,1740.40988362516,1478.99846867898,0
201912090IND,1573.94684275631,1609.02023593455,1494.93834701064,1563.33413874144,0
201912090MIL,1741.48643308005,1523.52069999638,1710.0358511617,1434.77875376359,0
201912090NOP,1381.18091936891,1467.98127994679,1478.24599315938,1471.38131732491,0
201912090PHO,1410.05985999531,1464.94609971511,1525.18014907274,1526.58887878262,0
201912090UTA,1559.11280527098,1538.76294002976,1599.72141934787,1428.37065158679,0
201912100CHO,1396.33072708755,1419.63916190076,1322.48707551839,1458.84982906503,0
201912100MIA,1591.83854704553,1381.49412145865,1477.11843774094,1384.94794485504,0
201912100PHI,1618.91159639105,1596.96615143132,1646.74581660111,1638.94247397934,0
201912100POR,1514.77553627355,1264.92345547243,1492.56409559897,1279.09749398302,0
201912110BRK,1503.53392714619,1402.53539831081,1449.48547674211,1319.20751643451,0
201912110CHI,1365.36521059639,1378.53691500566,1386.09224826921,1390.61557599637,0
201912110CLE,1297.54109114263,1643.03471523847,1388.45509472635,1751.25196452637,0
201912110GSW,1426.0530794623,1261.09653294679,1345.93462753505,1266.61166379881,0
201912110IND,1560.18664286625,1654.89400075026,1494.33544779905,1598.095743289,0
201912110MIL,1743.63120703599,1376.11204704462,1715.45083722967,1493.9176931604,0
201912110MIN,1453.12928157319,1540.13915544041,1534.92739112035,1599.67413072023,0
201912110ORL,1521.37592604044,1641.77336577946,1448.91402965414,1660.79189995763,0
201912110PHO,1421.87667813723,1388.76571753131,1527.18187479408,1422.65785208925,0
201912110SAC,1466.91339902218,1557.73658986033,1500.17364332281,1447.45732054909,0
201912110TOR,1660.54629437365,1622.78043582461,1694.50981044084,1580.47452620972,0
201912120BOS,1647.99303988529,1623.16105043828,1544.37256229382,1606.95630757855,0
201912120DEN,1592.71669738409,1518.60245879919,1597.86883264506,1489.8199879903,0
201912120DET,1473.05015227108,1575.81826769585,1428.13465811992,1584.51181542417,1
201912120SAS,1467.58168920007,1295.01089634727,1410.14524844937,1389.4407124214,0
201912130ATL,1361.61786968382,1567.08760373122,1373.95309384408,1508.34856424706,0
201912130CHI,1382.28425591823,1415.29514434277,1274.2428275469,1309.47702986343,0
201912130MEM,1401.62166811078,1744.87546117558,1434.84717614291,1609.94343313706,0
201912130MIA,1594.79575349852,1650.78927076859,1465.30531647716,1549.52650572151,0
201912130MIN,1441.58645451678,1648.12932909069,1542.50036720257,1661.96704928356,0
201912130ORL,1512.36002105131,1645.56491003383,1466.60619269684,1743.04462110931,0
201912130PHI,1634.71196292163,1374.86779290503,1637.13930242677,1455.08474101942,0
201912130SAC,1470.81989643077,1271.16825428745,1495.28997800194,1254.27993467801,0
201912130UTA,1551.68198249682,1415.98135812164,1551.44218156079,1314.1627963976,0
201912140CHI,1369.23072527867,1653.57597226772,1371.17249979742,1708.88287005358,0
201912140DAL,1583.06829725486,1588.27108473397,1575.85356802443,1520.82248912664,0
201912140DEN,1599.06247475226,1553.83009245174,1622.96791178235,1494.96163596525,0
201912140HOU,1661.48864444959,1465.80012271207,1732.50144483703,1446.78842374617,0
201912140MEM,1397.56467071156,1413.4344906775,1457.43800607261,1396.39923944285,0
201912140MIL,1748.9324585748,1314.23087248809,1632.77653903622,1375.58477447047,0
201912140PHO,1409.02072755776,1448.36171305925,1508.86732064795,1386.49775518964,1
201912140TOR,1635.19740110757,1490.77418111423,1689.53930837267,1463.01665859535,0
201912150ATL,1354.86690602552,1657.31393953314,1387.65366434649,1705.88223548762,0
201912150BRK,1487.78648802381,1636.17395143713,1400.8438387116,1540.7396032501,0
201912150DEN,1603.98161129571,1281.95668975714,1624.8396217435,1271.02429362187,0
201912150GSW,1412.85306147622,1460.03146096108,1325.98356688364,1478.62470958144,0
201912150IND,1573.83856738952,1428.34867498233,1491.69493637225,1321.56713014186,0
201912150NOP,1373.40580438953,1496.43628663555,1516.41362182541,1512.80849525892,0
201912160DET,1485.91772812857,1402.97038891721,1270.73279985504,1373.37139391032,0
201912160HOU,1641.37103903309,1452.51797097236,1727.22394749837,1370.97393804414,0
201912160MEM,1408.02877247185,1596.93663943725,1452.64955605729,1547.73608902395,0
201912160MIL,1749.83575439613,1574.40274255158,1662.89661866798,1492.04037546723,0
201912160OKC,1548.91095590829,1378.97439453468,1501.68901835653,1396.14537205107,0
201912160PHO,1404.86446964465,1512.25668143102,1491.74587625351,1505.01562078759,0
201912160TOR,1638.18509419799,1313.32757666676,1672.58568695604,1386.48520777917,0
201912170CHO,1422.61912457917,1480.39653314741,1309.95149637785,1480.95881181726,0
201912170IND,1579.56811779268,1660.19308575607,1482.25732536964,1563.62725633199,0
201912170LAC,1643.83230301171,1400.93180042445,1674.82867725497,1509.52432595559,0
201912170NOP,1363.30930481802,1507.18429380898,1527.6684967271,1419.0310190009,0
201912170NYK,1281.02063342353,1351.98775980259,1294.02563778889,1393.16407365882,0
201912170UTA,1554.81027914224,1506.53278620706,1559.12710232482,1537.2653228967,0
201912180CLE,1311.37754043797,1430.33967418179,1393.20387446684,1326.02436694457,0
201912180DAL,1587.86803046823,1636.44212740194,1529.56813820495,1558.25019942229,0
201912180DEN,1604.91766762932,1502.04013206423,1644.86918427461,1535.53087556601,0
201912180DET,1463.57736629305,1640.13513042678,1430.94271364464,1624.06773470222,0
201912180MIN,1436.13981133975,1356.20275242876,1500.56935991595,1522.6192762003,0
201912180OKC,1550.51581148026,1419.35407668232,1517.84816820936,1457.7451032766,0
201912180PHI,1616.77614565196,1585.61133522678,1693.08989719339,1463.53472618192,0
201912180POR,1516.18935065122,1392.48798928989,1509.54744402077,1351.77525032244,0
201912180WAS,1425.31075075273,1377.36953896271,1437.42383874904,1393.05131910412,0
201912190ATL,1335.80173921945,1559.30293328507,1362.49142062091,1538.08835981641,0
201912190LAC,1647.07656986073,1642.62221774544,1716.50908731843,1715.70621770153,0
201912190MIL,1736.37046647948,1654.99448976577,1667.29670903068,1607.51042448328,0
