,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away
202110270BRK,BRK,240,33,85,0.388,14,43,0.326,13,14,0.929,4,38,42,21,7,7,15,24,93,0.51,0.471,0.506,0.165,8.2,69.1,40.4,63.6,6.9,10.4,14.1,100,92,104.8,51.325,51.325,1.812,0.409,MIA,240,38,96,0.396,8,29,0.276,22,26,0.846,17,45,62,21,6,2,14,19,106,0.493,0.438,0.302,0.271,30.9,91.8,59.6,55.3,5.9,4.8,11.5,100,104.8,92,52.675,52.675,2.012,0.399
202110270LAC,LAC,240,31,87,0.356,9,41,0.22,8,13,0.615,9,27,36,19,13,2,14,24,79,0.426,0.408,0.471,0.149,17.3,65.9,38.7,61.3,13.7,3.3,13.1,100,83.1,96.8,49.0875,49.0875,1.609,0.387,CLE,240,33,81,0.407,3,20,0.15,23,27,0.852,14,43,57,12,9,3,20,14,92,0.495,0.426,0.247,0.333,34.1,82.7,61.3,36.4,9.5,6.5,17.7,100,96.8,83.1,49.9125,49.9125,1.843,0.24
202110270MIL,MIL,240,39,95,0.411,14,51,0.275,16,21,0.762,13,30,43,22,10,3,8,18,108,0.518,0.484,0.537,0.221,25,75,46.7,56.4,10.1,6.5,7.1,100,108.9,113.9,49.9875,49.9875,2.161,0.44,MIN,240,43,91,0.473,13,45,0.289,14,17,0.824,10,39,49,29,5,4,17,20,113,0.574,0.544,0.495,0.187,25,75,53.3,67.4,5,9.1,14.7,100,113.9,108.9,53.0375,53.0375,2.131,0.547
202110270NOP,NOP,240,40,93,0.43,11,36,0.306,8,9,0.889,9,35,44,24,5,6,9,19,99,0.511,0.489,0.387,0.097,20.9,62.5,44.4,60,5.4,9.1,8.5,100,107,110.2,48.6375,48.6375,2.035,0.493,ATL,240,40,96,0.417,8,30,0.267,14,17,0.824,21,34,55,21,4,4,11,14,102,0.493,0.458,0.313,0.177,37.5,79.1,55.6,52.5,4.3,7,9.6,100,110.2,107,47.0375,47.0375,2.168,0.446
202110270OKC,OKC,240,43,86,0.5,15,37,0.405,22,29,0.759,10,32,42,21,8,3,15,16,123,0.623,0.587,0.43,0.337,25,76.2,51.2,48.8,7.8,5.3,13.2,100,120.6,112.8,52.3875,52.3875,2.348,0.401,LAL,240,46,92,0.5,11,35,0.314,12,14,0.857,10,30,40,29,8,2,17,22,115,0.586,0.56,0.38,0.152,23.8,75,48.8,63,7.8,4.1,14.8,100,112.8,120.6,52.825,52.825,2.177,0.549
202110270ORL,ORL,240,43,88,0.489,15,40,0.375,10,13,0.769,8,25,33,22,6,2,18,21,111,0.592,0.574,0.455,0.148,21.1,71.4,45.2,51.2,6.1,3.8,16.1,100,112.4,121.6,52.0875,52.0875,2.131,0.422,CHO,240,43,83,0.518,14,30,0.467,20,24,0.833,10,30,40,22,14,4,16,14,120,0.641,0.602,0.361,0.289,28.6,78.9,54.8,51.2,14.2,8.3,14.6,100,121.6,112.4,50.2,50.2,2.39,0.438
202110270PHO,PHO,240,42,93,0.452,6,22,0.273,17,24,0.708,14,42,56,23,6,6,11,16,107,0.517,0.484,0.237,0.258,30.4,84,58.3,54.8,6,10.5,9.6,100,107,110,50.7,50.7,2.11,0.454,SAC,240,42,95,0.442,15,38,0.395,11,15,0.733,8,32,40,28,7,6,11,20,110,0.541,0.521,0.4,0.158,16,69.6,41.7,66.7,7,8.5,9.8,100,110,107,52.5625,52.5625,2.093,0.533
202110270POR,POR,240,39,84,0.464,15,36,0.417,23,31,0.742,13,35,48,22,11,6,13,20,116,0.594,0.554,0.429,0.369,31,62.5,49,56.4,11.3,13,11.7,100,119.2,98.7,49.3625,49.3625,2.35,0.446,MEM,240,35,96,0.365,17,50,0.34,9,19,0.474,21,29,50,27,9,3,21,25,96,0.46,0.453,0.521,0.198,37.5,69,51,77.1,9.2,6.3,16.8,100,98.7,119.2,52.5125,52.5125,1.828,0.514
202110270TOR,TOR,240,46,100,0.46,14,30,0.467,12,19,0.632,16,25,41,22,18,6,10,20,118,0.544,0.53,0.3,0.19,34,73.5,50.6,47.8,18.5,12,8.4,100,121.6,103,51.5125,51.5125,2.291,0.427,IND,240,38,79,0.481,10,29,0.345,14,17,0.824,9,31,40,19,6,7,22,19,100,0.578,0.544,0.367,0.215,26.5,66,49.4,50,6.2,10,20.3,100,103,121.6,50.0375,50.0375,1.999,0.38
202110280CHI,CHI,240,36,84,0.429,11,32,0.344,20,22,0.909,5,32,37,25,6,5,7,18,103,0.55,0.494,0.381,0.262,11.6,74.4,43,69.4,6.4,8.9,7,100,110,111.1,48.225,48.225,2.136,0.518,NYK,240,39,85,0.459,11,29,0.379,15,20,0.75,11,38,49,16,5,7,13,21,104,0.554,0.524,0.341,0.235,25.6,88.4,57,41,5.3,13.5,12.2,100,111.1,110,48.25,48.25,2.155,0.332
202110280DAL,DAL,240,41,89,0.461,18,45,0.4,4,13,0.308,9,36,45,18,4,7,12,19,104,0.549,0.562,0.506,0.146,19.6,76.6,48.4,43.9,4.2,12.1,11.2,100,108.4,103.2,49.0875,49.0875,2.119,0.367,SAS,240,39,88,0.443,12,30,0.4,9,15,0.6,11,37,48,21,6,11,14,16,99,0.523,0.511,0.341,0.17,23.4,80.4,51.6,53.8,6.3,25,12.9,100,103.2,108.4,49.0625,49.0625,2.018,0.428
202110280GSW,GSW,265,39,90,0.433,14,40,0.35,9,12,0.75,7,41,48,29,8,7,22,17,101,0.53,0.511,0.444,0.133,14.6,80.4,48.5,74.4,7.4,14.3,18.8,100,93.4,96.2,55.35,61.115625,1.825,0.524,MEM,265,39,97,0.402,12,48,0.25,14,14,1,10,41,51,25,17,9,17,14,104,0.504,0.464,0.495,0.144,19.6,85.4,51.5,64.1,15.7,18,14.1,100,96.2,93.4,55.325,61.08802083,1.88,0.452
202110280HOU,HOU,240,31,95,0.326,9,44,0.205,20,23,0.87,13,28,41,15,8,3,11,24,91,0.433,0.374,0.463,0.242,21.3,73.7,41.4,48.4,8,7.7,9.5,100,90.4,121.3,51.9625,51.9625,1.751,0.289,UTA,240,41,85,0.482,16,46,0.348,24,30,0.8,10,48,58,24,8,4,16,23,122,0.621,0.576,0.541,0.353,26.3,78.7,58.6,58.5,8,7.8,14,100,121.3,90.4,52.625,52.625,2.318,0.456
202110280PHI,PHI,240,38,76,0.5,12,27,0.444,22,24,0.917,6,40,46,22,7,9,20,23,110,0.635,0.579,0.355,0.316,18.2,80,55.4,57.9,7.1,19.1,18.8,100,112.2,104,50.7,50.7,2.17,0.434,DET,240,35,86,0.407,13,39,0.333,19,27,0.704,10,27,37,22,11,4,12,22,102,0.521,0.483,0.453,0.314,20,81.8,44.6,62.9,11.2,8.2,10.9,100,104,112.2,50.4125,50.4125,2.023,0.436
202110280WAS,WAS,240,46,99,0.465,13,34,0.382,17,21,0.81,14,37,51,26,6,4,6,16,122,0.564,0.53,0.343,0.212,27.5,86,54.3,56.5,6,6,5.3,100,122.9,111.9,50.4875,50.4875,2.416,0.515,ATL,240,48,88,0.545,6,21,0.286,9,14,0.643,6,37,43,26,4,3,13,16,111,0.589,0.58,0.239,0.159,14,72.5,45.7,54.2,4,4.6,12.1,100,111.9,122.9,50.825,50.825,2.184,0.512
202110290BRK,BRK,240,34,76,0.447,6,26,0.231,31,41,0.756,10,40,50,20,9,6,18,21,105,0.558,0.487,0.342,0.539,22.2,78.4,52.1,58.8,8.8,9.4,16.1,100,103.1,96.2,51.7375,51.7375,2.029,0.387,IND,240,37,93,0.398,8,29,0.276,16,23,0.696,11,35,46,20,9,7,14,27,98,0.475,0.441,0.312,0.247,21.6,77.8,47.9,54.1,8.8,14,12,100,96.2,103.1,53.4625,53.4625,1.833,0.374
202110290DEN,DEN,240,43,83,0.518,11,36,0.306,9,13,0.692,5,46,51,28,8,3,19,24,106,0.597,0.584,0.434,0.157,14.3,88.5,58.6,65.1,8.1,7.3,17.6,100,107,75.7,51.5875,51.5875,2.055,0.543,DAL,240,23,78,0.295,8,37,0.216,21,27,0.778,6,30,36,14,8,3,15,17,75,0.417,0.346,0.474,0.346,11.5,85.7,41.4,60.9,8.1,6.4,14.3,100,75.7,107,49.9125,49.9125,1.503,0.28
202110290LAL,LAL,240,46,84,0.548,12,27,0.444,9,10,0.9,11,31,42,24,9,6,20,20,113,0.639,0.619,0.321,0.119,35.5,66,53.8,52.2,9.7,11.3,18.5,100,121.4,108.5,48.875,48.875,2.312,0.491,CLE,240,37,87,0.425,12,34,0.353,15,22,0.682,16,20,36,28,10,1,15,13,101,0.522,0.494,0.391,0.253,34,64.5,46.2,75.7,10.7,1.8,13.4,100,108.5,121.4,48.225,48.225,2.094,0.581
202110290MIA,MIA,240,43,91,0.473,9,35,0.257,19,19,1,16,44,60,23,6,3,17,20,114,0.574,0.522,0.385,0.209,38.1,80,61.9,53.5,6.2,5.7,14.6,100,117.5,102,50.5125,50.5125,2.257,0.455,CHO,240,35,90,0.389,13,37,0.351,16,22,0.727,11,26,37,21,8,6,11,17,99,0.497,0.461,0.411,0.244,20,61.9,38.1,60,8.2,10.7,9.9,100,102,117.5,50.225,50.225,1.971,0.418
202110290NOP,NOP,240,42,98,0.429,9,34,0.265,16,25,0.64,13,36,49,18,9,6,10,22,109,0.5,0.474,0.347,0.255,23.6,92.3,52.1,42.9,8.8,11.3,8.4,100,106.6,110.5,53.4375,53.4375,2.04,0.337,SAC,240,40,80,0.5,9,27,0.333,24,25,0.96,3,42,45,19,4,5,14,20,113,0.621,0.556,0.338,0.313,7.7,76.4,47.9,47.5,3.9,7.8,13.3,100,110.5,106.6,51.4375,51.4375,2.197,0.369
202110290POR,POR,240,41,98,0.418,19,41,0.463,10,16,0.625,16,47,63,21,8,6,14,19,111,0.528,0.515,0.418,0.163,30.2,88.7,59.4,51.2,8,13.3,11.8,100,111.6,92.5,51.8,51.8,2.143,0.405,LAC,240,34,87,0.391,15,42,0.357,9,16,0.563,6,37,43,17,7,5,12,14,92,0.489,0.477,0.483,0.184,11.3,69.8,40.6,50,7,8.8,11.3,100,92.5,111.6,50.3,50.3,1.829,0.338
202110290TOR,TOR,240,43,86,0.5,9,30,0.3,15,22,0.682,9,31,40,18,11,2,7,18,110,0.575,0.552,0.349,0.256,20.9,72.1,46.5,41.9,11.7,3.8,6.8,100,116.5,115.4,47.225,47.225,2.329,0.381,ORL,240,41,87,0.471,16,34,0.471,11,16,0.688,12,34,46,24,1,5,17,24,109,0.58,0.563,0.391,0.184,27.9,79.1,53.5,58.5,1.1,8.9,15.3,100,115.4,116.5,49.8,49.8,2.189,0.482
202110300CHI,CHI,240,39,91,0.429,5,21,0.238,24,30,0.8,9,36,45,16,8,5,9,19,107,0.513,0.456,0.231,0.33,18.4,72,45.5,41,7.8,9.3,8,100,104.7,96.9,52.625,52.625,2.033,0.304,UTA,240,35,92,0.38,11,38,0.289,18,19,0.947,14,40,54,15,5,7,20,21,99,0.493,0.44,0.413,0.207,28,81.6,54.5,42.9,4.9,10,16.6,100,96.9,104.7,53.5125,53.5125,1.85,0.28
202110300DET,DET,240,36,89,0.404,14,43,0.326,24,30,0.8,17,31,48,26,12,6,13,18,110,0.538,0.483,0.483,0.337,33.3,72.1,51.1,72.2,12.6,10.9,11.3,100,115.5,108.2,49.625,49.625,2.217,0.524,ORL,240,38,87,0.437,16,32,0.5,11,15,0.733,12,34,46,21,5,6,17,21,103,0.55,0.529,0.368,0.172,27.9,66.7,48.9,55.3,5.3,13,15.4,100,108.2,115.5,49.5625,49.5625,2.078,0.424
202110300GSW,GSW,240,39,92,0.424,21,54,0.389,4,8,0.5,10,46,56,30,9,8,15,21,103,0.539,0.538,0.587,0.087,19.2,93.9,55.4,76.9,8.9,18.2,13.6,100,101.9,81.1,50.4,50.4,2.044,0.595,OKC,240,29,83,0.349,8,39,0.205,16,21,0.762,3,42,45,14,8,6,15,8,82,0.444,0.398,0.47,0.253,6.1,80.8,44.6,48.3,7.9,15.8,14,100,81.1,101.9,52.4875,52.4875,1.562,0.267
202110300IND,IND,240,35,81,0.432,13,43,0.302,11,16,0.688,8,32,40,25,8,10,19,17,94,0.534,0.512,0.531,0.198,18.2,72.7,45.5,71.4,8.3,16.7,17.8,100,97,100.1,49.8,49.8,1.888,0.502,TOR,240,39,92,0.424,11,32,0.344,8,12,0.667,12,36,48,18,8,4,15,17,97,0.499,0.484,0.348,0.13,27.3,81.8,54.5,46.2,8.3,10.5,13.4,100,100.1,97,50.35,50.35,1.927,0.357
202110300MEM,MEM,240,34,88,0.386,16,50,0.32,19,21,0.905,8,24,32,26,14,7,14,17,103,0.53,0.477,0.568,0.239,17,68.6,39,76.5,14,13.7,12.6,100,103,129,51.9875,51.9875,1.981,0.5,MIA,240,46,88,0.523,21,37,0.568,16,19,0.842,11,39,50,31,12,2,18,17,129,0.669,0.642,0.42,0.216,31.4,83,61,67.4,12,5.3,15.7,100,129,103,52.0125,52.0125,2.48,0.596
202110300MIL,MIL,240,36,89,0.404,10,39,0.256,11,16,0.688,9,43,52,20,6,2,19,18,93,0.484,0.461,0.438,0.18,18,84.3,51.5,55.6,5.8,3.1,16.5,100,89.3,97.9,53.3,53.3,1.745,0.375,SAS,240,39,95,0.411,7,31,0.226,17,24,0.708,8,41,49,28,12,3,9,13,102,0.483,0.447,0.326,0.253,15.7,82,48.5,71.8,11.5,6,7.9,100,97.9,89.3,53.7,53.7,1.899,0.521
202110300MIN,MIN,240,35,89,0.393,13,41,0.317,8,9,0.889,15,31,46,21,8,6,20,23,91,0.489,0.466,0.461,0.101,30.6,68.9,48.9,60,8.4,11.8,17.7,100,95.8,97.9,49.1375,49.1375,1.852,0.427,DEN,240,36,88,0.409,9,37,0.243,12,16,0.75,14,34,48,24,11,10,18,15,93,0.489,0.46,0.42,0.182,31.1,69.4,51.1,66.7,11.6,20.8,15.9,100,97.9,95.8,49.8,49.8,1.867,0.482
202110300NOP,NOP,240,42,92,0.457,11,33,0.333,22,24,0.917,12,31,43,30,7,3,11,24,117,0.57,0.516,0.359,0.261,27.3,86.1,53.8,71.4,7.2,6.3,9.7,100,119.9,126,51.2,51.2,2.285,0.586,NYK,240,42,81,0.519,19,33,0.576,20,25,0.8,5,32,37,22,7,4,12,21,123,0.668,0.636,0.407,0.309,13.9,72.7,46.3,52.4,7.2,6.8,11.5,100,126,119.9,49.9375,49.9375,2.463,0.441
202110300PHI,PHI,240,46,86,0.535,12,38,0.316,18,19,0.947,5,32,37,24,11,6,12,24,122,0.646,0.605,0.442,0.221,14.7,61.5,43,52.2,11.2,8.2,11.3,100,124.1,95.6,51.0125,51.0125,2.392,0.47,ATL,240,36,95,0.379,8,22,0.364,14,19,0.737,20,29,49,24,6,1,19,17,94,0.455,0.421,0.232,0.2,38.5,85.3,57,66.7,6.1,2.1,15.5,100,95.6,124.1,51.5125,51.5125,1.825,0.466
202110300PHO,PHO,240,39,84,0.464,6,26,0.231,17,27,0.63,8,44,52,27,12,3,13,14,101,0.527,0.5,0.31,0.321,17.8,81.5,52.5,69.2,11.9,6.4,11.9,100,100.4,91.5,50.9125,50.9125,1.984,0.53,CLE,240,36,91,0.396,14,44,0.318,6,7,0.857,10,37,47,21,8,3,19,21,92,0.489,0.473,0.484,0.077,18.5,82.2,47.5,58.3,8,5.2,16.8,100,91.5,100.4,51.6625,51.6625,1.781,0.406
202110300WAS,WAS,290,38,104,0.365,10,36,0.278,29,36,0.806,12,50,62,19,6,7,13,22,115,0.48,0.413,0.346,0.346,20.7,86.2,53.4,50,5.1,8.6,9.8,100,97.7,95.1,61.05,73.76875,1.884,0.311,BOS,290,44,107,0.411,2,26,0.077,22,25,0.88,8,46,54,23,8,10,11,32,112,0.475,0.421,0.243,0.234,13.8,79.3,46.6,52.3,6.8,14.7,8.5,100,95.1,97.7,60.9375,73.6328125,1.838,0.377
202110310BRK,BRK,240,47,72,0.653,13,25,0.52,10,16,0.625,2,39,41,30,7,2,19,19,117,0.74,0.743,0.347,0.222,8.3,84.8,58.6,63.8,7.4,4.3,19.4,100,123,95.6,48.3,48.3,2.422,0.621,DET,240,32,79,0.405,12,33,0.364,15,22,0.682,7,22,29,21,12,3,15,18,91,0.513,0.481,0.418,0.278,15.2,91.7,41.4,65.6,12.6,6.4,14.5,100,95.6,123,48.725,48.725,1.868,0.431
202110310CHO,CHO,240,46,89,0.517,20,42,0.476,13,21,0.619,10,34,44,36,4,6,8,18,125,0.636,0.629,0.472,0.236,23.8,69.4,48.4,78.3,4.2,14,7.5,100,131.5,118.8,48.4875,48.4875,2.578,0.742,POR,240,43,97,0.443,17,54,0.315,10,11,0.909,15,32,47,30,4,5,12,18,113,0.555,0.531,0.557,0.113,30.6,76.2,51.6,69.8,4.2,10.6,10.5,100,118.8,131.5,49.6125,49.6125,2.278,0.605
202110310DAL,DAL,240,40,90,0.444,12,37,0.324,13,20,0.65,10,35,45,24,8,4,9,20,105,0.531,0.511,0.411,0.222,20.4,67.3,44.6,60,8.3,6.7,8.3,100,109.5,103.2,49.25,49.25,2.132,0.487,SAC,240,38,96,0.396,7,36,0.194,16,20,0.8,17,39,56,20,6,3,12,19,99,0.472,0.432,0.375,0.208,32.7,79.6,55.4,52.6,6.3,5.7,10.3,100,103.2,109.5,50.25,50.25,1.97,0.398
202110310LAL,LAL,240,39,96,0.406,9,31,0.29,8,13,0.615,10,33,43,22,15,9,12,20,95,0.467,0.453,0.323,0.135,18.2,76.7,43.9,56.4,14.7,18.8,10.6,100,93.2,83.4,52.0875,52.0875,1.824,0.422,HOU,240,32,76,0.421,6,28,0.214,15,29,0.517,10,45,55,18,8,3,25,18,85,0.479,0.461,0.368,0.382,23.3,81.8,56.1,56.3,7.9,4.6,22,100,83.4,93.2,52.3875,52.3875,1.623,0.344
202110310MIL,MIL,240,39,96,0.406,12,41,0.293,5,6,0.833,13,31,44,16,7,3,9,22,95,0.482,0.469,0.427,0.063,26,81.6,50,41,7.7,7.9,8.4,100,104.7,117.9,47.425,47.425,2.003,0.337,UTA,240,35,75,0.467,12,37,0.324,25,27,0.926,7,37,44,13,6,10,12,10,107,0.616,0.547,0.493,0.36,18.4,74,50,37.1,6.6,18.2,12.1,100,117.9,104.7,46.4125,46.4125,2.305,0.28
202111010ATL,ATL,240,38,83,0.458,13,34,0.382,29,29,1,13,34,47,24,9,5,11,17,118,0.616,0.536,0.41,0.349,31,82.9,56.6,63.2,9.6,10.6,10.3,100,126.3,118.8,47.3875,47.3875,2.49,0.506,WAS,240,41,86,0.477,13,39,0.333,16,16,1,7,29,36,27,7,4,12,24,111,0.597,0.552,0.453,0.186,17.1,69,43.4,65.9,7.5,8.2,11.4,100,118.8,126.3,49.3,49.3,2.252,0.548
202111010BOS,BOS,240,42,96,0.438,15,33,0.455,15,20,0.75,13,25,38,20,10,1,9,15,114,0.544,0.516,0.344,0.208,24.5,71.4,43.2,47.6,10.3,1.8,7.9,100,117.1,131.5,50.75,50.75,2.246,0.394,CHI,240,49,86,0.57,13,31,0.419,17,18,0.944,10,40,50,30,7,8,14,19,128,0.681,0.645,0.36,0.209,28.6,75.5,56.8,61.2,7.2,12.7,13,100,131.5,117.1,49.275,49.275,2.598,0.609
202111010CHO,CHO,240,42,101,0.416,15,39,0.385,11,15,0.733,20,26,46,27,12,12,17,23,110,0.511,0.49,0.386,0.149,38.5,60.5,48.4,64.3,12,19.4,13.6,100,110.4,113.4,52.5625,52.5625,2.093,0.514,CLE,240,39,90,0.433,9,28,0.321,26,38,0.684,17,32,49,21,12,7,16,14,113,0.529,0.483,0.311,0.422,39.5,61.5,51.6,53.8,12,11.3,13,100,113.4,110.4,53.525,53.525,2.111,0.392
202111010IND,IND,240,52,91,0.571,18,38,0.474,9,12,0.75,10,29,39,37,11,4,14,19,131,0.68,0.67,0.418,0.132,26.3,78.4,52,71.2,11,6.6,12.7,100,131.2,118.2,50.35,50.35,2.602,0.735,SAS,240,47,89,0.528,14,28,0.5,10,14,0.714,8,28,36,34,6,4,16,9,118,0.62,0.607,0.315,0.157,21.6,73.7,48,72.3,6,7.5,14.4,100,118.2,131.2,51.825,51.825,2.277,0.656
202111010LAC,LAC,240,35,92,0.38,15,42,0.357,14,19,0.737,13,38,51,18,8,5,12,14,99,0.493,0.462,0.457,0.207,24.1,79.2,50,51.4,8.1,9.4,10.7,100,100.5,95.4,50.0125,50.0125,1.98,0.36,OKC,240,35,90,0.389,11,37,0.297,13,16,0.813,10,41,51,17,8,6,16,18,94,0.484,0.45,0.411,0.178,20.8,75.9,50,48.6,8.1,12,14.2,100,95.4,100.5,51.8,51.8,1.815,0.328
202111010MEM,MEM,240,44,97,0.454,13,34,0.382,5,7,0.714,11,44,55,20,8,4,12,18,106,0.53,0.521,0.351,0.072,24.4,88,57.9,45.5,8.1,8,10.7,100,107.3,98.2,50.6625,50.6625,2.092,0.395,DEN,240,39,88,0.443,9,38,0.237,10,15,0.667,6,34,40,27,8,8,12,10,97,0.513,0.494,0.432,0.17,12,75.6,42.1,69.2,8.1,12.7,11.3,100,98.2,107.3,50.5625,50.5625,1.918,0.534
202111010MIN,MIN,240,36,97,0.371,14,51,0.275,11,19,0.579,16,31,47,21,8,1,12,20,97,0.46,0.443,0.526,0.196,29.1,72.1,48,58.3,8.2,2.6,10.2,100,99.9,118.4,51.0125,51.0125,1.901,0.412,ORL,240,37,82,0.451,17,43,0.395,24,30,0.8,12,39,51,21,5,7,16,19,115,0.604,0.555,0.524,0.366,27.9,70.9,52,56.8,5.1,15.2,14.4,100,118.4,99.9,50.125,50.125,2.294,0.419
202111010NYK,NYK,240,35,76,0.461,16,38,0.421,18,24,0.75,7,34,41,20,3,4,16,13,104,0.601,0.566,0.5,0.316,16.7,72.3,46.1,57.1,3.2,7,15.6,100,109.3,118.8,48.2,48.2,2.158,0.415,TOR,240,43,99,0.434,14,42,0.333,13,14,0.929,13,35,48,24,12,4,8,20,113,0.537,0.505,0.424,0.141,27.7,83.3,53.9,55.8,12.6,10.5,7.1,100,118.8,109.3,50.325,50.325,2.245,0.477
202111010PHI,PHI,240,43,83,0.518,13,36,0.361,14,16,0.875,7,27,34,34,11,6,10,18,113,0.627,0.596,0.434,0.193,17.9,67.5,43,79.1,12.1,12,10,100,124.4,113.4,46.8,46.8,2.415,0.726,POR,240,40,84,0.476,12,34,0.353,11,18,0.611,13,32,45,21,5,2,14,15,103,0.56,0.548,0.405,0.214,32.5,82.1,57,52.5,5.5,4.3,13.2,100,113.4,124.4,46.775,46.775,2.202,0.449
202111020DAL,DAL,240,37,84,0.44,14,42,0.333,22,31,0.71,11,30,41,17,1,3,9,21,110,0.563,0.524,0.5,0.369,23.4,76.9,47.7,45.9,1.1,5.2,8.4,100,119.1,135.3,48.3625,48.3625,2.274,0.352,MIA,240,43,83,0.518,13,25,0.52,26,30,0.867,9,36,45,25,6,5,6,25,125,0.65,0.596,0.301,0.361,23.1,76.6,52.3,58.1,6.5,11.9,5.9,100,135.3,119.1,47.125,47.125,2.653,0.531
202111020DET,DET,240,30,93,0.323,8,47,0.17,21,30,0.7,14,29,43,21,5,5,14,22,89,0.419,0.366,0.505,0.323,24.6,76.3,45.3,70,5,10.6,11.6,100,89.4,117.5,53.625,53.625,1.66,0.392,MIL,240,42,84,0.5,17,37,0.459,16,21,0.762,9,43,52,28,7,8,15,23,117,0.627,0.601,0.44,0.25,23.7,75.4,54.7,66.7,7,17.4,13.9,100,117.5,89.4,49.9875,49.9875,2.341,0.56
202111020LAL,LAL,240,49,93,0.527,6,25,0.24,15,20,0.75,11,32,43,26,10,4,17,19,119,0.584,0.559,0.269,0.215,28.9,74.4,53.1,53.1,9.4,8.2,14.3,100,112.1,110.2,54.25,54.25,2.194,0.479,HOU,240,48,91,0.527,16,42,0.381,5,12,0.417,11,27,38,27,8,4,24,21,117,0.608,0.615,0.462,0.132,25.6,71.1,46.9,56.3,7.5,5.9,20,100,110.2,112.1,54.85,54.85,2.133,0.492
202111020PHO,PHO,240,43,82,0.524,9,26,0.346,17,18,0.944,7,35,42,32,8,4,19,17,112,0.623,0.579,0.317,0.22,19.4,71.4,49.4,74.4,8.1,7.7,17.4,100,113.3,101.2,51.275,51.275,2.184,0.624,NOP,240,36,91,0.396,13,39,0.333,15,16,0.938,14,29,43,21,17,6,17,16,100,0.51,0.467,0.429,0.176,28.6,80.6,50.6,58.3,17.2,10.7,14.8,100,101.2,113.3,50.8,50.8,1.969,0.413
202111020UTA,UTA,240,43,98,0.439,14,48,0.292,19,27,0.704,15,44,59,16,7,6,16,23,119,0.541,0.51,0.49,0.276,31.9,88,60.8,37.2,6.6,9.7,12.7,100,111.7,106.1,55.9125,55.9125,2.128,0.286,SAC,240,42,93,0.452,12,31,0.387,17,24,0.708,6,32,38,24,8,8,11,24,113,0.546,0.516,0.333,0.258,12,68.1,39.2,57.1,7.5,16,9.6,100,106.1,111.7,54.7,54.7,2.066,0.439
202111030BRK,BRK,240,43,88,0.489,22,48,0.458,9,12,0.75,7,35,42,34,7,8,14,18,117,0.627,0.614,0.545,0.136,14.9,74.5,44.7,79.1,7,13.6,13,100,117.5,108.5,50.35,50.35,2.324,0.675,ATL,240,41,94,0.436,13,35,0.371,13,15,0.867,12,40,52,23,8,4,14,16,108,0.537,0.505,0.372,0.16,25.5,85.1,55.3,56.1,8,10,12.2,100,108.5,117.5,51.5625,51.5625,2.095,0.446
202111030CLE,CLE,240,39,74,0.527,15,30,0.5,14,18,0.778,5,38,43,29,4,2,17,14,107,0.653,0.628,0.405,0.243,14.7,79.2,52.4,74.4,4.3,3.8,17.2,100,114.2,111,47.275,47.275,2.263,0.613,POR,240,40,90,0.444,13,37,0.351,11,17,0.647,10,29,39,24,12,6,9,19,104,0.533,0.517,0.411,0.189,20.8,85.3,47.6,60,12.8,13.6,8.5,100,111,114.2,48.5375,48.5375,2.143,0.494
202111030GSW,GSW,240,42,86,0.488,18,45,0.4,12,18,0.667,7,46,53,33,14,4,16,17,114,0.607,0.593,0.523,0.209,14.9,83.6,52,78.6,13.5,7.3,14.6,100,110.2,89,51.775,51.775,2.202,0.637,CHO,240,34,91,0.374,10,36,0.278,14,19,0.737,9,40,49,18,10,2,16,14,92,0.463,0.429,0.396,0.209,16.4,85.1,48,52.9,9.7,4.9,13.9,100,89,110.2,53.5125,53.5125,1.719,0.336
202111030IND,IND,240,42,91,0.462,16,41,0.39,11,14,0.786,10,39,49,26,7,7,11,22,111,0.571,0.549,0.451,0.154,23.8,73.6,51.6,61.9,7.4,11.1,10.2,100,117.8,104,49.325,49.325,2.25,0.527,NYK,240,36,87,0.414,5,24,0.208,21,27,0.778,14,32,46,23,7,6,10,19,98,0.496,0.443,0.276,0.31,26.4,76.2,48.4,63.9,7.4,12,9.2,100,104,117.8,47.9125,47.9125,2.045,0.48
202111030MEM,MEM,240,42,81,0.519,16,34,0.471,8,14,0.571,3,33,36,28,9,7,11,16,108,0.62,0.617,0.42,0.173,8.3,75,45,66.7,9.5,10.9,11.2,100,114.6,112.5,47.825,47.825,2.258,0.585,DEN,240,43,91,0.473,8,27,0.296,12,13,0.923,11,33,44,24,7,4,11,16,106,0.548,0.516,0.297,0.143,25,91.7,55,55.8,7.4,8.5,10.2,100,112.5,114.6,48.5875,48.5875,2.182,0.494
