,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp
202001040GSW,,GSW,245.0,40.2,89.0,0.45099999999999996,10.2,28.2,0.34199999999999997,17.2,21.8,0.7788,9.4,35.4,44.8,25.6,7.0,4.6,12.6,17.6,107.8,0.5454,0.507,0.315,0.2476,19.98,74.58,47.279999999999994,63.42,7.08,9.32,11.38,100.0,107.64000000000001,111.34,51.277499999999996,52.356145833999996,2.096,0.49800000000000005,,GSW,245.0,40.6,91.6,0.44559999999999994,14.8,41.8,0.35019999999999996,15.4,19.0,0.8039999999999999,12.2,37.6,49.8,25.6,7.6,4.8,14.6,20.2,111.4,0.5582,0.525,0.45600000000000007,0.21280000000000002,25.419999999999998,80.02000000000001,52.720000000000006,62.36,7.6,8.120000000000001,12.820000000000002,100.0,111.34,107.63999999999999,51.5125,52.596614583999994,2.1582,0.4962
202001040LAC,,LAC,240.0,40.0,89.2,0.44880000000000003,11.0,31.2,0.3586,21.2,25.2,0.844,12.8,35.2,48.0,23.6,7.4,5.0,12.8,19.4,112.2,0.5599999999999999,0.5105999999999999,0.3484,0.2834,27.68,75.9,51.7,59.14,7.62,8.86,11.28,100.0,114.13999999999999,110.42,50.585,50.585,2.2164,0.4654,,LAC,240.0,40.6,90.6,0.4484,10.6,33.6,0.3168,16.8,22.4,0.7550000000000001,11.4,33.4,44.8,22.6,8.6,4.4,12.6,21.8,108.6,0.5416000000000001,0.5076,0.371,0.2466,24.1,72.32000000000001,48.3,55.98,8.7,7.660000000000001,11.24,100.0,110.42,114.14000000000001,51.220000000000006,51.220000000000006,2.1189999999999998,0.44239999999999996
202001040MIL,,MIL,240.0,44.0,89.6,0.493,11.4,33.2,0.34639999999999993,12.8,17.8,0.7192000000000001,10.0,46.0,56.0,27.0,6.2,8.0,16.8,16.0,112.2,0.5778,0.5566,0.3718,0.2008,22.52,83.26,56.06,61.379999999999995,6.0200000000000005,15.419999999999998,14.66,100.0,109.3,100.22,52.427499999999995,52.427499999999995,2.1462,0.5162,,MIL,240.0,37.2,95.4,0.38980000000000004,15.8,42.0,0.3764,12.4,16.8,0.7176,9.4,34.6,44.0,22.8,10.4,6.4,11.4,18.4,102.6,0.49860000000000004,0.47220000000000006,0.441,0.1808,16.740000000000002,77.48,43.940000000000005,60.879999999999995,10.180000000000001,11.3,9.98,100.0,100.22,109.3,52.69,52.69,1.9527999999999999,0.43479999999999996
202001040ORL,,ORL,240.0,37.4,88.0,0.42379999999999995,10.8,31.4,0.3358,18.0,24.4,0.7344,8.8,34.8,43.6,23.8,10.2,5.6,10.8,18.6,103.6,0.5241999999999999,0.48579999999999995,0.3586,0.2782,18.060000000000002,77.0,46.49999999999999,64.24000000000001,10.319999999999999,11.0,9.86,100.0,104.71999999999998,100.1,50.795,50.795,2.038,0.46840000000000004,,ORL,240.0,36.0,83.8,0.4298,9.6,32.6,0.29700000000000004,17.4,22.0,0.7846,10.2,39.8,50.0,21.6,7.2,3.6,17.8,19.6,99.0,0.5306,0.48719999999999997,0.39,0.2618,23.0,81.94,53.5,59.42,7.3,6.34,15.98,100.0,100.1,104.72,50.925,50.925,1.9445999999999999,0.4242
202001040SAC,,SAC,250.0,40.0,89.2,0.45299999999999996,11.2,33.2,0.3396,17.6,23.2,0.7472000000000001,10.0,34.0,44.0,23.4,6.6,5.8,12.6,22.4,108.8,0.5509999999999999,0.5168,0.3722,0.26039999999999996,21.28,76.1,48.16,58.239999999999995,6.56,10.280000000000001,11.379999999999999,100.0,108.92,113.62,51.410000000000004,53.80322916600001,2.1198,0.45919999999999994,,SAC,250.0,40.8,90.4,0.45619999999999994,10.4,34.2,0.31079999999999997,21.0,23.6,0.8940000000000001,10.6,36.4,47.0,25.6,7.2,2.6,13.2,20.2,113.0,0.5656,0.5138,0.37540000000000007,0.2624,23.9,78.72,51.839999999999996,62.52,7.300000000000002,4.5600000000000005,11.6,100.0,113.62,108.91999999999999,52.105,54.537812499999994,2.1821999999999995,0.4928
202001040WAS,,WAS,240.0,37.0,89.8,0.414,10.8,30.0,0.3548,21.0,28.8,0.7248000000000001,12.8,31.2,44.0,19.4,9.0,4.4,11.4,25.0,105.8,0.5184,0.4748,0.33680000000000004,0.3214,25.419999999999998,74.03999999999999,47.8,52.17999999999999,9.059999999999999,8.940000000000001,10.0,100.0,107.5,119.42,51.04,51.04,2.0798,0.3822,,WAS,240.0,41.4,85.4,0.4838,11.6,32.8,0.3446,23.2,30.2,0.7699999999999999,10.8,37.4,48.2,23.2,6.4,4.8,13.8,22.4,117.6,0.5959999999999999,0.5519999999999999,0.3856,0.36019999999999996,25.96,74.58,52.2,56.21999999999999,6.459999999999999,7.9,12.26,100.0,119.42,107.5,51.3725,51.3725,2.2923999999999998,0.4504
202001050CLE,,CLE,240.0,38.6,83.0,0.4648,10.0,29.2,0.33840000000000003,16.8,22.4,0.767,8.8,35.8,44.6,20.2,6.2,2.8,16.0,21.0,104.0,0.5602,0.5246000000000001,0.3506,0.2732,22.02,73.72,50.239999999999995,51.9,6.319999999999999,5.639999999999999,14.48,100.0,106.83999999999999,116.04,50.42,50.42,2.0692,0.4044,,CLE,240.0,40.4,90.2,0.44820000000000004,13.6,38.2,0.355,18.4,22.6,0.8146000000000001,12.8,31.0,43.8,24.6,7.4,5.8,12.4,19.6,112.8,0.5639999999999998,0.5242,0.42519999999999997,0.2524,26.28,77.97999999999999,49.75999999999999,60.9,7.4799999999999995,10.34,10.98,100.0,116.04,106.84,50.267500000000005,50.267500000000005,2.2504,0.49239999999999995
202001050LAC,,LAC,240.0,41.0,92.2,0.445,10.2,31.8,0.3238,20.4,24.8,0.8236000000000001,13.6,35.8,49.4,23.2,6.6,4.8,12.4,19.2,112.6,0.5469999999999999,0.5008,0.34500000000000003,0.2712,27.940000000000005,77.78,51.98,57.02,6.760000000000001,8.64,10.7,100.0,112.97999999999999,112.96,51.39,51.39,2.1915999999999998,0.4518000000000001,,LAC,240.0,41.2,90.4,0.4556,12.4,36.0,0.34259999999999996,18.2,24.0,0.7564,10.4,35.4,45.8,25.0,8.2,5.6,12.0,22.4,113.0,0.5591999999999999,0.5242,0.3966,0.26380000000000003,22.22,72.05999999999999,48.02,60.239999999999995,8.180000000000001,9.120000000000001,10.74,100.0,112.96000000000001,112.97999999999999,51.7,51.7,2.1805999999999996,0.483
202001050LAL,,LAL,240.0,42.0,88.2,0.4774,10.6,31.4,0.347,21.8,27.8,0.7861999999999998,10.0,33.4,43.4,27.6,9.4,6.6,12.4,20.4,116.4,0.5808,0.5378000000000001,0.35279999999999995,0.318,22.82,75.16,49.6,65.75999999999999,9.38,11.940000000000001,11.04,100.0,116.03999999999999,108.82000000000001,51.902499999999996,51.902499999999996,2.2444,0.533,,LAL,240.0,40.4,89.6,0.45099999999999996,10.8,32.6,0.3298,17.6,21.8,0.8196,11.0,33.2,44.2,23.0,6.4,6.2,15.0,22.0,109.2,0.5508000000000001,0.5114,0.3628,0.2502,24.86,77.17999999999999,50.4,56.94,6.42,10.999999999999998,13.12,100.0,108.82000000000001,116.04,51.9775,51.9775,2.1006,0.44420000000000004
202001050MIA,,MIA,245.0,35.6,83.4,0.426,11.0,33.6,0.3296,18.6,24.2,0.752,10.2,38.2,48.4,22.4,5.4,2.6,14.0,17.6,100.8,0.5342,0.492,0.4058,0.29600000000000004,22.720000000000002,83.34,53.220000000000006,62.38000000000001,5.66,5.0200000000000005,13.040000000000001,100.0,105.26000000000002,111.00000000000003,49.3475,50.470156249999995,2.038,0.45499999999999996,,MIA,245.0,38.0,86.6,0.43899999999999995,12.0,35.0,0.3516,18.4,23.4,0.796,7.8,34.8,42.6,24.4,8.2,4.8,8.4,19.2,106.4,0.549,0.5087999999999999,0.40499999999999997,0.273,16.66,77.28,46.779999999999994,65.24000000000001,8.559999999999999,10.02,7.92,100.0,111.0,105.26000000000002,49.1575,50.238489584,2.1594,0.4962
202001050PHO,,PHO,240.0,41.6,85.8,0.48460000000000003,9.0,26.6,0.3482,19.2,23.4,0.8282,9.6,36.0,45.6,28.2,7.2,2.6,14.4,22.4,111.4,0.5793999999999999,0.5366000000000001,0.31399999999999995,0.2734,22.880000000000003,77.17999999999999,51.46,67.68,7.24,4.42,13.02,100.0,111.8,112.44000000000001,50.8575,50.8575,2.19,0.5552,,PHO,240.0,41.4,90.8,0.4566,10.4,31.4,0.33039999999999997,18.8,26.2,0.7236,10.8,32.4,43.2,21.8,6.8,5.0,11.4,19.0,112.0,0.5478000000000001,0.514,0.3458,0.29000000000000004,22.82,77.14,48.540000000000006,52.61999999999999,6.8,8.720000000000002,10.0,100.0,112.44000000000001,111.8,51.9225,51.9225,2.1576,0.4202
202001060ATL,,ATL,240.0,37.0,86.6,0.42939999999999995,11.2,36.2,0.3074,12.8,16.2,0.7677999999999999,7.6,36.2,43.8,22.6,8.0,5.2,16.8,21.2,98.0,0.5237999999999999,0.4936,0.41559999999999997,0.18919999999999998,17.240000000000002,76.7,47.86,61.7,7.9799999999999995,8.399999999999999,15.180000000000001,100.0,97.74,107.62,51.74749999999999,51.74749999999999,1.8970000000000002,0.437,,ATL,240.0,40.6,89.4,0.454,9.4,27.2,0.3374,17.6,24.0,0.7234,11.0,37.0,48.0,24.0,9.6,6.0,13.4,17.0,108.2,0.5421999999999999,0.5067999999999999,0.3048,0.269,23.3,82.76,52.160000000000004,59.3,9.56,11.940000000000001,11.8,100.0,107.61999999999998,97.73999999999998,51.6,51.6,2.0976,0.46420000000000006
202001060CHO,,CHO,250.0,38.4,88.2,0.43620000000000003,10.8,33.4,0.33140000000000003,18.4,24.2,0.7505999999999999,12.4,33.4,45.8,25.2,6.6,3.4,14.8,19.8,106.0,0.5376,0.49860000000000004,0.3786,0.27799999999999997,25.939999999999998,73.9,49.06,65.9,6.7,6.12,13.0,100.0,108.12,113.4,51.0475,53.217031250000005,2.0826000000000002,0.49420000000000003,,CHO,250.0,43.4,92.0,0.4726,11.4,37.8,0.2972,13.0,17.0,0.789,12.0,35.4,47.4,25.6,7.6,5.0,12.4,21.2,111.2,0.5604,0.5346,0.4096,0.18739999999999998,26.119999999999997,74.05999999999999,50.94,58.8,7.74,9.26,11.120000000000001,100.0,113.39999999999998,108.12,50.2375,52.423958332000005,2.2176,0.5122
202001060DAL,,DAL,245.0,41.0,92.6,0.4426,17.0,46.6,0.3682,17.0,19.6,0.8737999999999999,13.0,32.4,45.4,24.2,7.6,5.4,12.8,22.0,116.0,0.5738,0.5344,0.5024,0.21280000000000002,27.079999999999995,73.06,49.46,58.42,7.7,9.62,11.219999999999999,100.0,118.44000000000001,116.38,50.855000000000004,51.919322916,2.2796000000000003,0.4744,,DAL,245.0,41.2,87.6,0.47119999999999995,11.2,30.2,0.3678,20.2,24.2,0.8314,12.2,34.6,46.8,26.0,6.6,4.2,13.6,21.2,113.8,0.5800000000000001,0.5347999999999999,0.3424,0.28040000000000004,26.939999999999998,72.92,50.54,63.080000000000005,6.779999999999999,9.28,12.16,100.0,116.38,118.44000000000001,50.2475,51.296718750000004,2.2640000000000002,0.5166
202001060NOP,,NOP,240.0,44.0,94.8,0.46319999999999995,16.2,42.2,0.38199999999999995,13.6,17.0,0.8214,11.4,34.8,46.2,26.4,8.4,4.8,13.0,18.8,117.8,0.5760000000000001,0.5494,0.44820000000000004,0.18460000000000001,25.340000000000003,76.28,50.660000000000004,60.379999999999995,8.36,8.860000000000001,11.3,100.0,117.42,109.05999999999999,52.2375,52.2375,2.2574,0.5052000000000001,,NOP,240.0,38.6,85.8,0.45120000000000005,11.8,30.8,0.3954,20.6,26.2,0.7792000000000001,11.0,34.0,45.0,23.8,7.8,3.2,15.8,17.0,109.6,0.5641999999999999,0.5202,0.3592000000000001,0.30679999999999996,23.72,74.67999999999999,49.339999999999996,61.08,7.8,6.179999999999999,13.920000000000002,100.0,109.05999999999999,117.42,51.5225,51.5225,2.1279999999999997,0.46420000000000006
202001060ORL,,ORL,240.0,37.6,87.4,0.42919999999999997,11.0,32.8,0.32859999999999995,17.0,22.2,0.7626000000000001,8.6,34.6,43.2,22.8,10.6,5.6,9.8,16.8,103.2,0.5307999999999999,0.4928,0.37740000000000007,0.2542,17.82,74.62,45.66,61.24000000000001,10.86,11.16,9.2,100.0,106.5,104.96,49.5725,49.5725,2.0796,0.45999999999999996,,ORL,240.0,37.4,85.0,0.43979999999999997,10.8,34.8,0.308,15.8,20.6,0.7512000000000001,11.6,39.6,51.2,21.4,5.8,3.6,16.4,17.2,101.4,0.5398,0.5028,0.40940000000000004,0.24379999999999996,25.38,82.17999999999999,54.34000000000001,56.75999999999999,5.98,6.56,14.780000000000001,100.0,104.96,106.5,49.7925,49.7925,2.0406,0.4305999999999999
202001060PHI,,PHI,245.0,40.0,92.0,0.43479999999999996,10.6,31.8,0.3168,17.2,22.0,0.7878000000000001,10.6,35.8,46.4,26.4,7.0,5.2,10.8,20.4,107.8,0.5292,0.49139999999999995,0.3436,0.24159999999999998,22.240000000000002,82.28,51.16000000000001,65.96000000000001,7.0200000000000005,8.700000000000001,9.600000000000001,100.0,108.3,112.02000000000001,51.325,52.405989584,2.1014000000000004,0.5144,,PHI,245.0,41.4,89.8,0.4612,11.2,29.6,0.3798,17.4,23.6,0.7342000000000001,7.8,36.6,44.4,26.4,5.0,4.8,10.0,19.4,111.4,0.5559999999999999,0.5236000000000001,0.3298,0.26560000000000006,17.72,77.75999999999999,48.84,64.06,5.0,8.04,9.040000000000001,100.0,112.02000000000001,108.3,51.605,52.727656249999995,2.16,0.513
202001060SAC,,SAC,240.0,40.2,84.8,0.4732,11.8,29.6,0.40759999999999996,18.8,25.4,0.7292,9.6,31.2,40.8,23.4,6.8,4.8,14.2,22.6,111.0,0.5767999999999999,0.5428,0.34879999999999994,0.2984,22.22,76.48,48.74,57.94,6.859999999999999,8.940000000000001,12.860000000000003,100.0,112.25999999999999,117.16,50.7325,50.7325,2.1832000000000003,0.4636,,SAC,240.0,41.2,87.0,0.4744,11.6,34.0,0.3386,21.4,24.4,0.8870000000000001,9.6,33.2,42.8,26.6,8.0,2.2,13.6,21.2,115.4,0.5908,0.5408,0.39039999999999997,0.2824,23.52,77.78,51.260000000000005,64.48,8.16,4.02,12.18,100.0,117.16,112.25999999999999,51.294999999999995,51.294999999999995,2.2532,0.5170000000000001
202001060SAS,,SAS,245.0,43.2,91.2,0.47379999999999994,12.8,31.6,0.40099999999999997,15.2,18.6,0.7953999999999999,9.4,39.4,48.8,24.0,6.2,5.6,10.0,19.2,114.4,0.5752,0.5433999999999999,0.3466,0.20380000000000004,20.38,80.8,51.720000000000006,55.18000000000001,6.2,9.64,9.2,100.0,116.08,113.9,50.317499999999995,51.401614584,2.2694,0.476,,SAS,245.0,41.6,90.4,0.46019999999999994,13.2,34.6,0.383,15.6,23.2,0.6766,9.4,36.2,45.6,23.0,6.4,6.0,9.2,15.2,112.0,0.5564,0.5337999999999999,0.3846000000000001,0.2584,19.2,79.62,48.28,55.220000000000006,6.519999999999999,9.979999999999999,8.28,100.0,113.9,116.08,50.61,51.688645834,2.2134,0.45359999999999995
202001060WAS,,WAS,240.0,39.4,89.6,0.4412,10.6,28.4,0.3714,21.6,28.8,0.7470000000000001,12.0,33.0,45.0,19.8,8.6,4.6,11.2,25.6,111.0,0.5446,0.501,0.3198,0.3222,26.24,75.88,50.2,50.7,8.62,8.36,9.86,100.0,112.16,115.05999999999999,51.239999999999995,51.239999999999995,2.1748000000000003,0.38880000000000003,,WAS,240.0,40.2,85.6,0.4688,9.0,29.0,0.3068,24.6,31.8,0.7731999999999999,10.4,34.8,45.2,20.4,6.6,4.2,13.4,22.4,114.0,0.5724,0.5218,0.3406,0.378,24.119999999999997,73.75999999999999,49.8,51.3,6.62,6.959999999999999,11.84,100.0,115.05999999999999,112.16,51.8525,51.8525,2.2009999999999996,0.392
202001070BRK,,BRK,245.0,36.6,89.0,0.41580000000000006,12.2,39.8,0.31120000000000003,17.6,23.6,0.7532000000000001,9.2,37.4,46.6,23.8,6.2,4.8,15.6,20.8,103.0,0.523,0.48580000000000007,0.4513999999999999,0.2786,19.000000000000004,73.82000000000001,46.980000000000004,65.28,6.0600000000000005,7.839999999999999,13.7,100.0,100.24,112.1,53.30499999999999,54.563593749999995,1.939,0.45119999999999993,,BRK,245.0,42.0,94.4,0.4464,13.8,36.4,0.37679999999999997,17.2,24.2,0.7,13.0,39.6,52.6,20.0,8.2,5.8,13.2,20.4,115.0,0.5492,0.5189999999999999,0.3834,0.26,26.18,81.0,53.02,48.120000000000005,7.859999999999999,11.700000000000001,11.22,100.0,112.1,100.24000000000001,53.04749999999999,54.305572915999996,2.1772,0.38
202001070CLE,,CLE,240.0,37.8,82.8,0.45640000000000003,9.8,29.6,0.3242,15.8,20.4,0.7868,10.0,35.8,45.8,18.8,6.0,2.6,17.8,20.2,101.2,0.5522,0.5152,0.356,0.2502,24.639999999999997,73.1,50.98,49.4,6.119999999999999,5.239999999999999,16.020000000000003,100.0,104.28,114.12,50.145,50.145,2.0260000000000007,0.37900000000000006,,CLE,240.0,40.0,90.2,0.44399999999999995,13.6,37.8,0.35860000000000003,17.0,21.4,0.7894,13.2,30.6,43.8,25.4,9.8,5.4,13.4,18.8,110.6,0.5563999999999999,0.52,0.421,0.23979999999999996,26.9,75.36,49.019999999999996,63.1,9.9,9.84,11.8,100.0,114.12,104.28,50.2825,50.2825,2.207,0.5075999999999999
202001070LAL,,LAL,240.0,42.6,87.4,0.4875999999999999,9.4,26.4,0.3536,21.8,28.2,0.7729999999999999,9.8,35.2,45.0,27.4,8.8,8.6,12.4,20.2,116.4,0.5838000000000001,0.5418000000000001,0.3024,0.3242,22.499999999999996,78.54,51.220000000000006,64.42,8.78,16.3,11.1,100.0,115.88,106.3,51.697500000000005,51.697500000000005,2.252,0.5307999999999999,,LAL,240.0,38.4,88.2,0.43359999999999993,11.2,32.8,0.3424,18.8,22.4,0.841,9.6,33.2,42.8,22.4,6.8,6.2,15.0,23.0,106.8,0.5448000000000001,0.4974,0.3706,0.26480000000000004,21.48,77.5,48.779999999999994,59.120000000000005,6.8,10.3,13.26,100.0,106.3,115.88,52.120000000000005,52.120000000000005,2.0488,0.4314
202001070MEM,,MEM,240.0,45.0,89.8,0.5016,13.6,36.0,0.3718,18.6,21.6,0.8667999999999999,9.4,37.4,46.8,32.0,5.2,5.6,14.6,22.8,122.2,0.6155999999999999,0.5778000000000001,0.4022,0.2408,21.419999999999998,77.84,51.32000000000001,71.2,5.02,8.52,12.88,100.0,118.32000000000001,112.13999999999999,52.629999999999995,52.629999999999995,2.3213999999999997,0.6086,,MEM,240.0,42.8,93.0,0.46040000000000003,9.0,30.0,0.2952,21.2,27.6,0.7710000000000001,10.8,33.4,44.2,24.4,7.2,4.2,11.8,20.8,115.8,0.5512,0.5092,0.3242,0.2996,22.160000000000004,78.58,48.67999999999999,57.2,7.0,7.9,10.1,100.0,112.14000000000001,118.32000000000001,53.55500000000001,53.55500000000001,2.1612,0.45620000000000005
202001070PHO,,PHO,240.0,43.2,89.8,0.48179999999999995,8.8,25.2,0.352,19.8,23.8,0.8390000000000001,9.8,35.2,45.0,28.8,7.4,3.2,11.2,22.0,115.0,0.5744,0.5307999999999999,0.2808,0.26419999999999993,22.22,80.03999999999999,51.040000000000006,66.72,7.38,6.08,10.079999999999998,100.0,114.67999999999999,114.88,51.2525,51.2525,2.2441999999999998,0.5634,,PHO,240.0,42.8,89.0,0.4824,12.2,34.4,0.3496,17.4,24.6,0.7165999999999999,9.2,34.2,43.4,23.6,5.6,5.6,12.6,20.0,115.2,0.5796,0.5518000000000001,0.38839999999999997,0.2766,19.96,77.8,48.96,54.82000000000001,5.56,8.66,11.24,100.0,114.88,114.67999999999999,52.042500000000004,52.042500000000004,2.2144,0.45380000000000004
202001070TOR,,TOR,240.0,38.2,87.4,0.4382,13.0,37.4,0.35439999999999994,15.4,19.8,0.7969999999999999,12.2,34.0,46.2,23.6,6.8,4.4,12.8,20.8,104.8,0.546,0.513,0.4306,0.225,27.28,81.74000000000001,53.379999999999995,62.6,7.140000000000001,10.260000000000002,11.78,100.0,110.2,100.86000000000001,48.7025,48.7025,2.1454,0.4848,,TOR,240.0,33.4,78.2,0.4286,10.4,35.0,0.296,18.4,24.0,0.7482,7.6,33.0,40.6,20.2,6.8,5.8,16.4,17.4,95.6,0.54,0.4962,0.44980000000000003,0.31679999999999997,18.26,72.72,46.620000000000005,60.739999999999995,7.160000000000001,11.26,15.62,100.0,100.86,110.2,49.2,49.2,1.9418,0.4122
202001080ATL,,ATL,240.0,37.4,83.8,0.4478,12.4,35.8,0.3412,16.6,19.8,0.8224,6.8,34.6,41.4,23.4,6.6,4.6,15.2,22.0,103.8,0.5614,0.522,0.4266,0.24159999999999998,16.580000000000002,75.64,47.9,63.3,6.719999999999999,7.4,14.040000000000001,100.0,105.5,112.17999999999999,50.8025,50.8025,2.0458000000000003,0.46040000000000003,,ATL,240.0,40.8,89.6,0.45519999999999994,9.0,27.0,0.3254,19.8,26.8,0.7332,11.2,33.8,45.0,23.6,8.6,5.6,10.6,19.0,110.4,0.5448,0.5056,0.30179999999999996,0.299,24.360000000000003,83.42,52.120000000000005,58.17999999999999,8.720000000000002,11.9,9.4,100.0,112.17999999999999,105.49999999999997,50.865,50.865,2.1704,0.4640000000000001
202001080BOS,,BOS,240.0,38.4,89.0,0.43260000000000004,8.6,30.2,0.2928,18.6,24.4,0.7562,12.6,35.0,47.6,21.0,9.8,6.6,14.2,18.2,104.0,0.5238,0.4806000000000001,0.33840000000000003,0.2814,26.76,78.12,51.64,54.739999999999995,9.94,12.7,12.500000000000002,100.0,105.32000000000001,104.04,51.095000000000006,51.095000000000006,2.0423999999999998,0.41340000000000005,,BOS,240.0,38.0,85.4,0.44539999999999996,12.4,33.6,0.36719999999999997,14.4,20.4,0.7096,9.4,34.6,44.0,23.8,8.8,5.2,16.4,23.2,102.8,0.545,0.5178,0.39180000000000004,0.24220000000000003,21.880000000000003,73.26,48.379999999999995,63.080000000000005,8.979999999999999,8.82,14.76,100.0,104.04,105.32000000000001,51.045,51.045,2.0170000000000003,0.4664
202001080CHO,,CHO,245.0,37.4,84.2,0.4444,11.4,31.6,0.36219999999999997,20.2,25.0,0.8102,10.6,32.0,42.6,24.2,5.6,3.2,14.0,17.2,106.4,0.5586,0.5124000000000001,0.3754,0.2968,23.96,72.44,47.96,64.88000000000001,5.82,5.7,12.74,100.0,111.28,118.58,49.7375,50.78671875,2.1436,0.4866,,CHO,245.0,44.8,92.0,0.48840000000000006,12.4,36.8,0.342,11.4,13.6,0.8236000000000001,12.4,33.8,46.2,28.0,7.6,5.2,11.6,21.2,113.4,0.5798,0.5558000000000001,0.39840000000000003,0.1492,27.580000000000002,76.03999999999999,52.04,62.5,7.94,9.919999999999998,10.620000000000001,100.0,118.58,111.28,48.830000000000005,49.894322916,2.3226,0.5740000000000001
202001080DAL,,DAL,245.0,40.2,91.0,0.44299999999999995,15.4,44.6,0.35200000000000004,15.6,19.2,0.8211999999999999,13.4,31.4,44.8,22.2,6.4,5.2,13.0,21.0,111.4,0.5624,0.5278,0.4892,0.2124,28.439999999999998,70.03999999999999,48.779999999999994,55.2,6.640000000000001,8.819999999999999,11.580000000000002,100.0,116.62,116.73999999999998,49.86,50.924322916,2.239,0.4464,,DAL,245.0,41.4,88.6,0.46819999999999995,9.4,28.6,0.33340000000000003,19.4,23.0,0.842,13.8,33.6,47.4,25.4,7.8,4.8,12.6,21.6,111.6,0.5666,0.5216000000000001,0.3218,0.26620000000000005,29.96,71.56,51.220000000000006,61.5,8.16,10.620000000000001,11.3,100.0,116.74000000000001,116.61999999999998,49.1625,50.21171875,2.2704,0.5162
202001080GSW,,GSW,245.0,37.8,86.8,0.43360000000000004,9.8,26.6,0.35439999999999994,18.6,24.0,0.7652,9.2,33.8,43.0,24.8,8.8,3.4,13.6,18.0,104.0,0.5327999999999999,0.4888,0.30360000000000004,0.28119999999999995,19.56,77.35999999999999,47.34,65.6,8.8,6.319999999999999,12.28,100.0,103.5,115.28,51.3,52.37864583400001,2.0246,0.4838,,GSW,245.0,42.6,89.4,0.47800000000000004,15.4,36.4,0.4264,15.2,18.8,0.8022,10.2,37.8,48.0,27.6,9.4,5.6,15.6,20.6,115.8,0.5938,0.5640000000000001,0.40499999999999997,0.2122,22.639999999999997,80.44000000000001,52.660000000000004,64.50000000000001,9.38,9.440000000000001,13.8,100.0,115.28,103.49999999999997,51.864999999999995,52.94911458400001,2.2298,0.531
202001080IND,,IND,240.0,40.2,85.8,0.4683999999999999,9.8,26.4,0.37420000000000003,20.8,25.8,0.8001999999999999,10.2,29.8,40.0,27.8,6.4,4.0,10.8,20.0,111.0,0.5721999999999999,0.5258,0.3078,0.3014,22.860000000000003,74.9,47.519999999999996,68.38,6.719999999999999,7.279999999999999,9.86,100.0,116.78,117.72,49.3275,49.3275,2.2596,0.5692,,IND,240.0,41.0,86.8,0.4734,10.4,32.0,0.3156,19.8,22.6,0.873,10.4,33.8,44.2,23.8,6.2,3.4,11.6,20.6,112.2,0.5804,0.5332000000000001,0.3682,0.262,25.1,77.14,52.48,58.18000000000001,6.42,5.680000000000001,10.7,100.0,117.71999999999998,116.78,49.3675,49.3675,2.2744,0.4828
202001080NOP,,NOP,240.0,44.8,95.6,0.4678,15.0,39.8,0.37560000000000004,16.0,20.6,0.7814,11.2,34.2,45.4,26.4,7.4,4.8,10.6,20.0,120.6,0.5760000000000001,0.5468,0.41859999999999997,0.2218,23.82,78.04,49.9,59.379999999999995,7.279999999999999,8.8,9.18,100.0,119.46,114.0,52.3925,52.3925,2.3058000000000005,0.5038,,NOP,240.0,40.4,85.4,0.47300000000000003,12.6,30.0,0.4276,21.8,27.4,0.7901999999999999,9.8,35.8,45.6,22.8,6.4,3.0,15.0,19.0,115.2,0.5914,0.5468,0.3522,0.321,21.96,76.2,50.1,56.36,6.3,5.4399999999999995,13.26,100.0,114.0,119.46000000000001,51.80749999999999,51.80749999999999,2.2262,0.442
202001080ORL,,ORL,240.0,37.6,86.2,0.43520000000000003,9.8,31.0,0.3102,18.4,24.6,0.7426,9.8,38.6,48.4,22.8,9.0,4.8,11.2,17.2,103.4,0.5327999999999999,0.49239999999999995,0.3612,0.2872,20.660000000000004,77.2,49.58,61.24000000000001,9.24,9.4,10.34,100.0,106.52000000000001,100.4,49.6425,49.6425,2.0808,0.4593999999999999,,ORL,240.0,35.2,87.4,0.404,10.2,36.8,0.28040000000000004,16.4,20.8,0.7756,11.2,37.6,48.8,19.4,6.8,2.8,14.2,18.4,97.0,0.5042,0.462,0.4194,0.24059999999999998,22.8,79.34,50.42,55.3,6.960000000000001,5.0,12.84,100.0,100.39999999999999,106.52000000000001,50.14,50.14,1.9424,0.3886
