,,teamAbbr,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3pAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ortg,Drtg,poss,pace,poss_per_poss,ass_per_poss
202101290WAS,1,WAS,240.0,43.8,88.4,0.4968,14.5,34.3,0.4297,20.1,27.6,0.7299,8.5,36.0,44.5,24.7,8.5,4.4,13.9,21.1,122.2,0.6089,0.5791,0.3879,0.3168,19.09,78.47,49.76,55.99,8.18,7.57,12.09,100.0,117.82,111.37,53.455,53.455,2.2888,0.4632
202101290WAS,0,WAS,240.0,43.8,88.4,0.4968,14.5,34.3,0.4297,20.1,27.6,0.7299,8.5,36.0,44.5,24.7,8.5,4.4,13.9,21.1,122.2,0.6089,0.5791,0.3879,0.3168,19.09,78.47,49.76,55.99,8.18,7.57,12.09,100.0,117.82,111.37,53.455,53.455,2.2888,0.4632
202101290NYK,1,NYK,240.0,35.3,84.6,0.4181,10.4,34.7,0.3028,20.0,26.2,0.776,11.3,34.0,45.3,21.6,6.3,5.4,10.6,18.1,101.0,0.5272,0.4795,0.409,0.3129,23.05,75.23,48.24,61.44,6.77,9.43,9.94,100.0,108.64,110.56,48.1725,48.1725,2.1026,0.4492
202101290NYK,0,NYK,240.0,35.3,84.6,0.4181,10.4,34.7,0.3028,20.0,26.2,0.776,11.3,34.0,45.3,21.6,6.3,5.4,10.6,18.1,101.0,0.5272,0.4795,0.409,0.3129,23.05,75.23,48.24,61.44,6.77,9.43,9.94,100.0,108.64,110.56,48.1725,48.1725,2.1026,0.4492
202101290NOP,1,NOP,242.5,41.9,87.8,0.4784,14.1,36.3,0.3765,19.4,24.7,0.7821,10.4,34.7,45.1,26.5,7.7,5.0,13.2,19.4,117.3,0.5973,0.5604,0.4188,0.2838,23.85,76.81,50.98,63.91,7.74,8.7,11.76,100.0,118.58,112.35,51.16625,51.76208333,2.2973,0.5205
202101290NOP,0,NOP,242.5,41.9,87.8,0.4784,14.1,36.3,0.3765,19.4,24.7,0.7821,10.4,34.7,45.1,26.5,7.7,5.0,13.2,19.4,117.3,0.5973,0.5604,0.4188,0.2838,23.85,76.81,50.98,63.91,7.74,8.7,11.76,100.0,118.58,112.35,51.16625,51.76208333,2.2973,0.5205
202101290TOR,1,TOR,240.0,38.3,86.9,0.4422,16.0,43.2,0.3708,17.7,20.7,0.847,10.2,34.4,44.6,25.6,8.0,6.6,14.9,19.8,110.3,0.5749,0.5339,0.4952,0.243,23.34,76.96,50.46,67.15,8.2,13.1,13.42,100.0,112.36,107.74,50.71625,50.71625,2.1744,0.5048
202101290TOR,0,TOR,240.0,38.3,86.9,0.4422,16.0,43.2,0.3708,17.7,20.7,0.847,10.2,34.4,44.6,25.6,8.0,6.6,14.9,19.8,110.3,0.5749,0.5339,0.4952,0.243,23.34,76.96,50.46,67.15,8.2,13.1,13.42,100.0,112.36,107.74,50.71625,50.71625,2.1744,0.5048
202101290OKC,1,OKC,242.5,41.0,92.9,0.4425,11.8,36.8,0.3182,16.1,20.4,0.7916,9.9,38.2,48.1,22.1,6.4,4.0,11.4,19.1,109.9,0.5404,0.5056,0.3947,0.2234,20.86,82.7,51.53,54.08,6.29,7.95,10.07,100.0,108.96,112.1,52.045,52.67208333,2.1112,0.4242
202101290OKC,0,OKC,242.5,41.0,92.9,0.4425,11.8,36.8,0.3182,16.1,20.4,0.7916,9.9,38.2,48.1,22.1,6.4,4.0,11.4,19.1,109.9,0.5404,0.5056,0.3947,0.2234,20.86,82.7,51.53,54.08,6.29,7.95,10.07,100.0,108.96,112.1,52.045,52.67208333,2.1112,0.4242
202101290ORL,1,ORL,242.5,39.9,87.2,0.4589,14.2,34.5,0.403,15.2,19.4,0.7832,9.8,35.5,45.3,24.9,6.8,5.7,13.7,17.9,109.2,0.5727,0.5414,0.3989,0.2245,21.99,75.05,50.11,62.25,6.92,10.12,12.53,100.0,111.64,108.98,50.1575,50.69682292,2.1739,0.4956
202101290ORL,0,ORL,242.5,39.9,87.2,0.4589,14.2,34.5,0.403,15.2,19.4,0.7832,9.8,35.5,45.3,24.9,6.8,5.7,13.7,17.9,109.2,0.5727,0.5414,0.3989,0.2245,21.99,75.05,50.11,62.25,6.92,10.12,12.53,100.0,111.64,108.98,50.1575,50.69682292,2.1739,0.4956
202101290MIN,1,MIN,242.5,41.1,87.9,0.4671,12.6,32.7,0.3861,18.7,23.5,0.7879,10.2,36.8,47.0,26.3,9.2,6.9,15.3,20.5,113.5,0.5771,0.5389,0.3722,0.2688,23.23,74.85,50.69,64.52,9.02,11.64,13.48,100.0,111.54,107.03,52.08125,52.64934896,2.1736,0.5044
202101290MIN,0,MIN,242.5,41.1,87.9,0.4671,12.6,32.7,0.3861,18.7,23.5,0.7879,10.2,36.8,47.0,26.3,9.2,6.9,15.3,20.5,113.5,0.5771,0.5389,0.3722,0.2688,23.23,74.85,50.69,64.52,9.02,11.64,13.48,100.0,111.54,107.03,52.08125,52.64934896,2.1736,0.5044
202101290SAS,1,SAS,242.5,42.0,90.0,0.4671,10.5,29.7,0.3493,15.6,20.4,0.7642,9.5,38.8,48.3,23.2,6.2,4.8,12.5,18.0,110.1,0.5572,0.5252,0.331,0.2292,20.98,78.26,50.99,54.97,6.22,8.31,11.23,100.0,110.16,107.95,51.345,51.91309896,2.1435,0.4512
202101290SAS,0,SAS,242.5,42.0,90.0,0.4671,10.5,29.7,0.3493,15.6,20.4,0.7642,9.5,38.8,48.3,23.2,6.2,4.8,12.5,18.0,110.1,0.5572,0.5252,0.331,0.2292,20.98,78.26,50.99,54.97,6.22,8.31,11.23,100.0,110.16,107.95,51.345,51.91309896,2.1435,0.4512
202101290UTA,1,UTA,240.0,40.2,91.7,0.4387,15.4,42.1,0.3625,15.2,19.2,0.7763,12.8,35.4,48.2,24.1,6.6,5.9,11.9,19.2,111.0,0.5544,0.5229,0.4605,0.2101,27.04,79.88,52.88,60.55,6.9,11.36,10.55,100.0,114.57,110.91,49.96,49.96,2.219,0.4843
202101290UTA,0,UTA,240.0,40.2,91.7,0.4387,15.4,42.1,0.3625,15.2,19.2,0.7763,12.8,35.4,48.2,24.1,6.6,5.9,11.9,19.2,111.0,0.5544,0.5229,0.4605,0.2101,27.04,79.88,52.88,60.55,6.9,11.36,10.55,100.0,114.57,110.91,49.96,49.96,2.219,0.4843
202101300CHI,1,CHI,242.5,42.0,90.5,0.4644,14.0,37.2,0.3701,15.9,21.7,0.7078,10.4,32.8,43.2,23.7,8.0,3.5,14.4,18.7,113.9,0.5689,0.5414,0.4089,0.2414,22.39,82.0,49.52,56.3,7.72,6.51,12.59,100.0,110.98,115.23,52.40375,53.03083333,2.1775,0.4539
202101300CHI,0,CHI,242.5,42.0,90.5,0.4644,14.0,37.2,0.3701,15.9,21.7,0.7078,10.4,32.8,43.2,23.7,8.0,3.5,14.4,18.7,113.9,0.5689,0.5414,0.4089,0.2414,22.39,82.0,49.52,56.3,7.72,6.51,12.59,100.0,110.98,115.23,52.40375,53.03083333,2.1775,0.4539
202101300CHO,1,CHO,240.0,39.5,86.4,0.4596,15.1,38.4,0.3907,14.6,19.0,0.7511,9.9,33.4,43.3,28.5,7.7,5.2,14.7,16.5,108.7,0.5762,0.5476,0.4447,0.2229,22.94,72.38,48.73,72.24,7.97,10.45,13.4,100.0,112.6,111.4,50.1125,50.1125,2.1717,0.5707
202101300CHO,0,CHO,240.0,39.5,86.4,0.4596,15.1,38.4,0.3907,14.6,19.0,0.7511,9.9,33.4,43.3,28.5,7.7,5.2,14.7,16.5,108.7,0.5762,0.5476,0.4447,0.2229,22.94,72.38,48.73,72.24,7.97,10.45,13.4,100.0,112.6,111.4,50.1125,50.1125,2.1717,0.5707
202101300MIA,1,MIA,242.5,39.1,83.6,0.4689,14.9,39.3,0.3856,16.0,19.6,0.8077,8.4,33.5,41.9,26.2,7.0,4.1,16.0,20.3,109.1,0.5921,0.558,0.4679,0.2383,20.17,79.03,50.3,67.84,7.11,9.18,14.86,100.0,110.69,110.6,50.255,50.85330729,2.1631,0.5202
202101300MIA,0,MIA,242.5,39.1,83.6,0.4689,14.9,39.3,0.3856,16.0,19.6,0.8077,8.4,33.5,41.9,26.2,7.0,4.1,16.0,20.3,109.1,0.5921,0.558,0.4679,0.2383,20.17,79.03,50.3,67.84,7.11,9.18,14.86,100.0,110.69,110.6,50.255,50.85330729,2.1631,0.5202
202101300NOP,1,NOP,240.0,42.0,87.3,0.4817,15.3,38.4,0.387,19.5,25.1,0.7743,10.0,33.9,43.9,27.1,7.9,4.9,12.3,19.0,118.8,0.6058,0.5702,0.4421,0.2892,23.28,75.23,50.01,65.11,7.96,8.36,11.14,100.0,120.6,113.7,50.76125,50.76125,2.341,0.5352
202101300NOP,0,NOP,240.0,42.0,87.3,0.4817,15.3,38.4,0.387,19.5,25.1,0.7743,10.0,33.9,43.9,27.1,7.9,4.9,12.3,19.0,118.8,0.6058,0.5702,0.4421,0.2892,23.28,75.23,50.01,65.11,7.96,8.36,11.14,100.0,120.6,113.7,50.76125,50.76125,2.341,0.5352
202101300BOS,1,BOS,240.0,40.2,85.1,0.4722,12.2,34.3,0.3628,20.1,26.4,0.7368,9.7,34.7,44.4,22.6,8.7,5.0,14.6,20.1,112.7,0.5829,0.5434,0.4029,0.3125,23.25,76.11,50.48,56.95,8.69,8.57,13.04,100.0,113.61,109.95,51.27,51.27,2.1979,0.4421
202101300BOS,0,BOS,240.0,40.2,85.1,0.4722,12.2,34.3,0.3628,20.1,26.4,0.7368,9.7,34.7,44.4,22.6,8.7,5.0,14.6,20.1,112.7,0.5829,0.5434,0.4029,0.3125,23.25,76.11,50.48,56.95,8.69,8.57,13.04,100.0,113.61,109.95,51.27,51.27,2.1979,0.4421
202101300SAS,1,SAS,240.0,41.6,88.5,0.4714,10.0,29.0,0.3428,16.6,21.3,0.7803,9.3,37.8,47.1,23.2,6.9,4.2,12.1,17.8,109.8,0.5627,0.5279,0.3281,0.2436,20.95,78.69,51.0,55.52,6.98,7.51,11.04,100.0,111.29,107.74,50.70875,50.70875,2.1668,0.4582
202101300SAS,0,SAS,240.0,41.6,88.5,0.4714,10.0,29.0,0.3428,16.6,21.3,0.7803,9.3,37.8,47.1,23.2,6.9,4.2,12.1,17.8,109.8,0.5627,0.5279,0.3281,0.2436,20.95,78.69,51.0,55.52,6.98,7.51,11.04,100.0,111.29,107.74,50.70875,50.70875,2.1668,0.4582
202101300DAL,1,DAL,240.0,40.6,90.3,0.4509,12.4,35.2,0.3453,17.2,23.8,0.7125,11.5,35.1,46.6,21.3,7.0,4.6,11.3,20.3,110.8,0.5513,0.5195,0.3897,0.2672,23.72,79.04,50.29,52.5,7.14,8.8,10.04,100.0,112.65,114.12,50.7025,50.7025,2.189,0.4208
202101300DAL,0,DAL,240.0,40.6,90.3,0.4509,12.4,35.2,0.3453,17.2,23.8,0.7125,11.5,35.1,46.6,21.3,7.0,4.6,11.3,20.3,110.8,0.5513,0.5195,0.3897,0.2672,23.72,79.04,50.29,52.5,7.14,8.8,10.04,100.0,112.65,114.12,50.7025,50.7025,2.189,0.4208
202101300GSW,1,GSW,240.0,40.7,88.8,0.4586,13.0,37.2,0.3516,20.3,26.5,0.7706,11.2,39.1,50.3,28.0,7.5,5.3,14.9,21.3,114.7,0.5709,0.5314,0.4175,0.3004,25.04,79.99,53.53,69.37,7.34,9.17,12.91,100.0,112.47,104.64,52.54375,52.54375,2.1823,0.5329
202101300GSW,0,GSW,240.0,40.7,88.8,0.4586,13.0,37.2,0.3516,20.3,26.5,0.7706,11.2,39.1,50.3,28.0,7.5,5.3,14.9,21.3,114.7,0.5709,0.5314,0.4175,0.3004,25.04,79.99,53.53,69.37,7.34,9.17,12.91,100.0,112.47,104.64,52.54375,52.54375,2.1823,0.5329
202101310NYK,1,NYK,240.0,36.0,85.2,0.4237,10.8,35.3,0.3112,19.5,25.3,0.7875,11.3,34.5,45.8,21.7,6.7,5.9,10.3,19.0,102.3,0.5334,0.4872,0.4144,0.2991,23.35,74.47,48.56,60.63,7.23,10.26,9.66,100.0,110.41,107.23,48.10875,48.10875,2.1333,0.4519
202101310NYK,0,NYK,240.0,36.0,85.2,0.4237,10.8,35.3,0.3112,19.5,25.3,0.7875,11.3,34.5,45.8,21.7,6.7,5.9,10.3,19.0,102.3,0.5334,0.4872,0.4144,0.2991,23.35,74.47,48.56,60.63,7.23,10.26,9.66,100.0,110.41,107.23,48.10875,48.10875,2.1333,0.4519
202101310DEN,1,DEN,247.5,41.0,88.9,0.4642,12.8,36.6,0.355,15.3,19.0,0.8104,10.6,33.9,44.5,26.8,7.8,3.7,13.4,20.8,110.1,0.5683,0.5359,0.4086,0.2192,23.42,78.38,50.52,65.67,7.91,7.49,12.26,100.0,111.99,115.17,50.3625,52.09804688,2.1865,0.5325
202101310DEN,0,DEN,247.5,41.0,88.9,0.4642,12.8,36.6,0.355,15.3,19.0,0.8104,10.6,33.9,44.5,26.8,7.8,3.7,13.4,20.8,110.1,0.5683,0.5359,0.4086,0.2192,23.42,78.38,50.52,65.67,7.91,7.49,12.26,100.0,111.99,115.17,50.3625,52.09804688,2.1865,0.5325
202101310WAS,1,WAS,240.0,42.7,88.5,0.4833,13.8,34.2,0.4064,20.0,27.3,0.7335,8.9,36.6,45.5,23.3,8.3,4.4,13.7,21.1,119.2,0.5944,0.5614,0.3863,0.3127,19.75,78.29,50.19,53.75,8.03,7.66,11.94,100.0,115.68,110.57,53.13375,53.13375,2.2451,0.4389
202101310WAS,0,WAS,240.0,42.7,88.5,0.4833,13.8,34.2,0.4064,20.0,27.3,0.7335,8.9,36.6,45.5,23.3,8.3,4.4,13.7,21.1,119.2,0.5944,0.5614,0.3863,0.3127,19.75,78.29,50.19,53.75,8.03,7.66,11.94,100.0,115.68,110.57,53.13375,53.13375,2.2451,0.4389
202101310TOR,1,TOR,240.0,38.7,86.2,0.4501,16.0,41.8,0.3831,18.7,22.1,0.8393,10.2,32.8,43.0,24.6,9.2,5.8,14.9,20.7,112.1,0.5843,0.5425,0.4829,0.261,23.87,76.22,50.1,64.02,9.4,11.86,13.43,100.0,114.17,109.85,50.69875,50.69875,2.2094,0.4859
202101310TOR,0,TOR,240.0,38.7,86.2,0.4501,16.0,41.8,0.3831,18.7,22.1,0.8393,10.2,32.8,43.0,24.6,9.2,5.8,14.9,20.7,112.1,0.5843,0.5425,0.4829,0.261,23.87,76.22,50.1,64.02,9.4,11.86,13.43,100.0,114.17,109.85,50.69875,50.69875,2.2094,0.4859
202101310IND,1,IND,242.5,40.3,87.2,0.4635,14.2,36.8,0.3884,16.7,21.1,0.7933,9.5,34.5,44.0,25.8,6.6,5.7,14.6,19.3,111.5,0.5782,0.545,0.4217,0.2457,22.24,76.36,50.25,64.14,6.62,10.08,13.15,100.0,111.9,112.38,51.16125,51.70057292,2.1761,0.5046
202101310IND,0,IND,242.5,40.3,87.2,0.4635,14.2,36.8,0.3884,16.7,21.1,0.7933,9.5,34.5,44.0,25.8,6.6,5.7,14.6,19.3,111.5,0.5782,0.545,0.4217,0.2457,22.24,76.36,50.25,64.14,6.62,10.08,13.15,100.0,111.9,112.38,51.16125,51.70057292,2.1761,0.5046
202101310MIN,1,MIN,242.5,39.7,87.1,0.4554,11.8,31.9,0.3725,18.2,23.0,0.7831,10.0,36.4,46.4,25.8,8.5,6.7,15.6,21.1,109.4,0.562,0.5233,0.3668,0.2652,22.62,75.07,50.18,65.13,8.38,11.05,13.85,100.0,108.22,107.78,51.8125,52.38059896,2.1078,0.4972
202101310MIN,0,MIN,242.5,39.7,87.1,0.4554,11.8,31.9,0.3725,18.2,23.0,0.7831,10.0,36.4,46.4,25.8,8.5,6.7,15.6,21.1,109.4,0.562,0.5233,0.3668,0.2652,22.62,75.07,50.18,65.13,8.38,11.05,13.85,100.0,108.22,107.78,51.8125,52.38059896,2.1078,0.4972
202102010ATL,1,ATL,245.0,40.4,91.6,0.4423,12.0,33.3,0.3568,20.6,25.4,0.8152,13.3,36.6,49.9,24.2,7.5,6.5,13.5,18.2,113.4,0.5537,0.5076,0.3623,0.2799,28.23,79.31,53.73,59.55,7.47,11.29,11.68,100.0,113.38,108.31,51.9325,53.03848958,2.1833,0.4652
202102010ATL,0,ATL,245.0,40.4,91.6,0.4423,12.0,33.3,0.3568,20.6,25.4,0.8152,13.3,36.6,49.9,24.2,7.5,6.5,13.5,18.2,113.4,0.5537,0.5076,0.3623,0.2799,28.23,79.31,53.73,59.55,7.47,11.29,11.68,100.0,113.38,108.31,51.9325,53.03848958,2.1833,0.4652
202102010MIA,1,MIA,240.0,37.7,81.1,0.4667,14.1,37.0,0.3855,16.4,19.7,0.8203,7.7,32.9,40.6,25.5,6.5,3.9,15.8,19.6,105.9,0.5909,0.5536,0.4556,0.2476,19.21,78.97,49.87,68.38,6.76,8.93,15.0,100.0,109.88,109.95,49.27875,49.27875,2.1448,0.5169
202102010MIA,0,MIA,240.0,37.7,81.1,0.4667,14.1,37.0,0.3855,16.4,19.7,0.8203,7.7,32.9,40.6,25.5,6.5,3.9,15.8,19.6,105.9,0.5909,0.5536,0.4556,0.2476,19.21,78.97,49.87,68.38,6.76,8.93,15.0,100.0,109.88,109.95,49.27875,49.27875,2.1448,0.5169
202102010OKC,1,OKC,242.5,41.6,91.9,0.4536,12.5,37.9,0.327,17.8,21.8,0.8169,9.4,37.4,46.8,22.5,6.0,3.7,12.2,18.4,113.5,0.5598,0.5213,0.4108,0.2421,20.39,82.44,51.31,54.24,5.83,7.36,10.76,100.0,111.47,115.45,52.5275,53.15458333,2.1617,0.4281
202102010OKC,0,OKC,242.5,41.6,91.9,0.4536,12.5,37.9,0.327,17.8,21.8,0.8169,9.4,37.4,46.8,22.5,6.0,3.7,12.2,18.4,113.5,0.5598,0.5213,0.4108,0.2421,20.39,82.44,51.31,54.24,5.83,7.36,10.76,100.0,111.47,115.45,52.5275,53.15458333,2.1617,0.4281
202102010CHI,1,CHI,242.5,42.4,89.6,0.4735,14.2,36.6,0.3795,16.3,21.5,0.7431,10.5,32.4,42.9,24.5,7.7,3.4,14.8,18.5,115.3,0.5823,0.5527,0.4075,0.2409,23.4,82.14,50.34,57.61,7.46,6.34,13.02,100.0,113.33,117.39,52.05625,52.68333333,2.2217,0.4738
202102010CHI,0,CHI,242.5,42.4,89.6,0.4735,14.2,36.6,0.3795,16.3,21.5,0.7431,10.5,32.4,42.9,24.5,7.7,3.4,14.8,18.5,115.3,0.5823,0.5527,0.4075,0.2409,23.4,82.14,50.34,57.61,7.46,6.34,13.02,100.0,113.33,117.39,52.05625,52.68333333,2.2217,0.4738
202102010CLE,1,CLE,245.0,42.8,88.4,0.483,11.6,28.6,0.4057,16.6,21.8,0.7428,11.2,32.7,43.9,23.5,9.8,6.1,13.9,21.0,113.8,0.578,0.5475,0.3221,0.2493,26.89,75.55,51.23,55.55,9.96,10.9,12.46,100.0,115.48,109.93,50.7275,51.98765625,2.2323,0.4625
202102010CLE,0,CLE,245.0,42.8,88.4,0.483,11.6,28.6,0.4057,16.6,21.8,0.7428,11.2,32.7,43.9,23.5,9.8,6.1,13.9,21.0,113.8,0.578,0.5475,0.3221,0.2493,26.89,75.55,51.23,55.55,9.96,10.9,12.46,100.0,115.48,109.93,50.7275,51.98765625,2.2323,0.4625
202102010MIL,1,MIL,240.0,42.2,90.7,0.4662,14.9,37.6,0.3909,14.4,19.8,0.7417,11.2,36.0,47.2,27.1,6.3,4.2,13.5,16.9,113.7,0.5721,0.5478,0.413,0.2178,24.38,77.99,51.56,64.38,6.4,8.22,11.98,100.0,114.59,114.46,51.2025,51.2025,2.2182,0.5286
202102010MIL,0,MIL,240.0,42.2,90.7,0.4662,14.9,37.6,0.3909,14.4,19.8,0.7417,11.2,36.0,47.2,27.1,6.3,4.2,13.5,16.9,113.7,0.5721,0.5478,0.413,0.2178,24.38,77.99,51.56,64.38,6.4,8.22,11.98,100.0,114.59,114.46,51.2025,51.2025,2.2182,0.5286
202102010NOP,1,NOP,240.0,41.7,87.5,0.4774,16.1,40.3,0.3981,19.5,25.7,0.7581,10.1,33.4,43.5,27.3,7.9,5.6,12.2,18.6,119.0,0.6043,0.5701,0.4625,0.2953,23.27,74.52,49.39,66.02,7.93,9.88,11.02,100.0,120.51,114.85,50.90375,50.90375,2.3392,0.5376
202102010NOP,0,NOP,240.0,41.7,87.5,0.4774,16.1,40.3,0.3981,19.5,25.7,0.7581,10.1,33.4,43.5,27.3,7.9,5.6,12.2,18.6,119.0,0.6043,0.5701,0.4625,0.2953,23.27,74.52,49.39,66.02,7.93,9.88,11.02,100.0,120.51,114.85,50.90375,50.90375,2.3392,0.5376
202102010DAL,1,DAL,240.0,41.2,88.6,0.4659,12.3,34.3,0.35,17.3,23.8,0.7196,10.5,34.5,45.0,20.9,6.7,4.3,11.7,21.2,112.0,0.5664,0.5349,0.3866,0.2701,22.36,79.39,50.02,50.66,6.84,8.08,10.54,100.0,113.98,114.94,50.5525,50.5525,2.2185,0.4143
202102010DAL,0,DAL,240.0,41.2,88.6,0.4659,12.3,34.3,0.35,17.3,23.8,0.7196,10.5,34.5,45.0,20.9,6.7,4.3,11.7,21.2,112.0,0.5664,0.5349,0.3866,0.2701,22.36,79.39,50.02,50.66,6.84,8.08,10.54,100.0,113.98,114.94,50.5525,50.5525,2.2185,0.4143
202102010SAS,1,SAS,240.0,42.1,88.7,0.4764,10.4,29.3,0.353,16.8,21.6,0.7785,9.2,36.5,45.7,23.8,7.0,4.4,12.1,17.7,111.4,0.5693,0.5352,0.3309,0.2465,20.81,77.92,50.22,56.34,7.07,7.93,11.0,100.0,112.61,111.6,50.93,50.93,2.1898,0.4684
202102010SAS,0,SAS,240.0,42.1,88.7,0.4764,10.4,29.3,0.353,16.8,21.6,0.7785,9.2,36.5,45.7,23.8,7.0,4.4,12.1,17.7,111.4,0.5693,0.5352,0.3309,0.2465,20.81,77.92,50.22,56.34,7.07,7.93,11.0,100.0,112.61,111.6,50.93,50.93,2.1898,0.4684
202102020ORL,1,ORL,242.5,39.4,88.1,0.4482,13.3,34.6,0.3786,16.5,20.3,0.8129,9.8,36.4,46.2,24.7,7.2,5.2,13.0,18.3,108.6,0.5612,0.5243,0.3946,0.232,21.57,76.59,50.32,62.53,7.31,9.47,11.8,100.0,110.72,108.56,50.47125,51.01057292,2.1489,0.4887
202102020ORL,0,ORL,242.5,39.4,88.1,0.4482,13.3,34.6,0.3786,16.5,20.3,0.8129,9.8,36.4,46.2,24.7,7.2,5.2,13.0,18.3,108.6,0.5612,0.5243,0.3946,0.232,21.57,76.59,50.32,62.53,7.31,9.47,11.8,100.0,110.72,108.56,50.47125,51.01057292,2.1489,0.4887
202102020BRK,1,BRK,247.5,45.2,90.6,0.4988,14.1,34.4,0.408,21.1,25.3,0.8327,9.2,34.9,44.1,25.9,5.5,4.6,12.2,18.4,125.6,0.6182,0.5775,0.3823,0.2823,22.22,79.59,51.83,58.14,5.29,8.75,10.79,100.0,122.2,120.3,52.80875,54.61213542,2.3732,0.4922
202102020BRK,0,BRK,247.5,45.2,90.6,0.4988,14.1,34.4,0.408,21.1,25.3,0.8327,9.2,34.9,44.1,25.9,5.5,4.6,12.2,18.4,125.6,0.6182,0.5775,0.3823,0.2823,22.22,79.59,51.83,58.14,5.29,8.75,10.79,100.0,122.2,120.3,52.80875,54.61213542,2.3732,0.4922
202102020IND,1,IND,242.5,39.7,87.2,0.4563,13.7,36.4,0.3772,16.7,21.0,0.7968,9.7,34.0,43.7,25.0,6.6,5.5,14.5,20.1,109.8,0.5694,0.5349,0.4169,0.2445,22.49,75.45,49.64,63.09,6.64,9.59,13.08,100.0,110.66,112.52,50.9875,51.52682292,2.151,0.4908
202102020IND,0,IND,242.5,39.7,87.2,0.4563,13.7,36.4,0.3772,16.7,21.0,0.7968,9.7,34.0,43.7,25.0,6.6,5.5,14.5,20.1,109.8,0.5694,0.5349,0.4169,0.2445,22.49,75.45,49.64,63.09,6.64,9.59,13.08,100.0,110.66,112.52,50.9875,51.52682292,2.151,0.4908
202102020WAS,1,WAS,240.0,44.1,90.5,0.4875,13.7,34.5,0.4011,21.3,28.4,0.7545,8.9,36.2,45.1,24.0,8.4,4.3,12.4,21.1,123.2,0.5994,0.5637,0.3815,0.3184,19.6,78.29,49.83,53.99,8.06,7.5,10.77,100.0,118.49,111.12,53.745,53.745,2.2913,0.4474
202102020WAS,0,WAS,240.0,44.1,90.5,0.4875,13.7,34.5,0.4011,21.3,28.4,0.7545,8.9,36.2,45.1,24.0,8.4,4.3,12.4,21.1,123.2,0.5994,0.5637,0.3815,0.3184,19.6,78.29,49.83,53.99,8.06,7.5,10.77,100.0,118.49,111.12,53.745,53.745,2.2913,0.4474
202102020GSW,1,GSW,240.0,41.6,88.4,0.4705,13.4,36.2,0.3705,19.3,25.6,0.7511,10.8,39.1,49.9,28.4,7.9,4.8,14.8,21.8,115.9,0.5818,0.546,0.4084,0.2912,24.54,80.97,53.91,68.71,7.76,8.67,12.92,100.0,114.06,103.54,52.28,52.28,2.217,0.544
202102020GSW,0,GSW,240.0,41.6,88.4,0.4705,13.4,36.2,0.3705,19.3,25.6,0.7511,10.8,39.1,49.9,28.4,7.9,4.8,14.8,21.8,115.9,0.5818,0.546,0.4084,0.2912,24.54,80.97,53.91,68.71,7.76,8.67,12.92,100.0,114.06,103.54,52.28,52.28,2.217,0.544
202102020UTA,1,UTA,240.0,41.4,90.6,0.4582,16.9,41.3,0.4137,15.7,19.5,0.7861,13.2,36.1,49.3,25.1,6.7,5.4,12.3,20.2,115.4,0.5828,0.5519,0.4567,0.2163,28.77,81.61,55.21,60.71,6.96,10.38,10.95,100.0,119.58,110.39,49.48125,49.48125,2.3316,0.5075
202102020UTA,0,UTA,240.0,41.4,90.6,0.4582,16.9,41.3,0.4137,15.7,19.5,0.7861,13.2,36.1,49.3,25.1,6.7,5.4,12.3,20.2,115.4,0.5828,0.5519,0.4567,0.2163,28.77,81.61,55.21,60.71,6.96,10.38,10.95,100.0,119.58,110.39,49.48125,49.48125,2.3316,0.5075
202102030CHO,1,CHO,242.5,40.4,89.2,0.4541,16.3,40.9,0.3936,14.1,18.8,0.7381,10.5,33.9,44.4,29.0,7.4,4.9,14.6,17.9,111.2,0.5717,0.5457,0.4591,0.2114,23.92,74.67,49.7,71.9,7.51,9.91,13.02,100.0,113.12,114.65,51.115,51.67684896,2.1754,0.5694
202102030CHO,0,CHO,242.5,40.4,89.2,0.4541,16.3,40.9,0.3936,14.1,18.8,0.7381,10.5,33.9,44.4,29.0,7.4,4.9,14.6,17.9,111.2,0.5717,0.5457,0.4591,0.2114,23.92,74.67,49.7,71.9,7.51,9.91,13.02,100.0,113.12,114.65,51.115,51.67684896,2.1754,0.5694
202102030MIL,1,MIL,240.0,43.8,91.9,0.4774,15.8,38.2,0.4076,13.7,19.2,0.7222,11.0,37.0,48.0,28.4,6.2,4.5,13.2,16.8,117.1,0.5839,0.5627,0.4139,0.2089,24.13,78.5,52.08,64.79,6.19,8.69,11.64,100.0,116.86,115.09,51.61,51.61,2.2671,0.5494
202102030MIL,0,MIL,240.0,43.8,91.9,0.4774,15.8,38.2,0.4076,13.7,19.2,0.7222,11.0,37.0,48.0,28.4,6.2,4.5,13.2,16.8,117.1,0.5839,0.5627,0.4139,0.2089,24.13,78.5,52.08,64.79,6.19,8.69,11.64,100.0,116.86,115.09,51.61,51.61,2.2671,0.5494
